WP_004421256.1	lcl|NZ_JADDVO010000006.1_cds_WP_002725873.1_2931	90.698	86	106
WP_004421326.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733579.1_2932	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733534.1_2935	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVO010000017.1_cds_WP_002722638.1_593	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740024.1_3026	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVO010000013.1_cds_WP_002743770.1_342	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728309.1_3200	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVO010000006.1_cds_WP_016749081.1_2964	25.658	152	314
WP_243829361.1	lcl|NZ_JADDVO010000006.1_cds_WP_026054882.1_2933	87.397	365	365
WP_004421442.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733646.1_2934	95.135	185	185
WP_004421442.1	lcl|NZ_JADDVO010000003.1_cds_WP_002721790.1_1914	35.616	146	185
WP_004421375.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733534.1_2935	96.353	329	329
WP_004421375.1	lcl|NZ_JADDVO010000017.1_cds_WP_002722638.1_593	30.159	315	329
WP_004421375.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740024.1_3026	30.746	335	329
WP_004421375.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728309.1_3200	30.225	311	329
WP_004421375.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728316.1_3197	28.485	330	329
WP_004421375.1	lcl|NZ_JADDVO010000013.1_cds_WP_002743770.1_342	26.686	341	329
WP_004421375.1	lcl|NZ_JADDVO010000075.1_cds_WP_002741146.1_3076	29.467	319	329
WP_004421375.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733638.1_2972	27.826	345	329
WP_004421375.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733546.1_3001	26.296	270	329
WP_004421375.1	lcl|NZ_JADDVO010000008.1_cds_WP_002732331.1_3308	26.549	339	329
WP_004421375.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740721.1_2938	28.990	307	329
WP_004421375.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733579.1_2932	27.309	249	329
WP_004421375.1	lcl|NZ_JADDVO010000006.1_cds_WP_002744551.1_2966	29.520	271	329
WP_004421375.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733698.1_3009	27.007	274	329
WP_004421375.1	lcl|NZ_JADDVO010000059.1_cds_WP_002740236.1_2646	27.170	265	329
WP_004421375.1	lcl|NZ_JADDVO010000006.1_cds_WP_016749081.1_2964	23.344	317	329
WP_004421375.1	lcl|NZ_JADDVO010000004.1_cds_WP_002739935.1_2341	29.412	170	329
WP_004421375.1	lcl|NZ_JADDVO010000004.1_cds_WP_002721725.1_2429	24.702	336	329
WP_004421375.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733757.1_2999	31.034	174	329
WP_004421408.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733627.1_2936	94.007	267	267
WP_004421408.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740926.1_2977	26.178	191	267
WP_004421408.1	lcl|NZ_JADDVO010000006.1_cds_WP_002738295.1_2998	25.481	208	267
WP_004421408.1	lcl|NZ_JADDVO010000006.1_cds_WP_002727921.1_3027	26.984	189	267
WP_004421408.1	lcl|NZ_JADDVO010000025.1_cds_WP_002729040.1_1188	32.727	110	267
WP_004421408.1	lcl|NZ_JADDVO010000002.1_cds_WP_002766579.1_1436	37.209	86	267
WP_004421408.1	lcl|NZ_JADDVO010000013.1_cds_WP_002729513.1_343	24.868	189	267
WP_004420971.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740779.1_2937	95.686	510	510
WP_004420971.1	lcl|NZ_JADDVO010000005.1_cds_WP_002728536.1_2733	27.134	328	510
WP_004420971.1	lcl|NZ_JADDVO010000005.1_cds_WP_002728534.1_2732	31.111	90	510
WP_004420971.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740779.1_2937	95.686	510	510
WP_004420971.1	lcl|NZ_JADDVO010000005.1_cds_WP_002728536.1_2733	27.134	328	510
WP_004420971.1	lcl|NZ_JADDVO010000005.1_cds_WP_002728534.1_2732	31.111	90	510
WP_004421253.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740721.1_2938	95.455	330	330
WP_004421253.1	lcl|NZ_JADDVO010000006.1_cds_WP_002744551.1_2966	27.491	291	330
WP_004421253.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728309.1_3200	26.740	273	330
WP_004421253.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733534.1_2935	28.990	307	330
WP_004421253.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740024.1_3026	26.582	316	330
WP_004421253.1	lcl|NZ_JADDVO010000006.1_cds_WP_016749081.1_2964	29.412	221	330
WP_004421253.1	lcl|NZ_JADDVO010000017.1_cds_WP_002722638.1_593	28.520	277	330
WP_004421253.1	lcl|NZ_JADDVO010000004.1_cds_WP_002721725.1_2429	25.403	248	330
WP_004421253.1	lcl|NZ_JADDVO010000075.1_cds_WP_002741146.1_3076	28.920	287	330
WP_004421253.1	lcl|NZ_JADDVO010000008.1_cds_WP_002732331.1_3308	26.407	231	330
WP_004421253.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733546.1_3001	24.723	271	330
WP_004421253.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733638.1_2972	24.653	288	330
WP_004421253.1	lcl|NZ_JADDVO010000013.1_cds_WP_002743770.1_342	24.648	142	330
WP_004421253.1	lcl|NZ_JADDVO010000059.1_cds_WP_002740236.1_2646	25.620	242	330
WP_004421253.1	lcl|NZ_JADDVO010000037.1_cds_WP_002739707.1_1840	26.562	128	330
WP_004421253.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728316.1_3197	28.000	150	330
WP_004435000.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740729.1_2941	37.132	544	535
WP_004435000.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740729.1_2941	37.132	544	535
WP_004434729.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740998.1_2942	66.415	265	265
WP_004434729.1	lcl|NZ_JADDVO010000002.1_cds_WP_002742191.1_1405	41.152	243	265
WP_004434524.1	lcl|NZ_JADDVO010000006.1_cds_WP_032853071.1_2943	86.774	310	310
WP_004434524.1	lcl|NZ_JADDVO010000035.1_cds_WP_002741402.1_1775	38.614	303	310
WP_004434524.1	lcl|NZ_JADDVO010000020.1_cds_WP_002727287.1_903	27.036	307	310
WP_004434524.1	lcl|NZ_JADDVO010000003.1_cds_WP_002727177.1_1966	28.571	133	310
WP_004434524.1	lcl|NZ_JADDVO010000006.1_cds_WP_032853071.1_2943	86.774	310	310
WP_004434524.1	lcl|NZ_JADDVO010000035.1_cds_WP_002741402.1_1775	38.614	303	310
WP_004434524.1	lcl|NZ_JADDVO010000020.1_cds_WP_002727287.1_903	27.036	307	310
WP_004434524.1	lcl|NZ_JADDVO010000003.1_cds_WP_002727177.1_1966	28.571	133	310
WP_004434516.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740848.1_2944	96.591	264	264
WP_004421278.1	lcl|NZ_JADDVO010000006.1_cds_WP_032853450.1_2945	95.385	130	130
WP_004434893.1	lcl|NZ_JADDVO010000006.1_cds_WP_004777167.1_2946	94.444	144	144
WP_004434893.1	lcl|NZ_JADDVO010000020.1_cds_WP_026054147.1_894	39.683	63	144
WP_004421361.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740917.1_2947	95.928	221	221
WP_004421361.1	lcl|NZ_JADDVO010000017.1_cds_WP_011671435.1_564	28.205	78	221
WP_004421361.1	lcl|NZ_JADDVO010000039.1_cds_WP_002727076.1_1886	28.037	107	221
WP_004434567.1	lcl|NZ_JADDVO010000018.1_cds_WP_002731944.1_634	29.304	273	318
WP_004434567.1	lcl|NZ_JADDVO010000019.1_cds_WP_002723163.1_713	29.858	211	318
WP_004434567.1	lcl|NZ_JADDVO010000010.1_cds_WP_002726501.1_62	24.561	228	318
WP_004434567.1	lcl|NZ_JADDVO010000003.1_cds_WP_002727159.1_2004	29.302	215	318
WP_004434567.1	lcl|NZ_JADDVO010000006.1_cds_WP_002742128.1_3022	32.609	92	318
WP_004434567.1	lcl|NZ_JADDVO010000013.1_cds_WP_002743863.1_341	28.235	170	318
WP_004434567.1	lcl|NZ_JADDVO010000006.1_cds_WP_002742120.1_3023	30.108	93	318
WP_004434810.1	lcl|NZ_JADDVO010000067.1_cds_WP_016749152.1_2889	25.532	94	242
WP_004434810.1	lcl|NZ_JADDVO010000002.1_cds_WP_032853239.1_1445	23.214	112	242
WP_004434810.1	lcl|NZ_JADDVO010000039.1_cds_WP_002740458.1_1885	24.706	85	242
WP_004434771.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733534.1_2935	29.552	335	333
WP_004434771.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740024.1_3026	25.513	341	333
WP_004434771.1	lcl|NZ_JADDVO010000017.1_cds_WP_002722638.1_593	25.806	341	333
WP_004434771.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728309.1_3200	24.540	326	333
