WP_004421256.1	lcl|NZ_NPEF02000017.1_cds_WP_100747355.1_2889	90.698	86	106
WP_004421326.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	78.065	310	314
WP_004421326.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	25.000	260	314
WP_004421326.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	24.383	324	314
WP_004421442.1	lcl|NZ_NPEF02000004.1_cds_WP_100747891.1_971	35.333	150	185
WP_004421375.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	29.841	315	329
WP_004421375.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	29.781	319	329
WP_004421375.1	lcl|NZ_NPEF02000001.1_cds_WP_100764520.1_287	31.529	314	329
WP_004421375.1	lcl|NZ_NPEF02000033.1_cds_WP_100746229.1_3817	28.152	341	329
WP_004421375.1	lcl|NZ_NPEF02000001.1_cds_WP_100747959.1_168	30.818	318	329
WP_004421375.1	lcl|NZ_NPEF02000001.1_cds_WP_100748083.1_396	29.730	333	329
WP_004421375.1	lcl|NZ_NPEF02000008.1_cds_WP_100748200.1_1635	26.639	244	329
WP_004421375.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	25.552	317	329
WP_004421375.1	lcl|NZ_NPEF02000019.1_cds_WP_100765730.1_3092	27.820	266	329
WP_004421375.1	lcl|NZ_NPEF02000012.1_cds_WP_100746862.1_2105	25.641	234	329
WP_004421375.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	26.567	335	329
WP_004421375.1	lcl|NZ_NPEF02000001.1_cds_CH379_RS02280_445	27.444	266	329
WP_004421408.1	lcl|NZ_NPEF02000017.1_cds_WP_317573405.1_2898	26.860	242	267
WP_004421408.1	lcl|NZ_NPEF02000008.1_cds_WP_100745270.1_1445	26.943	193	267
WP_004421408.1	lcl|NZ_NPEF02000008.1_cds_WP_100765502.1_1553	24.444	225	267
WP_004421408.1	lcl|NZ_NPEF02000033.1_cds_WP_207763178.1_3816	26.178	191	267
WP_004420971.1	lcl|NZ_NPEF02000018.1_cds_WP_317573488.1_2992	27.596	337	510
WP_004420971.1	lcl|NZ_NPEF02000018.1_cds_WP_100747586.1_2993	30.000	90	510
WP_004420971.1	lcl|NZ_NPEF02000018.1_cds_WP_317573488.1_2992	27.596	337	510
WP_004420971.1	lcl|NZ_NPEF02000018.1_cds_WP_100747586.1_2993	30.000	90	510
WP_004421253.1	lcl|NZ_NPEF02000001.1_cds_WP_100764520.1_287	29.032	279	330
WP_004421253.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	27.536	276	330
WP_004421253.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	24.275	276	330
WP_004421253.1	lcl|NZ_NPEF02000001.1_cds_WP_100747959.1_168	31.225	253	330
WP_004421253.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	25.210	238	330
WP_004421253.1	lcl|NZ_NPEF02000008.1_cds_WP_100748200.1_1635	25.253	198	330
WP_004421253.1	lcl|NZ_NPEF02000033.1_cds_WP_100746229.1_3817	24.104	307	330
WP_004421253.1	lcl|NZ_NPEF02000030.1_cds_WP_100747156.1_3700	51.515	33	330
WP_004421253.1	lcl|NZ_NPEF02000019.1_cds_WP_100765730.1_3092	25.597	293	330
WP_004434729.1	lcl|NZ_NPEF02000015.1_cds_WP_100747290.1_2634	41.152	243	265
WP_004434524.1	lcl|NZ_NPEF02000005.1_cds_WP_100747739.1_1187	38.538	301	310
WP_004434524.1	lcl|NZ_NPEF02000002.1_cds_WP_100764622.1_699	26.214	309	310
WP_004434524.1	lcl|NZ_NPEF02000004.1_cds_WP_100765092.1_917	27.820	133	310
WP_004434524.1	lcl|NZ_NPEF02000005.1_cds_WP_100747739.1_1187	38.538	301	310
WP_004434524.1	lcl|NZ_NPEF02000002.1_cds_WP_100764622.1_699	26.214	309	310
WP_004434524.1	lcl|NZ_NPEF02000004.1_cds_WP_100765092.1_917	27.820	133	310
WP_004434893.1	lcl|NZ_NPEF02000002.1_cds_WP_100748534.1_573	41.667	60	144
WP_004421361.1	lcl|NZ_NPEF02000005.1_cds_WP_100746874.1_1171	29.091	110	221
WP_004421361.1	lcl|NZ_NPEF02000001.1_cds_WP_100764933.1_70	29.487	78	221
WP_004421361.1	lcl|NZ_NPEF02000015.1_cds_WP_100745978.1_2598	30.088	113	221
WP_004434567.1	lcl|NZ_NPEF02000034.1_cds_WP_100746101.1_3828	30.545	275	318
WP_004434567.1	lcl|NZ_NPEF02000002.1_cds_WP_317572069.1_756	32.057	209	318
WP_004434567.1	lcl|NZ_NPEF02000019.1_cds_WP_100765745.1_3158	27.376	263	318
WP_004434567.1	lcl|NZ_NPEF02000003.1_cds_WP_100747567.1_897	25.869	259	318
WP_004434567.1	lcl|NZ_NPEF02000033.1_cds_WP_100746228.1_3818	27.647	170	318
WP_004434810.1	lcl|NZ_NPEF02000027.1_cds_WP_100745998.1_3620	26.596	94	242
WP_004434810.1	lcl|NZ_NPEF02000017.1_cds_WP_100748027.1_2915	32.857	70	242
WP_004434810.1	lcl|NZ_NPEF02000005.1_cds_WP_100746875.1_1170	24.359	156	242
WP_004434771.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	25.369	339	333
WP_004434771.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	29.386	228	333
WP_004434771.1	lcl|NZ_NPEF02000001.1_cds_WP_100764520.1_287	24.496	347	333
WP_004434771.1	lcl|NZ_NPEF02000033.1_cds_WP_100746229.1_3817	23.864	352	333
WP_004434771.1	lcl|NZ_NPEF02000001.1_cds_WP_100747959.1_168	30.178	169	333
WP_004434771.1	lcl|NZ_NPEF02000001.1_cds_WP_100748083.1_396	30.769	156	333
WP_004434771.1	lcl|NZ_NPEF02000019.1_cds_WP_100765730.1_3092	24.066	241	333
WP_004434771.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	24.413	213	333
WP_004434732.1	lcl|NZ_NPEF02000017.1_cds_WP_100748145.1_2917	30.488	82	186
WP_004434624.1	lcl|NZ_NPEF02000011.1_cds_WP_317572912.1_1990	23.967	121	229
WP_004434477.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	22.180	266	294
WP_004434477.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	28.481	158	294
WP_004434477.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	30.159	126	294
WP_004434477.1	lcl|NZ_NPEF02000019.1_cds_WP_100765730.1_3092	25.610	164	294
WP_004434773.1	lcl|NZ_NPEF02000001.1_cds_WP_207763231.1_76	29.365	126	174
WP_004434568.1	lcl|NZ_NPEF02000017.1_cds_WP_317573413.1_2906	32.603	365	361
WP_004434568.1	lcl|NZ_NPEF02000008.1_cds_WP_207763204.1_1440	28.967	397	361
WP_004434568.1	lcl|NZ_NPEF02000017.1_cds_WP_100765430.1_2914	30.199	351	361
WP_004434568.1	lcl|NZ_NPEF02000017.1_cds_WP_100765434.1_2911	32.955	352	361
WP_004434568.1	lcl|NZ_NPEF02000017.1_cds_WP_100748380.1_2893	29.123	285	361
WP_004434568.1	lcl|NZ_NPEF02000008.1_cds_WP_165783399.1_1564	22.590	363	361
WP_004434462.1	lcl|NZ_NPEF02000017.1_cds_WP_317573400.1_2894	29.630	162	233
WP_004434462.1	lcl|NZ_NPEF02000017.1_cds_WP_243399467.1_2920	26.667	120	233
WP_004434462.1	lcl|NZ_NPEF02000001.1_cds_WP_100745432.1_53	31.579	95	233
WP_232436020.1	lcl|NZ_NPEF02000012.1_cds_WP_100746707.1_2225	35.000	140	167
WP_232436020.1	lcl|NZ_NPEF02000017.1_cds_WP_165783892.1_2928	34.862	109	167
WP_232436020.1	lcl|NZ_NPEF02000017.1_cds_WP_317573400.1_2894	45.098	51	167
WP_232436020.1	lcl|NZ_NPEF02000017.1_cds_WP_243399467.1_2920	35.294	68	167
WP_232436020.1	lcl|NZ_NPEF02000001.1_cds_WP_100746429.1_329	40.385	52	167
WP_232436020.1	lcl|NZ_NPEF02000001.1_cds_WP_100745432.1_53	39.216	51	167
WP_004434874.1	lcl|NZ_NPEF02000001.1_cds_WP_165783872.1_434	40.234	256	592
WP_004434874.1	lcl|NZ_NPEF02000008.1_cds_WP_100764476.1_1602	36.364	253	592
WP_004434874.1	lcl|NZ_NPEF02000001.1_cds_WP_317572012.1_130	37.273	220	592
WP_004434874.1	lcl|NZ_NPEF02000027.1_cds_WP_100765024.1_3598	35.096	208	592
WP_004434874.1	lcl|NZ_NPEF02000002.1_cds_WP_100747869.1_740	28.511	235	592
WP_004434874.1	lcl|NZ_NPEF02000001.1_cds_WP_100745752.1_367	31.278	227	592
WP_004434874.1	lcl|NZ_NPEF02000033.1_cds_WP_100748390.1_3811	27.885	208	592
WP_004434874.1	lcl|NZ_NPEF02000014.1_cds_WP_100747294.1_2584	30.396	227	592
WP_004434874.1	lcl|NZ_NPEF02000024.1_cds_WP_100745675.1_3429	25.600	250	592
