WP_004421256.1	lcl|NZ_JADDXN010000002.1_cds_WP_002725873.1_2365	90.698	86	106
WP_004421326.1	lcl|NZ_JADDXN010000002.1_cds_WP_061209188.1_2366	91.961	311	314
WP_004421326.1	lcl|NZ_JADDXN010000091.1_cds_WP_061208146.1_3150	23.077	325	314
WP_004421326.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209097.1_1248	22.995	187	314
WP_004421326.1	lcl|NZ_JADDXN010000063.1_cds_WP_011671706.1_2756	24.138	290	314
WP_004421326.1	lcl|NZ_JADDXN010000068.1_cds_WP_061208650.1_2848	24.759	311	314
WP_004421326.1	lcl|NZ_JADDXN010000029.1_cds_WP_002729504.1_2379	22.941	170	314
WP_004421442.1	lcl|NZ_JADDXN010000178.1_cds_WP_002750963.1_1107	35.616	146	185
WP_004421375.1	lcl|NZ_JADDXN010000002.1_cds_WP_061208754.1_2370	31.143	350	329
WP_004421375.1	lcl|NZ_JADDXN010000091.1_cds_WP_061208146.1_3150	30.794	315	329
WP_004421375.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209097.1_1248	31.457	302	329
WP_004421375.1	lcl|NZ_JADDXN010000063.1_cds_WP_011671706.1_2756	31.045	335	329
WP_004421375.1	lcl|NZ_JADDXN010000068.1_cds_WP_061208650.1_2848	30.547	311	329
WP_004421375.1	lcl|NZ_JADDXN010000068.1_cds_WP_002754065.1_2845	28.485	330	329
WP_004421375.1	lcl|NZ_JADDXN010000087.1_cds_WP_061207995.1_3073	29.467	319	329
WP_004421375.1	lcl|NZ_JADDXN010000029.1_cds_WP_002729504.1_2379	26.686	341	329
WP_004421375.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208029.1_2315	25.926	270	329
WP_004421375.1	lcl|NZ_JADDXN010000002.1_cds_WP_061209188.1_2366	27.309	249	329
WP_004421375.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208022.1_2323	27.007	274	329
WP_004421375.1	lcl|NZ_JADDXN010000225.1_cds_WP_002751102.1_1713	27.170	265	329
WP_004421375.1	lcl|NZ_JADDXN010000047.1_cds_IQA77_RS03165_2603	31.544	149	329
WP_004421375.1	lcl|NZ_JADDXN010000126.1_cds_WP_061208495.1_424	30.000	170	329
WP_004421375.1	lcl|NZ_JADDXN010000016.1_cds_WP_011669202.1_1174	24.107	336	329
WP_004421375.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208031.1_2313	30.460	174	329
WP_004421408.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209102.1_1243	24.255	235	267
WP_004421408.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208032.1_2312	25.962	208	267
WP_004421408.1	lcl|NZ_JADDXN010000063.1_cds_WP_061208084.1_2755	26.984	189	267
WP_004421408.1	lcl|NZ_JADDXN010000044.1_cds_WP_061208961.1_2583	32.727	110	267
WP_004421408.1	lcl|NZ_JADDXN010000020.1_cds_WP_002766579.1_1611	37.209	86	267
WP_004421408.1	lcl|NZ_JADDXN010000029.1_cds_WP_061209013.1_2380	24.868	189	267
WP_004420971.1	lcl|NZ_JADDXN010000229.1_cds_WP_061207534.1_1802	26.647	334	510
WP_004420971.1	lcl|NZ_JADDXN010000229.1_cds_WP_002751286.1_1803	31.111	90	510
WP_004420971.1	lcl|NZ_JADDXN010000229.1_cds_WP_061207534.1_1802	26.647	334	510
WP_004420971.1	lcl|NZ_JADDXN010000229.1_cds_WP_002751286.1_1803	31.111	90	510
WP_004421253.1	lcl|NZ_JADDXN010000068.1_cds_WP_061208650.1_2848	27.106	273	330
