WP_004421256.1	lcl|NZ_RQHA01000002.1_cds_WP_135576183.1_3291	61.538	78	106
WP_004421326.1	lcl|NZ_RQHA01000002.1_cds_WP_135576181.1_3290	79.355	310	314
WP_004421326.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	22.531	324	314
WP_004421326.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	24.211	190	314
WP_004421326.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	20.732	328	314
WP_004421326.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	23.529	170	314
WP_004421326.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	22.910	323	314
WP_004421442.1	lcl|NZ_RQHA01000002.1_cds_WP_135576144.1_3271	32.895	152	185
WP_004421442.1	lcl|NZ_RQHA01000001.1_cds_WP_135575519.1_2101	32.353	170	185
WP_004421375.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	30.263	304	329
WP_004421375.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	30.892	314	329
WP_004421375.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	31.562	320	329
WP_004421375.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	30.380	316	329
WP_004421375.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	28.446	341	329
WP_004421375.1	lcl|NZ_RQHA01000004.1_cds_WP_135577455.1_774	28.125	320	329
WP_004421375.1	lcl|NZ_RQHA01000004.1_cds_WP_012390182.1_408	28.846	312	329
WP_004421375.1	lcl|NZ_RQHA01000002.1_cds_WP_135576130.1_3263	27.407	270	329
WP_004421375.1	lcl|NZ_RQHA01000002.1_cds_WP_135576181.1_3290	25.392	319	329
WP_004421375.1	lcl|NZ_RQHA01000004.1_cds_WP_233440867.1_719	27.490	251	329
WP_004421375.1	lcl|NZ_RQHA01000004.1_cds_WP_135577379.1_727	26.493	268	329
WP_004421375.1	lcl|NZ_RQHA01000001.1_cds_WP_135575131.1_1750	26.568	271	329
WP_004421375.1	lcl|NZ_RQHA01000004.1_cds_WP_135576842.1_328	28.916	249	329
WP_004421375.1	lcl|NZ_RQHA01000012.1_cds_WP_210409840.1_2517	24.351	308	329
WP_004421375.1	lcl|NZ_RQHA01000004.1_cds_WP_135576404.1_35	25.424	177	329
WP_004421408.1	lcl|NZ_RQHA01000001.1_cds_WP_012388903.1_1811	24.812	266	267
WP_004421408.1	lcl|NZ_RQHA01000002.1_cds_WP_135576163.1_3281	28.342	187	267
WP_004421408.1	lcl|NZ_RQHA01000002.1_cds_WP_135576148.1_3274	27.354	223	267
WP_004421408.1	lcl|NZ_RQHA01000004.1_cds_WP_135577319.1_689	29.677	155	267
WP_004421408.1	lcl|NZ_RQHA01000004.1_cds_WP_012387270.1_845	28.736	174	267
WP_004421408.1	lcl|NZ_RQHA01000012.1_cds_WP_135579761.1_2529	26.840	231	267
WP_004420971.1	lcl|NZ_RQHA01000001.1_cds_WP_135576051.1_2079	24.771	327	510
WP_004420971.1	lcl|NZ_RQHA01000001.1_cds_WP_135575492.1_2078	32.203	59	510
WP_004420971.1	lcl|NZ_RQHA01000001.1_cds_WP_135576051.1_2079	24.771	327	510
WP_004420971.1	lcl|NZ_RQHA01000001.1_cds_WP_135575492.1_2078	32.203	59	510
WP_004421253.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	26.199	271	330
WP_004421253.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	30.000	320	330
WP_004421253.1	lcl|NZ_RQHA01000004.1_cds_WP_233440867.1_719	29.437	231	330
WP_004421253.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	28.102	274	330
WP_004421253.1	lcl|NZ_RQHA01000004.1_cds_WP_012390182.1_408	27.692	325	330
WP_004421253.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	23.022	278	330
WP_004421253.1	lcl|NZ_RQHA01000002.1_cds_WP_135576130.1_3263	26.872	227	330
WP_004421253.1	lcl|NZ_RQHA01000004.1_cds_WP_135577379.1_727	24.125	257	330
WP_004421253.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	23.102	303	330
WP_004421253.1	lcl|NZ_RQHA01000004.1_cds_WP_135576842.1_328	26.316	209	330
WP_004421253.1	lcl|NZ_RQHA01000004.1_cds_WP_135576404.1_35	23.853	218	330
WP_004421253.1	lcl|NZ_RQHA01000004.1_cds_WP_135577455.1_774	28.000	150	330
WP_004434729.1	lcl|NZ_RQHA01000004.1_cds_WP_135578024.1_1212	39.130	253	265
WP_004434729.1	lcl|NZ_RQHA01000011.1_cds_WP_135579642.1_3169	25.882	170	265
WP_004434524.1	lcl|NZ_RQHA01000004.1_cds_WP_012389893.1_128	35.880	301	310
WP_004434524.1	lcl|NZ_RQHA01000011.1_cds_WP_135579642.1_3169	30.195	308	310
WP_004434524.1	lcl|NZ_RQHA01000001.1_cds_WP_135575575.1_2163	25.000	132	310
WP_004434524.1	lcl|NZ_RQHA01000004.1_cds_WP_012389893.1_128	35.880	301	310
WP_004434524.1	lcl|NZ_RQHA01000011.1_cds_WP_135579642.1_3169	30.195	308	310
WP_004434524.1	lcl|NZ_RQHA01000001.1_cds_WP_135575575.1_2163	25.000	132	310
WP_004434893.1	lcl|NZ_RQHA01000011.1_cds_WP_012389525.1_3190	35.780	109	144
WP_004421361.1	lcl|NZ_RQHA01000012.1_cds_WP_135579997.1_2728	31.313	99	221
WP_004421361.1	lcl|NZ_RQHA01000004.1_cds_WP_135577936.1_1160	27.381	84	221
WP_004434567.1	lcl|NZ_RQHA01000007.1_cds_WP_012389241.1_3023	27.347	245	318
WP_004434567.1	lcl|NZ_RQHA01000004.1_cds_WP_135576431.1_54	26.257	179	318
WP_004434810.1	lcl|NZ_RQHA01000001.1_cds_WP_135575951.1_2458	30.952	84	242
WP_004434810.1	lcl|NZ_RQHA01000001.1_cds_WP_012388524.1_2185	29.293	99	242
WP_004434810.1	lcl|NZ_RQHA01000002.1_cds_WP_135576308.1_3386	26.515	132	242
WP_004434810.1	lcl|NZ_RQHA01000012.1_cds_WP_135579997.1_2728	26.667	90	242
WP_004434771.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	30.564	337	333
WP_004434771.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	24.781	343	333
WP_004434771.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	30.088	226	333
WP_004434771.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	31.522	184	333
WP_004434771.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	24.929	353	333
WP_004434771.1	lcl|NZ_RQHA01000004.1_cds_WP_135577455.1_774	32.692	156	333
WP_004434771.1	lcl|NZ_RQHA01000004.1_cds_WP_012390182.1_408	27.155	232	333
WP_004434771.1	lcl|NZ_RQHA01000004.1_cds_WP_135577379.1_727	28.866	194	333
WP_004434771.1	lcl|NZ_RQHA01000004.1_cds_WP_233440867.1_719	30.693	202	333
WP_004434771.1	lcl|NZ_RQHA01000002.1_cds_WP_135576130.1_3263	21.071	280	333
WP_004434771.1	lcl|NZ_RQHA01000004.1_cds_WP_135576404.1_35	26.923	182	333
WP_004434771.1	lcl|NZ_RQHA01000012.1_cds_WP_210409840.1_2517	23.280	189	333
