WP_004421256.1	lcl|NZ_VCHJ01000018.1_cds_WP_002725873.1_903	90.698	86	106
WP_004421326.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669917.1_902	91.613	310	314
WP_004421326.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669955.1_2416	21.724	290	314
WP_004421326.1	lcl|NZ_VCHJ01000071.1_cds_WP_011671202.1_2845	23.077	325	314
WP_004421326.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669957.1_2414	24.731	186	314
WP_004421326.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669973.1_2436	24.138	290	314
WP_004421326.1	lcl|NZ_VCHJ01000074.1_cds_WP_011670961.1_2902	24.759	311	314
WP_004421326.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670813.1_211	22.941	170	314
WP_004421442.1	lcl|NZ_VCHJ01000002.1_cds_WP_002750963.1_1036	35.616	146	185
WP_004421442.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669938.1_871	34.463	177	185
WP_004421375.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669955.1_2416	30.841	321	329
WP_004421375.1	lcl|NZ_VCHJ01000071.1_cds_WP_011671202.1_2845	30.794	315	329
WP_004421375.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669973.1_2436	30.240	334	329
WP_004421375.1	lcl|NZ_VCHJ01000074.1_cds_WP_011670961.1_2902	30.547	311	329
WP_004421375.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669957.1_2414	29.508	305	329
WP_004421375.1	lcl|NZ_VCHJ01000074.1_cds_WP_002754065.1_2899	28.485	330	329
WP_004421375.1	lcl|NZ_VCHJ01000017.1_cds_WP_011671143.1_833	29.781	319	329
WP_004421375.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670813.1_211	26.686	341	329
WP_004421375.1	lcl|NZ_VCHJ01000005.1_cds_WP_011671074.1_2221	25.959	339	329
WP_004421375.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669917.1_902	27.586	261	329
WP_004421375.1	lcl|NZ_VCHJ01000008.1_cds_WP_017859386.1_3018	27.170	265	329
WP_004421375.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669959.1_2412	28.767	219	329
WP_004421375.1	lcl|NZ_VCHJ01000081.1_cds_WP_011669202.1_3063	24.107	336	329
WP_004421408.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669956.1_2415	26.957	230	267
WP_004421408.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669974.1_2435	26.984	189	267
WP_004421408.1	lcl|NZ_VCHJ01000026.1_cds_WP_011670832.1_1346	32.727	110	267
WP_004421408.1	lcl|NZ_VCHJ01000095.1_cds_WP_002766579.1_3284	37.209	86	267
WP_004421408.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670812.1_212	24.868	189	267
WP_004420971.1	lcl|NZ_VCHJ01000015.1_cds_WP_011670269.1_677	28.041	296	510
WP_004420971.1	lcl|NZ_VCHJ01000015.1_cds_WP_002751286.1_678	31.111	90	510
WP_004420971.1	lcl|NZ_VCHJ01000015.1_cds_WP_011670269.1_677	28.041	296	510
WP_004420971.1	lcl|NZ_VCHJ01000015.1_cds_WP_002751286.1_678	31.111	90	510
WP_004421253.1	lcl|NZ_VCHJ01000074.1_cds_WP_011670961.1_2902	27.106	273	330
WP_004421253.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669955.1_2416	23.723	274	330
WP_004421253.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669973.1_2436	26.582	316	330
WP_004421253.1	lcl|NZ_VCHJ01000071.1_cds_WP_011671202.1_2845	28.520	277	330
WP_004421253.1	lcl|NZ_VCHJ01000017.1_cds_WP_011671143.1_833	27.640	322	330
WP_004421253.1	lcl|NZ_VCHJ01000081.1_cds_WP_011669202.1_3063	25.403	248	330
WP_004421253.1	lcl|NZ_VCHJ01000005.1_cds_WP_011671074.1_2221	25.862	232	330
WP_004421253.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670813.1_211	25.352	142	330
WP_004421253.1	lcl|NZ_VCHJ01000014.1_cds_WP_011671364.1_596	26.562	128	330
WP_004421253.1	lcl|NZ_VCHJ01000074.1_cds_WP_002754065.1_2899	28.000	150	330
WP_004421253.1	lcl|NZ_VCHJ01000008.1_cds_WP_017859386.1_3018	24.896	241	330
WP_004434729.1	lcl|NZ_VCHJ01000094.1_cds_WP_011669455.1_3274	41.152	243	265
WP_004434524.1	lcl|NZ_VCHJ01000078.1_cds_WP_011670400.1_2945	38.944	303	310
WP_004434524.1	lcl|NZ_VCHJ01000037.1_cds_WP_011669757.1_1758	26.384	307	310
WP_004434524.1	lcl|NZ_VCHJ01000002.1_cds_WP_011670034.1_1088	28.571	133	310
WP_004434524.1	lcl|NZ_VCHJ01000078.1_cds_WP_011670400.1_2945	38.944	303	310
WP_004434524.1	lcl|NZ_VCHJ01000037.1_cds_WP_011669757.1_1758	26.384	307	310
WP_004434524.1	lcl|NZ_VCHJ01000002.1_cds_WP_011670034.1_1088	28.571	133	310
WP_004434893.1	lcl|NZ_VCHJ01000067.1_cds_WP_026054147.1_2708	39.683	63	144
WP_004421361.1	lcl|NZ_VCHJ01000018.1_cds_WP_004779550.1_886	35.577	104	221
WP_004421361.1	lcl|NZ_VCHJ01000039.1_cds_WP_011671228.1_1823	28.205	78	221
WP_004421361.1	lcl|NZ_VCHJ01000041.1_cds_WP_011669877.1_1979	28.037	107	221
WP_004434567.1	lcl|NZ_VCHJ01000016.1_cds_WP_011669670.1_777	29.304	273	318
WP_004434567.1	lcl|NZ_VCHJ01000007.1_cds_WP_002723163.1_2763	29.858	211	318
