WP_004421256.1	lcl|NZ_JQRK01000069.1_cds_WP_004462903.1_2244	94.186	86	106
WP_004421326.1	lcl|NZ_JQRK01000069.1_cds_WP_004477867.1_2245	92.357	314	314
WP_004421326.1	lcl|NZ_JQRK01000012.1_cds_WP_004476620.1_521	25.697	323	314
WP_004421326.1	lcl|NZ_JQRK01000069.1_cds_WP_061215967.1_2266	21.661	277	314
WP_004421326.1	lcl|NZ_JQRK01000031.1_cds_WP_004465060.1_1214	23.793	290	314
WP_004421326.1	lcl|NZ_JQRK01000178.1_cds_WP_004468319.1_3528	21.649	194	314
WP_004421326.1	lcl|NZ_JQRK01000093.1_cds_WP_004461234.1_2735	24.074	216	314
WP_004421442.1	lcl|NZ_JQRK01000115.1_cds_WP_004460143.1_3083	33.562	146	185
WP_004421375.1	lcl|NZ_JQRK01000069.1_cds_WP_061215959.1_2250	31.437	334	329
WP_004421375.1	lcl|NZ_JQRK01000012.1_cds_WP_004476620.1_521	30.159	315	329
WP_004421375.1	lcl|NZ_JQRK01000069.1_cds_WP_061215967.1_2266	31.788	302	329
WP_004421375.1	lcl|NZ_JQRK01000093.1_cds_WP_004461234.1_2735	32.154	311	329
WP_004421375.1	lcl|NZ_JQRK01000031.1_cds_WP_004465060.1_1214	29.940	334	329
WP_004421375.1	lcl|NZ_JQRK01000048.1_cds_WP_004472946.1_1774	30.154	325	329
WP_004421375.1	lcl|NZ_JQRK01000093.1_cds_WP_004461242.1_2738	29.091	330	329
WP_004421375.1	lcl|NZ_JQRK01000178.1_cds_WP_004468319.1_3528	26.686	341	329
WP_004421375.1	lcl|NZ_JQRK01000017.1_cds_WP_032916356.1_777	26.254	339	329
WP_004421375.1	lcl|NZ_JQRK01000069.1_cds_WP_004477867.1_2245	25.397	315	329
WP_004421375.1	lcl|NZ_JQRK01000095.1_cds_WP_061216131.1_2786	25.073	343	329
WP_004421375.1	lcl|NZ_JQRK01000020.1_cds_WP_061215646.1_907	26.894	264	329
WP_004421375.1	lcl|NZ_JQRK01000046.1_cds_WP_016757118.1_1707	23.867	331	329
WP_004421375.1	lcl|NZ_JQRK01000069.1_cds_WP_002178821.1_2276	23.361	244	329
WP_004421408.1	lcl|NZ_JQRK01000069.1_cds_WP_004462133.1_2271	26.630	184	267
WP_004421408.1	lcl|NZ_JQRK01000136.1_cds_WP_004484915.1_3307	35.455	110	267
WP_004421408.1	lcl|NZ_JQRK01000031.1_cds_WP_004475142.1_1215	26.842	190	267
WP_004421408.1	lcl|NZ_JQRK01000095.1_cds_WP_061216130.1_2785	21.912	251	267
WP_004421408.1	lcl|NZ_JQRK01000145.1_cds_WP_016754360.1_3400	37.209	86	267
WP_004421408.1	lcl|NZ_JQRK01000178.1_cds_WP_061206628.1_3527	25.000	188	267
WP_004420971.1	lcl|NZ_JQRK01000080.1_cds_WP_004473482.1_2438	27.523	327	510
WP_004420971.1	lcl|NZ_JQRK01000080.1_cds_WP_004460640.1_2439	32.609	92	510
WP_004420971.1	lcl|NZ_JQRK01000080.1_cds_WP_004473482.1_2438	27.523	327	510
WP_004420971.1	lcl|NZ_JQRK01000080.1_cds_WP_004460640.1_2439	32.609	92	510
WP_004421253.1	lcl|NZ_JQRK01000093.1_cds_WP_004461234.1_2735	26.374	273	330
WP_004421253.1	lcl|NZ_JQRK01000012.1_cds_WP_004476620.1_521	28.986	276	330
WP_004421253.1	lcl|NZ_JQRK01000069.1_cds_WP_061215967.1_2266	25.725	276	330
WP_004421253.1	lcl|NZ_JQRK01000031.1_cds_WP_004465060.1_1214	26.426	333	330
WP_004421253.1	lcl|NZ_JQRK01000069.1_cds_WP_002178821.1_2276	29.457	129	330
WP_004421253.1	lcl|NZ_JQRK01000046.1_cds_WP_016757118.1_1707	25.926	243	330
WP_004421253.1	lcl|NZ_JQRK01000017.1_cds_WP_032916356.1_777	25.676	222	330
WP_004421253.1	lcl|NZ_JQRK01000048.1_cds_WP_004472946.1_1774	29.675	246	330
WP_004421253.1	lcl|NZ_JQRK01000069.1_cds_WP_061215959.1_2250	29.741	232	330
WP_004421253.1	lcl|NZ_JQRK01000178.1_cds_WP_004468319.1_3528	24.460	139	330
WP_004421253.1	lcl|NZ_JQRK01000095.1_cds_WP_061216132.1_2788	24.901	253	330
WP_004421253.1	lcl|NZ_JQRK01000020.1_cds_WP_061215646.1_907	30.769	130	330
WP_004421253.1	lcl|NZ_JQRK01000015.1_cds_WP_004467770.1_721	26.562	128	330
WP_004421253.1	lcl|NZ_JQRK01000093.1_cds_WP_004461242.1_2738	28.000	150	330
WP_004421253.1	lcl|NZ_JQRK01000095.1_cds_WP_061216131.1_2786	27.612	134	330
WP_004434729.1	lcl|NZ_JQRK01000214.1_cds_WP_061216395.1_3673	40.329	243	265
WP_004434524.1	lcl|NZ_JQRK01000081.1_cds_WP_061216029.1_2496	38.732	284	310
WP_004434524.1	lcl|NZ_JQRK01000150.1_cds_WP_004461490.1_3430	26.299	308	310
WP_004434524.1	lcl|NZ_JQRK01000050.1_cds_WP_061215869.1_1858	28.571	133	310
WP_004434524.1	lcl|NZ_JQRK01000081.1_cds_WP_061216029.1_2496	38.732	284	310
WP_004434524.1	lcl|NZ_JQRK01000150.1_cds_WP_004461490.1_3430	26.299	308	310
WP_004434524.1	lcl|NZ_JQRK01000050.1_cds_WP_061215869.1_1858	28.571	133	310
WP_004434893.1	lcl|NZ_JQRK01000117.1_cds_WP_004462309.1_3139	41.270	63	144
WP_004421361.1	lcl|NZ_JQRK01000124.1_cds_WP_004462594.1_3218	27.723	101	221
WP_004421361.1	lcl|NZ_JQRK01000095.1_cds_WP_061216134.1_2792	25.806	93	221
WP_004434567.1	lcl|NZ_JQRK01000075.1_cds_WP_004459124.1_2371	29.630	270	318
WP_004434567.1	lcl|NZ_JQRK01000023.1_cds_WP_004465813.1_1043	29.384	211	318
WP_004434567.1	lcl|NZ_JQRK01000009.1_cds_WP_061215522.1_372	25.436	287	318
WP_004434567.1	lcl|NZ_JQRK01000035.1_cds_WP_004460971.1_1392	27.703	296	318
WP_004434567.1	lcl|NZ_JQRK01000178.1_cds_WP_004490252.1_3529	28.235	170	318
WP_004434567.1	lcl|NZ_JQRK01000095.1_cds_WP_061216137.1_2796	28.105	153	318
WP_004434567.1	lcl|NZ_JQRK01000069.1_cds_WP_004477858.1_2253	34.921	63	318
WP_004434567.1	lcl|NZ_JQRK01000031.1_cds_WP_081101196.1_1210	28.155	103	318
WP_004434567.1	lcl|NZ_JQRK01000043.1_cds_WP_016754679.1_1623	28.155	103	318
WP_004434810.1	lcl|NZ_JQRK01000083.1_cds_WP_004485455.1_2593	27.660	94	242
WP_004434810.1	lcl|NZ_JQRK01000124.1_cds_WP_004468002.1_3217	27.059	85	242
WP_004434771.1	lcl|NZ_JQRK01000069.1_cds_WP_061215959.1_2250	50.000	338	333
WP_004434771.1	lcl|NZ_JQRK01000031.1_cds_WP_004465060.1_1214	24.927	341	333
WP_004434771.1	lcl|NZ_JQRK01000069.1_cds_WP_061215967.1_2266	26.126	333	333
WP_004434771.1	lcl|NZ_JQRK01000012.1_cds_WP_004476620.1_521	24.852	338	333
WP_004434771.1	lcl|NZ_JQRK01000093.1_cds_WP_004461234.1_2735	25.566	309	333
WP_004434771.1	lcl|NZ_JQRK01000095.1_cds_WP_061216131.1_2786	29.940	167	333
WP_004434771.1	lcl|NZ_JQRK01000178.1_cds_WP_004468319.1_3528	25.382	327	333
WP_004434771.1	lcl|NZ_JQRK01000048.1_cds_WP_004472946.1_1774	28.409	176	333
WP_004434771.1	lcl|NZ_JQRK01000093.1_cds_WP_004461242.1_2738	30.769	156	333
WP_004434771.1	lcl|NZ_JQRK01000020.1_cds_WP_061215646.1_907	26.695	236	333
WP_004434771.1	lcl|NZ_JQRK01000015.1_cds_WP_004467770.1_721	25.000	192	333
WP_004434771.1	lcl|NZ_JQRK01000046.1_cds_WP_016757118.1_1707	26.887	212	333
WP_004434442.1	lcl|NZ_JQRK01000062.1_cds_WP_061215932.1_2136	91.892	74	87
WP_004434442.1	lcl|NZ_JQRK01000298.1_cds_WP_032926645.1_3814	89.189	74	87
WP_004434442.1	lcl|NZ_JQRK01000053.1_cds_JG15_RS22520_1878	40.741	81	87
WP_004434442.1	lcl|NZ_JQRK01000049.1_cds_JG15_RS20090_1831	54.054	37	87
WP_004434732.1	lcl|NZ_JQRK01000095.1_cds_WP_061216126.1_2781	38.739	111	186
WP_243829360.1	lcl|NZ_JQRK01000048.1_cds_WP_061215848.1_1737	89.831	59	57
WP_243829360.1	lcl|NZ_JQRK01000134.1_cds_JG15_RS22750_3284	81.356	59	57
WP_004434624.1	lcl|NZ_JQRK01000044.1_cds_WP_061206328.1_1676	34.615	52	229
WP_004434477.1	lcl|NZ_JQRK01000069.1_cds_WP_004477867.1_2245	21.805	266	294
WP_004434477.1	lcl|NZ_JQRK01000020.1_cds_WP_061215646.1_907	27.326	172	294
WP_004434477.1	lcl|NZ_JQRK01000069.1_cds_WP_061215959.1_2250	23.977	171	294
WP_004434477.1	lcl|NZ_JQRK01000017.1_cds_WP_032916356.1_777	28.319	113	294
WP_004434477.1	lcl|NZ_JQRK01000012.1_cds_WP_004476620.1_521	27.389	157	294
WP_004434773.1	lcl|NZ_JQRK01000012.1_cds_WP_004485991.1_555	24.265	136	174
WP_004434738.1	lcl|NZ_JQRK01000095.1_cds_WP_061216128.1_2783	24.173	393	416
WP_004434568.1	lcl|NZ_JQRK01000136.1_cds_WP_004466571.1_3300	29.723	397	361
WP_004434568.1	lcl|NZ_JQRK01000069.1_cds_WP_061215974.1_2280	29.679	374	361
WP_004434568.1	lcl|NZ_JQRK01000095.1_cds_WP_061216136.1_2795	36.293	259	361
WP_004434568.1	lcl|NZ_JQRK01000031.1_cds_WP_004462146.1_1206	32.567	261	361
WP_004434568.1	lcl|NZ_JQRK01000017.1_cds_WP_004460480.1_778	23.967	363	361
WP_004434568.1	lcl|NZ_JQRK01000069.1_cds_WP_061215968.1_2267	30.000	250	361
WP_004434568.1	lcl|NZ_JQRK01000069.1_cds_WP_235596560.1_2279	39.850	133	361
WP_004434462.1	lcl|NZ_JQRK01000095.1_cds_WP_061216135.1_2794	23.967	121	233
WP_004434462.1	lcl|NZ_JQRK01000012.1_cds_WP_004461595.1_531	29.474	95	233
WP_232436020.1	lcl|NZ_JQRK01000095.1_cds_WP_004490119.1_2800	43.421	76	167
WP_232436020.1	lcl|NZ_JQRK01000095.1_cds_WP_061216135.1_2794	43.284	67	167
WP_232436020.1	lcl|NZ_JQRK01000012.1_cds_WP_004461595.1_531	35.294	51	167
WP_004434874.1	lcl|NZ_JQRK01000069.1_cds_WP_061215957.1_2248	54.483	580	592
WP_004434874.1	lcl|NZ_JQRK01000056.1_cds_WP_004457781.1_2014	39.382	259	592
WP_004434874.1	lcl|NZ_JQRK01000014.1_cds_WP_061215593.1_675	38.589	241	592
WP_004434874.1	lcl|NZ_JQRK01000011.1_cds_WP_004480428.1_477	32.000	375	592
WP_004434874.1	lcl|NZ_JQRK01000030.1_cds_WP_004461439.1_1196	28.936	235	592
WP_004434874.1	lcl|NZ_JQRK01000043.1_cds_WP_004458038.1_1636	31.132	212	592
WP_004434874.1	lcl|NZ_JQRK01000001.1_cds_WP_061215437.1_19	30.396	227	592
WP_004434874.1	lcl|NZ_JQRK01000115.1_cds_WP_004460145.1_3084	30.631	222	592
WP_004434874.1	lcl|NZ_JQRK01000019.1_cds_WP_004457911.1_841	30.144	209	592
WP_004434874.1	lcl|NZ_JQRK01000011.1_cds_WP_016551965.1_506	27.468	233	592
WP_004434874.1	lcl|NZ_JQRK01000041.1_cds_WP_061206949.1_1530	29.756	205	592
WP_004434874.1	lcl|NZ_JQRK01000011.1_cds_WP_061215543.1_461	29.545	220	592
WP_004434874.1	lcl|NZ_JQRK01000021.1_cds_WP_004458701.1_938	28.870	239	592
WP_004434874.1	lcl|NZ_JQRK01000021.1_cds_WP_004489349.1_939	27.984	243	592
WP_004434874.1	lcl|NZ_JQRK01000107.1_cds_WP_004466161.1_2957	26.991	226	592
WP_004434874.1	lcl|NZ_JQRK01000196.1_cds_WP_004460086.1_3619	27.049	244	592
WP_004434874.1	lcl|NZ_JQRK01000028.1_cds_WP_061215699.1_1145	25.108	231	592
WP_004434874.1	lcl|NZ_JQRK01000028.1_cds_WP_061215699.1_1145	24.855	173	592
WP_004434874.1	lcl|NZ_JQRK01000022.1_cds_WP_004473583.1_1032	28.378	222	592
WP_004434874.1	lcl|NZ_JQRK01000080.1_cds_WP_004460645.1_2444	26.636	214	592
WP_004434874.1	lcl|NZ_JQRK01000008.1_cds_WP_004459763.1_279	26.190	210	592
WP_004434874.1	lcl|NZ_JQRK01000090.1_cds_WP_004466635.1_2701	28.163	245	592
WP_004434874.1	lcl|NZ_JQRK01000014.1_cds_WP_061205227.1_664	21.992	241	592
WP_004434874.1	lcl|NZ_JQRK01000119.1_cds_WP_004459333.1_3162	26.250	240	592
WP_004434874.1	lcl|NZ_JQRK01000119.1_cds_WP_004459333.1_3162	22.043	186	592
WP_004434874.1	lcl|NZ_JQRK01000041.1_cds_WP_004474610.1_1605	24.000	250	592
WP_004434874.1	lcl|NZ_JQRK01000004.1_cds_JG15_RS00490_99	33.333	102	592
WP_004434874.1	lcl|NZ_JQRK01000060.1_cds_WP_061215930.1_2128	20.833	216	592
WP_004434874.1	lcl|NZ_JQRK01000028.1_cds_WP_004461812.1_1135	27.602	221	592
WP_004434874.1	lcl|NZ_JQRK01000109.1_cds_WP_004461145.1_3006	28.235	85	592
WP_004434874.1	lcl|NZ_JQRK01000069.1_cds_WP_061215957.1_2248	54.483	580	592
WP_004434874.1	lcl|NZ_JQRK01000056.1_cds_WP_004457781.1_2014	39.382	259	592
WP_004434874.1	lcl|NZ_JQRK01000014.1_cds_WP_061215593.1_675	38.589	241	592
WP_004434874.1	lcl|NZ_JQRK01000011.1_cds_WP_004480428.1_477	32.000	375	592
WP_004434874.1	lcl|NZ_JQRK01000030.1_cds_WP_004461439.1_1196	28.936	235	592
WP_004434874.1	lcl|NZ_JQRK01000043.1_cds_WP_004458038.1_1636	31.132	212	592
WP_004434874.1	lcl|NZ_JQRK01000001.1_cds_WP_061215437.1_19	30.396	227	592
WP_004434874.1	lcl|NZ_JQRK01000115.1_cds_WP_004460145.1_3084	30.631	222	592
WP_004434874.1	lcl|NZ_JQRK01000019.1_cds_WP_004457911.1_841	30.144	209	592
WP_004434874.1	lcl|NZ_JQRK01000011.1_cds_WP_016551965.1_506	27.468	233	592
WP_004434874.1	lcl|NZ_JQRK01000041.1_cds_WP_061206949.1_1530	29.756	205	592
WP_004434874.1	lcl|NZ_JQRK01000011.1_cds_WP_061215543.1_461	29.545	220	592
WP_004434874.1	lcl|NZ_JQRK01000021.1_cds_WP_004458701.1_938	28.870	239	592
WP_004434874.1	lcl|NZ_JQRK01000021.1_cds_WP_004489349.1_939	27.984	243	592
WP_004434874.1	lcl|NZ_JQRK01000107.1_cds_WP_004466161.1_2957	26.991	226	592
WP_004434874.1	lcl|NZ_JQRK01000196.1_cds_WP_004460086.1_3619	27.049	244	592
WP_004434874.1	lcl|NZ_JQRK01000028.1_cds_WP_061215699.1_1145	25.108	231	592
WP_004434874.1	lcl|NZ_JQRK01000028.1_cds_WP_061215699.1_1145	24.855	173	592
WP_004434874.1	lcl|NZ_JQRK01000022.1_cds_WP_004473583.1_1032	28.378	222	592
WP_004434874.1	lcl|NZ_JQRK01000080.1_cds_WP_004460645.1_2444	26.636	214	592
WP_004434874.1	lcl|NZ_JQRK01000008.1_cds_WP_004459763.1_279	26.190	210	592
WP_004434874.1	lcl|NZ_JQRK01000090.1_cds_WP_004466635.1_2701	28.163	245	592
WP_004434874.1	lcl|NZ_JQRK01000014.1_cds_WP_061205227.1_664	21.992	241	592
WP_004434874.1	lcl|NZ_JQRK01000119.1_cds_WP_004459333.1_3162	26.250	240	592
WP_004434874.1	lcl|NZ_JQRK01000119.1_cds_WP_004459333.1_3162	22.043	186	592
WP_004434874.1	lcl|NZ_JQRK01000041.1_cds_WP_004474610.1_1605	24.000	250	592
WP_004434874.1	lcl|NZ_JQRK01000004.1_cds_JG15_RS00490_99	33.333	102	592
WP_004434874.1	lcl|NZ_JQRK01000060.1_cds_WP_061215930.1_2128	20.833	216	592
WP_004434874.1	lcl|NZ_JQRK01000028.1_cds_WP_004461812.1_1135	27.602	221	592
WP_004434874.1	lcl|NZ_JQRK01000109.1_cds_WP_004461145.1_3006	28.235	85	592
WP_198289705.1	lcl|NZ_JQRK01000031.1_cds_WP_016755568.1_1213	25.253	297	293
WP_198289705.1	lcl|NZ_JQRK01000095.1_cds_WP_061216132.1_2788	24.800	250	293
WP_198289705.1	lcl|NZ_JQRK01000093.1_cds_WP_004461242.1_2738	24.684	158	293
WP_004434466.1	lcl|NZ_JQRK01000069.1_cds_WP_061215974.1_2280	66.321	386	390
WP_004434466.1	lcl|NZ_JQRK01000136.1_cds_WP_004466571.1_3300	35.443	395	390
WP_004434466.1	lcl|NZ_JQRK01000069.1_cds_WP_061215968.1_2267	29.552	335	390
WP_004434466.1	lcl|NZ_JQRK01000095.1_cds_WP_061216136.1_2795	27.794	349	390
WP_004434466.1	lcl|NZ_JQRK01000069.1_cds_WP_235596560.1_2279	35.371	229	390
WP_004434466.1	lcl|NZ_JQRK01000031.1_cds_WP_004462146.1_1206	26.513	347	390
WP_004434466.1	lcl|NZ_JQRK01000017.1_cds_WP_004460480.1_778	26.371	383	390
WP_004434466.1	lcl|NZ_JQRK01000039.1_cds_WP_004465893.1_1506	30.576	278	390
WP_004434686.1	lcl|NZ_JQRK01000069.1_cds_WP_061215975.1_2281	41.924	291	289
WP_004434756.1	lcl|NZ_JQRK01000069.1_cds_WP_061215976.1_2282	44.092	694	676
WP_004434756.1	lcl|NZ_JQRK01000067.1_cds_WP_061206345.1_2223	29.321	324	676
WP_004434756.1	lcl|NZ_JQRK01000070.1_cds_WP_061215986.1_2297	32.114	246	676
WP_004434756.1	lcl|NZ_JQRK01000022.1_cds_WP_004460245.1_996	28.049	328	676
WP_004434756.1	lcl|NZ_JQRK01000022.1_cds_WP_061215676.1_1006	23.113	212	676
WP_004434756.1	lcl|NZ_JQRK01000069.1_cds_WP_061215976.1_2282	44.092	694	676
WP_004434756.1	lcl|NZ_JQRK01000067.1_cds_WP_061206345.1_2223	29.321	324	676
