WP_004421256.1	lcl|NZ_AKWG02000038.1_cds_WP_000340713.1_1878	94.186	86	106
WP_004421326.1	lcl|NZ_AKWG02000038.1_cds_WP_004768487.1_1877	98.387	310	314
WP_004421326.1	lcl|NZ_AKWG02000043.1_cds_WP_004753565.1_1583	25.926	324	314
WP_004421326.1	lcl|NZ_AKWG02000038.1_cds_WP_004768436.1_1831	21.107	289	314
WP_004421326.1	lcl|NZ_AKWG02000038.1_cds_WP_004768474.1_1804	23.488	281	314
WP_004421326.1	lcl|NZ_AKWG02000038.1_cds_WP_004768472.1_1829	20.968	310	314
WP_004421442.1	lcl|NZ_AKWG02000001.1_cds_WP_004752075.1_3722	40.000	140	185
WP_004421442.1	lcl|NZ_AKWG02000038.1_cds_WP_002725884.1_1848	34.463	177	185
WP_004421375.1	lcl|NZ_AKWG02000038.1_cds_WP_004768436.1_1831	30.721	319	329
WP_004421375.1	lcl|NZ_AKWG02000043.1_cds_WP_004753565.1_1583	31.746	315	329
WP_004421375.1	lcl|NZ_AKWG02000058.1_cds_WP_004751543.1_1104	31.715	309	329
WP_004421375.1	lcl|NZ_AKWG02000038.1_cds_WP_004768474.1_1804	30.149	335	329
WP_004421375.1	lcl|NZ_AKWG02000066.1_cds_WP_004768899.1_851	30.675	326	329
WP_004421375.1	lcl|NZ_AKWG02000038.1_cds_WP_004768472.1_1829	28.296	311	329
WP_004421375.1	lcl|NZ_AKWG02000058.1_cds_WP_004762820.1_1115	29.091	330	329
WP_004421375.1	lcl|NZ_AKWG02000084.1_cds_WP_004769131.1_206	28.152	341	329
WP_004421375.1	lcl|NZ_AKWG02000038.1_cds_WP_004768487.1_1877	25.000	328	329
WP_004421375.1	lcl|NZ_AKWG02000038.1_cds_WP_002759862.1_1826	26.642	274	329
WP_004421375.1	lcl|NZ_AKWG02000001.1_cds_WP_004751780.1_3921	28.090	267	329
WP_004421375.1	lcl|NZ_AKWG02000012.1_cds_WP_004768084.1_2720	25.000	244	329
WP_004421375.1	lcl|NZ_AKWG02000069.1_cds_WP_004750263.1_748	26.154	260	329
WP_004421375.1	lcl|NZ_AKWG02000030.1_cds_WP_004768293.1_2225	32.812	128	329
WP_004421408.1	lcl|NZ_AKWG02000038.1_cds_WP_002725899.1_1830	27.273	231	267
WP_004421408.1	lcl|NZ_AKWG02000038.1_cds_WP_004754191.1_1803	26.455	189	267
WP_004421408.1	lcl|NZ_AKWG02000084.1_cds_WP_004758023.1_228	35.088	114	267
WP_004421408.1	lcl|NZ_AKWG02000008.1_cds_WP_004758210.1_3228	36.047	86	267
WP_004420971.1	lcl|NZ_AKWG02000001.1_cds_WP_004751764.1_3993	25.982	331	510
WP_004420971.1	lcl|NZ_AKWG02000001.1_cds_WP_004767754.1_3992	30.435	92	510
WP_004420971.1	lcl|NZ_AKWG02000001.1_cds_WP_004751764.1_3993	25.982	331	510
WP_004420971.1	lcl|NZ_AKWG02000001.1_cds_WP_004767754.1_3992	30.435	92	510
WP_004421253.1	lcl|NZ_AKWG02000058.1_cds_WP_004751543.1_1104	26.937	271	330
WP_004421253.1	lcl|NZ_AKWG02000038.1_cds_WP_004768436.1_1831	23.358	274	330
WP_004421253.1	lcl|NZ_AKWG02000038.1_cds_WP_004768474.1_1804	25.000	348	330
WP_004421253.1	lcl|NZ_AKWG02000043.1_cds_WP_004753565.1_1583	26.812	276	330
WP_004421253.1	lcl|NZ_AKWG02000012.1_cds_WP_004768084.1_2720	28.395	243	330
WP_004421253.1	lcl|NZ_AKWG02000066.1_cds_WP_004768899.1_851	29.249	253	330
WP_004421253.1	lcl|NZ_AKWG02000084.1_cds_WP_004769131.1_206	25.676	222	330
WP_004421253.1	lcl|NZ_AKWG02000069.1_cds_WP_004750263.1_748	25.781	128	330
WP_004421253.1	lcl|NZ_AKWG02000058.1_cds_WP_004762820.1_1115	28.000	150	330
WP_004434729.1	lcl|NZ_AKWG02000026.1_cds_WP_004755702.1_2455	41.152	243	265
WP_004434524.1	lcl|NZ_AKWG02000010.1_cds_WP_004768039.1_2925	37.294	303	310
WP_004434524.1	lcl|NZ_AKWG02000028.1_cds_WP_004754016.1_2438	26.623	308	310
WP_004434524.1	lcl|NZ_AKWG02000001.1_cds_WP_004767761.1_3654	27.068	133	310
WP_004434524.1	lcl|NZ_AKWG02000010.1_cds_WP_004768039.1_2925	37.294	303	310
WP_004434524.1	lcl|NZ_AKWG02000028.1_cds_WP_004754016.1_2438	26.623	308	310
WP_004434524.1	lcl|NZ_AKWG02000001.1_cds_WP_004767761.1_3654	27.068	133	310
WP_004434893.1	lcl|NZ_AKWG02000081.1_cds_WP_004756253.1_342	42.857	56	144
WP_004421361.1	lcl|NZ_AKWG02000048.1_cds_WP_004755433.1_1346	28.205	78	221
WP_004421361.1	lcl|NZ_AKWG02000010.1_cds_WP_004751308.1_2908	29.703	101	221
WP_004434567.1	lcl|NZ_AKWG02000050.1_cds_WP_004768692.1_1230	28.938	273	318
WP_004434567.1	lcl|NZ_AKWG02000008.1_cds_WP_004751232.1_3207	30.047	213	318
WP_004434567.1	lcl|NZ_AKWG02000001.1_cds_WP_004758860.1_3629	27.615	239	318
WP_004434567.1	lcl|NZ_AKWG02000038.1_cds_WP_004768427.1_1808	34.783	92	318
WP_004434567.1	lcl|NZ_AKWG02000038.1_cds_WP_004768430.1_1807	29.032	93	318
WP_004434567.1	lcl|NZ_AKWG02000038.1_cds_WP_002757985.1_1875	29.897	97	318
WP_004434567.1	lcl|NZ_AKWG02000038.1_cds_WP_004768419.1_1836	29.167	96	318
WP_004434810.1	lcl|NZ_AKWG02000010.1_cds_WP_004751353.1_2907	23.445	209	242
WP_004434810.1	lcl|NZ_AKWG02000038.1_cds_WP_004759313.1_2032	25.532	94	242
WP_004434771.1	lcl|NZ_AKWG02000038.1_cds_WP_004768474.1_1804	26.686	341	333
WP_004434771.1	lcl|NZ_AKWG02000038.1_cds_WP_004768436.1_1831	29.778	225	333
WP_004434771.1	lcl|NZ_AKWG02000043.1_cds_WP_004753565.1_1583	25.148	338	333
WP_004434771.1	lcl|NZ_AKWG02000058.1_cds_WP_004751543.1_1104	25.073	343	333
WP_004434771.1	lcl|NZ_AKWG02000058.1_cds_WP_004762820.1_1115	30.769	156	333
WP_004434771.1	lcl|NZ_AKWG02000066.1_cds_WP_004768899.1_851	28.402	169	333
WP_004434771.1	lcl|NZ_AKWG02000001.1_cds_WP_004751780.1_3921	25.847	236	333
WP_004434771.1	lcl|NZ_AKWG02000012.1_cds_WP_004768084.1_2720	27.700	213	333
WP_004434771.1	lcl|NZ_AKWG02000069.1_cds_WP_004750263.1_748	26.042	192	333
WP_004434442.1	lcl|NZ_AKWG02000066.1_cds_WP_232415513.1_875	97.297	74	87
WP_004434442.1	lcl|NZ_AKWG02000018.1_cds_WP_198290616.1_2644	97.297	74	87
WP_004434442.1	lcl|NZ_AKWG02000026.1_cds_WP_232415489.1_2463	97.297	74	87
WP_004434442.1	lcl|NZ_AKWG02000002.1_cds_WP_100220314.1_3530	97.297	74	87
WP_004434442.1	lcl|NZ_AKWG02000012.1_cds_WP_198290456.1_2751	97.297	74	87
WP_004434442.1	lcl|NZ_AKWG02000077.1_cds_WP_232415518.1_447	97.297	74	87
WP_004434442.1	lcl|NZ_AKWG02000042.1_cds_WP_198290461.1_1601	97.297	74	87
