WP_004421256.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633099.1_2715	61.538	78	106
WP_004421326.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633097.1_2714	80.645	310	314
WP_004421326.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	23.148	324	314
WP_004421326.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	26.316	323	314
WP_004421326.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	23.651	241	314
WP_004421326.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	22.872	188	314
WP_004421326.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	20.524	229	314
WP_243829361.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393972.1_2712	52.762	362	365
WP_004421442.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632379.1_2283	32.727	165	185
WP_004421375.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	30.892	314	329
WP_004421375.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	29.129	333	329
WP_004421375.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	30.744	309	329
WP_004421375.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	28.152	341	329
WP_004421375.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135634855.1_804	28.097	331	329
WP_004421375.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	26.774	310	329
WP_004421375.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	28.261	230	329
WP_004421375.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633097.1_2714	26.415	318	329
WP_004421375.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633031.1_2674	28.226	248	329
WP_004421375.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393944.1_2684	26.556	241	329
WP_004421375.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265392230.1_2642	25.926	270	329
WP_004421375.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_208742289.1_3616	24.026	308	329
WP_004421375.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135633413.1_34	26.966	178	329
WP_004421375.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392862.1_322	27.219	169	329
WP_004421408.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393942.1_2682	25.118	211	267
WP_004421408.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393904.1_2581	24.060	266	267
WP_004421408.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393043.1_711	38.393	112	267
WP_004421408.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393924.1_2657	24.873	197	267
WP_004421408.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265394396.1_3604	26.531	196	267
WP_004421408.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393122.1_887	29.341	167	267
WP_004420971.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393780.1_2305	24.695	328	510
WP_004420971.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393781.1_2306	30.189	106	510
WP_004420971.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393780.1_2305	24.695	328	510
