WP_004421256.1	lcl|NZ_JADDUU010000005.1_cds_WP_002725873.1_2823	90.698	86	106
WP_004421326.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733579.1_2822	91.401	314	314
WP_004421326.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733534.1_2819	25.746	268	314
WP_004421326.1	lcl|NZ_JADDUU010000018.1_cds_WP_002722638.1_679	23.385	325	314
WP_004421326.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740024.1_2728	24.138	290	314
WP_004421326.1	lcl|NZ_JADDUU010000013.1_cds_WP_002743770.1_303	22.941	170	314
WP_004421326.1	lcl|NZ_JADDUU010000006.1_cds_IQA83_RS04190_3080	25.311	241	314
WP_004421326.1	lcl|NZ_JADDUU010000005.1_cds_WP_016749081.1_2790	25.658	152	314
WP_243829361.1	lcl|NZ_JADDUU010000005.1_cds_WP_026054882.1_2821	87.397	365	365
WP_004421442.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733646.1_2820	95.135	185	185
WP_004421442.1	lcl|NZ_JADDUU010000004.1_cds_WP_002721790.1_2516	35.616	146	185
WP_004421375.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733534.1_2819	96.353	329	329
WP_004421375.1	lcl|NZ_JADDUU010000018.1_cds_WP_002722638.1_679	30.159	315	329
WP_004421375.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740024.1_2728	30.746	335	329
WP_004421375.1	lcl|NZ_JADDUU010000006.1_cds_IQA83_RS04190_3080	30.519	308	329
WP_004421375.1	lcl|NZ_JADDUU010000006.1_cds_WP_002728316.1_3077	28.485	330	329
WP_004421375.1	lcl|NZ_JADDUU010000013.1_cds_WP_002743770.1_303	26.686	341	329
WP_004421375.1	lcl|NZ_JADDUU010000074.1_cds_WP_002741146.1_3111	29.467	319	329
WP_004421375.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733638.1_2782	27.826	345	329
WP_004421375.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733546.1_2753	26.296	270	329
WP_004421375.1	lcl|NZ_JADDUU010000007.1_cds_WP_002732331.1_3143	26.549	339	329
WP_004421375.1	lcl|NZ_JADDUU010000005.1_cds_IQA83_RS03600_2816	28.990	307	329
WP_004421375.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733579.1_2822	27.309	249	329
WP_004421375.1	lcl|NZ_JADDUU010000005.1_cds_WP_002744551.1_2788	29.520	271	329
WP_004421375.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733698.1_2745	27.007	274	329
WP_004421375.1	lcl|NZ_JADDUU010000058.1_cds_WP_002740236.1_2708	27.170	265	329
WP_004421375.1	lcl|NZ_JADDUU010000005.1_cds_WP_016749081.1_2790	23.344	317	329
WP_004421375.1	lcl|NZ_JADDUU010000001.1_cds_WP_002739935.1_764	29.412	170	329
WP_004421375.1	lcl|NZ_JADDUU010000001.1_cds_WP_002721725.1_851	24.702	336	329
WP_004421375.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733757.1_2755	31.034	174	329
WP_004421408.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733627.1_2818	94.007	267	267
WP_004421408.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740926.1_2777	26.178	191	267
WP_004421408.1	lcl|NZ_JADDUU010000005.1_cds_WP_002738295.1_2756	25.481	208	267
WP_004421408.1	lcl|NZ_JADDUU010000005.1_cds_WP_002727921.1_2727	26.984	189	267
WP_004421408.1	lcl|NZ_JADDUU010000025.1_cds_WP_002729040.1_1235	32.727	110	267
WP_004421408.1	lcl|NZ_JADDUU010000003.1_cds_WP_002766579.1_2077	37.209	86	267
WP_004421408.1	lcl|NZ_JADDUU010000013.1_cds_IQA83_RS06985_302	24.868	189	267
WP_004420971.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740779.1_2817	95.686	510	510
WP_004420971.1	lcl|NZ_JADDUU010000010.1_cds_WP_002728536.1_36	27.134	328	510
WP_004420971.1	lcl|NZ_JADDUU010000010.1_cds_WP_002728534.1_37	31.111	90	510
WP_004420971.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740779.1_2817	95.686	510	510
WP_004420971.1	lcl|NZ_JADDUU010000010.1_cds_WP_002728536.1_36	27.134	328	510
WP_004420971.1	lcl|NZ_JADDUU010000010.1_cds_WP_002728534.1_37	31.111	90	510
WP_004421253.1	lcl|NZ_JADDUU010000005.1_cds_IQA83_RS03600_2816	95.455	330	330
WP_004421253.1	lcl|NZ_JADDUU010000005.1_cds_WP_002744551.1_2788	27.491	291	330
WP_004421253.1	lcl|NZ_JADDUU010000006.1_cds_IQA83_RS04190_3080	26.937	271	330
WP_004421253.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733534.1_2819	28.990	307	330
WP_004421253.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740024.1_2728	26.582	316	330
WP_004421253.1	lcl|NZ_JADDUU010000005.1_cds_WP_016749081.1_2790	29.412	221	330
WP_004421253.1	lcl|NZ_JADDUU010000018.1_cds_WP_002722638.1_679	28.520	277	330
WP_004421253.1	lcl|NZ_JADDUU010000001.1_cds_WP_002721725.1_851	25.403	248	330
WP_004421253.1	lcl|NZ_JADDUU010000074.1_cds_WP_002741146.1_3111	28.920	287	330
WP_004421253.1	lcl|NZ_JADDUU010000007.1_cds_WP_002732331.1_3143	26.407	231	330
WP_004421253.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733546.1_2753	24.723	271	330
WP_004421253.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733638.1_2782	24.653	288	330
WP_004421253.1	lcl|NZ_JADDUU010000013.1_cds_WP_002743770.1_303	24.648	142	330
WP_004421253.1	lcl|NZ_JADDUU010000058.1_cds_WP_002740236.1_2708	25.620	242	330
WP_004421253.1	lcl|NZ_JADDUU010000037.1_cds_WP_002739707.1_1897	26.562	128	330
WP_004421253.1	lcl|NZ_JADDUU010000006.1_cds_WP_002728316.1_3077	28.000	150	330
WP_004435000.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740729.1_2813	37.132	544	535
WP_004435000.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740729.1_2813	37.132	544	535
WP_004434729.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740998.1_2812	66.415	265	265
WP_004434729.1	lcl|NZ_JADDUU010000003.1_cds_WP_002742191.1_2108	41.152	243	265
WP_004434524.1	lcl|NZ_JADDUU010000005.1_cds_WP_032853071.1_2811	86.774	310	310
WP_004434524.1	lcl|NZ_JADDUU010000034.1_cds_WP_002741402.1_1801	38.614	303	310
WP_004434524.1	lcl|NZ_JADDUU010000021.1_cds_WP_002727287.1_1030	27.036	307	310
WP_004434524.1	lcl|NZ_JADDUU010000004.1_cds_WP_002727177.1_2465	28.571	133	310
WP_004434524.1	lcl|NZ_JADDUU010000005.1_cds_WP_032853071.1_2811	86.774	310	310
WP_004434524.1	lcl|NZ_JADDUU010000034.1_cds_WP_002741402.1_1801	38.614	303	310
WP_004434524.1	lcl|NZ_JADDUU010000021.1_cds_WP_002727287.1_1030	27.036	307	310
WP_004434524.1	lcl|NZ_JADDUU010000004.1_cds_WP_002727177.1_2465	28.571	133	310
WP_004434516.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740848.1_2810	96.591	264	264
WP_004421278.1	lcl|NZ_JADDUU010000005.1_cds_WP_032853450.1_2809	95.385	130	130
WP_004434893.1	lcl|NZ_JADDUU010000005.1_cds_WP_004777167.1_2808	94.444	144	144
WP_004434893.1	lcl|NZ_JADDUU010000021.1_cds_WP_026054147.1_1039	39.683	63	144
WP_004421361.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740917.1_2807	95.928	221	221
WP_004421361.1	lcl|NZ_JADDUU010000018.1_cds_WP_011671435.1_650	28.205	78	221
