WP_017214669.1	lcl|NZ_AHNG02000018.1_cds_WP_002733653.1_1948	89.535	86	106
WP_017214670.1	lcl|NZ_AHNG02000018.1_cds_WP_002733579.1_1947	92.038	314	314
WP_017214670.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	25.746	268	314
WP_017214670.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	23.765	324	314
WP_017214670.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	24.138	290	314
WP_017214670.1	lcl|NZ_AHNG02000018.1_cds_WP_016749081.1_1920	27.815	151	314
WP_017214670.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	25.311	241	314
WP_017214670.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	22.353	170	314
WP_017214671.1	lcl|NZ_AHNG02000018.1_cds_WP_026054882.1_1946	87.945	365	365
WP_017214672.1	lcl|NZ_AHNG02000018.1_cds_WP_002733646.1_1945	96.216	185	185
WP_017214672.1	lcl|NZ_AHNG02000002.1_cds_WP_002721790.1_3256	36.986	146	185
WP_017214673.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	94.225	329	329
WP_017214673.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	30.476	315	329
WP_017214673.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	29.940	334	329
WP_017214673.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	29.904	311	329
WP_017214673.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	27.859	341	329
WP_017214673.1	lcl|NZ_AHNG02000018.1_cds_WP_002733638.1_1912	28.000	350	329
WP_017214673.1	lcl|NZ_AHNG02000006.1_cds_WP_002732362.1_2624	29.781	319	329
WP_017214673.1	lcl|NZ_AHNG02000031.1_cds_WP_002735602.1_553	27.576	330	329
WP_017214673.1	lcl|NZ_AHNG02000018.1_cds_WP_002733546.1_1878	23.129	294	329
WP_017214673.1	lcl|NZ_AHNG02000018.1_cds_WP_016749079.1_1941	28.808	302	329
WP_017214673.1	lcl|NZ_AHNG02000006.1_cds_WP_002732331.1_2535	25.959	339	329
WP_017214673.1	lcl|NZ_AHNG02000018.1_cds_WP_016749081.1_1920	23.975	317	329
WP_017214673.1	lcl|NZ_AHNG02000018.1_cds_WP_002733579.1_1947	27.530	247	329
WP_017214673.1	lcl|NZ_AHNG02000018.1_cds_WP_002733698.1_1870	27.737	274	329
WP_017214673.1	lcl|NZ_AHNG02000032.1_cds_WP_002728462.1_295	27.170	265	329
WP_017214673.1	lcl|NZ_AHNG02000018.1_cds_WP_002744551.1_1918	28.519	270	329
WP_017214673.1	lcl|NZ_AHNG02000006.1_cds_WP_002732574.1_2840	23.780	328	329
WP_017214673.1	lcl|NZ_AHNG02000018.1_cds_WP_002733757.1_1880	31.034	174	329
WP_017214673.1	lcl|NZ_AHNG02000024.1_cds_WP_002728696.1_963	30.233	129	329
WP_017214674.1	lcl|NZ_AHNG02000018.1_cds_WP_002733627.1_1943	93.633	267	267
WP_017214674.1	lcl|NZ_AHNG02000018.1_cds_WP_002733775.1_1907	24.790	238	267
WP_017214674.1	lcl|NZ_AHNG02000018.1_cds_WP_002733554.1_1881	24.303	251	267
WP_017214674.1	lcl|NZ_AHNG02000018.1_cds_WP_002727921.1_1852	26.984	189	267
WP_017214674.1	lcl|NZ_AHNG02000016.1_cds_WP_002729040.1_2111	32.727	110	267
WP_017214674.1	lcl|NZ_AHNG02000020.1_cds_WP_002766579.1_1658	37.209	86	267
WP_017214674.1	lcl|NZ_AHNG02000020.1_cds_WP_002729513.1_1468	24.868	189	267
WP_017214675.1	lcl|NZ_AHNG02000018.1_cds_WP_002738292.1_1942	94.902	510	510
WP_017214675.1	lcl|NZ_AHNG02000032.1_cds_WP_002728536.1_368	26.689	296	510
WP_017214675.1	lcl|NZ_AHNG02000032.1_cds_WP_002728534.1_367	31.111	90	510
WP_017214675.1	lcl|NZ_AHNG02000018.1_cds_WP_002738292.1_1942	94.902	510	510
WP_017214675.1	lcl|NZ_AHNG02000032.1_cds_WP_002728536.1_368	26.689	296	510
WP_017214675.1	lcl|NZ_AHNG02000032.1_cds_WP_002728534.1_367	31.111	90	510
WP_017214676.1	lcl|NZ_AHNG02000018.1_cds_WP_016749079.1_1941	94.848	330	330
WP_017214676.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	27.106	273	330
WP_017214676.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	28.852	305	330
WP_017214676.1	lcl|NZ_AHNG02000018.1_cds_WP_002744551.1_1918	27.491	291	330
WP_017214676.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	26.582	316	330
WP_017214676.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	28.159	277	330
WP_017214676.1	lcl|NZ_AHNG02000018.1_cds_WP_016749081.1_1920	29.864	221	330
WP_017214676.1	lcl|NZ_AHNG02000006.1_cds_WP_002732331.1_2535	26.577	222	330
WP_017214676.1	lcl|NZ_AHNG02000006.1_cds_WP_002732574.1_2840	25.403	248	330
WP_017214676.1	lcl|NZ_AHNG02000006.1_cds_WP_002732362.1_2624	28.571	322	330
WP_017214676.1	lcl|NZ_AHNG02000018.1_cds_WP_002733546.1_1878	25.000	268	330
WP_017214676.1	lcl|NZ_AHNG02000018.1_cds_WP_002733638.1_1912	23.958	288	330
WP_017214676.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	24.648	142	330
WP_017214676.1	lcl|NZ_AHNG02000032.1_cds_WP_002728462.1_295	25.833	240	330
WP_017214676.1	lcl|NZ_AHNG02000018.1_cds_WP_002733579.1_1947	23.547	327	330
WP_017214677.1	lcl|NZ_AHNG02000018.1_cds_WP_002733528.1_1940	88.848	538	538
WP_017214677.1	lcl|NZ_AHNG02000018.1_cds_WP_002733528.1_1940	88.848	538	538
WP_017214678.1	lcl|NZ_AHNG02000018.1_cds_WP_002733670.1_1939	94.697	264	264
WP_017214678.1	lcl|NZ_AHNG02000020.1_cds_WP_002722928.1_1689	41.152	243	264
WP_020981179.1	lcl|NZ_AHNG02000018.1_cds_WP_002733687.1_1938	94.516	310	310
WP_020981179.1	lcl|NZ_AHNG02000019.1_cds_WP_002730863.1_1785	37.294	303	310
WP_020981179.1	lcl|NZ_AHNG02000014.1_cds_WP_002727287.1_2291	27.305	282	310
WP_020981179.1	lcl|NZ_AHNG02000002.1_cds_WP_002727177.1_3204	26.244	221	310
WP_020981179.1	lcl|NZ_AHNG02000018.1_cds_WP_002733687.1_1938	94.516	310	310
WP_020981179.1	lcl|NZ_AHNG02000019.1_cds_WP_002730863.1_1785	37.294	303	310
WP_020981179.1	lcl|NZ_AHNG02000014.1_cds_WP_002727287.1_2291	27.305	282	310
WP_020981179.1	lcl|NZ_AHNG02000002.1_cds_WP_002727177.1_3204	26.244	221	310
WP_202900251.1	lcl|NZ_AHNG02000030.1_cds_LEP1GSC090_RS19035_586	94.079	152	265
WP_202900251.1	lcl|NZ_AHNG02000030.1_cds_LEP1GSC090_RS19035_586	88.421	95	265
WP_202900251.1	lcl|NZ_AHNG02000036.1_cds_WP_032855745.1_1	93.913	115	265
WP_202900251.1	lcl|NZ_AHNG02000003.1_cds_WP_170874649.1_3069	94.286	105	265
WP_202900251.1	lcl|NZ_AHNG02000036.1_cds_WP_100219964.1_6	44.531	256	265
WP_202900251.1	lcl|NZ_AHNG02000033.1_cds_WP_230456575.1_250	84.259	108	265
WP_202900251.1	lcl|NZ_AHNG02000009.1_cds_WP_155118746.1_2401	94.805	77	265
WP_202900251.1	lcl|NZ_AHNG02000034.1_cds_WP_016762595.1_185	71.264	87	265
WP_202900251.1	lcl|NZ_AHNG02000033.1_cds_WP_002735901.1_249	87.692	65	265
WP_202900251.1	lcl|NZ_AHNG02000033.1_cds_WP_002735901.1_249	88.235	17	265
WP_202900251.1	lcl|NZ_AHNG02000030.1_cds_LEP1GSC090_RS0217325_573	42.478	113	265
WP_202900251.1	lcl|NZ_AHNG02000020.1_cds_LEP1GSC090_RS19700_1482	28.854	253	265
WP_202900251.1	lcl|NZ_AHNG02000030.1_cds_LEP1GSC090_RS03160_574	56.818	44	265
WP_202900251.1	lcl|NZ_AHNG02000021.1_cds_LEP1GSC090_RS20555_1263	44.186	43	265
WP_202900251.1	lcl|NZ_AHNG02000030.1_cds_LEP1GSC090_RS19035_586	94.079	152	265
WP_202900251.1	lcl|NZ_AHNG02000030.1_cds_LEP1GSC090_RS19035_586	88.421	95	265
WP_202900251.1	lcl|NZ_AHNG02000036.1_cds_WP_032855745.1_1	93.913	115	265
WP_202900251.1	lcl|NZ_AHNG02000003.1_cds_WP_170874649.1_3069	94.286	105	265
WP_202900251.1	lcl|NZ_AHNG02000036.1_cds_WP_100219964.1_6	44.531	256	265
WP_202900251.1	lcl|NZ_AHNG02000033.1_cds_WP_230456575.1_250	84.259	108	265
WP_202900251.1	lcl|NZ_AHNG02000009.1_cds_WP_155118746.1_2401	94.805	77	265
WP_202900251.1	lcl|NZ_AHNG02000034.1_cds_WP_016762595.1_185	71.264	87	265
WP_202900251.1	lcl|NZ_AHNG02000033.1_cds_WP_002735901.1_249	87.692	65	265
WP_202900251.1	lcl|NZ_AHNG02000033.1_cds_WP_002735901.1_249	88.235	17	265
WP_202900251.1	lcl|NZ_AHNG02000030.1_cds_LEP1GSC090_RS0217325_573	42.478	113	265
WP_202900251.1	lcl|NZ_AHNG02000020.1_cds_LEP1GSC090_RS19700_1482	28.854	253	265
WP_202900251.1	lcl|NZ_AHNG02000030.1_cds_LEP1GSC090_RS03160_574	56.818	44	265
WP_202900251.1	lcl|NZ_AHNG02000021.1_cds_LEP1GSC090_RS20555_1263	44.186	43	265
WP_017214681.1	lcl|NZ_AHNG02000018.1_cds_WP_002733549.1_1937	94.697	264	264
WP_017214682.1	lcl|NZ_AHNG02000018.1_cds_WP_002733551.1_1936	84.615	130	130
WP_017214683.1	lcl|NZ_AHNG02000018.1_cds_WP_017853480.1_1935	90.278	144	144
WP_017214683.1	lcl|NZ_AHNG02000031.1_cds_WP_002728331.1_545	28.947	76	144
