WP_017214669.1	lcl|NZ_AHQS01000642.1_cds_WP_000340715.1_916	97.674	86	106
WP_017214670.1	lcl|NZ_AHQS01000642.1_cds_WP_000410266.1_917	94.268	314	314
WP_017214670.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	25.776	322	314
WP_017214670.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	26.336	262	314
WP_017214670.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	23.958	288	314
WP_017214671.1	lcl|NZ_AHQS01000642.1_cds_WP_000604524.1_918	91.507	365	365
WP_017214672.1	lcl|NZ_AHQS01000642.1_cds_WP_000884059.1_919	96.757	185	185
WP_017214672.1	lcl|NZ_AHQS01000027.1_cds_WP_000351733.1_4211	40.714	140	185
WP_017214673.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	93.706	286	329
WP_017214673.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	32.063	315	329
WP_017214673.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	31.045	335	329
WP_017214673.1	lcl|NZ_AHQS01000536.1_cds_WP_002123515.1_1403	31.270	307	329
WP_017214673.1	lcl|NZ_AHQS01000296.1_cds_WP_000649923.1_3069	30.341	323	329
WP_017214673.1	lcl|NZ_AHQS01000036.1_cds_LEP2GSC076_RS29385_4132	97.778	45	329
WP_017214673.1	lcl|NZ_AHQS01000650.1_cds_WP_000709511.1_889	27.879	330	329
WP_017214673.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	30.196	255	329
WP_017214673.1	lcl|NZ_AHQS01000107.1_cds_WP_000688698.1_3688	28.623	276	329
WP_017214673.1	lcl|NZ_AHQS01000348.1_cds_WP_000475901.1_2517	28.467	274	329
WP_017214673.1	lcl|NZ_AHQS01000642.1_cds_WP_000410266.1_917	27.530	247	329
WP_017214673.1	lcl|NZ_AHQS01000309.1_cds_WP_001074785.1_2850	27.925	265	329
WP_017214673.1	lcl|NZ_AHQS01000593.1_cds_WP_001003557.1_1141	24.096	332	329
WP_017214673.1	lcl|NZ_AHQS01000117.1_cds_WP_000378097.1_3624	25.581	172	329
WP_017214674.1	lcl|NZ_AHQS01000036.1_cds_WP_000774264.1_4133	94.007	267	267
WP_017214674.1	lcl|NZ_AHQS01000325.1_cds_WP_000842260.1_2636	26.842	190	267
WP_017214674.1	lcl|NZ_AHQS01000484.1_cds_WP_000667727.1_1815	32.727	110	267
WP_017214674.1	lcl|NZ_AHQS01000867.1_cds_WP_000805357.1_205	33.333	102	267
WP_017214675.1	lcl|NZ_AHQS01000036.1_cds_WP_000612798.1_4134	95.294	510	510
WP_017214675.1	lcl|NZ_AHQS01000504.1_cds_WP_000291584.1_1640	26.154	325	510
WP_017214675.1	lcl|NZ_AHQS01000504.1_cds_WP_000364507.1_1639	31.111	90	510
WP_017214675.1	lcl|NZ_AHQS01000036.1_cds_WP_000612798.1_4134	95.294	510	510
WP_017214675.1	lcl|NZ_AHQS01000504.1_cds_WP_000291584.1_1640	26.154	325	510
WP_017214675.1	lcl|NZ_AHQS01000504.1_cds_WP_000364507.1_1639	31.111	90	510
WP_017214676.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	96.364	330	330
WP_017214676.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	29.804	255	330
WP_017214676.1	lcl|NZ_AHQS01000536.1_cds_WP_002123515.1_1403	26.199	271	330
WP_017214676.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	26.582	316	330
WP_017214676.1	lcl|NZ_AHQS01000593.1_cds_WP_001003557.1_1141	29.218	243	330
WP_017214676.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	24.625	333	330
WP_017214676.1	lcl|NZ_AHQS01000296.1_cds_WP_000649923.1_3069	29.688	256	330
WP_017214676.1	lcl|NZ_AHQS01000107.1_cds_WP_000688698.1_3688	25.339	221	330
WP_017214677.1	lcl|NZ_AHQS01000036.1_cds_WP_000689743.1_4138	38.122	543	538
WP_017214677.1	lcl|NZ_AHQS01000036.1_cds_WP_000689743.1_4138	38.122	543	538
WP_017214678.1	lcl|NZ_AHQS01000036.1_cds_WP_000342717.1_4139	67.045	264	264
WP_017214678.1	lcl|NZ_AHQS01000246.1_cds_WP_001002663.1_3241	41.152	243	264
WP_020981179.1	lcl|NZ_AHQS01000036.1_cds_WP_001246621.1_4140	87.419	310	310
WP_020981179.1	lcl|NZ_AHQS01000286.1_cds_WP_000501205.1_3195	36.304	303	310
WP_020981179.1	lcl|NZ_AHQS01000421.1_cds_WP_001183723.1_2137	28.629	248	310
WP_020981179.1	lcl|NZ_AHQS01000467.1_cds_WP_000279894.1_2071	25.339	221	310
WP_020981179.1	lcl|NZ_AHQS01000036.1_cds_WP_001246621.1_4140	87.419	310	310
WP_020981179.1	lcl|NZ_AHQS01000286.1_cds_WP_000501205.1_3195	36.304	303	310
WP_020981179.1	lcl|NZ_AHQS01000421.1_cds_WP_001183723.1_2137	28.629	248	310
WP_020981179.1	lcl|NZ_AHQS01000467.1_cds_WP_000279894.1_2071	25.339	221	310
WP_202900251.1	lcl|NZ_AHQS01000480.1_cds_WP_232417978.1_1851	92.063	126	265
WP_202900251.1	lcl|NZ_AHQS01000480.1_cds_WP_017861472.1_1850	91.935	62	265
WP_202900251.1	lcl|NZ_AHQS01000053.1_cds_LEP2GSC076_RS30915_4007	93.548	31	265
WP_202900251.1	lcl|NZ_AHQS01000053.1_cds_LEP2GSC076_RS30915_4007	80.000	15	265
WP_202900251.1	lcl|NZ_AHQS01000006.1_cds_LEP2GSC076_RS0100050_4302	40.909	88	265
WP_202900251.1	lcl|NZ_AHQS01000897.1_cds_LEP2GSC076_RS30785_93	53.488	43	265
WP_202900251.1	lcl|NZ_AHQS01000897.1_cds_LEP2GSC076_RS30785_93	45.000	20	265
WP_202900251.1	lcl|NZ_AHQS01000480.1_cds_WP_232417978.1_1851	92.063	126	265
