WP_017214669.1	lcl|NZ_MCLV01000109.1_cds_WP_000340715.1_418	97.674	86	106
WP_017214670.1	lcl|NZ_MCLV01000109.1_cds_WP_000410274.1_417	94.839	310	314
WP_017214670.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	25.776	322	314
WP_017214670.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	22.662	278	314
WP_017214670.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	23.958	288	314
WP_017214670.1	lcl|NZ_MCLV01000010.1_cds_WP_000567887.1_269	23.478	230	314
WP_017214672.1	lcl|NZ_MCLV01000003.1_cds_WP_000351733.1_1898	40.714	140	185
WP_017214672.1	lcl|NZ_MCLV01000010.1_cds_WP_001047905.1_289	34.463	177	185
WP_017214673.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	32.087	321	329
WP_017214673.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	32.063	315	329
WP_017214673.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	31.045	335	329
WP_017214673.1	lcl|NZ_MCLV01000119.1_cds_WP_001984071.1_554	31.270	307	329
WP_017214673.1	lcl|NZ_MCLV01000001.1_cds_WP_000649923.1_186	30.341	323	329
WP_017214673.1	lcl|NZ_MCLV01000010.1_cds_WP_000567887.1_269	29.180	305	329
WP_017214673.1	lcl|NZ_MCLV01000065.1_cds_WP_000709511.1_3339	27.879	330	329
WP_017214673.1	lcl|NZ_MCLV01000056.1_cds_WP_000688696.1_3033	28.623	276	329
WP_017214673.1	lcl|NZ_MCLV01000109.1_cds_WP_000410274.1_417	27.530	247	329
WP_017214673.1	lcl|NZ_MCLV01000039.1_cds_WP_001074784.1_2366	27.925	265	329
WP_017214673.1	lcl|NZ_MCLV01000010.1_cds_WP_000460023.1_267	25.993	277	329
WP_017214673.1	lcl|NZ_MCLV01000005.1_cds_WP_001003556.1_2792	24.398	332	329
WP_017214674.1	lcl|NZ_MCLV01000010.1_cds_WP_061243593.1_270	26.016	246	267
WP_017214674.1	lcl|NZ_MCLV01000010.1_cds_WP_000842260.1_250	26.842	190	267
WP_017214674.1	lcl|NZ_MCLV01000040.1_cds_WP_000667727.1_2502	32.727	110	267
WP_017214674.1	lcl|NZ_MCLV01000006.1_cds_WP_000805357.1_3153	33.333	102	267
WP_017214675.1	lcl|NZ_MCLV01000009.1_cds_WP_000291586.1_3974	26.154	325	510
WP_017214675.1	lcl|NZ_MCLV01000009.1_cds_WP_000364507.1_3973	31.111	90	510
WP_017214675.1	lcl|NZ_MCLV01000009.1_cds_WP_000291586.1_3974	26.154	325	510
WP_017214675.1	lcl|NZ_MCLV01000009.1_cds_WP_000364507.1_3973	31.111	90	510
WP_017214676.1	lcl|NZ_MCLV01000010.1_cds_WP_000723078.1_271	23.723	274	330
WP_017214676.1	lcl|NZ_MCLV01000119.1_cds_WP_001984071.1_554	25.547	274	330
WP_017214676.1	lcl|NZ_MCLV01000036.1_cds_WP_000744700.1_2263	26.582	316	330
WP_017214676.1	lcl|NZ_MCLV01000005.1_cds_WP_001003556.1_2792	29.218	243	330
WP_017214676.1	lcl|NZ_MCLV01000010.1_cds_WP_000723090.1_251	24.625	333	330
WP_017214676.1	lcl|NZ_MCLV01000001.1_cds_WP_000649923.1_186	29.688	256	330
WP_017214676.1	lcl|NZ_MCLV01000056.1_cds_WP_000688696.1_3033	26.244	221	330
WP_017214678.1	lcl|NZ_MCLV01000002.1_cds_WP_001002663.1_1268	41.152	243	264
WP_020981179.1	lcl|NZ_MCLV01000014.1_cds_WP_000501205.1_789	36.304	303	310
WP_020981179.1	lcl|NZ_MCLV01000022.1_cds_WP_001183723.1_1483	28.629	248	310
WP_020981179.1	lcl|NZ_MCLV01000003.1_cds_WP_000279894.1_1968	25.339	221	310
WP_020981179.1	lcl|NZ_MCLV01000014.1_cds_WP_000501205.1_789	36.304	303	310
WP_020981179.1	lcl|NZ_MCLV01000022.1_cds_WP_001183723.1_1483	28.629	248	310
WP_020981179.1	lcl|NZ_MCLV01000003.1_cds_WP_000279894.1_1968	25.339	221	310
WP_202900251.1	lcl|NZ_MCLV01000020.1_cds_BEN44_RS08100_1376	91.667	96	265
WP_202900251.1	lcl|NZ_MCLV01000020.1_cds_BEN44_RS08100_1376	48.936	188	265
WP_202900251.1	lcl|NZ_MCLV01000020.1_cds_BEN44_RS08100_1376	86.905	84	265
WP_202900251.1	lcl|NZ_MCLV01000194.1_cds_BEN44_RS20710_1238	95.745	47	265
WP_202900251.1	lcl|NZ_MCLV01000049.1_cds_BEN44_RS13665_2758	96.774	31	265
WP_202900251.1	lcl|NZ_MCLV01000049.1_cds_BEN44_RS13665_2758	77.778	18	265
WP_202900251.1	lcl|NZ_MCLV01000063.1_cds_BEN44_RS15370_3281	52.381	42	265
WP_202900251.1	lcl|NZ_MCLV01000063.1_cds_BEN44_RS15375_3282	58.065	31	265
WP_202900251.1	lcl|NZ_MCLV01000063.1_cds_BEN44_RS15375_3282	45.000	20	265
WP_202900251.1	lcl|NZ_MCLV01000020.1_cds_BEN44_RS08100_1376	91.667	96	265
WP_202900251.1	lcl|NZ_MCLV01000020.1_cds_BEN44_RS08100_1376	48.936	188	265
WP_202900251.1	lcl|NZ_MCLV01000020.1_cds_BEN44_RS08100_1376	86.905	84	265
WP_202900251.1	lcl|NZ_MCLV01000194.1_cds_BEN44_RS20710_1238	95.745	47	265
WP_202900251.1	lcl|NZ_MCLV01000049.1_cds_BEN44_RS13665_2758	96.774	31	265
WP_202900251.1	lcl|NZ_MCLV01000049.1_cds_BEN44_RS13665_2758	77.778	18	265
