WP_017214669.1	lcl|NZ_NPEE01000008.1_cds_WP_100727283.1_3748	63.514	74	106
WP_017214670.1	lcl|NZ_NPEE01000008.1_cds_WP_100727191.1_3749	82.803	314	314
WP_017214670.1	lcl|NZ_NPEE01000086.1_cds_WP_100725791.1_3897	24.074	324	314
WP_017214670.1	lcl|NZ_NPEE01000008.1_cds_WP_100727154.1_3786	22.917	336	314
WP_017214670.1	lcl|NZ_NPEE01000021.1_cds_WP_100728132.1_1564	25.532	188	314
WP_017214670.1	lcl|NZ_NPEE01000010.1_cds_WP_100715920.1_169	24.118	170	314
WP_017214670.1	lcl|NZ_NPEE01000035.1_cds_WP_100725412.1_2414	23.125	320	314
WP_017214671.1	lcl|NZ_NPEE01000008.1_cds_WP_100727187.1_3753	54.420	362	365
WP_017214672.1	lcl|NZ_NPEE01000026.1_cds_WP_100726709.1_1897	30.588	170	185
WP_017214673.1	lcl|NZ_NPEE01000086.1_cds_WP_100725791.1_3897	30.573	314	329
WP_017214673.1	lcl|NZ_NPEE01000021.1_cds_WP_100728132.1_1564	30.030	333	329
WP_017214673.1	lcl|NZ_NPEE01000008.1_cds_WP_100727146.1_3794	30.476	315	329
WP_017214673.1	lcl|NZ_NPEE01000035.1_cds_WP_100725412.1_2414	30.719	306	329
WP_017214673.1	lcl|NZ_NPEE01000010.1_cds_WP_100715920.1_169	28.739	341	329
WP_017214673.1	lcl|NZ_NPEE01000133.1_cds_WP_100725767.1_683	31.429	315	329
WP_017214673.1	lcl|NZ_NPEE01000008.1_cds_WP_100727154.1_3786	27.723	303	329
WP_017214673.1	lcl|NZ_NPEE01000199.1_cds_WP_100725525.1_1377	27.500	320	329
WP_017214673.1	lcl|NZ_NPEE01000008.1_cds_WP_207762693.1_3767	22.830	311	329
WP_017214673.1	lcl|NZ_NPEE01000008.1_cds_WP_165780347.1_3789	26.984	315	329
WP_017214673.1	lcl|NZ_NPEE01000099.1_cds_WP_100728892.1_4129	27.600	250	329
WP_017214673.1	lcl|NZ_NPEE01000008.1_cds_WP_100727191.1_3749	25.633	316	329
WP_017214673.1	lcl|NZ_NPEE01000008.1_cds_WP_100728139.1_3800	27.490	251	329
WP_017214673.1	lcl|NZ_NPEE01000099.1_cds_WP_100725556.1_4137	24.535	269	329
WP_017214673.1	lcl|NZ_NPEE01000021.1_cds_WP_100727895.1_1550	24.815	270	329
WP_017214673.1	lcl|NZ_NPEE01000038.1_cds_WP_207762726.1_2513	24.675	308	329
WP_017214673.1	lcl|NZ_NPEE01000138.1_cds_WP_100725980.1_723	28.235	170	329
WP_017214673.1	lcl|NZ_NPEE01000011.1_cds_WP_100720563.1_320	25.698	179	329
WP_017214673.1	lcl|NZ_NPEE01000008.1_cds_WP_100728361.1_3801	23.346	257	329
WP_017214674.1	lcl|NZ_NPEE01000008.1_cds_WP_100727166.1_3774	25.000	200	267
WP_017214674.1	lcl|NZ_NPEE01000008.1_cds_WP_100727147.1_3793	27.358	212	267
WP_017214674.1	lcl|NZ_NPEE01000198.1_cds_WP_100727872.1_1374	24.138	261	267
WP_017214674.1	lcl|NZ_NPEE01000021.1_cds_WP_100728131.1_1563	24.615	195	267
WP_017214674.1	lcl|NZ_NPEE01000010.1_cds_WP_100727919.1_168	29.592	196	267
WP_017214675.1	lcl|NZ_NPEE01000026.1_cds_WP_100726724.1_1919	24.771	327	510
WP_017214675.1	lcl|NZ_NPEE01000026.1_cds_WP_100717065.1_1920	32.759	58	510
WP_017214675.1	lcl|NZ_NPEE01000026.1_cds_WP_100726724.1_1919	24.771	327	510
WP_017214675.1	lcl|NZ_NPEE01000026.1_cds_WP_100717065.1_1920	32.759	58	510
WP_017214676.1	lcl|NZ_NPEE01000008.1_cds_WP_207762693.1_3767	33.333	318	330
WP_017214676.1	lcl|NZ_NPEE01000008.1_cds_WP_100727149.1_3791	32.686	309	330
WP_017214676.1	lcl|NZ_NPEE01000035.1_cds_WP_100725412.1_2414	23.741	278	330
WP_017214676.1	lcl|NZ_NPEE01000099.1_cds_WP_100728892.1_4129	27.925	265	330
WP_017214676.1	lcl|NZ_NPEE01000086.1_cds_WP_100725791.1_3897	28.261	276	330
WP_017214676.1	lcl|NZ_NPEE01000021.1_cds_WP_100728132.1_1564	23.547	327	330
WP_017214676.1	lcl|NZ_NPEE01000133.1_cds_WP_100725767.1_683	27.187	320	330
WP_017214676.1	lcl|NZ_NPEE01000008.1_cds_WP_165780347.1_3789	27.586	232	330
WP_017214676.1	lcl|NZ_NPEE01000099.1_cds_WP_100725556.1_4137	23.864	264	330
WP_017214676.1	lcl|NZ_NPEE01000008.1_cds_WP_100727154.1_3786	25.893	224	330
WP_017214676.1	lcl|NZ_NPEE01000138.1_cds_WP_100725980.1_723	26.066	211	330
WP_017214676.1	lcl|NZ_NPEE01000010.1_cds_WP_100715920.1_169	23.432	303	330
WP_017214676.1	lcl|NZ_NPEE01000011.1_cds_WP_100720563.1_320	25.630	238	330
WP_017214676.1	lcl|NZ_NPEE01000199.1_cds_WP_100725525.1_1377	28.000	150	330
WP_017214678.1	lcl|NZ_NPEE01000007.1_cds_WP_100715657.1_3506	37.549	253	264
WP_017214678.1	lcl|NZ_NPEE01000009.1_cds_WP_100717700.1_3966	22.333	300	264
WP_020981179.1	lcl|NZ_NPEE01000002.1_cds_WP_100727377.1_1397	36.545	301	310
WP_020981179.1	lcl|NZ_NPEE01000009.1_cds_WP_100717700.1_3966	30.225	311	310
WP_020981179.1	lcl|NZ_NPEE01000148.1_cds_WP_100718541.1_842	23.106	264	310
WP_020981179.1	lcl|NZ_NPEE01000002.1_cds_WP_100727377.1_1397	36.545	301	310
WP_020981179.1	lcl|NZ_NPEE01000009.1_cds_WP_100717700.1_3966	30.225	311	310
WP_020981179.1	lcl|NZ_NPEE01000148.1_cds_WP_100718541.1_842	23.106	264	310
WP_017214683.1	lcl|NZ_NPEE01000055.1_cds_WP_100718959.1_3130	36.275	102	144
WP_017214684.1	lcl|NZ_NPEE01000031.1_cds_WP_100726662.1_2257	29.000	100	221
WP_017214685.1	lcl|NZ_NPEE01000008.1_cds_WP_100727147.1_3793	49.805	257	260
WP_017214685.1	lcl|NZ_NPEE01000008.1_cds_WP_100727155.1_3785	29.046	241	260
WP_017214685.1	lcl|NZ_NPEE01000008.1_cds_WP_100727166.1_3774	28.431	204	260
WP_017214685.1	lcl|NZ_NPEE01000196.1_cds_WP_243401579.1_1365	24.752	202	260
WP_017214685.1	lcl|NZ_NPEE01000021.1_cds_WP_100728567.1_1572	34.146	41	260
WP_017214686.1	lcl|NZ_NPEE01000021.1_cds_WP_100728132.1_1564	26.241	282	374
WP_017214686.1	lcl|NZ_NPEE01000133.1_cds_WP_100725767.1_683	24.857	350	374
WP_017214686.1	lcl|NZ_NPEE01000008.1_cds_WP_100727154.1_3786	26.488	336	374
WP_017214686.1	lcl|NZ_NPEE01000199.1_cds_WP_100725525.1_1377	26.113	337	374
WP_017214686.1	lcl|NZ_NPEE01000010.1_cds_WP_100715920.1_169	21.000	300	374
WP_017214686.1	lcl|NZ_NPEE01000008.1_cds_WP_165780347.1_3789	20.588	272	374
WP_017214686.1	lcl|NZ_NPEE01000008.1_cds_WP_100728139.1_3800	24.818	274	374
WP_017214686.1	lcl|NZ_NPEE01000008.1_cds_WP_100727146.1_3794	22.917	336	374
WP_017214686.1	lcl|NZ_NPEE01000086.1_cds_WP_100725791.1_3897	27.753	227	374
WP_020981159.1	lcl|NZ_NPEE01000008.1_cds_WP_100727153.1_3787	36.943	314	324
WP_020981159.1	lcl|NZ_NPEE01000021.1_cds_WP_100727899.1_1554	34.769	325	324
WP_020981159.1	lcl|NZ_NPEE01000040.1_cds_WP_100727529.1_2644	30.876	217	324
WP_020981159.1	lcl|NZ_NPEE01000021.1_cds_WP_100728130.1_1562	27.778	126	324
WP_017214691.1	lcl|NZ_NPEE01000053.1_cds_WP_100727689.1_3078	29.000	100	229
WP_017214691.1	lcl|NZ_NPEE01000140.1_cds_WP_100728999.1_795	27.848	79	229
WP_017214691.1	lcl|NZ_NPEE01000002.1_cds_WP_100717607.1_1441	35.385	65	229
WP_017214696.1	lcl|NZ_NPEE01000008.1_cds_WP_100727191.1_3749	25.185	270	294
WP_017214696.1	lcl|NZ_NPEE01000008.1_cds_WP_165780347.1_3789	24.645	211	294
WP_017214696.1	lcl|NZ_NPEE01000008.1_cds_WP_207762693.1_3767	22.066	213	294
WP_017214696.1	lcl|NZ_NPEE01000099.1_cds_WP_100728892.1_4129	27.200	125	294
WP_017214696.1	lcl|NZ_NPEE01000021.1_cds_WP_100727895.1_1550	26.174	149	294
WP_017214696.1	lcl|NZ_NPEE01000008.1_cds_WP_100727146.1_3794	27.647	170	294
WP_017214698.1	lcl|NZ_NPEE01000042.1_cds_WP_100725632.1_2715	25.714	140	174
WP_017214699.1	lcl|NZ_NPEE01000031.1_cds_WP_100726661.1_2258	24.812	133	416
WP_017214700.1	lcl|NZ_NPEE01000008.1_cds_WP_100727185.1_3755	29.156	391	361
WP_017214700.1	lcl|NZ_NPEE01000008.1_cds_WP_100727164.1_3776	39.015	264	361
WP_017214700.1	lcl|NZ_NPEE01000006.1_cds_WP_100725593.1_3296	26.972	393	361
WP_017214700.1	lcl|NZ_NPEE01000008.1_cds_WP_100727172.1_3768	27.322	366	361
WP_017214700.1	lcl|NZ_NPEE01000104.1_cds_WP_100715612.1_220	23.925	372	361
WP_017214701.1	lcl|NZ_NPEE01000008.1_cds_WP_100727171.1_3769	36.190	105	233
WP_017214701.1	lcl|NZ_NPEE01000085.1_cds_WP_100726964.1_3894	25.000	112	233
WP_017214701.1	lcl|NZ_NPEE01000006.1_cds_WP_100725596.1_3300	28.814	118	233
WP_020981137.1	lcl|NZ_NPEE01000008.1_cds_WP_100727186.1_3754	50.874	572	592
WP_020981137.1	lcl|NZ_NPEE01000006.1_cds_WP_100725590.1_3280	34.568	324	592
WP_020981137.1	lcl|NZ_NPEE01000124.1_cds_WP_100716311.1_543	41.564	243	592
WP_020981137.1	lcl|NZ_NPEE01000037.1_cds_WP_100728675.1_2493	40.969	227	592
WP_020981137.1	lcl|NZ_NPEE01000035.1_cds_WP_100725406.1_2408	37.662	231	592
WP_020981137.1	lcl|NZ_NPEE01000035.1_cds_WP_100728668.1_2406	35.398	226	592
WP_020981137.1	lcl|NZ_NPEE01000040.1_cds_WP_100727536.1_2652	31.273	275	592
WP_020981137.1	lcl|NZ_NPEE01000016.1_cds_WP_100727576.1_1008	29.004	231	592
WP_020981137.1	lcl|NZ_NPEE01000033.1_cds_WP_100726092.1_2342	28.636	220	592
