WP_017214669.1	lcl|NZ_AFLL01000083.1_cds_WP_000340715.1_2014	97.674	86	106
WP_017214670.1	lcl|NZ_AFLL01000083.1_cds_WP_000410273.1_2015	94.268	314	314
WP_017214670.1	lcl|NZ_AFLL01000083.1_cds_WP_000093099.1_2035	59.677	62	314
WP_017214670.1	lcl|NZ_AFLL01000083.1_cds_WP_000646250.1_2018	26.493	268	314
WP_017214670.1	lcl|NZ_AFLL01000099.1_cds_WP_000744700.1_1619	25.776	322	314
WP_017214670.1	lcl|NZ_AFLL01000083.1_cds_WP_000723090.1_2097	23.958	288	314
WP_017214670.1	lcl|NZ_AFLL01000083.1_cds_WP_000600889.1_2044	24.599	187	314
WP_017214671.1	lcl|NZ_AFLL01000083.1_cds_WP_000604524.1_2016	91.507	365	365
WP_017214672.1	lcl|NZ_AFLL01000083.1_cds_WP_000884059.1_2017	96.757	185	185
WP_017214672.1	lcl|NZ_AFLL01000244.1_cds_WP_000351733.1_137	40.714	140	185
WP_017214673.1	lcl|NZ_AFLL01000083.1_cds_WP_000646250.1_2018	94.529	329	329
WP_017214673.1	lcl|NZ_AFLL01000099.1_cds_WP_000744700.1_1619	32.063	315	329
WP_017214673.1	lcl|NZ_AFLL01000083.1_cds_WP_000600889.1_2044	32.595	316	329
WP_017214673.1	lcl|NZ_AFLL01000083.1_cds_WP_000723090.1_2097	31.045	335	329
WP_017214673.1	lcl|NZ_AFLL01000086.1_cds_WP_001984071.1_1939	31.270	307	329
WP_017214673.1	lcl|NZ_AFLL01000107.1_cds_WP_000649925.1_1463	30.341	323	329
WP_017214673.1	lcl|NZ_AFLL01000228.1_cds_WP_000709511.1_370	27.879	330	329
WP_017214673.1	lcl|NZ_AFLL01000083.1_cds_WP_000601375.1_2071	25.333	300	329
WP_017214673.1	lcl|NZ_AFLL01000083.1_cds_WP_001067557.1_2021	30.196	255	329
WP_017214673.1	lcl|NZ_AFLL01000086.1_cds_WP_000688695.1_1959	28.623	276	329
WP_017214673.1	lcl|NZ_AFLL01000083.1_cds_WP_000475904.1_2080	28.467	274	329
WP_017214673.1	lcl|NZ_AFLL01000083.1_cds_WP_000410273.1_2015	27.530	247	329
WP_017214673.1	lcl|NZ_AFLL01000022.1_cds_WP_001074785.1_3131	27.925	265	329
WP_017214673.1	lcl|NZ_AFLL01000041.1_cds_WP_001003555.1_2638	23.964	338	329
WP_017214673.1	lcl|NZ_AFLL01000083.1_cds_WP_000487322.1_2069	26.398	322	329
WP_017214674.1	lcl|NZ_AFLL01000083.1_cds_WP_000774262.1_2019	94.007	267	267
WP_017214674.1	lcl|NZ_AFLL01000083.1_cds_WP_000859505.1_2068	26.295	251	267
WP_017214674.1	lcl|NZ_AFLL01000083.1_cds_WP_000800438.1_2049	25.630	238	267
WP_017214674.1	lcl|NZ_AFLL01000083.1_cds_WP_000842260.1_2098	26.842	190	267
WP_017214674.1	lcl|NZ_AFLL01000229.1_cds_WP_000667727.1_363	32.727	110	267
WP_017214674.1	lcl|NZ_AFLL01000011.1_cds_WP_000805357.1_3472	33.333	102	267
WP_017214675.1	lcl|NZ_AFLL01000083.1_cds_WP_000612797.1_2020	94.706	510	510
WP_017214675.1	lcl|NZ_AFLL01000109.1_cds_WP_000291591.1_1383	26.154	325	510
WP_017214675.1	lcl|NZ_AFLL01000109.1_cds_WP_000364507.1_1382	31.111	90	510
WP_017214675.1	lcl|NZ_AFLL01000083.1_cds_WP_000612797.1_2020	94.706	510	510
WP_017214675.1	lcl|NZ_AFLL01000109.1_cds_WP_000291591.1_1383	26.154	325	510
WP_017214675.1	lcl|NZ_AFLL01000109.1_cds_WP_000364507.1_1382	31.111	90	510
WP_017214676.1	lcl|NZ_AFLL01000083.1_cds_WP_001067557.1_2021	96.364	330	330
WP_017214676.1	lcl|NZ_AFLL01000083.1_cds_WP_000646250.1_2018	28.525	305	330
WP_017214676.1	lcl|NZ_AFLL01000083.1_cds_WP_000600889.1_2044	26.692	266	330
WP_017214676.1	lcl|NZ_AFLL01000086.1_cds_WP_001984071.1_1939	25.547	274	330
WP_017214676.1	lcl|NZ_AFLL01000099.1_cds_WP_000744700.1_1619	26.582	316	330
WP_017214676.1	lcl|NZ_AFLL01000041.1_cds_WP_001003555.1_2638	29.218	243	330
WP_017214676.1	lcl|NZ_AFLL01000083.1_cds_WP_000723090.1_2097	24.625	333	330
WP_017214676.1	lcl|NZ_AFLL01000107.1_cds_WP_000649925.1_1463	29.688	256	330
WP_017214676.1	lcl|NZ_AFLL01000086.1_cds_WP_000688695.1_1959	26.244	221	330
WP_017214676.1	lcl|NZ_AFLL01000083.1_cds_WP_000601375.1_2071	25.540	278	330
WP_017214677.1	lcl|NZ_AFLL01000083.1_cds_WP_000689743.1_2024	38.122	543	538
WP_017214677.1	lcl|NZ_AFLL01000083.1_cds_WP_000689743.1_2024	38.122	543	538
WP_017214678.1	lcl|NZ_AFLL01000083.1_cds_WP_000342713.1_2025	67.045	264	264
WP_017214678.1	lcl|NZ_AFLL01000239.1_cds_WP_001002663.1_193	41.152	243	264
WP_020981179.1	lcl|NZ_AFLL01000083.1_cds_WP_001246618.1_2026	87.097	310	310
WP_020981179.1	lcl|NZ_AFLL01000062.1_cds_WP_000501205.1_2194	36.304	303	310
WP_020981179.1	lcl|NZ_AFLL01000139.1_cds_WP_001183723.1_830	28.629	248	310
WP_020981179.1	lcl|NZ_AFLL01000121.1_cds_WP_000279894.1_1131	25.339	221	310
WP_020981179.1	lcl|NZ_AFLL01000083.1_cds_WP_001246618.1_2026	87.097	310	310
WP_020981179.1	lcl|NZ_AFLL01000062.1_cds_WP_000501205.1_2194	36.304	303	310
WP_020981179.1	lcl|NZ_AFLL01000139.1_cds_WP_001183723.1_830	28.629	248	310
WP_020981179.1	lcl|NZ_AFLL01000121.1_cds_WP_000279894.1_1131	25.339	221	310
