WP_017214669.1	lcl|NZ_AOVL01000117.1_cds_WP_000340715.1_2900	97.674	86	106
WP_017214670.1	lcl|NZ_AOVL01000117.1_cds_WP_000410273.1_2901	94.268	314	314
WP_017214670.1	lcl|NZ_AOVL01000117.1_cds_WP_000093099.1_2921	59.677	62	314
WP_017214670.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	26.493	268	314
WP_017214670.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	25.776	322	314
WP_017214670.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	23.958	288	314
WP_017214670.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	24.599	187	314
WP_017214671.1	lcl|NZ_AOVL01000117.1_cds_WP_000604524.1_2902	91.507	365	365
WP_017214672.1	lcl|NZ_AOVL01000117.1_cds_WP_000884059.1_2903	96.757	185	185
WP_017214672.1	lcl|NZ_AOVL01000112.1_cds_WP_000351733.1_2678	40.714	140	185
WP_017214673.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	94.529	329	329
WP_017214673.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	32.063	315	329
WP_017214673.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	32.595	316	329
WP_017214673.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	31.045	335	329
WP_017214673.1	lcl|NZ_AOVL01000128.1_cds_WP_001984071.1_3433	31.270	307	329
WP_017214673.1	lcl|NZ_AOVL01000082.1_cds_WP_000649925.1_1454	30.341	323	329
WP_017214673.1	lcl|NZ_AOVL01000013.1_cds_WP_000709511.1_133	27.879	330	329
WP_017214673.1	lcl|NZ_AOVL01000117.1_cds_WP_000601375.1_2957	25.333	300	329
WP_017214673.1	lcl|NZ_AOVL01000117.1_cds_WP_001067557.1_2907	30.196	255	329
WP_017214673.1	lcl|NZ_AOVL01000128.1_cds_WP_000688695.1_3413	28.623	276	329
WP_017214673.1	lcl|NZ_AOVL01000117.1_cds_WP_000475904.1_2966	28.467	274	329
WP_017214673.1	lcl|NZ_AOVL01000117.1_cds_WP_000410273.1_2901	27.530	247	329
WP_017214673.1	lcl|NZ_AOVL01000032.1_cds_WP_001074785.1_463	27.925	265	329
WP_017214673.1	lcl|NZ_AOVL01000098.1_cds_WP_001003555.1_2039	23.964	338	329
WP_017214673.1	lcl|NZ_AOVL01000117.1_cds_WP_000487322.1_2955	26.398	322	329
WP_017214674.1	lcl|NZ_AOVL01000117.1_cds_WP_000774262.1_2905	94.007	267	267
WP_017214674.1	lcl|NZ_AOVL01000117.1_cds_WP_000859505.1_2954	26.295	251	267
WP_017214674.1	lcl|NZ_AOVL01000117.1_cds_WP_000800438.1_2935	25.630	238	267
WP_017214674.1	lcl|NZ_AOVL01000117.1_cds_WP_000842260.1_2984	26.842	190	267
WP_017214674.1	lcl|NZ_AOVL01000036.1_cds_WP_000667727.1_524	32.727	110	267
WP_017214674.1	lcl|NZ_AOVL01000088.1_cds_WP_000805357.1_1640	33.333	102	267
WP_017214675.1	lcl|NZ_AOVL01000117.1_cds_WP_000612797.1_2906	94.706	510	510
WP_017214675.1	lcl|NZ_AOVL01000093.1_cds_WP_000291591.1_1796	26.154	325	510
WP_017214675.1	lcl|NZ_AOVL01000093.1_cds_WP_000364507.1_1797	31.111	90	510
WP_017214675.1	lcl|NZ_AOVL01000117.1_cds_WP_000612797.1_2906	94.706	510	510
WP_017214675.1	lcl|NZ_AOVL01000093.1_cds_WP_000291591.1_1796	26.154	325	510
WP_017214675.1	lcl|NZ_AOVL01000093.1_cds_WP_000364507.1_1797	31.111	90	510
WP_017214676.1	lcl|NZ_AOVL01000117.1_cds_WP_001067557.1_2907	96.364	330	330
WP_017214676.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	28.525	305	330
WP_017214676.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	26.692	266	330
WP_017214676.1	lcl|NZ_AOVL01000128.1_cds_WP_001984071.1_3433	25.547	274	330
WP_017214676.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	26.582	316	330
WP_017214676.1	lcl|NZ_AOVL01000098.1_cds_WP_001003555.1_2039	29.218	243	330
WP_017214676.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	24.625	333	330
WP_017214676.1	lcl|NZ_AOVL01000082.1_cds_WP_000649925.1_1454	29.688	256	330
WP_017214676.1	lcl|NZ_AOVL01000128.1_cds_WP_000688695.1_3413	26.244	221	330
WP_017214676.1	lcl|NZ_AOVL01000117.1_cds_WP_000601375.1_2957	25.540	278	330
WP_017214677.1	lcl|NZ_AOVL01000117.1_cds_WP_000689743.1_2910	38.122	543	538
WP_017214677.1	lcl|NZ_AOVL01000117.1_cds_WP_000689743.1_2910	38.122	543	538
WP_017214678.1	lcl|NZ_AOVL01000117.1_cds_WP_000342713.1_2911	67.045	264	264
WP_017214678.1	lcl|NZ_AOVL01000100.1_cds_WP_001002663.1_2251	41.152	243	264
WP_020981179.1	lcl|NZ_AOVL01000117.1_cds_WP_001246618.1_2912	87.097	310	310
WP_020981179.1	lcl|NZ_AOVL01000010.1_cds_WP_000501205.1_90	36.304	303	310
WP_020981179.1	lcl|NZ_AOVL01000129.1_cds_WP_001183723.1_3447	28.629	248	310
WP_020981179.1	lcl|NZ_AOVL01000121.1_cds_WP_000279894.1_3170	25.339	221	310
WP_020981179.1	lcl|NZ_AOVL01000117.1_cds_WP_001246618.1_2912	87.097	310	310
WP_020981179.1	lcl|NZ_AOVL01000010.1_cds_WP_000501205.1_90	36.304	303	310
WP_020981179.1	lcl|NZ_AOVL01000129.1_cds_WP_001183723.1_3447	28.629	248	310
WP_020981179.1	lcl|NZ_AOVL01000121.1_cds_WP_000279894.1_3170	25.339	221	310
WP_202900251.1	lcl|NZ_AOVL01000091.1_cds_WP_151314046.1_1722	91.139	158	265
WP_202900251.1	lcl|NZ_AOVL01000091.1_cds_WP_042709618.1_1723	83.505	97	265
