WP_017214669.1	lcl|NZ_RQHH01000033.1_cds_WP_135630784.1_1940	61.538	78	106
WP_017214670.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	80.323	310	314
WP_017214670.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	27.389	314	314
WP_017214670.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	25.157	318	314
WP_017214670.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	23.137	255	314
WP_017214670.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	23.404	188	314
WP_017214672.1	lcl|NZ_RQHH01000033.1_cds_WP_004788859.1_2347	33.065	124	185
WP_017214673.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	30.892	314	329
WP_017214673.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	28.614	339	329
WP_017214673.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	30.128	312	329
WP_017214673.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	29.326	341	329
WP_017214673.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	27.244	312	329
WP_017214673.1	lcl|NZ_RQHH01000017.1_cds_WP_004787140.1_996	25.705	319	329
WP_017214673.1	lcl|NZ_RQHH01000017.1_cds_WP_135629813.1_1067	31.890	254	329
WP_017214673.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	24.684	316	329
WP_017214673.1	lcl|NZ_RQHH01000033.1_cds_WP_100734655.1_1990	26.217	267	329
WP_017214673.1	lcl|NZ_RQHH01000017.1_cds_WP_135630297.1_1741	25.414	181	329
WP_017214673.1	lcl|NZ_RQHH01000017.1_cds_WP_135629806.1_1059	25.279	269	329
WP_017214673.1	lcl|NZ_RQHH01000037.1_cds_WP_210412568.1_3642	24.675	308	329
WP_017214673.1	lcl|NZ_RQHH01000017.1_cds_WP_135630056.1_1464	28.235	170	329
WP_017214674.1	lcl|NZ_RQHH01000033.1_cds_WP_020777677.1_2051	23.755	261	267
WP_017214674.1	lcl|NZ_RQHH01000033.1_cds_WP_277355114.1_1954	24.413	213	267
WP_017214674.1	lcl|NZ_RQHH01000033.1_cds_WP_100716951.1_1941	24.742	194	267
WP_017214674.1	lcl|NZ_RQHH01000017.1_cds_WP_100720616.1_917	26.901	171	267
WP_017214674.1	lcl|NZ_RQHH01000037.1_cds_WP_100719638.1_3630	27.835	194	267
WP_017214675.1	lcl|NZ_RQHH01000033.1_cds_WP_135631123.1_2325	24.012	329	510
WP_017214675.1	lcl|NZ_RQHH01000033.1_cds_WP_135610134.1_2324	28.302	106	510
WP_017214675.1	lcl|NZ_RQHH01000033.1_cds_WP_135631123.1_2325	24.012	329	510
WP_017214675.1	lcl|NZ_RQHH01000033.1_cds_WP_135610134.1_2324	28.302	106	510
WP_017214676.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	24.820	278	330
WP_017214676.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	28.261	276	330
WP_017214676.1	lcl|NZ_RQHH01000017.1_cds_WP_135629813.1_1067	31.330	233	330
WP_017214676.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	25.982	331	330
WP_017214676.1	lcl|NZ_RQHH01000017.1_cds_WP_135629806.1_1059	25.591	254	330
WP_017214676.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	25.914	301	330
WP_017214676.1	lcl|NZ_RQHH01000033.1_cds_WP_135630787.1_1944	30.469	128	330
WP_017214676.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	23.762	303	330
WP_017214676.1	lcl|NZ_RQHH01000017.1_cds_WP_135630056.1_1464	25.604	207	330
WP_017214676.1	lcl|NZ_RQHH01000017.1_cds_WP_135630297.1_1741	30.263	152	330
WP_017214676.1	lcl|NZ_RQHH01000017.1_cds_WP_004787140.1_996	28.667	150	330
WP_017214678.1	lcl|NZ_RQHH01000017.1_cds_WP_100718239.1_529	37.109	256	264
WP_017214678.1	lcl|NZ_RQHH01000021.1_cds_WP_135630573.1_3317	23.333	300	264
WP_020981179.1	lcl|NZ_RQHH01000017.1_cds_WP_135630198.1_1648	35.880	301	310
WP_020981179.1	lcl|NZ_RQHH01000021.1_cds_WP_135630573.1_3317	30.547	311	310
WP_020981179.1	lcl|NZ_RQHH01000033.1_cds_WP_100721131.1_2413	24.809	262	310
WP_020981179.1	lcl|NZ_RQHH01000017.1_cds_WP_135630198.1_1648	35.880	301	310
WP_020981179.1	lcl|NZ_RQHH01000021.1_cds_WP_135630573.1_3317	30.547	311	310
WP_020981179.1	lcl|NZ_RQHH01000033.1_cds_WP_100721131.1_2413	24.809	262	310
WP_017214683.1	lcl|NZ_RQHH01000021.1_cds_WP_100719505.1_3341	42.857	56	144
WP_017214684.1	lcl|NZ_RQHH01000037.1_cds_WP_135631157.1_3435	29.293	99	221
WP_017214685.1	lcl|NZ_RQHH01000033.1_cds_WP_277355114.1_1954	59.414	239	260
WP_017214685.1	lcl|NZ_RQHH01000017.1_cds_WP_100720616.1_917	24.757	206	260
WP_017214686.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	25.513	341	374
WP_017214686.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	25.284	352	374
WP_017214686.1	lcl|NZ_RQHH01000017.1_cds_WP_004787140.1_996	25.519	337	374
WP_017214686.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	21.000	300	374
WP_017214686.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	24.219	256	374
WP_017214686.1	lcl|NZ_RQHH01000017.1_cds_WP_135629806.1_1059	26.708	161	374
WP_020981159.1	lcl|NZ_RQHH01000033.1_cds_WP_135630803.1_1967	34.967	306	324
