WP_017214669.1	lcl|NZ_AHQE01000181.1_cds_WP_000340713.1_1220	95.349	86	106
WP_017214670.1	lcl|NZ_AHQE01000181.1_cds_WP_000412665.1_1221	95.820	311	314
WP_017214670.1	lcl|NZ_AHQE01000181.1_cds_WP_000699347.1_1225	23.642	313	314
WP_017214670.1	lcl|NZ_AHQE01000171.1_cds_WP_000744700.1_1476	25.776	322	314
WP_017214670.1	lcl|NZ_AHQE01000064.1_cds_WP_000723094.1_3175	24.306	288	314
WP_017214670.1	lcl|NZ_AHQE01000181.1_cds_WP_000723077.1_1234	21.661	277	314
WP_017214672.1	lcl|NZ_AHQE01000066.1_cds_WP_000351733.1_3085	40.714	140	185
WP_017214673.1	lcl|NZ_AHQE01000181.1_cds_WP_000699347.1_1225	30.659	349	329
WP_017214673.1	lcl|NZ_AHQE01000171.1_cds_WP_000744700.1_1476	32.063	315	329
WP_017214673.1	lcl|NZ_AHQE01000064.1_cds_WP_000723094.1_3175	31.343	335	329
WP_017214673.1	lcl|NZ_AHQE01000181.1_cds_WP_000723077.1_1234	31.773	299	329
WP_017214673.1	lcl|NZ_AHQE01000054.1_cds_WP_001984071.1_3563	31.270	307	329
WP_017214673.1	lcl|NZ_AHQE01000285.1_cds_WP_000649923.1_293	30.341	323	329
WP_017214673.1	lcl|NZ_AHQE01000292.1_cds_WP_000709511.1_117	27.879	330	329
WP_017214673.1	lcl|NZ_AHQE01000054.1_cds_WP_000688695.1_3583	28.623	276	329
WP_017214673.1	lcl|NZ_AHQE01000181.1_cds_WP_000697617.1_1270	23.529	289	329
WP_017214673.1	lcl|NZ_AHQE01000181.1_cds_WP_000412665.1_1221	26.217	267	329
WP_017214673.1	lcl|NZ_AHQE01000181.1_cds_WP_000377753.1_1268	25.496	353	329
WP_017214673.1	lcl|NZ_AHQE01000149.1_cds_WP_001074783.1_1913	27.547	265	329
WP_017214673.1	lcl|NZ_AHQE01000172.1_cds_WP_001003558.1_1423	23.952	334	329
WP_017214674.1	lcl|NZ_AHQE01000181.1_cds_WP_000432841.1_1240	30.472	233	267
WP_017214674.1	lcl|NZ_AHQE01000064.1_cds_WP_000842260.1_3176	26.842	190	267
WP_017214674.1	lcl|NZ_AHQE01000094.1_cds_WP_000667727.1_2583	32.727	110	267
WP_017214674.1	lcl|NZ_AHQE01000181.1_cds_WP_000869621.1_1267	21.951	246	267
WP_017214674.1	lcl|NZ_AHQE01000145.1_cds_WP_000805359.1_2026	34.314	102	267
WP_017214675.1	lcl|NZ_AHQE01000162.1_cds_WP_000291586.1_1634	26.154	325	510
WP_017214675.1	lcl|NZ_AHQE01000162.1_cds_WP_000364507.1_1635	31.111	90	510
WP_017214675.1	lcl|NZ_AHQE01000162.1_cds_WP_000291586.1_1634	26.154	325	510
WP_017214675.1	lcl|NZ_AHQE01000162.1_cds_WP_000364507.1_1635	31.111	90	510
WP_017214676.1	lcl|NZ_AHQE01000054.1_cds_WP_001984071.1_3563	25.547	274	330
WP_017214676.1	lcl|NZ_AHQE01000181.1_cds_WP_000723077.1_1234	23.792	269	330
WP_017214676.1	lcl|NZ_AHQE01000171.1_cds_WP_000744700.1_1476	26.582	316	330
WP_017214676.1	lcl|NZ_AHQE01000172.1_cds_WP_001003558.1_1423	29.218	243	330
WP_017214676.1	lcl|NZ_AHQE01000064.1_cds_WP_000723094.1_3175	24.925	333	330
WP_017214676.1	lcl|NZ_AHQE01000181.1_cds_WP_000048849.1_1245	31.250	128	330
