WP_017214669.1	lcl|NZ_JQRN01000018.1_cds_WP_061222796.1_761	88.372	86	106
WP_017214670.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	90.997	311	314
WP_017214670.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	61.905	42	314
WP_017214670.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	73.333	30	314
WP_017214670.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	26.506	249	314
WP_017214670.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	25.234	321	314
WP_017214670.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	24.739	287	314
WP_017214670.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	24.599	187	314
WP_017214670.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	24.691	243	314
WP_017214670.1	lcl|NZ_JQRN01000018.1_cds_WP_061222730.1_694	21.656	314	314
WP_017214670.1	lcl|NZ_JQRN01000018.1_cds_WP_061222761.1_728	23.656	279	314
WP_017214670.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	21.176	170	314
WP_017214671.1	lcl|NZ_JQRN01000018.1_cds_WP_061222786.1_759	87.397	365	365
WP_017214672.1	lcl|NZ_JQRN01000018.1_cds_WP_061222785.1_758	96.216	185	185
WP_017214672.1	lcl|NZ_JQRN01000140.1_cds_WP_061224509.1_3003	35.616	146	185
WP_017214673.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	93.009	329	329
WP_017214673.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	31.111	315	329
WP_017214673.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	32.595	316	329
WP_017214673.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	30.838	334	329
WP_017214673.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	30.547	311	329
WP_017214673.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	27.859	341	329
WP_017214673.1	lcl|NZ_JQRN01000119.1_cds_WP_061224236.1_2641	29.781	319	329
WP_017214673.1	lcl|NZ_JQRN01000077.1_cds_WP_061223910.1_2219	27.950	322	329
WP_017214673.1	lcl|NZ_JQRN01000018.1_cds_WP_061222730.1_694	23.469	294	329
WP_017214673.1	lcl|NZ_JQRN01000018.1_cds_WP_061222781.1_754	29.139	302	329
WP_017214673.1	lcl|NZ_JQRN01000094.1_cds_WP_061224018.1_2361	26.254	339	329
WP_017214673.1	lcl|NZ_JQRN01000018.1_cds_WP_061222761.1_728	23.659	317	329
WP_017214673.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	28.000	250	329
WP_017214673.1	lcl|NZ_JQRN01000018.1_cds_WP_201029113.1_726	27.778	270	329
WP_017214673.1	lcl|NZ_JQRN01000018.1_cds_WP_061222723.1_685	26.642	274	329
WP_017214673.1	lcl|NZ_JQRN01000007.1_cds_WP_061222428.1_301	27.509	269	329
WP_017214673.1	lcl|NZ_JQRN01000018.1_cds_WP_061222732.1_696	30.460	174	329
WP_017214673.1	lcl|NZ_JQRN01000172.1_cds_WP_061224763.1_3341	23.792	269	329
WP_017214673.1	lcl|NZ_JQRN01000092.1_cds_WP_061223996.1_2328	28.287	251	329
WP_017214674.1	lcl|NZ_JQRN01000018.1_cds_WP_061222783.1_756	93.258	267	267
WP_017214674.1	lcl|NZ_JQRN01000018.1_cds_WP_061222790.1_717	25.214	234	267
WP_017214674.1	lcl|NZ_JQRN01000018.1_cds_WP_004503495.1_697	25.100	251	267
WP_017214674.1	lcl|NZ_JQRN01000014.1_cds_WP_061222643.1_588	34.545	110	267
WP_017214674.1	lcl|NZ_JQRN01000106.1_cds_WP_061224123.1_2497	27.895	190	267
