WP_017214669.1	lcl|NZ_AKXF02000030.1_cds_WP_000340715.1_1060	97.674	86	106
WP_017214670.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	94.268	314	314
WP_017214670.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	25.776	322	314
WP_017214670.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	26.119	268	314
WP_017214670.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	24.306	288	314
WP_017214671.1	lcl|NZ_AKXF02000030.1_cds_WP_000604524.1_1062	91.507	365	365
WP_017214672.1	lcl|NZ_AKXF02000030.1_cds_WP_000884058.1_1063	96.757	185	185
WP_017214672.1	lcl|NZ_AKXF02000031.1_cds_WP_000351733.1_742	40.714	140	185
WP_017214673.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	95.137	329	329
WP_017214673.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	32.063	315	329
WP_017214673.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	31.343	335	329
WP_017214673.1	lcl|NZ_AKXF02000017.1_cds_WP_001984071.1_2263	31.270	307	329
WP_017214673.1	lcl|NZ_AKXF02000012.1_cds_WP_000649924.1_2993	30.341	323	329
WP_017214673.1	lcl|NZ_AKXF02000017.1_cds_WP_000709512.1_2274	27.879	330	329
WP_017214673.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	30.196	255	329
WP_017214673.1	lcl|NZ_AKXF02000017.1_cds_LEP1GSC012_RS0218260_2242	30.481	187	329
WP_017214673.1	lcl|NZ_AKXF02000030.1_cds_WP_000475906.1_1114	27.737	274	329
WP_017214673.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	27.530	247	329
WP_017214673.1	lcl|NZ_AKXF02000016.1_cds_WP_001074785.1_2472	27.925	265	329
WP_017214673.1	lcl|NZ_AKXF02000017.1_cds_WP_001003551.1_2339	24.398	332	329
WP_017214673.1	lcl|NZ_AKXF02000030.1_cds_WP_000378096.1_1084	25.581	172	329
WP_017214674.1	lcl|NZ_AKXF02000030.1_cds_WP_000774257.1_1065	94.757	267	267
WP_017214674.1	lcl|NZ_AKXF02000030.1_cds_WP_000842260.1_1132	26.842	190	267
WP_017214674.1	lcl|NZ_AKXF02000006.1_cds_WP_000667728.1_3347	32.727	110	267
WP_017214674.1	lcl|NZ_AKXF02000014.1_cds_WP_000805356.1_2729	33.333	102	267
WP_017214675.1	lcl|NZ_AKXF02000030.1_cds_WP_010679538.1_1066	95.098	510	510
WP_017214675.1	lcl|NZ_AKXF02000016.1_cds_WP_000291587.1_2546	26.154	325	510
WP_017214675.1	lcl|NZ_AKXF02000016.1_cds_WP_000364507.1_2545	31.111	90	510
WP_017214675.1	lcl|NZ_AKXF02000030.1_cds_WP_010679538.1_1066	95.098	510	510
WP_017214675.1	lcl|NZ_AKXF02000016.1_cds_WP_000291587.1_2546	26.154	325	510
WP_017214675.1	lcl|NZ_AKXF02000016.1_cds_WP_000364507.1_2545	31.111	90	510
WP_017214676.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	96.364	330	330
WP_017214676.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	28.525	305	330
WP_017214676.1	lcl|NZ_AKXF02000017.1_cds_WP_001984071.1_2263	25.547	274	330
WP_017214676.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	26.582	316	330
WP_017214676.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	24.625	333	330
WP_017214676.1	lcl|NZ_AKXF02000017.1_cds_WP_001003551.1_2339	29.218	243	330
WP_017214676.1	lcl|NZ_AKXF02000012.1_cds_WP_000649924.1_2993	29.688	256	330
WP_017214676.1	lcl|NZ_AKXF02000017.1_cds_LEP1GSC012_RS0218260_2242	28.788	132	330
WP_017214677.1	lcl|NZ_AKXF02000030.1_cds_WP_010679467.1_1070	37.937	543	538
WP_017214677.1	lcl|NZ_AKXF02000030.1_cds_WP_010679467.1_1070	37.937	543	538
WP_017214678.1	lcl|NZ_AKXF02000030.1_cds_WP_000342716.1_1071	67.045	264	264
