WP_017214669.1	lcl|NZ_JQPH01000046.1_cds_WP_000340715.1_1243	97.674	86	106
WP_017214670.1	lcl|NZ_JQPH01000046.1_cds_WP_000410273.1_1242	94.268	314	314
WP_017214670.1	lcl|NZ_JQPH01000092.1_cds_WP_000744704.1_2234	25.155	322	314
WP_017214670.1	lcl|NZ_JQPH01000046.1_cds_WP_042752260.1_1239	26.119	268	314
WP_017214670.1	lcl|NZ_JQPH01000046.1_cds_WP_000723082.1_1152	23.958	288	314
WP_017214670.1	lcl|NZ_JQPH01000046.1_cds_WP_000600889.1_1214	24.599	187	314
WP_017214671.1	lcl|NZ_JQPH01000046.1_cds_WP_000604524.1_1241	91.507	365	365
WP_017214672.1	lcl|NZ_JQPH01000046.1_cds_WP_000884059.1_1240	96.757	185	185
WP_017214672.1	lcl|NZ_JQPH01000175.1_cds_WP_000351733.1_3444	40.714	140	185
WP_017214673.1	lcl|NZ_JQPH01000046.1_cds_WP_042752260.1_1239	95.441	329	329
WP_017214673.1	lcl|NZ_JQPH01000092.1_cds_WP_000744704.1_2234	32.063	315	329
WP_017214673.1	lcl|NZ_JQPH01000046.1_cds_WP_000600889.1_1214	32.595	316	329
WP_017214673.1	lcl|NZ_JQPH01000046.1_cds_WP_000723082.1_1152	31.045	335	329
WP_017214673.1	lcl|NZ_JQPH01000028.1_cds_WP_173647217.1_609	31.270	307	329
WP_017214673.1	lcl|NZ_JQPH01000083.1_cds_WP_061233971.1_2052	30.341	323	329
WP_017214673.1	lcl|NZ_JQPH01000136.1_cds_WP_000709511.1_2923	27.879	330	329
WP_017214673.1	lcl|NZ_JQPH01000046.1_cds_WP_000601375.1_1178	25.333	300	329
WP_017214673.1	lcl|NZ_JQPH01000046.1_cds_WP_001067556.1_1236	30.196	255	329
WP_017214673.1	lcl|NZ_JQPH01000028.1_cds_WP_002108121.1_629	28.261	276	329
WP_017214673.1	lcl|NZ_JQPH01000046.1_cds_WP_000475904.1_1169	28.467	274	329
WP_017214673.1	lcl|NZ_JQPH01000046.1_cds_WP_000410273.1_1242	27.530	247	329
WP_017214673.1	lcl|NZ_JQPH01000079.1_cds_WP_061233954.1_1968	27.925	265	329
WP_017214673.1	lcl|NZ_JQPH01000046.1_cds_WP_000487319.1_1180	27.385	325	329
WP_017214673.1	lcl|NZ_JQPH01000139.1_cds_WP_001003561.1_2944	23.795	332	329
WP_017214674.1	lcl|NZ_JQPH01000046.1_cds_WP_061233877.1_1238	93.633	267	267
WP_017214674.1	lcl|NZ_JQPH01000046.1_cds_WP_000859505.1_1181	26.295	251	267
WP_017214674.1	lcl|NZ_JQPH01000046.1_cds_WP_000800438.1_1209	25.630	238	267
WP_017214674.1	lcl|NZ_JQPH01000046.1_cds_WP_000842260.1_1151	26.842	190	267
WP_017214674.1	lcl|NZ_JQPH01000013.1_cds_WP_000667727.1_184	32.727	110	267
WP_017214674.1	lcl|NZ_JQPH01000052.1_cds_WP_000805357.1_1292	33.333	102	267
WP_017214675.1	lcl|NZ_JQPH01000046.1_cds_WP_061233876.1_1237	94.314	510	510
WP_017214675.1	lcl|NZ_JQPH01000075.1_cds_WP_000291585.1_1869	26.154	325	510
WP_017214675.1	lcl|NZ_JQPH01000075.1_cds_WP_000364507.1_1868	31.111	90	510
WP_017214675.1	lcl|NZ_JQPH01000046.1_cds_WP_061233876.1_1237	94.314	510	510
WP_017214675.1	lcl|NZ_JQPH01000075.1_cds_WP_000291585.1_1869	26.154	325	510
WP_017214675.1	lcl|NZ_JQPH01000075.1_cds_WP_000364507.1_1868	31.111	90	510
WP_017214676.1	lcl|NZ_JQPH01000046.1_cds_WP_001067556.1_1236	96.061	330	330
WP_017214676.1	lcl|NZ_JQPH01000046.1_cds_WP_042752260.1_1239	28.852	305	330
WP_017214676.1	lcl|NZ_JQPH01000046.1_cds_WP_000600889.1_1214	26.692	266	330
WP_017214676.1	lcl|NZ_JQPH01000028.1_cds_WP_173647217.1_609	24.818	274	330
WP_017214676.1	lcl|NZ_JQPH01000092.1_cds_WP_000744704.1_2234	26.582	316	330
WP_017214676.1	lcl|NZ_JQPH01000139.1_cds_WP_001003561.1_2944	28.807	243	330
WP_017214676.1	lcl|NZ_JQPH01000046.1_cds_WP_000723082.1_1152	24.625	333	330
WP_017214676.1	lcl|NZ_JQPH01000083.1_cds_WP_061233971.1_2052	29.688	256	330
WP_017214676.1	lcl|NZ_JQPH01000028.1_cds_WP_002108121.1_629	26.244	221	330
WP_017214676.1	lcl|NZ_JQPH01000046.1_cds_WP_000601375.1_1178	25.540	278	330
WP_017214677.1	lcl|NZ_JQPH01000046.1_cds_WP_061233875.1_1235	89.239	539	538
