WP_017214669.1	lcl|NZ_JAIZBM010000006.1_cds_WP_035983633.1_3425	61.538	78	106
WP_017214670.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839019.1_3422	80.968	310	314
WP_017214670.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135748906.1_1533	27.389	314	314
WP_017214670.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837578.1_1560	25.157	318	314
WP_017214670.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839020.1_3423	22.745	255	314
WP_017214670.1	lcl|NZ_JAIZBM010000007.1_cds_WP_238839131.1_3564	23.404	188	314
WP_017214672.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838092.1_2235	30.909	165	185
WP_017214673.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837578.1_1560	30.892	314	329
WP_017214673.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839020.1_3423	28.947	342	329
WP_017214673.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836630.1_364	30.128	312	329
WP_017214673.1	lcl|NZ_JAIZBM010000007.1_cds_WP_238839131.1_3564	29.619	341	329
WP_017214673.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135748906.1_1533	28.344	314	329
WP_017214673.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135696004.1_1145	25.705	319	329
WP_017214673.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837268.1_1213	27.734	256	329
WP_017214673.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839019.1_3422	25.316	316	329
WP_017214673.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838959.1_3365	26.415	265	329
WP_017214673.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837832.1_1897	26.519	181	329
WP_017214673.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837611.1_1613	31.138	167	329
WP_017214673.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839004.1_3405	23.630	292	329
WP_017214673.1	lcl|NZ_JAIZBM010000007.1_cds_WP_208727372.1_3553	24.675	308	329
WP_017214673.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839009.1_3412	22.264	265	329
WP_017214673.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837260.1_1205	23.881	268	329
WP_017214674.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838941.1_3304	23.755	261	267
WP_017214674.1	lcl|NZ_JAIZBM010000006.1_cds_WP_135747430.1_3413	23.944	213	267
WP_017214674.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837283.1_1241	36.937	111	267
