WP_017214669.1	lcl|NZ_JQPG01000050.1_cds_WP_000340715.1_1531	97.674	86	106
WP_017214670.1	lcl|NZ_JQPG01000050.1_cds_WP_000410273.1_1532	94.268	314	314
WP_017214670.1	lcl|NZ_JQPG01000050.1_cds_WP_000093099.1_1551	59.677	62	314
WP_017214670.1	lcl|NZ_JQPG01000069.1_cds_WP_000744700.1_2093	25.776	322	314
WP_017214670.1	lcl|NZ_JQPG01000050.1_cds_WP_000646256.1_1535	26.119	268	314
WP_017214670.1	lcl|NZ_JQPG01000050.1_cds_WP_000723092.1_1614	23.875	289	314
WP_017214670.1	lcl|NZ_JQPG01000050.1_cds_WP_000600889.1_1560	24.599	187	314
WP_017214671.1	lcl|NZ_JQPG01000050.1_cds_WP_000604524.1_1533	91.507	365	365
WP_017214672.1	lcl|NZ_JQPG01000050.1_cds_WP_000884059.1_1534	96.757	185	185
WP_017214672.1	lcl|NZ_JQPG01000012.1_cds_WP_000351733.1_271	40.714	140	185
WP_017214673.1	lcl|NZ_JQPG01000050.1_cds_WP_000646256.1_1535	94.833	329	329
WP_017214673.1	lcl|NZ_JQPG01000069.1_cds_WP_000744700.1_2093	32.063	315	329
WP_017214673.1	lcl|NZ_JQPG01000050.1_cds_WP_000600889.1_1560	32.595	316	329
WP_017214673.1	lcl|NZ_JQPG01000050.1_cds_WP_000723092.1_1614	31.045	335	329
WP_017214673.1	lcl|NZ_JQPG01000029.1_cds_WP_001984071.1_764	31.270	307	329
WP_017214673.1	lcl|NZ_JQPG01000088.1_cds_WP_000649925.1_2493	30.341	323	329
WP_017214673.1	lcl|NZ_JQPG01000038.1_cds_WP_000709513.1_1139	27.879	330	329
WP_017214673.1	lcl|NZ_JQPG01000050.1_cds_WP_000601375.1_1587	25.333	300	329
WP_017214673.1	lcl|NZ_JQPG01000050.1_cds_WP_001067556.1_1538	30.196	255	329
WP_017214673.1	lcl|NZ_JQPG01000029.1_cds_WP_000688696.1_784	28.623	276	329
WP_017214673.1	lcl|NZ_JQPG01000050.1_cds_WP_000475901.1_1597	28.467	274	329
WP_017214673.1	lcl|NZ_JQPG01000050.1_cds_WP_000410273.1_1532	27.530	247	329
WP_017214673.1	lcl|NZ_JQPG01000064.1_cds_WP_001074785.1_1917	27.925	265	329
WP_017214673.1	lcl|NZ_JQPG01000077.1_cds_WP_001003556.1_2247	24.398	332	329
WP_017214673.1	lcl|NZ_JQPG01000050.1_cds_WP_000487322.1_1585	26.398	322	329
WP_017214674.1	lcl|NZ_JQPG01000050.1_cds_WP_000774263.1_1536	94.007	267	267
WP_017214674.1	lcl|NZ_JQPG01000050.1_cds_WP_000859505.1_1584	26.295	251	267
WP_017214674.1	lcl|NZ_JQPG01000050.1_cds_WP_000800438.1_1565	25.630	238	267
WP_017214674.1	lcl|NZ_JQPG01000050.1_cds_WP_000842260.1_1615	26.842	190	267
WP_017214674.1	lcl|NZ_JQPG01000102.1_cds_WP_000667727.1_2783	32.727	110	267
WP_017214674.1	lcl|NZ_JQPG01000099.1_cds_WP_000805357.1_2754	33.333	102	267
WP_017214675.1	lcl|NZ_JQPG01000050.1_cds_WP_002163445.1_1537	94.706	510	510
WP_017214675.1	lcl|NZ_JQPG01000051.1_cds_WP_000291586.1_1666	26.154	325	510
WP_017214675.1	lcl|NZ_JQPG01000051.1_cds_WP_000364507.1_1665	31.111	90	510
WP_017214675.1	lcl|NZ_JQPG01000050.1_cds_WP_002163445.1_1537	94.706	510	510
WP_017214675.1	lcl|NZ_JQPG01000051.1_cds_WP_000291586.1_1666	26.154	325	510
WP_017214675.1	lcl|NZ_JQPG01000051.1_cds_WP_000364507.1_1665	31.111	90	510
WP_017214676.1	lcl|NZ_JQPG01000050.1_cds_WP_001067556.1_1538	96.061	330	330
WP_017214676.1	lcl|NZ_JQPG01000050.1_cds_WP_000646256.1_1535	28.852	305	330
WP_017214676.1	lcl|NZ_JQPG01000050.1_cds_WP_000600889.1_1560	26.692	266	330
WP_017214676.1	lcl|NZ_JQPG01000029.1_cds_WP_001984071.1_764	25.547	274	330
WP_017214676.1	lcl|NZ_JQPG01000069.1_cds_WP_000744700.1_2093	26.582	316	330
WP_017214676.1	lcl|NZ_JQPG01000077.1_cds_WP_001003556.1_2247	29.218	243	330
WP_017214676.1	lcl|NZ_JQPG01000050.1_cds_WP_000723092.1_1614	24.625	333	330
WP_017214676.1	lcl|NZ_JQPG01000088.1_cds_WP_000649925.1_2493	29.688	256	330
