WP_017214669.1	lcl|NZ_JQQO01000158.1_cds_WP_000340715.1_3035	97.674	86	106
WP_017214670.1	lcl|NZ_JQQO01000158.1_cds_WP_000410273.1_3036	94.268	314	314
WP_017214670.1	lcl|NZ_JQQO01000158.1_cds_WP_000646255.1_3039	26.493	268	314
WP_017214670.1	lcl|NZ_JQQO01000088.1_cds_WP_000744695.1_1881	25.776	322	314
WP_017214670.1	lcl|NZ_JQQO01000141.1_cds_WP_000723081.1_2858	23.958	288	314
WP_017214670.1	lcl|NZ_JQQO01000021.1_cds_WP_000600891.1_568	24.599	187	314
WP_017214670.1	lcl|NZ_JQQO01000030.1_cds_WP_000649929.1_780	25.994	327	314
WP_017214671.1	lcl|NZ_JQQO01000158.1_cds_WP_000604524.1_3037	91.507	365	365
WP_017214672.1	lcl|NZ_JQQO01000158.1_cds_WP_000884059.1_3038	96.757	185	185
WP_017214672.1	lcl|NZ_JQQO01000013.1_cds_WP_000351733.1_368	40.714	140	185
WP_017214673.1	lcl|NZ_JQQO01000158.1_cds_WP_000646255.1_3039	94.833	329	329
WP_017214673.1	lcl|NZ_JQQO01000088.1_cds_WP_000744695.1_1881	32.381	315	329
WP_017214673.1	lcl|NZ_JQQO01000021.1_cds_WP_000600891.1_568	32.911	316	329
WP_017214673.1	lcl|NZ_JQQO01000141.1_cds_WP_000723081.1_2858	31.045	335	329
WP_017214673.1	lcl|NZ_JQQO01000060.1_cds_WP_002064390.1_1336	30.945	307	329
WP_017214673.1	lcl|NZ_JQQO01000030.1_cds_WP_000649929.1_780	30.341	323	329
WP_017214673.1	lcl|NZ_JQQO01000034.1_cds_WP_000709511.1_891	27.879	330	329
WP_017214673.1	lcl|NZ_JQQO01000021.1_cds_WP_000601375.1_541	25.333	300	329
WP_017214673.1	lcl|NZ_JQQO01000158.1_cds_WP_001067557.1_3042	30.196	255	329
WP_017214673.1	lcl|NZ_JQQO01000060.1_cds_WP_000688698.1_1316	28.623	276	329
WP_017214673.1	lcl|NZ_JQQO01000141.1_cds_WP_000475897.1_2875	28.467	274	329
WP_017214673.1	lcl|NZ_JQQO01000158.1_cds_WP_000410273.1_3036	27.530	247	329
WP_017214673.1	lcl|NZ_JQQO01000010.1_cds_WP_001074779.1_261	27.547	265	329
WP_017214673.1	lcl|NZ_JQQO01000021.1_cds_WP_000487319.1_543	27.385	325	329
WP_017214673.1	lcl|NZ_JQQO01000085.1_cds_WP_001003563.1_1811	25.197	254	329
WP_017214674.1	lcl|NZ_JQQO01000158.1_cds_WP_000774259.1_3040	94.382	267	267
WP_017214674.1	lcl|NZ_JQQO01000021.1_cds_WP_000859505.1_544	26.295	251	267
WP_017214674.1	lcl|NZ_JQQO01000021.1_cds_WP_000800439.1_563	25.630	238	267
WP_017214674.1	lcl|NZ_JQQO01000141.1_cds_WP_000842260.1_2857	26.842	190	267
WP_017214674.1	lcl|NZ_JQQO01000205.1_cds_WP_000667727.1_3556	32.727	110	267
WP_017214674.1	lcl|NZ_JQQO01000070.1_cds_WP_000805357.1_1481	33.333	102	267
WP_017214675.1	lcl|NZ_JQQO01000158.1_cds_WP_000612799.1_3041	95.294	510	510
WP_017214675.1	lcl|NZ_JQQO01000090.1_cds_WP_000291581.1_1972	26.154	325	510
WP_017214675.1	lcl|NZ_JQQO01000090.1_cds_WP_000364504.1_1971	31.111	90	510
WP_017214675.1	lcl|NZ_JQQO01000158.1_cds_WP_000612799.1_3041	95.294	510	510
WP_017214675.1	lcl|NZ_JQQO01000090.1_cds_WP_000291581.1_1972	26.154	325	510
WP_017214675.1	lcl|NZ_JQQO01000090.1_cds_WP_000364504.1_1971	31.111	90	510
WP_017214676.1	lcl|NZ_JQQO01000158.1_cds_WP_001067557.1_3042	96.364	330	330
WP_017214676.1	lcl|NZ_JQQO01000158.1_cds_WP_000646255.1_3039	28.852	305	330
WP_017214676.1	lcl|NZ_JQQO01000021.1_cds_WP_000600891.1_568	27.068	266	330
WP_017214676.1	lcl|NZ_JQQO01000060.1_cds_WP_002064390.1_1336	25.912	274	330
WP_017214676.1	lcl|NZ_JQQO01000088.1_cds_WP_000744695.1_1881	26.266	316	330
WP_017214676.1	lcl|NZ_JQQO01000141.1_cds_WP_000723081.1_2858	24.625	333	330
WP_017214676.1	lcl|NZ_JQQO01000085.1_cds_WP_001003563.1_1811	28.395	243	330
WP_017214676.1	lcl|NZ_JQQO01000030.1_cds_WP_000649929.1_780	29.688	256	330
WP_017214676.1	lcl|NZ_JQQO01000060.1_cds_WP_000688698.1_1316	25.339	221	330
WP_017214676.1	lcl|NZ_JQQO01000021.1_cds_WP_000601375.1_541	25.540	278	330
WP_017214677.1	lcl|NZ_JQQO01000158.1_cds_WP_000689739.1_3045	38.306	543	538
WP_017214677.1	lcl|NZ_JQQO01000158.1_cds_WP_000689739.1_3045	38.306	543	538
WP_017214678.1	lcl|NZ_JQQO01000158.1_cds_WP_000342716.1_3046	67.045	264	264
WP_017214678.1	lcl|NZ_JQQO01000095.1_cds_WP_001002662.1_2122	41.152	243	264
WP_020981179.1	lcl|NZ_JQQO01000158.1_cds_WP_001246623.1_3047	89.032	310	310
WP_020981179.1	lcl|NZ_JQQO01000016.1_cds_WP_000501205.1_445	36.304	303	310
WP_020981179.1	lcl|NZ_JQQO01000099.1_cds_WP_001183714.1_2201	28.968	252	310
WP_020981179.1	lcl|NZ_JQQO01000135.1_cds_WP_000279890.1_2772	24.887	221	310
WP_020981179.1	lcl|NZ_JQQO01000158.1_cds_WP_001246623.1_3047	89.032	310	310
WP_020981179.1	lcl|NZ_JQQO01000016.1_cds_WP_000501205.1_445	36.304	303	310
WP_020981179.1	lcl|NZ_JQQO01000099.1_cds_WP_001183714.1_2201	28.968	252	310
WP_020981179.1	lcl|NZ_JQQO01000135.1_cds_WP_000279890.1_2772	24.887	221	310
WP_202900251.1	lcl|NZ_JQQO01000031.1_cds_JG65_RS23045_860	93.548	31	265
WP_202900251.1	lcl|NZ_JQQO01000031.1_cds_JG65_RS23045_860	80.000	15	265
WP_202900251.1	lcl|NZ_JQQO01000181.1_cds_JG65_RS16830_3311	37.374	99	265
WP_202900251.1	lcl|NZ_JQQO01000181.1_cds_JG65_RS22890_3312	51.163	43	265
WP_202900251.1	lcl|NZ_JQQO01000181.1_cds_JG65_RS22890_3312	45.000	20	265
WP_202900251.1	lcl|NZ_JQQO01000031.1_cds_JG65_RS23045_860	93.548	31	265
WP_202900251.1	lcl|NZ_JQQO01000031.1_cds_JG65_RS23045_860	80.000	15	265
WP_202900251.1	lcl|NZ_JQQO01000181.1_cds_JG65_RS16830_3311	37.374	99	265
WP_202900251.1	lcl|NZ_JQQO01000181.1_cds_JG65_RS22890_3312	51.163	43	265
WP_202900251.1	lcl|NZ_JQQO01000181.1_cds_JG65_RS22890_3312	45.000	20	265
WP_017214681.1	lcl|NZ_JQQO01000158.1_cds_WP_000479984.1_3048	95.455	264	264
WP_017214682.1	lcl|NZ_JQQO01000158.1_cds_WP_000715958.1_3049	86.047	129	130
WP_017214683.1	lcl|NZ_JQQO01000158.1_cds_WP_001088861.1_3050	90.278	144	144
WP_017214683.1	lcl|NZ_JQQO01000178.1_cds_WP_061282729.1_3274	41.071	56	144
WP_017214683.1	lcl|NZ_JQQO01000083.1_cds_WP_000360600.1_1741	28.571	112	144
WP_017214684.1	lcl|NZ_JQQO01000158.1_cds_WP_000517242.1_3051	93.213	221	221
WP_017214684.1	lcl|NZ_JQQO01000088.1_cds_WP_001082179.1_1852	28.205	78	221
WP_017214684.1	lcl|NZ_JQQO01000115.1_cds_WP_001069832.1_2491	26.606	109	221
WP_017214685.1	lcl|NZ_JQQO01000021.1_cds_WP_000859505.1_544	54.651	258	260
WP_017214685.1	lcl|NZ_JQQO01000021.1_cds_WP_000800439.1_563	27.179	195	260
WP_017214685.1	lcl|NZ_JQQO01000158.1_cds_WP_000774259.1_3040	23.671	207	260
WP_017214685.1	lcl|NZ_JQQO01000070.1_cds_WP_000805357.1_1481	25.581	215	260
WP_017214686.1	lcl|NZ_JQQO01000021.1_cds_WP_000487319.1_543	41.972	355	374
WP_017214686.1	lcl|NZ_JQQO01000141.1_cds_WP_000723081.1_2858	28.399	331	374
WP_017214686.1	lcl|NZ_JQQO01000030.1_cds_WP_000649929.1_780	26.596	282	374
WP_017214686.1	lcl|NZ_JQQO01000021.1_cds_WP_000600891.1_568	24.648	284	374
WP_017214686.1	lcl|NZ_JQQO01000034.1_cds_WP_000709511.1_891	25.839	298	374
WP_017214686.1	lcl|NZ_JQQO01000141.1_cds_WP_000475897.1_2875	26.545	275	374
WP_017214686.1	lcl|NZ_JQQO01000088.1_cds_WP_000744695.1_1881	23.392	342	374
WP_017214686.1	lcl|NZ_JQQO01000071.1_cds_WP_000457972.1_1495	25.434	173	374
WP_017214686.1	lcl|NZ_JQQO01000158.1_cds_WP_000646255.1_3039	25.786	159	374
WP_017214689.1	lcl|NZ_JQQO01000115.1_cds_WP_000347676.1_2490	26.012	173	413
WP_017214689.1	lcl|NZ_JQQO01000158.1_cds_WP_000221107.1_3054	29.286	140	413
WP_020981159.1	lcl|NZ_JQQO01000132.1_cds_WP_000840861.1_2683	32.317	328	324
WP_020981159.1	lcl|NZ_JQQO01000021.1_cds_WP_000579813.1_571	25.786	318	324
WP_020981159.1	lcl|NZ_JQQO01000070.1_cds_WP_000868621.1_1459	34.307	137	324
WP_020981159.1	lcl|NZ_JQQO01000049.1_cds_WP_000728668.1_1081	29.134	127	324
WP_020981159.1	lcl|NZ_JQQO01000021.1_cds_WP_001068984.1_540	28.723	94	324
WP_020981159.1	lcl|NZ_JQQO01000141.1_cds_WP_000853988.1_2861	29.167	96	324
WP_017214691.1	lcl|NZ_JQQO01000158.1_cds_WP_000517242.1_3051	33.333	93	229
WP_017214691.1	lcl|NZ_JQQO01000115.1_cds_WP_001069832.1_2491	26.316	95	229
WP_020981249.1	lcl|NZ_JQQO01000021.1_cds_WP_000275679.1_575	27.197	239	477
WP_020981272.1	lcl|NZ_JQQO01000158.1_cds_JG65_RS23605_3052	47.899	119	236
WP_020981272.1	lcl|NZ_JQQO01000158.1_cds_JG65_RS23605_3052	60.000	70	236
WP_020981272.1	lcl|NZ_JQQO01000022.1_cds_WP_000283290.1_581	22.321	112	236
WP_017214696.1	lcl|NZ_JQQO01000158.1_cds_WP_000646255.1_3039	27.523	218	294
WP_017214696.1	lcl|NZ_JQQO01000158.1_cds_WP_000410273.1_3036	23.792	269	294
WP_017214696.1	lcl|NZ_JQQO01000088.1_cds_WP_000744695.1_1881	28.662	157	294
WP_017214696.1	lcl|NZ_JQQO01000141.1_cds_WP_000723081.1_2858	21.717	198	294
WP_017214696.1	lcl|NZ_JQQO01000010.1_cds_WP_001074779.1_261	25.414	181	294
WP_017214696.1	lcl|NZ_JQQO01000060.1_cds_WP_000688698.1_1316	29.204	113	294
WP_017214698.1	lcl|NZ_JQQO01000039.1_cds_WP_001206947.1_982	25.000	140	174
WP_017214700.1	lcl|NZ_JQQO01000158.1_cds_WP_000608291.1_3044	34.884	344	361
WP_017214700.1	lcl|NZ_JQQO01000060.1_cds_WP_001281953.1_1300	30.179	391	361
WP_017214700.1	lcl|NZ_JQQO01000021.1_cds_WP_000947841.1_567	31.833	311	361
WP_017214700.1	lcl|NZ_JQQO01000158.1_cds_WP_001198107.1_3043	36.842	228	361
WP_017214700.1	lcl|NZ_JQQO01000141.1_cds_WP_000575181.1_2864	32.567	261	361
WP_017214700.1	lcl|NZ_JQQO01000021.1_cds_WP_000346041.1_560	29.433	282	361
WP_017214700.1	lcl|NZ_JQQO01000190.1_cds_WP_001982414.1_3379	23.416	363	361
WP_017214701.1	lcl|NZ_JQQO01000001.1_cds_JG65_RS00080_14	74.336	226	233
WP_017214701.1	lcl|NZ_JQQO01000021.1_cds_JG65_RS02905_576	67.857	56	233
WP_017214701.1	lcl|NZ_JQQO01000021.1_cds_JG65_RS02905_576	75.862	29	233
WP_017214701.1	lcl|NZ_JQQO01000021.1_cds_WP_000516590.1_566	23.973	146	233
WP_017214701.1	lcl|NZ_JQQO01000088.1_cds_WP_000462635.1_1871	30.526	95	233
WP_017214701.1	lcl|NZ_JQQO01000200.1_cds_JG65_RS23300_3507	32.394	71	233
WP_235592100.1	lcl|NZ_JQQO01000200.1_cds_JG65_RS23300_3507	46.753	77	167
WP_235592100.1	lcl|NZ_JQQO01000021.1_cds_WP_000231290.1_552	50.847	59	167
WP_235592100.1	lcl|NZ_JQQO01000021.1_cds_JG65_RS02905_576	50.000	42	167
WP_235592100.1	lcl|NZ_JQQO01000001.1_cds_JG65_RS00080_14	40.000	70	167
WP_235592100.1	lcl|NZ_JQQO01000088.1_cds_WP_000462635.1_1871	31.461	89	167
WP_020981137.1	lcl|NZ_JQQO01000003.1_cds_WP_000172209.1_76	41.778	225	592
WP_020981137.1	lcl|NZ_JQQO01000048.1_cds_WP_000667646.1_1067	40.693	231	592
WP_020981137.1	lcl|NZ_JQQO01000113.1_cds_WP_000828456.1_2406	37.727	220	592
WP_020981137.1	lcl|NZ_JQQO01000021.1_cds_WP_000834719.1_574	34.498	229	592
WP_020981137.1	lcl|NZ_JQQO01000025.1_cds_WP_000510772.1_650	29.114	237	592
WP_020981137.1	lcl|NZ_JQQO01000028.1_cds_WP_000619183.1_715	32.510	243	592
WP_020981137.1	lcl|NZ_JQQO01000003.1_cds_WP_002071818.1_90	29.741	232	592
WP_020981137.1	lcl|NZ_JQQO01000085.1_cds_WP_001052496.1_1790	26.482	253	592
WP_020981137.1	lcl|NZ_JQQO01000013.1_cds_WP_001089503.1_369	31.799	239	592
WP_020981137.1	lcl|NZ_JQQO01000147.1_cds_WP_000184524.1_2922	28.986	207	592
WP_020981137.1	lcl|NZ_JQQO01000191.1_cds_WP_001161019.1_3393	27.602	221	592
WP_020981137.1	lcl|NZ_JQQO01000242.1_cds_WP_000666544.1_3709	28.326	233	592
WP_020981137.1	lcl|NZ_JQQO01000079.1_cds_WP_001982953.1_1658	26.891	238	592
WP_020981137.1	lcl|NZ_JQQO01000007.1_cds_WP_000598571.1_222	27.854	219	592
WP_020981137.1	lcl|NZ_JQQO01000214.1_cds_WP_000603361.1_3591	26.549	226	592
WP_020981137.1	lcl|NZ_JQQO01000173.1_cds_WP_001141155.1_3218	28.571	245	592
WP_020981137.1	lcl|NZ_JQQO01000081.1_cds_WP_000052667.1_1721	26.522	230	592
WP_020981137.1	lcl|NZ_JQQO01000012.1_cds_WP_001288322.1_356	27.155	232	592
WP_020981137.1	lcl|NZ_JQQO01000028.1_cds_WP_000218834.1_716	26.877	253	592
WP_020981137.1	lcl|NZ_JQQO01000005.1_cds_WP_000590871.1_125	24.675	231	592
WP_020981137.1	lcl|NZ_JQQO01000005.1_cds_WP_000590871.1_125	21.569	153	592
WP_020981137.1	lcl|NZ_JQQO01000086.1_cds_WP_000536763.1_1823	29.798	198	592
WP_020981137.1	lcl|NZ_JQQO01000090.1_cds_WP_000047473.1_1966	26.168	214	592
WP_020981137.1	lcl|NZ_JQQO01000091.1_cds_WP_000433117.1_2008	26.141	241	592
WP_020981137.1	lcl|NZ_JQQO01000092.1_cds_WP_001049213.1_2072	26.119	268	592
WP_020981137.1	lcl|NZ_JQQO01000003.1_cds_WP_000626143.1_71	28.270	237	592
WP_020981137.1	lcl|NZ_JQQO01000003.1_cds_WP_000626143.1_71	22.778	180	592
WP_020981137.1	lcl|NZ_JQQO01000008.1_cds_WP_000481721.1_231	23.348	227	592
WP_020981137.1	lcl|NZ_JQQO01000061.1_cds_WP_000054169.1_1341	21.675	203	592
WP_020981137.1	lcl|NZ_JQQO01000052.1_cds_WP_000136058.1_1185	27.391	230	592
WP_020981137.1	lcl|NZ_JQQO01000102.1_cds_WP_001156257.1_2257	28.235	85	592
WP_020981137.1	lcl|NZ_JQQO01000003.1_cds_WP_000172209.1_76	41.778	225	592
WP_020981137.1	lcl|NZ_JQQO01000048.1_cds_WP_000667646.1_1067	40.693	231	592
WP_020981137.1	lcl|NZ_JQQO01000113.1_cds_WP_000828456.1_2406	37.727	220	592
WP_020981137.1	lcl|NZ_JQQO01000021.1_cds_WP_000834719.1_574	34.498	229	592
WP_020981137.1	lcl|NZ_JQQO01000025.1_cds_WP_000510772.1_650	29.114	237	592
WP_020981137.1	lcl|NZ_JQQO01000028.1_cds_WP_000619183.1_715	32.510	243	592
WP_020981137.1	lcl|NZ_JQQO01000003.1_cds_WP_002071818.1_90	29.741	232	592
WP_020981137.1	lcl|NZ_JQQO01000085.1_cds_WP_001052496.1_1790	26.482	253	592
WP_020981137.1	lcl|NZ_JQQO01000013.1_cds_WP_001089503.1_369	31.799	239	592
WP_020981137.1	lcl|NZ_JQQO01000147.1_cds_WP_000184524.1_2922	28.986	207	592
WP_020981137.1	lcl|NZ_JQQO01000191.1_cds_WP_001161019.1_3393	27.602	221	592
WP_020981137.1	lcl|NZ_JQQO01000242.1_cds_WP_000666544.1_3709	28.326	233	592
WP_020981137.1	lcl|NZ_JQQO01000079.1_cds_WP_001982953.1_1658	26.891	238	592
