WP_017214669.1	lcl|NZ_JADDVN010000005.1_cds_WP_002725873.1_2804	90.698	86	106
WP_017214670.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733579.1_2803	92.038	314	314
WP_017214670.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733534.1_2800	25.746	268	314
WP_017214670.1	lcl|NZ_JADDVN010000019.1_cds_WP_002722638.1_757	23.765	324	314
WP_017214670.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740024.1_2709	24.138	290	314
WP_017214670.1	lcl|NZ_JADDVN010000005.1_cds_WP_016749081.1_2771	27.815	151	314
WP_017214670.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728309.1_2958	25.311	241	314
WP_017214670.1	lcl|NZ_JADDVN010000014.1_cds_WP_002743770.1_467	22.353	170	314
WP_017214671.1	lcl|NZ_JADDVN010000005.1_cds_WP_026054882.1_2802	87.945	365	365
WP_017214672.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733646.1_2801	96.216	185	185
WP_017214672.1	lcl|NZ_JADDVN010000003.1_cds_WP_002721790.1_1973	36.986	146	185
WP_017214673.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733534.1_2800	94.225	329	329
WP_017214673.1	lcl|NZ_JADDVN010000019.1_cds_WP_002722638.1_757	30.476	315	329
WP_017214673.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740024.1_2709	30.539	334	329
WP_017214673.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728309.1_2958	29.904	311	329
WP_017214673.1	lcl|NZ_JADDVN010000014.1_cds_WP_002743770.1_467	27.859	341	329
WP_017214673.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733638.1_2763	28.000	350	329
WP_017214673.1	lcl|NZ_JADDVN010000075.1_cds_WP_002741146.1_3105	29.781	319	329
WP_017214673.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728316.1_2961	27.576	330	329
WP_017214673.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733546.1_2734	23.129	294	329
WP_017214673.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740721.1_2797	28.808	302	329
WP_017214673.1	lcl|NZ_JADDVN010000007.1_cds_WP_002732331.1_3137	25.959	339	329
WP_017214673.1	lcl|NZ_JADDVN010000005.1_cds_WP_016749081.1_2771	23.975	317	329
WP_017214673.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733579.1_2803	27.530	247	329
WP_017214673.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733698.1_2726	27.737	274	329
WP_017214673.1	lcl|NZ_JADDVN010000059.1_cds_WP_002740236.1_2687	27.170	265	329
WP_017214673.1	lcl|NZ_JADDVN010000005.1_cds_WP_002744551.1_2769	28.519	270	329
WP_017214673.1	lcl|NZ_JADDVN010000004.1_cds_WP_002721725.1_2387	23.780	328	329
WP_017214673.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733757.1_2736	31.034	174	329
WP_017214673.1	lcl|NZ_JADDVN010000004.1_cds_WP_002739935.1_2475	28.287	251	329
WP_017214674.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733627.1_2799	93.633	267	267
WP_017214674.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740926.1_2758	25.210	238	267
WP_017214674.1	lcl|NZ_JADDVN010000005.1_cds_WP_002738295.1_2737	24.303	251	267
WP_017214674.1	lcl|NZ_JADDVN010000005.1_cds_WP_002727921.1_2708	26.984	189	267
WP_017214674.1	lcl|NZ_JADDVN010000025.1_cds_WP_002729040.1_1263	32.727	110	267
WP_017214674.1	lcl|NZ_JADDVN010000002.1_cds_WP_002766579.1_1508	37.209	86	267
WP_017214674.1	lcl|NZ_JADDVN010000014.1_cds_WP_002729513.1_468	24.868	189	267
WP_017214675.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740779.1_2798	94.706	510	510
WP_017214675.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728536.1_78	26.689	296	510
WP_017214675.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728534.1_77	31.111	90	510
WP_017214675.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740779.1_2798	94.706	510	510
WP_017214675.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728536.1_78	26.689	296	510
WP_017214675.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728534.1_77	31.111	90	510
WP_017214676.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740721.1_2797	95.152	330	330
WP_017214676.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728309.1_2958	27.106	273	330
WP_017214676.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733534.1_2800	28.852	305	330
WP_017214676.1	lcl|NZ_JADDVN010000005.1_cds_WP_002744551.1_2769	27.491	291	330
WP_017214676.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740024.1_2709	26.582	316	330
WP_017214676.1	lcl|NZ_JADDVN010000019.1_cds_WP_002722638.1_757	28.159	277	330
WP_017214676.1	lcl|NZ_JADDVN010000005.1_cds_WP_016749081.1_2771	29.864	221	330
WP_017214676.1	lcl|NZ_JADDVN010000007.1_cds_WP_002732331.1_3137	26.577	222	330
WP_017214676.1	lcl|NZ_JADDVN010000075.1_cds_WP_002741146.1_3105	29.268	287	330
WP_017214676.1	lcl|NZ_JADDVN010000004.1_cds_WP_002721725.1_2387	25.403	248	330
WP_017214676.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733546.1_2734	25.000	268	330
WP_017214676.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733638.1_2763	23.958	288	330
WP_017214676.1	lcl|NZ_JADDVN010000059.1_cds_WP_002740236.1_2687	26.337	243	330
WP_017214676.1	lcl|NZ_JADDVN010000014.1_cds_WP_002743770.1_467	23.944	142	330
WP_017214676.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733579.1_2803	23.547	327	330
WP_017214677.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740729.1_2794	38.462	546	538
WP_017214677.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740729.1_2794	38.462	546	538
WP_017214678.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740998.1_2793	67.045	264	264
WP_017214678.1	lcl|NZ_JADDVN010000002.1_cds_WP_002742191.1_1477	41.564	243	264
WP_020981179.1	lcl|NZ_JADDVN010000005.1_cds_WP_032853071.1_2792	90.000	310	310
WP_020981179.1	lcl|NZ_JADDVN010000035.1_cds_WP_002741402.1_1834	37.294	303	310
WP_020981179.1	lcl|NZ_JADDVN010000020.1_cds_WP_002727287.1_1004	27.305	282	310
WP_020981179.1	lcl|NZ_JADDVN010000003.1_cds_WP_002727177.1_2025	26.244	221	310
WP_020981179.1	lcl|NZ_JADDVN010000005.1_cds_WP_032853071.1_2792	90.000	310	310
WP_020981179.1	lcl|NZ_JADDVN010000035.1_cds_WP_002741402.1_1834	37.294	303	310
WP_020981179.1	lcl|NZ_JADDVN010000020.1_cds_WP_002727287.1_1004	27.305	282	310
WP_020981179.1	lcl|NZ_JADDVN010000003.1_cds_WP_002727177.1_2025	26.244	221	310
WP_202900251.1	lcl|NZ_JADDVN010000067.1_cds_WP_228003619.1_2924	94.444	108	265
WP_202900251.1	lcl|NZ_JADDVN010000005.1_cds_WP_193810172.1_2703	85.981	107	265
WP_202900251.1	lcl|NZ_JADDVN010000005.1_cds_WP_139363593.1_2753	44.531	256	265
WP_202900251.1	lcl|NZ_JADDVN010000067.1_cds_WP_134771539.1_2918	44.141	256	265
WP_202900251.1	lcl|NZ_JADDVN010000011.1_cds_WP_016762595.1_202	71.264	87	265
WP_202900251.1	lcl|NZ_JADDVN010000126.1_cds_WP_322619329.1_296	96.429	56	265
WP_202900251.1	lcl|NZ_JADDVN010000092.1_cds_IQA85_RS16875_3327	40.645	155	265
WP_202900251.1	lcl|NZ_JADDVN010000050.1_cds_IQA85_RS14800_2509	42.478	113	265
WP_202900251.1	lcl|NZ_JADDVN010000014.1_cds_IQA85_RS07365_454	27.381	252	265
WP_202900251.1	lcl|NZ_JADDVN010000050.1_cds_IQA85_RS14805_2510	56.818	44	265
WP_202900251.1	lcl|NZ_JADDVN010000009.1_cds_IQA85_RS17120_3351	44.186	43	265
WP_202900251.1	lcl|NZ_JADDVN010000067.1_cds_WP_228003619.1_2924	94.444	108	265
WP_202900251.1	lcl|NZ_JADDVN010000005.1_cds_WP_193810172.1_2703	85.981	107	265
WP_202900251.1	lcl|NZ_JADDVN010000005.1_cds_WP_139363593.1_2753	44.531	256	265
WP_202900251.1	lcl|NZ_JADDVN010000067.1_cds_WP_134771539.1_2918	44.141	256	265
