WP_017214669.1	lcl|NZ_ANMY01000082.1_cds_WP_002614501.1_1842	88.372	86	106
WP_017214670.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	90.968	310	314
WP_017214670.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	22.744	277	314
WP_017214670.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	25.234	321	314
WP_017214670.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	24.911	281	314
WP_017214670.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	23.009	226	314
WP_017214670.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	24.896	241	314
WP_017214672.1	lcl|NZ_ANMY01000121.1_cds_WP_002630958.1_2666	35.616	146	185
WP_017214672.1	lcl|NZ_ANMY01000057.1_cds_WP_004498097.1_1298	34.463	177	185
WP_017214673.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	32.399	321	329
WP_017214673.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	31.111	315	329
WP_017214673.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	30.539	334	329
WP_017214673.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	30.225	311	329
WP_017214673.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	29.836	305	329
WP_017214673.1	lcl|NZ_ANMY01000164.1_cds_WP_004498401.1_3459	30.094	319	329
WP_017214673.1	lcl|NZ_ANMY01000019.1_cds_WP_004495537.1_370	27.463	335	329
WP_017214673.1	lcl|NZ_ANMY01000052.1_cds_WP_004495465.1_1048	27.950	322	329
WP_017214673.1	lcl|NZ_ANMY01000161.1_cds_WP_002619620.1_3416	26.254	339	329
WP_017214673.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	28.000	250	329
WP_017214673.1	lcl|NZ_ANMY01000057.1_cds_WP_002614509.1_1319	28.261	276	329
WP_017214673.1	lcl|NZ_ANMY01000029.1_cds_WP_002614572.1_555	27.820	266	329
WP_017214673.1	lcl|NZ_ANMY01000016.1_cds_WP_016760974.1_278	23.171	328	329
WP_017214673.1	lcl|NZ_ANMY01000088.1_cds_WP_004495316.1_1964	27.888	251	329
WP_017214674.1	lcl|NZ_ANMY01000057.1_cds_WP_020781937.1_1316	27.136	199	267
WP_017214674.1	lcl|NZ_ANMY01000014.1_cds_WP_020781397.1_168	35.455	110	267
WP_017214674.1	lcl|NZ_ANMY01000131.1_cds_WP_002620407.1_2849	26.842	190	267
WP_017214674.1	lcl|NZ_ANMY01000019.1_cds_WP_020781492.1_369	25.000	188	267
WP_017214674.1	lcl|NZ_ANMY01000055.1_cds_WP_026054267.1_1197	33.333	102	267
WP_017214675.1	lcl|NZ_ANMY01000015.1_cds_WP_002617878.1_243	25.305	328	510
WP_017214675.1	lcl|NZ_ANMY01000015.1_cds_WP_020781429.1_242	29.348	92	510
WP_017214675.1	lcl|NZ_ANMY01000015.1_cds_WP_002617878.1_243	25.305	328	510
WP_017214675.1	lcl|NZ_ANMY01000015.1_cds_WP_020781429.1_242	29.348	92	510
WP_017214676.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	27.473	273	330
WP_017214676.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	24.818	274	330
WP_017214676.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	28.261	276	330
