WP_017214669.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000340715.1_116	97.674	86	106
WP_017214670.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000410273.1_115	94.268	314	314
WP_017214670.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000744700.1_249	25.776	322	314
WP_017214670.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000646251.1_112	26.119	268	314
WP_017214670.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	23.958	288	314
WP_017214670.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000600889.1_82	24.599	187	314
WP_017214670.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180907.1_88	22.699	326	314
WP_017214671.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000604524.1_114	91.507	365	365
WP_017214672.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000884059.1_113	96.757	185	185
WP_017214672.1	lcl|NZ_JAMKEN010000003.1_cds_WP_000351733.1_1905	40.714	140	185
WP_017214673.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000646251.1_112	95.137	329	329
WP_017214673.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000744700.1_249	32.063	315	329
WP_017214673.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000600889.1_82	32.595	316	329
WP_017214673.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	31.045	335	329
WP_017214673.1	lcl|NZ_JAMKEN010000013.1_cds_WP_250181024.1_617	31.270	307	329
WP_017214673.1	lcl|NZ_JAMKEN010000012.1_cds_WP_000649923.1_538	30.341	323	329
WP_017214673.1	lcl|NZ_JAMKEN010000013.1_cds_WP_000709511.1_627	27.879	330	329
WP_017214673.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00280_56	25.333	300	329
WP_017214673.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001067557.1_109	30.196	255	329
WP_017214673.1	lcl|NZ_JAMKEN010000013.1_cds_WP_000688696.1_597	28.623	276	329
WP_017214673.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180907.1_88	25.078	319	329
WP_017214673.1	lcl|NZ_JAMKEN010000001.1_cds_WP_002079020.1_86	28.889	270	329
WP_017214673.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000475904.1_47	28.467	274	329
WP_017214673.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000410273.1_115	27.530	247	329
WP_017214673.1	lcl|NZ_JAMKEN010000027.1_cds_WP_001074784.1_1766	27.925	265	329
WP_017214673.1	lcl|NZ_JAMKEN010000008.1_cds_WP_001003557.1_3769	24.096	332	329
WP_017214673.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000487322.1_58	26.398	322	329
WP_017214674.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000774260.1_111	94.382	267	267
WP_017214674.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000859505.1_59	26.295	251	267
WP_017214674.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000800438.1_77	25.630	238	267
WP_017214674.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000842260.1_29	26.842	190	267
WP_017214674.1	lcl|NZ_JAMKEN010000025.1_cds_WP_000805357.1_1665	33.333	102	267
WP_017214674.1	lcl|NZ_JAMKEN010000013.1_cds_WP_155572209.1_575	29.897	97	267
WP_017214675.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180910.1_110	94.314	510	510
WP_017214675.1	lcl|NZ_JAMKEN010000017.1_cds_WP_000291586.1_974	26.154	325	510
WP_017214675.1	lcl|NZ_JAMKEN010000017.1_cds_WP_000364507.1_975	31.111	90	510
WP_017214675.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180910.1_110	94.314	510	510
WP_017214675.1	lcl|NZ_JAMKEN010000017.1_cds_WP_000291586.1_974	26.154	325	510
WP_017214675.1	lcl|NZ_JAMKEN010000017.1_cds_WP_000364507.1_975	31.111	90	510
WP_017214676.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001067557.1_109	96.364	330	330
