WP_017214669.1	lcl|NZ_ANNW01000072.1_cds_WP_004462903.1_2144	94.186	86	106
WP_017214670.1	lcl|NZ_ANNW01000072.1_cds_WP_004472299.1_2145	92.581	310	314
WP_017214670.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	25.234	321	314
WP_017214670.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	25.746	268	314
WP_017214670.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	24.199	281	314
WP_017214670.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	22.353	170	314
WP_017214670.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	24.519	208	314
WP_017214671.1	lcl|NZ_ANNW01000072.1_cds_WP_004479563.1_2146	84.658	365	365
WP_017214672.1	lcl|NZ_ANNW01000072.1_cds_WP_004472170.1_2147	96.216	185	185
WP_017214672.1	lcl|NZ_ANNW01000020.1_cds_WP_004460143.1_346	36.301	146	185
WP_017214673.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	92.988	328	329
WP_017214673.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	30.159	315	329
WP_017214673.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	31.833	311	329
WP_017214673.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	30.240	334	329
WP_017214673.1	lcl|NZ_ANNW01000083.1_cds_WP_004480590.1_2697	30.650	323	329
WP_017214673.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	27.859	341	329
WP_017214673.1	lcl|NZ_ANNW01000103.1_cds_WP_004461242.1_3316	27.950	322	329
WP_017214673.1	lcl|NZ_ANNW01000072.1_cds_WP_020783865.1_2151	29.470	302	329
WP_017214673.1	lcl|NZ_ANNW01000074.1_cds_WP_032913026.1_2256	26.100	341	329
WP_017214673.1	lcl|NZ_ANNW01000099.1_cds_WP_004470510.1_3143	28.030	264	329
WP_017214673.1	lcl|NZ_ANNW01000072.1_cds_WP_004472299.1_2145	25.843	267	329
WP_017214673.1	lcl|NZ_ANNW01000061.1_cds_WP_004479697.1_1825	27.917	240	329
WP_017214673.1	lcl|NZ_ANNW01000049.1_cds_WP_004476349.1_1398	23.636	330	329
WP_017214673.1	lcl|NZ_ANNW01000074.1_cds_WP_004459320.1_2205	27.875	287	329
WP_017214674.1	lcl|NZ_ANNW01000072.1_cds_WP_004472235.1_2149	90.262	267	267
WP_017214674.1	lcl|NZ_ANNW01000025.1_cds_WP_004477560.1_647	35.455	110	267
WP_017214674.1	lcl|NZ_ANNW01000061.1_cds_WP_004476528.1_1845	26.842	190	267
WP_017214674.1	lcl|NZ_ANNW01000048.1_cds_WP_016754360.1_1241	37.931	87	267
WP_017214674.1	lcl|NZ_ANNW01000076.1_cds_WP_004477855.1_2411	25.389	193	267
WP_017214675.1	lcl|NZ_ANNW01000072.1_cds_WP_020783862.1_2150	87.819	509	510
WP_017214675.1	lcl|NZ_ANNW01000047.1_cds_WP_020783676.1_1143	25.688	327	510
WP_017214675.1	lcl|NZ_ANNW01000047.1_cds_WP_004460640.1_1142	32.609	92	510
WP_017214675.1	lcl|NZ_ANNW01000072.1_cds_WP_020783862.1_2150	87.819	509	510
WP_017214675.1	lcl|NZ_ANNW01000047.1_cds_WP_020783676.1_1143	25.688	327	510
