WP_017214669.1	lcl|NZ_AFLH02000484.1_cds_WP_000340715.1_1033	97.674	86	106
WP_017214670.1	lcl|NZ_AFLH02000484.1_cds_WP_000410273.1_1032	94.268	314	314
WP_017214670.1	lcl|NZ_AFLH02000484.1_cds_WP_000093099.1_1012	59.677	62	314
WP_017214670.1	lcl|NZ_AFLH02000484.1_cds_WP_000646250.1_1029	26.493	268	314
WP_017214670.1	lcl|NZ_AFLH02000238.1_cds_WP_000744700.1_2945	25.776	322	314
WP_017214670.1	lcl|NZ_AFLH02000091.1_cds_WP_000723090.1_3625	23.958	288	314
WP_017214670.1	lcl|NZ_AFLH02000425.1_cds_WP_000723090.1_1806	23.958	288	314
WP_017214670.1	lcl|NZ_AFLH02000484.1_cds_WP_000600889.1_1003	24.599	187	314
WP_017214671.1	lcl|NZ_AFLH02000484.1_cds_WP_000604524.1_1031	91.507	365	365
WP_017214672.1	lcl|NZ_AFLH02000484.1_cds_WP_000884059.1_1030	96.757	185	185
WP_017214672.1	lcl|NZ_AFLH02000515.1_cds_WP_000351733.1_392	40.714	140	185
WP_017214673.1	lcl|NZ_AFLH02000484.1_cds_WP_000646250.1_1029	94.529	329	329
WP_017214673.1	lcl|NZ_AFLH02000238.1_cds_WP_000744700.1_2945	32.063	315	329
WP_017214673.1	lcl|NZ_AFLH02000484.1_cds_WP_000600889.1_1003	32.595	316	329
WP_017214673.1	lcl|NZ_AFLH02000091.1_cds_WP_000723090.1_3625	31.045	335	329
WP_017214673.1	lcl|NZ_AFLH02000425.1_cds_WP_000723090.1_1806	31.045	335	329
WP_017214673.1	lcl|NZ_AFLH02000269.1_cds_WP_001984071.1_2768	31.270	307	329
WP_017214673.1	lcl|NZ_AFLH02000271.1_cds_WP_000649925.1_2762	30.341	323	329
WP_017214673.1	lcl|NZ_AFLH02000190.1_cds_WP_000709511.1_3209	27.879	330	329
WP_017214673.1	lcl|NZ_AFLH02000484.1_cds_WP_000601375.1_976	25.333	300	329
WP_017214673.1	lcl|NZ_AFLH02000484.1_cds_WP_001067557.1_1026	30.196	255	329
WP_017214673.1	lcl|NZ_AFLH02000535.1_cds_WP_000688695.1_101	28.623	276	329
WP_017214673.1	lcl|NZ_AFLH02000484.1_cds_WP_000475904.1_967	28.467	274	329
WP_017214673.1	lcl|NZ_AFLH02000484.1_cds_WP_000410273.1_1032	27.530	247	329
WP_017214673.1	lcl|NZ_AFLH02000475.1_cds_WP_001074785.1_1130	27.925	265	329
WP_017214673.1	lcl|NZ_AFLH02000449.1_cds_WP_001003555.1_1579	23.964	338	329
WP_017214673.1	lcl|NZ_AFLH02000484.1_cds_WP_000487322.1_978	26.398	322	329
WP_017214674.1	lcl|NZ_AFLH02000484.1_cds_WP_000774262.1_1028	94.007	267	267
WP_017214674.1	lcl|NZ_AFLH02000484.1_cds_WP_000859505.1_979	26.295	251	267
WP_017214674.1	lcl|NZ_AFLH02000484.1_cds_WP_000800438.1_998	25.630	238	267
WP_017214674.1	lcl|NZ_AFLH02000091.1_cds_WP_000842260.1_3626	26.842	190	267
WP_017214674.1	lcl|NZ_AFLH02000425.1_cds_WP_000842260.1_1807	26.842	190	267
WP_017214674.1	lcl|NZ_AFLH02000263.1_cds_WP_000667727.1_2792	32.727	110	267
WP_017214674.1	lcl|NZ_AFLH02000489.1_cds_WP_000805357.1_903	33.333	102	267
WP_017214675.1	lcl|NZ_AFLH02000484.1_cds_WP_000612797.1_1027	94.706	510	510
WP_017214675.1	lcl|NZ_AFLH02000491.1_cds_WP_000291591.1_854	26.154	325	510
WP_017214675.1	lcl|NZ_AFLH02000491.1_cds_WP_000364507.1_853	31.111	90	510
WP_017214675.1	lcl|NZ_AFLH02000484.1_cds_WP_000612797.1_1027	94.706	510	510
WP_017214675.1	lcl|NZ_AFLH02000491.1_cds_WP_000291591.1_854	26.154	325	510
WP_017214675.1	lcl|NZ_AFLH02000491.1_cds_WP_000364507.1_853	31.111	90	510
WP_017214676.1	lcl|NZ_AFLH02000484.1_cds_WP_001067557.1_1026	96.364	330	330
WP_017214676.1	lcl|NZ_AFLH02000484.1_cds_WP_000646250.1_1029	28.525	305	330
WP_017214676.1	lcl|NZ_AFLH02000484.1_cds_WP_000600889.1_1003	26.692	266	330
WP_017214676.1	lcl|NZ_AFLH02000269.1_cds_WP_001984071.1_2768	25.547	274	330
WP_017214676.1	lcl|NZ_AFLH02000238.1_cds_WP_000744700.1_2945	26.582	316	330
WP_017214676.1	lcl|NZ_AFLH02000449.1_cds_WP_001003555.1_1579	29.218	243	330
WP_017214676.1	lcl|NZ_AFLH02000091.1_cds_WP_000723090.1_3625	24.625	333	330
