WP_017214669.1	lcl|NZ_RQGE01000007.1_cds_WP_035983633.1_2821	61.538	78	106
WP_017214670.1	lcl|NZ_RQGE01000007.1_cds_WP_004783745.1_2824	80.000	310	314
WP_017214670.1	lcl|NZ_RQGE01000006.1_cds_WP_004785219.1_1280	27.389	314	314
WP_017214670.1	lcl|NZ_RQGE01000006.1_cds_WP_004786772.1_1307	25.157	318	314
WP_017214670.1	lcl|NZ_RQGE01000007.1_cds_WP_135596083.1_2823	22.353	255	314
WP_017214670.1	lcl|NZ_RQGE01000020.1_cds_WP_004788049.1_2112	23.404	188	314
WP_017214672.1	lcl|NZ_RQGE01000023.1_cds_WP_004788859.1_422	33.065	124	185
WP_017214673.1	lcl|NZ_RQGE01000006.1_cds_WP_004786772.1_1307	31.210	314	329
WP_017214673.1	lcl|NZ_RQGE01000007.1_cds_WP_135596083.1_2823	28.739	341	329
WP_017214673.1	lcl|NZ_RQGE01000010.1_cds_WP_135596231.1_554	30.128	312	329
WP_017214673.1	lcl|NZ_RQGE01000020.1_cds_WP_004788049.1_2112	29.326	341	329
WP_017214673.1	lcl|NZ_RQGE01000006.1_cds_WP_004785219.1_1280	27.987	318	329
WP_017214673.1	lcl|NZ_RQGE01000010.1_cds_WP_004787140.1_739	25.705	319	329
WP_017214673.1	lcl|NZ_RQGE01000010.1_cds_WP_135596306.1_805	31.128	257	329
WP_017214673.1	lcl|NZ_RQGE01000007.1_cds_WP_004783745.1_2824	25.000	316	329
WP_017214673.1	lcl|NZ_RQGE01000003.1_cds_WP_135595835.1_3605	25.660	265	329
WP_017214673.1	lcl|NZ_RQGE01000035.1_cds_WP_135597277.1_2655	26.087	184	329
WP_017214673.1	lcl|NZ_RQGE01000010.1_cds_WP_004786178.1_797	24.444	270	329
WP_017214673.1	lcl|NZ_RQGE01000020.1_cds_WP_208325413.1_2101	24.675	308	329
WP_017214673.1	lcl|NZ_RQGE01000006.1_cds_WP_035983311.1_1360	27.647	170	329
WP_017214674.1	lcl|NZ_RQGE01000021.1_cds_WP_020777677.1_2900	23.755	261	267
WP_017214674.1	lcl|NZ_RQGE01000010.1_cds_WP_135596319.1_833	34.783	115	267
WP_017214674.1	lcl|NZ_RQGE01000007.1_cds_WP_135596082.1_2822	25.397	189	267
WP_017214674.1	lcl|NZ_RQGE01000010.1_cds_WP_081581548.1_665	26.901	171	267
WP_017214674.1	lcl|NZ_RQGE01000020.1_cds_WP_004787917.1_2113	27.835	194	267
WP_017214675.1	lcl|NZ_RQGE01000023.1_cds_WP_135596906.1_444	24.316	329	510
WP_017214675.1	lcl|NZ_RQGE01000023.1_cds_WP_004788552.1_445	30.233	86	510
WP_017214675.1	lcl|NZ_RQGE01000023.1_cds_WP_135596906.1_444	24.316	329	510
WP_017214675.1	lcl|NZ_RQGE01000023.1_cds_WP_004788552.1_445	30.233	86	510
WP_017214676.1	lcl|NZ_RQGE01000010.1_cds_WP_135596231.1_554	24.820	278	330
WP_017214676.1	lcl|NZ_RQGE01000006.1_cds_WP_004786772.1_1307	27.899	276	330
WP_017214676.1	lcl|NZ_RQGE01000006.1_cds_WP_004785219.1_1280	26.586	331	330
WP_017214676.1	lcl|NZ_RQGE01000010.1_cds_WP_135596306.1_805	30.342	234	330
WP_017214676.1	lcl|NZ_RQGE01000010.1_cds_WP_004786178.1_797	25.581	258	330
WP_017214676.1	lcl|NZ_RQGE01000007.1_cds_WP_135596083.1_2823	25.503	298	330
WP_017214676.1	lcl|NZ_RQGE01000007.1_cds_WP_004783983.1_2825	30.469	128	330
WP_017214676.1	lcl|NZ_RQGE01000020.1_cds_WP_004788049.1_2112	23.762	303	330
WP_017214676.1	lcl|NZ_RQGE01000006.1_cds_WP_035983311.1_1360	25.604	207	330
WP_017214676.1	lcl|NZ_RQGE01000035.1_cds_WP_135597277.1_2655	30.263	152	330
WP_017214676.1	lcl|NZ_RQGE01000010.1_cds_WP_004787140.1_739	28.667	150	330
WP_017214678.1	lcl|NZ_RQGE01000025.1_cds_WP_004785686.1_1704	36.719	256	264
WP_017214678.1	lcl|NZ_RQGE01000013.1_cds_WP_020776580.1_2465	23.333	300	264
WP_020981179.1	lcl|NZ_RQGE01000035.1_cds_WP_004785161.1_2561	36.545	301	310
WP_020981179.1	lcl|NZ_RQGE01000013.1_cds_WP_020776580.1_2465	30.547	311	310
WP_020981179.1	lcl|NZ_RQGE01000023.1_cds_WP_020777765.1_357	24.809	262	310
WP_020981179.1	lcl|NZ_RQGE01000035.1_cds_WP_004785161.1_2561	36.545	301	310
WP_020981179.1	lcl|NZ_RQGE01000013.1_cds_WP_020776580.1_2465	30.547	311	310
WP_020981179.1	lcl|NZ_RQGE01000023.1_cds_WP_020777765.1_357	24.809	262	310
WP_017214683.1	lcl|NZ_RQGE01000013.1_cds_WP_004786001.1_2489	42.857	56	144
WP_017214684.1	lcl|NZ_RQGE01000020.1_cds_WP_135596650.1_2308	29.293	99	221
WP_017214684.1	lcl|NZ_RQGE01000023.1_cds_WP_135596854.1_332	27.619	105	221
WP_017214685.1	lcl|NZ_RQGE01000010.1_cds_WP_081581548.1_665	24.757	206	260
WP_017214686.1	lcl|NZ_RQGE01000006.1_cds_WP_004785219.1_1280	25.882	340	374
WP_017214686.1	lcl|NZ_RQGE01000007.1_cds_WP_135596083.1_2823	24.716	352	374
WP_017214686.1	lcl|NZ_RQGE01000010.1_cds_WP_004787140.1_739	25.519	337	374
WP_017214686.1	lcl|NZ_RQGE01000020.1_cds_WP_004788049.1_2112	21.000	300	374
WP_017214686.1	lcl|NZ_RQGE01000006.1_cds_WP_004786772.1_1307	24.609	256	374
WP_017214686.1	lcl|NZ_RQGE01000010.1_cds_WP_004786178.1_797	24.537	216	374
WP_020981159.1	lcl|NZ_RQGE01000008.1_cds_WP_004784533.1_1824	32.653	147	324
WP_020981159.1	lcl|NZ_RQGE01000024.1_cds_EHQ55_RS13585_3659	34.532	139	324
WP_017214691.1	lcl|NZ_RQGE01000020.1_cds_WP_135596650.1_2308	28.777	139	229
WP_017214691.1	lcl|NZ_RQGE01000007.1_cds_WP_135596089.1_2847	36.559	93	229
WP_017214691.1	lcl|NZ_RQGE01000023.1_cds_WP_135596751.1_49	24.286	140	229
WP_017214691.1	lcl|NZ_RQGE01000035.1_cds_WP_004787383.1_2604	35.385	65	229
WP_017214696.1	lcl|NZ_RQGE01000007.1_cds_WP_004783745.1_2824	25.651	269	294
WP_017214696.1	lcl|NZ_RQGE01000010.1_cds_WP_135596306.1_805	27.097	155	294
WP_017214698.1	lcl|NZ_RQGE01000014.1_cds_WP_135596495.1_3171	28.676	136	174
WP_017214699.1	lcl|NZ_RQGE01000023.1_cds_WP_135596853.1_331	30.075	133	416
WP_017214700.1	lcl|NZ_RQGE01000007.1_cds_WP_135596086.1_2837	35.040	371	361
WP_017214700.1	lcl|NZ_RQGE01000007.1_cds_WP_020777538.1_2826	29.517	393	361
WP_017214700.1	lcl|NZ_RQGE01000014.1_cds_WP_004785484.1_3235	28.680	394	361
WP_017214700.1	lcl|NZ_RQGE01000007.1_cds_WP_135596090.1_2849	36.864	236	361
WP_017214700.1	lcl|NZ_RQGE01000025.1_cds_WP_135597019.1_1759	24.202	376	361
WP_017214701.1	lcl|NZ_RQGE01000013.1_cds_WP_004787690.1_2520	25.000	112	233
WP_017214701.1	lcl|NZ_RQGE01000007.1_cds_WP_231292573.1_2842	24.375	160	233
