WP_017214669.1	lcl|NZ_JADDWT010000040.1_cds_WP_000340715.1_2504	97.674	86	106
WP_017214670.1	lcl|NZ_JADDWT010000040.1_cds_WP_000410266.1_2503	94.268	314	314
WP_017214670.1	lcl|NZ_JADDWT010000013.1_cds_WP_000744698.1_344	25.776	322	314
WP_017214670.1	lcl|NZ_JADDWT010000040.1_cds_WP_000646254.1_2500	26.119	268	314
WP_017214670.1	lcl|NZ_JADDWT010000015.1_cds_WP_000723091.1_543	24.306	288	314
WP_017214671.1	lcl|NZ_JADDWT010000040.1_cds_WP_000604525.1_2502	90.959	365	365
WP_017214672.1	lcl|NZ_JADDWT010000040.1_cds_WP_000884059.1_2501	96.757	185	185
WP_017214672.1	lcl|NZ_JADDWT010000008.1_cds_WP_000351733.1_3801	40.714	140	185
WP_017214673.1	lcl|NZ_JADDWT010000040.1_cds_WP_000646254.1_2500	95.137	329	329
WP_017214673.1	lcl|NZ_JADDWT010000013.1_cds_WP_000744698.1_344	32.063	315	329
WP_017214673.1	lcl|NZ_JADDWT010000015.1_cds_WP_000723091.1_543	31.343	335	329
WP_017214673.1	lcl|NZ_JADDWT010000003.1_cds_WP_002072074.1_2423	30.945	307	329
WP_017214673.1	lcl|NZ_JADDWT010000012.1_cds_WP_000649924.1_236	30.341	323	329
WP_017214673.1	lcl|NZ_JADDWT010000003.1_cds_WP_000709508.1_2413	27.576	330	329
WP_017214673.1	lcl|NZ_JADDWT010000040.1_cds_WP_001067557.1_2497	30.196	255	329
WP_017214673.1	lcl|NZ_JADDWT010000003.1_cds_WP_000688696.1_2443	28.623	276	329
WP_017214673.1	lcl|NZ_JADDWT010000028.1_cds_WP_000475901.1_1597	28.467	274	329
WP_017214673.1	lcl|NZ_JADDWT010000040.1_cds_WP_000410266.1_2503	27.530	247	329
WP_017214673.1	lcl|NZ_JADDWT010000004.1_cds_WP_001074779.1_2841	27.547	265	329
WP_017214673.1	lcl|NZ_JADDWT010000002.1_cds_WP_001003560.1_1770	23.669	338	329
WP_017214673.1	lcl|NZ_JADDWT010000028.1_cds_WP_000378097.1_1563	25.581	172	329
WP_017214674.1	lcl|NZ_JADDWT010000040.1_cds_WP_000774259.1_2499	94.382	267	267
