WP_017214669.1	lcl|NZ_JASEXH010000052.1_cds_WP_004462903.1_3228	94.186	86	106
WP_017214670.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472299.1_3229	92.581	310	314
WP_017214670.1	lcl|NZ_JASEXH010000027.1_cds_WP_004461583.1_2456	25.234	321	314
WP_017214670.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479538.1_3232	25.746	268	314
WP_017214670.1	lcl|NZ_JASEXH010000039.1_cds_WP_282965079.1_2943	24.199	281	314
WP_017214670.1	lcl|NZ_JASEXH010000042.1_cds_WP_004468319.1_3013	22.353	170	314
WP_017214670.1	lcl|NZ_JASEXH010000001.1_cds_WP_004461234.1_43	24.519	208	314
WP_017214671.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479563.1_3230	84.658	365	365
WP_017214672.1	lcl|NZ_JASEXH010000052.1_cds_WP_016755108.1_3231	96.757	185	185
WP_017214672.1	lcl|NZ_JASEXH010000003.1_cds_WP_004460143.1_704	36.301	146	185
WP_017214673.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479538.1_3232	92.988	328	329
WP_017214673.1	lcl|NZ_JASEXH010000027.1_cds_WP_004461583.1_2456	30.159	315	329
WP_017214673.1	lcl|NZ_JASEXH010000001.1_cds_WP_004461234.1_43	31.833	311	329
WP_017214673.1	lcl|NZ_JASEXH010000039.1_cds_WP_282965079.1_2943	30.240	334	329
WP_017214673.1	lcl|NZ_JASEXH010000005.1_cds_WP_004472946.1_978	30.650	323	329
WP_017214673.1	lcl|NZ_JASEXH010000042.1_cds_WP_004468319.1_3013	27.859	341	329
WP_017214673.1	lcl|NZ_JASEXH010000001.1_cds_WP_004467290.1_46	27.950	322	329
WP_017214673.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783865.1_3235	29.470	302	329
WP_017214673.1	lcl|NZ_JASEXH010000008.1_cds_WP_061206120.1_1302	26.393	341	329
WP_017214673.1	lcl|NZ_JASEXH010000066.1_cds_WP_004472277.1_3366	28.333	240	329
WP_017214673.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472299.1_3229	25.843	267	329
WP_017214673.1	lcl|NZ_JASEXH010000067.1_cds_WP_282965207.1_3373	27.652	264	329
WP_017214673.1	lcl|NZ_JASEXH010000022.1_cds_WP_282964917.1_2246	23.939	330	329
WP_017214673.1	lcl|NZ_JASEXH010000031.1_cds_WP_004459320.1_2654	27.875	287	329
WP_017214674.1	lcl|NZ_JASEXH010000052.1_cds_WP_061220367.1_3233	89.888	267	267
