WP_017214669.1	lcl|NZ_JADDVI010000003.1_cds_WP_002725873.1_1945	90.698	86	106
WP_017214670.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733579.1_1946	92.038	314	314
WP_017214670.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	25.746	268	314
WP_017214670.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	23.765	324	314
WP_017214670.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	24.138	290	314
WP_017214670.1	lcl|NZ_JADDVI010000003.1_cds_WP_016749081.1_1978	27.815	151	314
WP_017214670.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	25.311	241	314
WP_017214670.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	22.353	170	314
WP_017214671.1	lcl|NZ_JADDVI010000003.1_cds_WP_026054882.1_1947	87.945	365	365
WP_017214672.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733646.1_1948	96.216	185	185
WP_017214672.1	lcl|NZ_JADDVI010000005.1_cds_WP_002721790.1_2665	36.986	146	185
WP_017214673.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	94.225	329	329
WP_017214673.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	30.476	315	329
WP_017214673.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	30.539	334	329
WP_017214673.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	29.904	311	329
WP_017214673.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	27.859	341	329
WP_017214673.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733638.1_1986	28.000	350	329
WP_017214673.1	lcl|NZ_JADDVI010000073.1_cds_WP_002741146.1_3075	29.781	319	329
WP_017214673.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728316.1_3200	27.576	330	329
WP_017214673.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733546.1_2015	23.129	294	329
WP_017214673.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740721.1_1952	28.808	302	329
WP_017214673.1	lcl|NZ_JADDVI010000008.1_cds_WP_002732331.1_3227	25.959	339	329
WP_017214673.1	lcl|NZ_JADDVI010000003.1_cds_WP_016749081.1_1978	23.975	317	329
WP_017214673.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733579.1_1946	27.530	247	329
WP_017214673.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733698.1_2023	27.737	274	329
WP_017214673.1	lcl|NZ_JADDVI010000057.1_cds_WP_002740236.1_2625	27.170	265	329
WP_017214673.1	lcl|NZ_JADDVI010000003.1_cds_WP_002744551.1_1980	28.519	270	329
WP_017214673.1	lcl|NZ_JADDVI010000001.1_cds_WP_002721725.1_828	23.780	328	329
WP_017214673.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733757.1_2013	31.034	174	329
WP_017214673.1	lcl|NZ_JADDVI010000001.1_cds_WP_002739935.1_740	28.287	251	329
WP_017214674.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733627.1_1950	93.633	267	267
WP_017214674.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740926.1_1991	25.210	238	267
WP_017214674.1	lcl|NZ_JADDVI010000003.1_cds_WP_002738295.1_2012	24.303	251	267
WP_017214674.1	lcl|NZ_JADDVI010000003.1_cds_WP_002727921.1_2041	26.984	189	267
WP_017214674.1	lcl|NZ_JADDVI010000024.1_cds_WP_002729040.1_1152	32.727	110	267
WP_017214674.1	lcl|NZ_JADDVI010000004.1_cds_WP_002766579.1_2352	37.209	86	267
WP_017214674.1	lcl|NZ_JADDVI010000013.1_cds_WP_002729513.1_294	24.868	189	267
