WP_017214669.1	lcl|NZ_JADDVO010000006.1_cds_WP_002725873.1_2931	90.698	86	106
WP_017214670.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733579.1_2932	92.038	314	314
WP_017214670.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733534.1_2935	25.746	268	314
WP_017214670.1	lcl|NZ_JADDVO010000017.1_cds_WP_002722638.1_593	23.765	324	314
WP_017214670.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740024.1_3026	24.138	290	314
WP_017214670.1	lcl|NZ_JADDVO010000006.1_cds_WP_016749081.1_2964	27.815	151	314
WP_017214670.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728309.1_3200	25.311	241	314
WP_017214670.1	lcl|NZ_JADDVO010000013.1_cds_WP_002743770.1_342	22.353	170	314
WP_017214671.1	lcl|NZ_JADDVO010000006.1_cds_WP_026054882.1_2933	87.945	365	365
WP_017214672.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733646.1_2934	96.216	185	185
WP_017214672.1	lcl|NZ_JADDVO010000003.1_cds_WP_002721790.1_1914	36.986	146	185
WP_017214673.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733534.1_2935	94.225	329	329
WP_017214673.1	lcl|NZ_JADDVO010000017.1_cds_WP_002722638.1_593	30.476	315	329
WP_017214673.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740024.1_3026	30.539	334	329
WP_017214673.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728309.1_3200	29.904	311	329
WP_017214673.1	lcl|NZ_JADDVO010000013.1_cds_WP_002743770.1_342	27.859	341	329
WP_017214673.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733638.1_2972	28.000	350	329
WP_017214673.1	lcl|NZ_JADDVO010000075.1_cds_WP_002741146.1_3076	29.781	319	329
WP_017214673.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728316.1_3197	27.576	330	329
WP_017214673.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733546.1_3001	23.129	294	329
WP_017214673.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740721.1_2938	28.808	302	329
WP_017214673.1	lcl|NZ_JADDVO010000008.1_cds_WP_002732331.1_3308	25.959	339	329
WP_017214673.1	lcl|NZ_JADDVO010000006.1_cds_WP_016749081.1_2964	23.975	317	329
WP_017214673.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733579.1_2932	27.530	247	329
WP_017214673.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733698.1_3009	27.737	274	329
WP_017214673.1	lcl|NZ_JADDVO010000059.1_cds_WP_002740236.1_2646	27.170	265	329
WP_017214673.1	lcl|NZ_JADDVO010000006.1_cds_WP_002744551.1_2966	28.519	270	329
WP_017214673.1	lcl|NZ_JADDVO010000004.1_cds_WP_002721725.1_2429	23.780	328	329
WP_017214673.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733757.1_2999	31.034	174	329
WP_017214673.1	lcl|NZ_JADDVO010000004.1_cds_WP_002739935.1_2341	28.287	251	329
WP_017214674.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733627.1_2936	93.633	267	267
WP_017214674.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740926.1_2977	25.210	238	267
WP_017214674.1	lcl|NZ_JADDVO010000006.1_cds_WP_002738295.1_2998	24.303	251	267
WP_017214674.1	lcl|NZ_JADDVO010000006.1_cds_WP_002727921.1_3027	26.984	189	267
WP_017214674.1	lcl|NZ_JADDVO010000025.1_cds_WP_002729040.1_1188	32.727	110	267
WP_017214674.1	lcl|NZ_JADDVO010000002.1_cds_WP_002766579.1_1436	37.209	86	267
WP_017214674.1	lcl|NZ_JADDVO010000013.1_cds_WP_002729513.1_343	24.868	189	267
WP_017214675.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740779.1_2937	94.706	510	510
WP_017214675.1	lcl|NZ_JADDVO010000005.1_cds_WP_002728536.1_2733	26.689	296	510
WP_017214675.1	lcl|NZ_JADDVO010000005.1_cds_WP_002728534.1_2732	31.111	90	510
WP_017214675.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740779.1_2937	94.706	510	510
WP_017214675.1	lcl|NZ_JADDVO010000005.1_cds_WP_002728536.1_2733	26.689	296	510
WP_017214675.1	lcl|NZ_JADDVO010000005.1_cds_WP_002728534.1_2732	31.111	90	510
WP_017214676.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740721.1_2938	95.152	330	330
WP_017214676.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728309.1_3200	27.106	273	330
WP_017214676.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733534.1_2935	28.852	305	330
WP_017214676.1	lcl|NZ_JADDVO010000006.1_cds_WP_002744551.1_2966	27.491	291	330
WP_017214676.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740024.1_3026	26.582	316	330
WP_017214676.1	lcl|NZ_JADDVO010000017.1_cds_WP_002722638.1_593	28.159	277	330
WP_017214676.1	lcl|NZ_JADDVO010000006.1_cds_WP_016749081.1_2964	29.864	221	330
WP_017214676.1	lcl|NZ_JADDVO010000008.1_cds_WP_002732331.1_3308	26.577	222	330
