WP_017214669.1	lcl|NZ_JQRA01000031.1_cds_WP_002725873.1_780	90.698	86	106
WP_017214670.1	lcl|NZ_JQRA01000031.1_cds_WP_061209188.1_779	92.013	313	314
WP_017214670.1	lcl|NZ_JQRA01000214.1_cds_WP_061208146.1_3046	23.457	324	314
WP_017214670.1	lcl|NZ_JQRA01000059.1_cds_WP_011671706.1_1214	24.138	290	314
WP_017214670.1	lcl|NZ_JQRA01000051.1_cds_WP_061209097.1_1080	22.460	187	314
WP_017214670.1	lcl|NZ_JQRA01000114.1_cds_WP_061208650.1_2037	25.311	241	314
WP_017214670.1	lcl|NZ_JQRA01000174.1_cds_WP_002729504.1_2724	22.353	170	314
WP_017214672.1	lcl|NZ_JQRA01000005.1_cds_WP_002750963.1_160	36.986	146	185
WP_017214673.1	lcl|NZ_JQRA01000209.1_cds_WP_061208754.1_3004	31.429	350	329
WP_017214673.1	lcl|NZ_JQRA01000214.1_cds_WP_061208146.1_3046	31.111	315	329
WP_017214673.1	lcl|NZ_JQRA01000051.1_cds_WP_061209097.1_1080	31.773	299	329
WP_017214673.1	lcl|NZ_JQRA01000059.1_cds_WP_011671706.1_1214	30.838	334	329
WP_017214673.1	lcl|NZ_JQRA01000114.1_cds_WP_061208650.1_2037	30.225	311	329
WP_017214673.1	lcl|NZ_JQRA01000174.1_cds_WP_002729504.1_2724	27.859	341	329
WP_017214673.1	lcl|NZ_JQRA01000008.1_cds_WP_061207995.1_296	29.781	319	329
WP_017214673.1	lcl|NZ_JQRA01000114.1_cds_WP_002754065.1_2034	27.576	330	329
WP_017214673.1	lcl|NZ_JQRA01000068.1_cds_WP_061208029.1_1361	22.789	294	329
WP_017214673.1	lcl|NZ_JQRA01000031.1_cds_WP_061209188.1_779	27.530	247	329
WP_017214673.1	lcl|NZ_JQRA01000068.1_cds_WP_061208022.1_1369	27.737	274	329
WP_017214673.1	lcl|NZ_JQRA01000132.1_cds_WP_002751102.1_2295	27.170	265	329
WP_017214673.1	lcl|NZ_JQRA01000022.1_cds_JG03_RS03080_604	30.201	149	329
WP_017214673.1	lcl|NZ_JQRA01000068.1_cds_WP_061208031.1_1359	30.460	174	329
WP_017214673.1	lcl|NZ_JQRA01000253.1_cds_WP_011669202.1_3294	23.171	328	329
WP_017214673.1	lcl|NZ_JQRA01000009.1_cds_WP_061208495.1_331	30.233	129	329
WP_017214674.1	lcl|NZ_JQRA01000051.1_cds_WP_061209102.1_1075	24.681	235	267
WP_017214674.1	lcl|NZ_JQRA01000068.1_cds_WP_061208032.1_1358	24.701	251	267
WP_017214674.1	lcl|NZ_JQRA01000059.1_cds_WP_061208084.1_1213	26.984	189	267
WP_017214674.1	lcl|NZ_JQRA01000010.1_cds_WP_061208961.1_350	32.727	110	267
WP_017214674.1	lcl|NZ_JQRA01000113.1_cds_WP_002766579.1_2015	37.209	86	267
WP_017214674.1	lcl|NZ_JQRA01000174.1_cds_WP_061209013.1_2725	24.868	189	267
WP_017214675.1	lcl|NZ_JQRA01000037.1_cds_WP_061207534.1_838	25.449	334	510
WP_017214675.1	lcl|NZ_JQRA01000037.1_cds_WP_002751286.1_839	31.111	90	510
WP_017214675.1	lcl|NZ_JQRA01000037.1_cds_WP_061207534.1_838	25.449	334	510
WP_017214675.1	lcl|NZ_JQRA01000037.1_cds_WP_002751286.1_839	31.111	90	510
WP_017214676.1	lcl|NZ_JQRA01000114.1_cds_WP_061208650.1_2037	27.473	273	330
WP_017214676.1	lcl|NZ_JQRA01000051.1_cds_WP_061209097.1_1080	26.103	272	330
WP_017214676.1	lcl|NZ_JQRA01000059.1_cds_WP_011671706.1_1214	26.582	316	330
WP_017214676.1	lcl|NZ_JQRA01000214.1_cds_WP_061208146.1_3046	28.159	277	330
WP_017214676.1	lcl|NZ_JQRA01000008.1_cds_WP_061207995.1_296	26.791	321	330
WP_017214676.1	lcl|NZ_JQRA01000209.1_cds_WP_061208754.1_3004	27.155	232	330
WP_017214676.1	lcl|NZ_JQRA01000253.1_cds_WP_011669202.1_3294	25.403	248	330
WP_017214676.1	lcl|NZ_JQRA01000022.1_cds_JG03_RS03080_604	29.213	89	330
WP_017214676.1	lcl|NZ_JQRA01000022.1_cds_JG03_RS03080_604	27.434	113	330
WP_017214676.1	lcl|NZ_JQRA01000068.1_cds_WP_061208029.1_1361	25.000	268	330
WP_017214676.1	lcl|NZ_JQRA01000174.1_cds_WP_002729504.1_2724	24.648	142	330
WP_017214676.1	lcl|NZ_JQRA01000132.1_cds_WP_002751102.1_2295	25.833	240	330
WP_017214676.1	lcl|NZ_JQRA01000031.1_cds_WP_061209188.1_779	23.547	327	330
WP_017214678.1	lcl|NZ_JQRA01000096.1_cds_WP_011669455.1_1807	41.564	243	264
WP_020981179.1	lcl|NZ_JQRA01000245.1_cds_WP_061207877.1_3262	37.954	303	310
WP_020981179.1	lcl|NZ_JQRA01000081.1_cds_WP_011669757.1_1619	26.923	286	310
WP_020981179.1	lcl|NZ_JQRA01000005.1_cds_WP_002727177.1_111	26.244	221	310
WP_020981179.1	lcl|NZ_JQRA01000245.1_cds_WP_061207877.1_3262	37.954	303	310
WP_020981179.1	lcl|NZ_JQRA01000081.1_cds_WP_011669757.1_1619	26.923	286	310
WP_020981179.1	lcl|NZ_JQRA01000005.1_cds_WP_002727177.1_111	26.244	221	310
WP_202900251.1	lcl|NZ_JQRA01000294.1_cds_JG03_RS19540_3362	86.792	53	265
WP_202900251.1	lcl|NZ_JQRA01000199.1_cds_JG03_RS20660_2948	88.571	35	265
WP_202900251.1	lcl|NZ_JQRA01000197.1_cds_JG03_RS20655_2940	88.235	34	265
WP_202900251.1	lcl|NZ_JQRA01000269.1_cds_JG03_RS18860_3331	75.000	36	265
WP_202900251.1	lcl|NZ_JQRA01000043.1_cds_JG03_RS05075_996	33.333	126	265
WP_202900251.1	lcl|NZ_JQRA01000084.1_cds_JG03_RS20505_1665	71.429	35	265
WP_202900251.1	lcl|NZ_JQRA01000076.1_cds_JG03_RS20495_1549	88.000	25	265
WP_202900251.1	lcl|NZ_JQRA01000076.1_cds_JG03_RS20495_1549	71.429	21	265
WP_202900251.1	lcl|NZ_JQRA01000106.1_cds_JG03_RS20535_1927	75.000	32	265
WP_202900251.1	lcl|NZ_JQRA01000293.1_cds_JG03_RS20775_3361	88.462	26	265
WP_202900251.1	lcl|NZ_JQRA01000038.1_cds_JG03_RS20375_881	88.462	26	265
WP_202900251.1	lcl|NZ_JQRA01000103.1_cds_JG03_RS20520_1879	84.615	26	265
WP_202900251.1	lcl|NZ_JQRA01000242.1_cds_JG03_RS21145_3248	84.615	26	265
WP_202900251.1	lcl|NZ_JQRA01000179.1_cds_JG03_RS21090_2799	84.615	26	265
WP_202900251.1	lcl|NZ_JQRA01000076.1_cds_JG03_RS20970_1522	84.615	26	265
WP_202900251.1	lcl|NZ_JQRA01000297.1_cds_JG03_RS20780_3366	84.000	25	265
WP_202900251.1	lcl|NZ_JQRA01000234.1_cds_JG03_RS20840_3177	84.000	25	265
WP_202900251.1	lcl|NZ_JQRA01000149.1_cds_JG03_RS20585_2444	89.474	19	265
WP_202900251.1	lcl|NZ_JQRA01000056.1_cds_JG03_RS20425_1141	89.474	19	265
WP_202900251.1	lcl|NZ_JQRA01000185.1_cds_JG03_RS20645_2873	88.889	18	265
WP_202900251.1	lcl|NZ_JQRA01000001.1_cds_JG03_RS20305_1	88.889	18	265
WP_202900251.1	lcl|NZ_JQRA01000135.1_cds_JG03_RS20570_2307	88.889	18	265
WP_202900251.1	lcl|NZ_JQRA01000294.1_cds_JG03_RS19540_3362	86.792	53	265
WP_202900251.1	lcl|NZ_JQRA01000199.1_cds_JG03_RS20660_2948	88.571	35	265
WP_202900251.1	lcl|NZ_JQRA01000197.1_cds_JG03_RS20655_2940	88.235	34	265
WP_202900251.1	lcl|NZ_JQRA01000269.1_cds_JG03_RS18860_3331	75.000	36	265
WP_202900251.1	lcl|NZ_JQRA01000043.1_cds_JG03_RS05075_996	33.333	126	265
WP_202900251.1	lcl|NZ_JQRA01000084.1_cds_JG03_RS20505_1665	71.429	35	265
WP_202900251.1	lcl|NZ_JQRA01000076.1_cds_JG03_RS20495_1549	88.000	25	265
WP_202900251.1	lcl|NZ_JQRA01000076.1_cds_JG03_RS20495_1549	71.429	21	265
WP_202900251.1	lcl|NZ_JQRA01000106.1_cds_JG03_RS20535_1927	75.000	32	265
WP_202900251.1	lcl|NZ_JQRA01000293.1_cds_JG03_RS20775_3361	88.462	26	265
WP_202900251.1	lcl|NZ_JQRA01000038.1_cds_JG03_RS20375_881	88.462	26	265
WP_202900251.1	lcl|NZ_JQRA01000103.1_cds_JG03_RS20520_1879	84.615	26	265
WP_202900251.1	lcl|NZ_JQRA01000242.1_cds_JG03_RS21145_3248	84.615	26	265
