WP_017214669.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733653.1_3118	89.535	86	106
WP_017214670.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733579.1_3119	92.038	314	314
WP_017214670.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733534.1_3122	25.746	268	314
WP_017214670.1	lcl|NZ_JASUZS010000001.1_cds_WP_002722638.1_268	23.765	324	314
WP_017214670.1	lcl|NZ_JASUZS010000008.1_cds_WP_002727919.1_3214	24.138	290	314
WP_017214670.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749081.1_3146	27.815	151	314
WP_017214670.1	lcl|NZ_JASUZS010000003.1_cds_WP_002728309.1_2088	25.311	241	314
WP_017214670.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729504.1_2655	22.353	170	314
WP_017214671.1	lcl|NZ_JASUZS010000008.1_cds_WP_026054882.1_3120	87.945	365	365
WP_017214672.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733646.1_3121	96.216	185	185
WP_017214672.1	lcl|NZ_JASUZS010000006.1_cds_WP_002721790.1_2858	36.986	146	185
WP_017214673.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733534.1_3122	94.225	329	329
WP_017214673.1	lcl|NZ_JASUZS010000001.1_cds_WP_002722638.1_268	30.476	315	329
WP_017214673.1	lcl|NZ_JASUZS010000008.1_cds_WP_002727919.1_3214	29.940	334	329
WP_017214673.1	lcl|NZ_JASUZS010000003.1_cds_WP_002728309.1_2088	29.904	311	329
WP_017214673.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729504.1_2655	27.859	341	329
WP_017214673.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733638.1_3154	28.000	350	329
WP_017214673.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732362.1_142	29.781	319	329
WP_017214673.1	lcl|NZ_JASUZS010000003.1_cds_WP_002735602.1_2085	27.576	330	329
WP_017214673.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733546.1_3189	23.129	294	329
WP_017214673.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749079.1_3125	28.808	302	329
WP_017214673.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732331.1_53	25.959	339	329
WP_017214673.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749081.1_3146	23.975	317	329
WP_017214673.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733579.1_3119	27.530	247	329
WP_017214673.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733698.1_3197	27.737	274	329
WP_017214673.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728462.1_2969	27.170	265	329
WP_017214673.1	lcl|NZ_JASUZS010000008.1_cds_WP_002744551.1_3148	28.519	270	329
WP_017214673.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732574.1_359	23.780	328	329
WP_017214673.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733757.1_3187	31.034	174	329
WP_017214673.1	lcl|NZ_JASUZS010000002.1_cds_WP_002728696.1_1487	30.233	129	329
WP_017214674.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733627.1_3123	93.633	267	267
WP_017214674.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733775.1_3159	24.790	238	267
WP_017214674.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733554.1_3186	24.303	251	267
WP_017214674.1	lcl|NZ_JASUZS010000008.1_cds_WP_002727921.1_3215	26.984	189	267
WP_017214674.1	lcl|NZ_JASUZS010000009.1_cds_WP_002729040.1_3359	32.727	110	267
WP_017214674.1	lcl|NZ_JASUZS010000017.1_cds_WP_002766579.1_1087	37.209	86	267
WP_017214674.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729513.1_2654	24.868	189	267
WP_017214675.1	lcl|NZ_JASUZS010000008.1_cds_WP_002738292.1_3124	94.902	510	510
WP_017214675.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728536.1_3042	26.689	296	510
WP_017214675.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728534.1_3041	31.111	90	510
WP_017214675.1	lcl|NZ_JASUZS010000008.1_cds_WP_002738292.1_3124	94.902	510	510
WP_017214675.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728536.1_3042	26.689	296	510
WP_017214675.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728534.1_3041	31.111	90	510
WP_017214676.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749079.1_3125	94.848	330	330
WP_017214676.1	lcl|NZ_JASUZS010000003.1_cds_WP_002728309.1_2088	27.106	273	330
WP_017214676.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733534.1_3122	28.852	305	330
WP_017214676.1	lcl|NZ_JASUZS010000008.1_cds_WP_002744551.1_3148	27.491	291	330
WP_017214676.1	lcl|NZ_JASUZS010000008.1_cds_WP_002727919.1_3214	26.582	316	330
WP_017214676.1	lcl|NZ_JASUZS010000001.1_cds_WP_002722638.1_268	28.159	277	330
WP_017214676.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749081.1_3146	29.864	221	330
WP_017214676.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732331.1_53	26.577	222	330
WP_017214676.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732574.1_359	25.403	248	330
WP_017214676.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732362.1_142	28.571	322	330
WP_017214676.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733546.1_3189	25.000	268	330
WP_017214676.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733638.1_3154	23.958	288	330
WP_017214676.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729504.1_2655	24.648	142	330
WP_017214676.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728462.1_2969	25.833	240	330
WP_017214676.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733579.1_3119	23.547	327	330
WP_017214677.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733528.1_3126	88.848	538	538
WP_017214677.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733528.1_3126	88.848	538	538
WP_017214678.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733670.1_3127	94.697	264	264
WP_017214678.1	lcl|NZ_JASUZS010000017.1_cds_WP_002722928.1_1118	41.152	243	264
WP_020981179.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733687.1_3128	94.516	310	310
WP_020981179.1	lcl|NZ_JASUZS010000018.1_cds_WP_002730863.1_1180	37.294	303	310
WP_020981179.1	lcl|NZ_JASUZS010000020.1_cds_WP_002727287.1_1593	27.305	282	310
WP_020981179.1	lcl|NZ_JASUZS010000006.1_cds_WP_002727177.1_2910	26.244	221	310
WP_020981179.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733687.1_3128	94.516	310	310
WP_020981179.1	lcl|NZ_JASUZS010000018.1_cds_WP_002730863.1_1180	37.294	303	310
WP_020981179.1	lcl|NZ_JASUZS010000020.1_cds_WP_002727287.1_1593	27.305	282	310
WP_020981179.1	lcl|NZ_JASUZS010000006.1_cds_WP_002727177.1_2910	26.244	221	310
WP_202900251.1	lcl|NZ_JASUZS010000014.1_cds_WP_308875190.1_828	92.500	120	265
WP_202900251.1	lcl|NZ_JASUZS010000069.1_cds_WP_308875869.1_2925	87.719	114	265
WP_202900251.1	lcl|NZ_JASUZS010000014.1_cds_WP_100219964.1_823	44.531	256	265
WP_202900251.1	lcl|NZ_JASUZS010000093.1_cds_WP_308875880.1_3405	91.781	73	265
WP_202900251.1	lcl|NZ_JASUZS010000005.1_cds_WP_016762595.1_2538	71.264	87	265
WP_202900251.1	lcl|NZ_JASUZS010000069.1_cds_WP_308875867.1_2924	87.273	55	265
WP_202900251.1	lcl|NZ_JASUZS010000069.1_cds_WP_308875867.1_2924	94.118	17	265
WP_202900251.1	lcl|NZ_JASUZS010000034.1_cds_QQ983_RS16765_2302	42.478	113	265
WP_202900251.1	lcl|NZ_JASUZS010000005.1_cds_QQ983_RS05890_2668	28.854	253	265
WP_202900251.1	lcl|NZ_JASUZS010000034.1_cds_QQ983_RS16770_2303	56.818	44	265
WP_202900251.1	lcl|NZ_JASUZS010000004.1_cds_QQ983_RS04455_2368	44.186	43	265
WP_202900251.1	lcl|NZ_JASUZS010000014.1_cds_WP_308875190.1_828	92.500	120	265
WP_202900251.1	lcl|NZ_JASUZS010000069.1_cds_WP_308875869.1_2925	87.719	114	265
WP_202900251.1	lcl|NZ_JASUZS010000014.1_cds_WP_100219964.1_823	44.531	256	265
WP_202900251.1	lcl|NZ_JASUZS010000093.1_cds_WP_308875880.1_3405	91.781	73	265
WP_202900251.1	lcl|NZ_JASUZS010000005.1_cds_WP_016762595.1_2538	71.264	87	265
WP_202900251.1	lcl|NZ_JASUZS010000069.1_cds_WP_308875867.1_2924	87.273	55	265
WP_202900251.1	lcl|NZ_JASUZS010000069.1_cds_WP_308875867.1_2924	94.118	17	265
WP_202900251.1	lcl|NZ_JASUZS010000034.1_cds_QQ983_RS16765_2302	42.478	113	265
WP_202900251.1	lcl|NZ_JASUZS010000005.1_cds_QQ983_RS05890_2668	28.854	253	265
WP_202900251.1	lcl|NZ_JASUZS010000034.1_cds_QQ983_RS16770_2303	56.818	44	265
WP_202900251.1	lcl|NZ_JASUZS010000004.1_cds_QQ983_RS04455_2368	44.186	43	265
WP_017214681.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733549.1_3129	94.697	264	264
WP_017214682.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733551.1_3130	84.615	130	130
WP_017214683.1	lcl|NZ_JASUZS010000008.1_cds_WP_017853480.1_3131	90.278	144	144
WP_017214683.1	lcl|NZ_JASUZS010000003.1_cds_WP_002728331.1_2077	28.947	76	144
