WP_017214669.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352101.1_2699	61.538	78	106
WP_017214670.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352100.1_2698	81.935	310	314
WP_017214670.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350398.1_318	27.244	312	314
WP_017214670.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350373.1_291	24.074	324	314
WP_017214670.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351842.1_2463	22.872	188	314
WP_017214672.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351247.1_1659	33.621	116	185
WP_017214673.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350373.1_291	31.529	314	329
WP_017214673.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351842.1_2463	29.326	341	329
WP_017214673.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350875.1_863	28.803	309	329
WP_017214673.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350398.1_318	29.936	314	329
WP_017214673.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350726.1_695	26.888	331	329
WP_017214673.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352082.1_2677	28.044	271	329
WP_017214673.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352100.1_2698	25.796	314	329
WP_017214673.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352071.1_2665	28.287	251	329
WP_017214673.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350671.1_630	27.843	255	329
WP_017214673.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352040.1_2634	26.415	265	329
WP_017214673.1	lcl|NZ_JAMQPM010000012.1_cds_WP_265353373.1_1243	26.816	179	329
WP_017214673.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350679.1_638	23.466	277	329
WP_017214673.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351852.1_2452	24.675	308	329
WP_017214673.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350327.1_237	29.070	172	329
WP_017214673.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352209.1_2670	27.215	158	329
WP_017214673.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352070.1_2664	22.088	249	329
WP_017214674.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352074.1_2668	23.922	255	267
WP_017214674.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352008.1_2573	23.755	261	267
WP_017214674.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350644.1_602	38.261	115	267
WP_017214674.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350781.1_756	26.425	193	267
WP_017214674.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351841.1_2464	27.551	196	267
WP_017214675.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351228.1_1637	25.532	329	510
WP_017214675.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351227.1_1636	30.233	86	510
WP_017214675.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351228.1_1637	25.532	329	510
WP_017214675.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351227.1_1636	30.233	86	510
WP_017214676.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350875.1_863	24.820	278	330
WP_017214676.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350671.1_630	28.947	266	330
WP_017214676.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350373.1_291	27.174	276	330
WP_017214676.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350398.1_318	26.606	327	330
WP_017214676.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350679.1_638	25.856	263	330
WP_017214676.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352082.1_2677	26.840	231	330
WP_017214676.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350736.1_707	33.333	111	330
WP_017214676.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351842.1_2463	23.432	303	330
WP_017214676.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350327.1_237	25.121	207	330
WP_017214676.1	lcl|NZ_JAMQPM010000012.1_cds_WP_265353373.1_1243	26.816	179	330
WP_017214676.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350726.1_695	28.667	150	330
WP_017214678.1	lcl|NZ_JAMQPM010000010.1_cds_WP_265353203.1_983	36.719	256	264
WP_017214678.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352377.1_2919	23.333	300	264
WP_020981179.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350158.1_54	36.545	301	310
WP_020981179.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352377.1_2919	30.097	309	310
WP_020981179.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351305.1_1725	23.864	264	310
WP_020981179.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350158.1_54	36.545	301	310
WP_020981179.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352377.1_2919	30.097	309	310
WP_020981179.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351305.1_1725	23.864	264	310
WP_017214683.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352395.1_2893	42.857	56	144
WP_017214684.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351322.1_1746	31.959	97	221
WP_017214685.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352074.1_2668	52.140	257	260
WP_017214685.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350781.1_756	25.481	208	260
WP_017214686.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352209.1_2670	43.697	357	374
