WP_017214669.1	lcl|NZ_LSSR01000011.1_cds_WP_004462903.1_1115	94.186	86	106
WP_017214670.1	lcl|NZ_LSSR01000011.1_cds_WP_004464977.1_1116	92.581	310	314
WP_017214670.1	lcl|NZ_LSSR01000033.1_cds_WP_004476620.1_2418	25.234	321	314
WP_017214670.1	lcl|NZ_LSSR01000011.1_cds_WP_004464967.1_1167	22.662	278	314
WP_017214670.1	lcl|NZ_LSSR01000011.1_cds_WP_061526069.1_1190	24.280	243	314
WP_017214670.1	lcl|NZ_LSSR01000011.1_cds_WP_004465002.1_1169	23.478	230	314
WP_017214670.1	lcl|NZ_LSSR01000009.1_cds_WP_004486477.1_721	22.353	170	314
WP_017214670.1	lcl|NZ_LSSR01000066.1_cds_WP_004461234.1_3301	24.519	208	314
WP_017214672.1	lcl|NZ_LSSR01000022.1_cds_WP_004460143.1_2031	36.301	146	185
WP_017214672.1	lcl|NZ_LSSR01000011.1_cds_WP_004475196.1_1150	35.593	177	185
WP_017214673.1	lcl|NZ_LSSR01000011.1_cds_WP_004464967.1_1167	32.710	321	329
WP_017214673.1	lcl|NZ_LSSR01000033.1_cds_WP_004476620.1_2418	30.476	315	329
WP_017214673.1	lcl|NZ_LSSR01000066.1_cds_WP_004461234.1_3301	31.833	311	329
WP_017214673.1	lcl|NZ_LSSR01000011.1_cds_WP_061526069.1_1190	29.940	334	329
WP_017214673.1	lcl|NZ_LSSR01000011.1_cds_WP_004465002.1_1169	30.164	305	329
WP_017214673.1	lcl|NZ_LSSR01000033.1_cds_WP_004484594.1_2301	30.650	323	329
WP_017214673.1	lcl|NZ_LSSR01000009.1_cds_WP_004486477.1_721	27.859	341	329
WP_017214673.1	lcl|NZ_LSSR01000066.1_cds_WP_004469301.1_3304	28.182	330	329
WP_017214673.1	lcl|NZ_LSSR01000077.1_cds_WP_032916356.1_3415	26.100	341	329
WP_017214673.1	lcl|NZ_LSSR01000011.1_cds_WP_004464977.1_1116	25.843	267	329
WP_017214673.1	lcl|NZ_LSSR01000022.1_cds_WP_004483289.1_1838	27.652	264	329
WP_017214673.1	lcl|NZ_LSSR01000011.1_cds_WP_004465101.1_1171	26.354	277	329
WP_017214673.1	lcl|NZ_LSSR01000033.1_cds_WP_004476349.1_2513	23.636	330	329
WP_017214673.1	lcl|NZ_LSSR01000077.1_cds_WP_004485000.1_3469	28.571	245	329
WP_017214674.1	lcl|NZ_LSSR01000011.1_cds_WP_004475169.1_1168	26.423	246	267
WP_017214674.1	lcl|NZ_LSSR01000009.1_cds_WP_004484915.1_756	35.455	110	267
