WP_017214669.1	lcl|NZ_JADDXN010000002.1_cds_WP_002725873.1_2365	90.698	86	106
WP_017214670.1	lcl|NZ_JADDXN010000002.1_cds_WP_061209188.1_2366	92.013	313	314
WP_017214670.1	lcl|NZ_JADDXN010000091.1_cds_WP_061208146.1_3150	23.457	324	314
WP_017214670.1	lcl|NZ_JADDXN010000063.1_cds_WP_011671706.1_2756	24.138	290	314
WP_017214670.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209097.1_1248	22.460	187	314
WP_017214670.1	lcl|NZ_JADDXN010000068.1_cds_WP_061208650.1_2848	25.311	241	314
WP_017214670.1	lcl|NZ_JADDXN010000029.1_cds_WP_002729504.1_2379	22.353	170	314
WP_017214672.1	lcl|NZ_JADDXN010000178.1_cds_WP_002750963.1_1107	36.986	146	185
WP_017214673.1	lcl|NZ_JADDXN010000002.1_cds_WP_061208754.1_2370	31.429	350	329
WP_017214673.1	lcl|NZ_JADDXN010000091.1_cds_WP_061208146.1_3150	31.111	315	329
WP_017214673.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209097.1_1248	31.773	299	329
WP_017214673.1	lcl|NZ_JADDXN010000063.1_cds_WP_011671706.1_2756	30.838	334	329
WP_017214673.1	lcl|NZ_JADDXN010000068.1_cds_WP_061208650.1_2848	30.225	311	329
WP_017214673.1	lcl|NZ_JADDXN010000029.1_cds_WP_002729504.1_2379	27.859	341	329
WP_017214673.1	lcl|NZ_JADDXN010000087.1_cds_WP_061207995.1_3073	29.781	319	329
WP_017214673.1	lcl|NZ_JADDXN010000068.1_cds_WP_002754065.1_2845	27.576	330	329
WP_017214673.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208029.1_2315	22.789	294	329
WP_017214673.1	lcl|NZ_JADDXN010000002.1_cds_WP_061209188.1_2366	27.530	247	329
WP_017214673.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208022.1_2323	27.737	274	329
WP_017214673.1	lcl|NZ_JADDXN010000225.1_cds_WP_002751102.1_1713	27.170	265	329
WP_017214673.1	lcl|NZ_JADDXN010000047.1_cds_IQA77_RS03165_2603	30.201	149	329
WP_017214673.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208031.1_2313	30.460	174	329
WP_017214673.1	lcl|NZ_JADDXN010000016.1_cds_WP_011669202.1_1174	23.171	328	329
WP_017214673.1	lcl|NZ_JADDXN010000126.1_cds_WP_061208495.1_424	30.233	129	329
WP_017214674.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209102.1_1243	24.681	235	267
WP_017214674.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208032.1_2312	24.701	251	267
WP_017214674.1	lcl|NZ_JADDXN010000063.1_cds_WP_061208084.1_2755	26.984	189	267
WP_017214674.1	lcl|NZ_JADDXN010000044.1_cds_WP_061208961.1_2583	32.727	110	267
WP_017214674.1	lcl|NZ_JADDXN010000020.1_cds_WP_002766579.1_1611	37.209	86	267
WP_017214674.1	lcl|NZ_JADDXN010000029.1_cds_WP_061209013.1_2380	24.868	189	267
WP_017214675.1	lcl|NZ_JADDXN010000229.1_cds_WP_061207534.1_1802	25.449	334	510
WP_017214675.1	lcl|NZ_JADDXN010000229.1_cds_WP_002751286.1_1803	31.111	90	510
WP_017214675.1	lcl|NZ_JADDXN010000229.1_cds_WP_061207534.1_1802	25.449	334	510
WP_017214675.1	lcl|NZ_JADDXN010000229.1_cds_WP_002751286.1_1803	31.111	90	510
WP_017214676.1	lcl|NZ_JADDXN010000068.1_cds_WP_061208650.1_2848	27.473	273	330
WP_017214676.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209097.1_1248	26.103	272	330
WP_017214676.1	lcl|NZ_JADDXN010000063.1_cds_WP_011671706.1_2756	26.582	316	330
WP_017214676.1	lcl|NZ_JADDXN010000091.1_cds_WP_061208146.1_3150	28.159	277	330
WP_017214676.1	lcl|NZ_JADDXN010000087.1_cds_WP_061207995.1_3073	26.791	321	330
WP_017214676.1	lcl|NZ_JADDXN010000002.1_cds_WP_061208754.1_2370	27.155	232	330
WP_017214676.1	lcl|NZ_JADDXN010000016.1_cds_WP_011669202.1_1174	25.403	248	330
WP_017214676.1	lcl|NZ_JADDXN010000047.1_cds_IQA77_RS03165_2603	29.213	89	330
WP_017214676.1	lcl|NZ_JADDXN010000047.1_cds_IQA77_RS03165_2603	27.434	113	330
WP_017214676.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208029.1_2315	25.000	268	330
WP_017214676.1	lcl|NZ_JADDXN010000029.1_cds_WP_002729504.1_2379	24.648	142	330
WP_017214676.1	lcl|NZ_JADDXN010000225.1_cds_WP_002751102.1_1713	25.833	240	330
WP_017214676.1	lcl|NZ_JADDXN010000002.1_cds_WP_061209188.1_2366	23.547	327	330
WP_017214678.1	lcl|NZ_JADDXN010000192.1_cds_WP_011669455.1_1308	41.564	243	264
WP_020981179.1	lcl|NZ_JADDXN010000012.1_cds_WP_061207877.1_622	37.954	303	310
WP_020981179.1	lcl|NZ_JADDXN010000008.1_cds_WP_011669757.1_3300	26.923	286	310
WP_020981179.1	lcl|NZ_JADDXN010000178.1_cds_WP_002727177.1_1156	26.244	221	310
WP_020981179.1	lcl|NZ_JADDXN010000012.1_cds_WP_061207877.1_622	37.954	303	310
WP_020981179.1	lcl|NZ_JADDXN010000008.1_cds_WP_011669757.1_3300	26.923	286	310
WP_020981179.1	lcl|NZ_JADDXN010000178.1_cds_WP_002727177.1_1156	26.244	221	310
WP_202900251.1	lcl|NZ_JADDXN010000032.1_cds_WP_228037618.1_2414	87.500	96	265
WP_202900251.1	lcl|NZ_JADDXN010000032.1_cds_WP_322621610.1_2413	83.117	77	265
WP_202900251.1	lcl|NZ_JADDXN010000187.1_cds_IQA77_RS16810_1253	88.525	61	265
WP_202900251.1	lcl|NZ_JADDXN010000107.1_cds_IQA77_RS06565_73	91.667	48	265
WP_202900251.1	lcl|NZ_JADDXN010000187.1_cds_WP_228037430.1_1252	89.583	48	265
WP_202900251.1	lcl|NZ_JADDXN010000140.1_cds_IQA77_RS16735_628	88.000	25	265
WP_202900251.1	lcl|NZ_JADDXN010000140.1_cds_IQA77_RS16735_628	71.429	21	265
WP_202900251.1	lcl|NZ_JADDXN010000074.1_cds_WP_155667776.1_2899	34.884	86	265
WP_202900251.1	lcl|NZ_JADDXN010000161.1_cds_WP_322621620.1_872	47.826	46	265
WP_202900251.1	lcl|NZ_JADDXN010000132.1_cds_IQA77_RS17140_505	69.231	26	265
WP_202900251.1	lcl|NZ_JADDXN010000032.1_cds_WP_228037618.1_2414	87.500	96	265
WP_202900251.1	lcl|NZ_JADDXN010000032.1_cds_WP_322621610.1_2413	83.117	77	265
WP_202900251.1	lcl|NZ_JADDXN010000187.1_cds_IQA77_RS16810_1253	88.525	61	265
WP_202900251.1	lcl|NZ_JADDXN010000107.1_cds_IQA77_RS06565_73	91.667	48	265
WP_202900251.1	lcl|NZ_JADDXN010000187.1_cds_WP_228037430.1_1252	89.583	48	265
WP_202900251.1	lcl|NZ_JADDXN010000140.1_cds_IQA77_RS16735_628	88.000	25	265
WP_202900251.1	lcl|NZ_JADDXN010000140.1_cds_IQA77_RS16735_628	71.429	21	265
WP_202900251.1	lcl|NZ_JADDXN010000074.1_cds_WP_155667776.1_2899	34.884	86	265
WP_202900251.1	lcl|NZ_JADDXN010000161.1_cds_WP_322621620.1_872	47.826	46	265
WP_202900251.1	lcl|NZ_JADDXN010000132.1_cds_IQA77_RS17140_505	69.231	26	265
WP_017214683.1	lcl|NZ_JADDXN010000068.1_cds_WP_011670953.1_2837	28.947	76	144
WP_017214684.1	lcl|NZ_JADDXN010000041.1_cds_WP_061208385.1_2536	26.923	78	221
WP_017214685.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208032.1_2312	54.054	259	260
WP_017214685.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209102.1_1243	26.108	203	260
WP_017214685.1	lcl|NZ_JADDXN010000020.1_cds_WP_002766579.1_1611	27.907	215	260
WP_017214686.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208031.1_2313	42.817	355	374
WP_017214686.1	lcl|NZ_JADDXN010000087.1_cds_WP_061207995.1_3073	24.058	345	374
WP_017214686.1	lcl|NZ_JADDXN010000063.1_cds_WP_011671706.1_2756	27.215	316	374
WP_017214686.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209097.1_1248	26.059	307	374
WP_017214686.1	lcl|NZ_JADDXN010000068.1_cds_WP_002754065.1_2845	26.174	298	374
WP_017214686.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208022.1_2323	25.818	275	374
WP_017214686.1	lcl|NZ_JADDXN010000029.1_cds_WP_002729504.1_2379	24.026	308	374
WP_017214686.1	lcl|NZ_JADDXN010000091.1_cds_WP_061208146.1_3150	22.443	352	374
WP_017214686.1	lcl|NZ_JADDXN010000002.1_cds_WP_061208754.1_2370	23.616	271	374
WP_017214686.1	lcl|NZ_JADDXN010000177.1_cds_WP_081101368.1_1033	24.118	170	374
WP_017214689.1	lcl|NZ_JADDXN010000023.1_cds_WP_061208348.1_2058	25.000	208	413
WP_020981159.1	lcl|NZ_JADDXN010000202.1_cds_WP_011669670.1_1472	34.185	313	324
WP_020981159.1	lcl|NZ_JADDXN010000231.1_cds_WP_002723163.1_1852	35.036	137	324
WP_020981159.1	lcl|NZ_JADDXN010000107.1_cds_WP_061207609.1_99	28.346	127	324
WP_020981159.1	lcl|NZ_JADDXN010000027.1_cds_WP_061208028.1_2316	32.979	94	324
WP_020981159.1	lcl|NZ_JADDXN010000029.1_cds_WP_011670814.1_2378	24.793	121	324
WP_017214691.1	lcl|NZ_JADDXN010000023.1_cds_WP_011669877.1_2057	26.364	110	229
WP_017214696.1	lcl|NZ_JADDXN010000002.1_cds_WP_061209188.1_2366	24.164	269	294
WP_017214696.1	lcl|NZ_JADDXN010000225.1_cds_WP_002751102.1_1713	28.804	184	294
WP_017214696.1	lcl|NZ_JADDXN010000002.1_cds_WP_061208754.1_2370	24.561	171	294
WP_017214696.1	lcl|NZ_JADDXN010000091.1_cds_WP_061208146.1_3150	27.389	157	294
WP_017214696.1	lcl|NZ_JADDXN010000063.1_cds_WP_011671706.1_2756	21.827	197	294
WP_017214696.1	lcl|NZ_JADDXN010000087.1_cds_WP_061207995.1_3073	26.141	241	294
WP_017214698.1	lcl|NZ_JADDXN010000041.1_cds_WP_002756073.1_2542	23.571	140	174
WP_017214700.1	lcl|NZ_JADDXN010000176.1_cds_WP_061208571.1_1028	29.798	396	361
WP_017214700.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209108.1_1236	28.608	388	361
WP_017214700.1	lcl|NZ_JADDXN010000063.1_cds_WP_061208080.1_2762	31.250	304	361
WP_017214700.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209098.1_1247	30.400	250	361
WP_017214700.1	lcl|NZ_JADDXN010000047.1_cds_WP_061208874.1_2604	23.416	363	361
WP_235592100.1	lcl|NZ_JADDXN010000068.1_cds_WP_011670960.1_2847	31.429	105	167
WP_017214703.1	lcl|NZ_JADDXN010000093.1_cds_IQA77_RS05845_3201	43.137	51	64
WP_020981137.1	lcl|NZ_JADDXN010000002.1_cds_WP_061208759.1_2368	53.675	585	592
