WP_017214669.1	lcl|NZ_AHOF02000003.1_cds_WP_004462903.1_2898	94.186	86	106
WP_017214670.1	lcl|NZ_AHOF02000003.1_cds_WP_004477867.1_2899	92.038	314	314
WP_017214670.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	25.234	321	314
WP_017214670.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	21.661	277	314
WP_017214670.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	24.280	243	314
WP_017214670.1	lcl|NZ_AHOF02000003.1_cds_WP_004468319.1_2819	22.353	170	314
WP_017214670.1	lcl|NZ_AHOF02000026.1_cds_WP_004461234.1_425	24.519	208	314
WP_017214672.1	lcl|NZ_AHOF02000003.1_cds_WP_004460143.1_3506	36.301	146	185
WP_017214673.1	lcl|NZ_AHOF02000003.1_cds_WP_004462894.1_2903	31.548	336	329
WP_017214673.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	30.159	315	329
WP_017214673.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	32.107	299	329
WP_017214673.1	lcl|NZ_AHOF02000026.1_cds_WP_004461234.1_425	31.833	311	329
WP_017214673.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	29.940	334	329
WP_017214673.1	lcl|NZ_AHOF02000019.1_cds_WP_004478640.1_1590	30.650	323	329
WP_017214673.1	lcl|NZ_AHOF02000003.1_cds_WP_004468319.1_2819	27.859	341	329
WP_017214673.1	lcl|NZ_AHOF02000026.1_cds_WP_004467290.1_428	27.950	322	329
WP_017214673.1	lcl|NZ_AHOF02000003.1_cds_WP_004477938.1_2953	24.161	298	329
WP_017214673.1	lcl|NZ_AHOF02000018.1_cds_WP_032920079.1_1871	26.100	341	329
WP_017214673.1	lcl|NZ_AHOF02000003.1_cds_WP_004477864.1_3311	28.030	264	329
WP_017214673.1	lcl|NZ_AHOF02000003.1_cds_WP_004472277.1_2961	28.333	240	329
WP_017214673.1	lcl|NZ_AHOF02000003.1_cds_WP_004477867.1_2899	25.843	267	329
WP_017214673.1	lcl|NZ_AHOF02000001.1_cds_WP_004477645.1_3693	23.636	330	329
WP_017214673.1	lcl|NZ_AHOF02000001.1_cds_WP_004472818.1_3600	27.875	287	329
WP_017214673.1	lcl|NZ_AHOF02000003.1_cds_WP_004477807.1_2951	29.825	171	329
WP_017214674.1	lcl|NZ_AHOF02000003.1_cds_WP_004462133.1_2924	25.773	194	267
WP_017214674.1	lcl|NZ_AHOF02000003.1_cds_WP_004477718.1_2950	26.316	209	267
WP_017214674.1	lcl|NZ_AHOF02000003.1_cds_WP_004474348.1_2786	35.455	110	267
WP_017214674.1	lcl|NZ_AHOF02000003.1_cds_WP_004478027.1_2980	26.842	190	267
WP_017214674.1	lcl|NZ_AHOF02000019.1_cds_WP_016754360.1_1801	37.931	87	267
WP_017214674.1	lcl|NZ_AHOF02000003.1_cds_WP_004477855.1_2820	25.389	193	267
WP_017214675.1	lcl|NZ_AHOF02000023.1_cds_WP_004463881.1_869	26.300	327	510
WP_017214675.1	lcl|NZ_AHOF02000023.1_cds_WP_004460640.1_870	32.609	92	510
WP_017214675.1	lcl|NZ_AHOF02000023.1_cds_WP_004463881.1_869	26.300	327	510
WP_017214675.1	lcl|NZ_AHOF02000023.1_cds_WP_004460640.1_870	32.609	92	510
WP_017214676.1	lcl|NZ_AHOF02000026.1_cds_WP_004461234.1_425	26.374	273	330
WP_017214676.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	28.623	276	330
WP_017214676.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	26.087	276	330
WP_017214676.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	26.347	334	330
WP_017214676.1	lcl|NZ_AHOF02000018.1_cds_WP_032920079.1_1871	27.027	222	330
WP_017214676.1	lcl|NZ_AHOF02000001.1_cds_WP_004477645.1_3693	25.926	243	330
WP_017214676.1	lcl|NZ_AHOF02000003.1_cds_WP_004462894.1_2903	27.586	232	330
WP_017214676.1	lcl|NZ_AHOF02000019.1_cds_WP_004478640.1_1590	30.488	246	330
WP_017214676.1	lcl|NZ_AHOF02000003.1_cds_WP_004477938.1_2953	24.164	269	330
WP_017214676.1	lcl|NZ_AHOF02000003.1_cds_WP_004468319.1_2819	23.741	139	330
WP_017214676.1	lcl|NZ_AHOF02000003.1_cds_WP_004477864.1_3311	29.231	130	330
WP_017214676.1	lcl|NZ_AHOF02000003.1_cds_WP_004477867.1_2899	22.936	327	330
WP_017214678.1	lcl|NZ_AHOF02000009.1_cds_WP_004457662.1_2540	41.975	243	264
WP_020981179.1	lcl|NZ_AHOF02000023.1_cds_WP_004479025.1_824	37.075	294	310
WP_020981179.1	lcl|NZ_AHOF02000014.1_cds_WP_004478413.1_2151	26.829	287	310
WP_020981179.1	lcl|NZ_AHOF02000003.1_cds_WP_004462208.1_3279	25.792	221	310
WP_020981179.1	lcl|NZ_AHOF02000023.1_cds_WP_004479025.1_824	37.075	294	310
WP_020981179.1	lcl|NZ_AHOF02000014.1_cds_WP_004478413.1_2151	26.829	287	310
WP_020981179.1	lcl|NZ_AHOF02000003.1_cds_WP_004462208.1_3279	25.792	221	310
WP_202900251.1	lcl|NZ_AHOF02000003.1_cds_LEP1GSC165_RS21040_2948	52.344	128	265
WP_202900251.1	lcl|NZ_AHOF02000003.1_cds_LEP1GSC165_RS21040_2948	39.773	88	265
WP_202900251.1	lcl|NZ_AHOF02000009.1_cds_LEP1GSC165_RS21930_2666	42.537	134	265
WP_202900251.1	lcl|NZ_AHOF02000009.1_cds_LEP1GSC165_RS21930_2666	31.034	58	265
WP_202900251.1	lcl|NZ_AHOF02000003.1_cds_LEP1GSC165_RS22345_3113	79.412	34	265
WP_202900251.1	lcl|NZ_AHOF02000026.1_cds_LEP1GSC165_RS20735_544	51.351	37	265
WP_202900251.1	lcl|NZ_AHOF02000003.1_cds_LEP1GSC165_RS21040_2948	52.344	128	265
WP_202900251.1	lcl|NZ_AHOF02000003.1_cds_LEP1GSC165_RS21040_2948	39.773	88	265
WP_202900251.1	lcl|NZ_AHOF02000009.1_cds_LEP1GSC165_RS21930_2666	42.537	134	265
WP_202900251.1	lcl|NZ_AHOF02000009.1_cds_LEP1GSC165_RS21930_2666	31.034	58	265
WP_202900251.1	lcl|NZ_AHOF02000003.1_cds_LEP1GSC165_RS22345_3113	79.412	34	265
WP_202900251.1	lcl|NZ_AHOF02000026.1_cds_LEP1GSC165_RS20735_544	51.351	37	265
WP_017214683.1	lcl|NZ_AHOF02000012.1_cds_WP_004462309.1_2338	41.071	56	144
WP_017214685.1	lcl|NZ_AHOF02000003.1_cds_WP_004477718.1_2950	53.668	259	260
WP_017214685.1	lcl|NZ_AHOF02000003.1_cds_WP_004462133.1_2924	25.616	203	260
WP_017214685.1	lcl|NZ_AHOF02000019.1_cds_WP_016754360.1_1801	24.074	216	260
WP_017214686.1	lcl|NZ_AHOF02000003.1_cds_WP_004477807.1_2951	42.817	355	374
WP_017214686.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	27.273	330	374
WP_017214686.1	lcl|NZ_AHOF02000019.1_cds_WP_004478640.1_1590	25.145	346	374
WP_017214686.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	25.337	371	374
WP_017214686.1	lcl|NZ_AHOF02000026.1_cds_WP_004467290.1_428	27.090	299	374
WP_017214686.1	lcl|NZ_AHOF02000003.1_cds_WP_004472277.1_2961	26.545	275	374
WP_017214686.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	23.977	342	374
WP_017214686.1	lcl|NZ_AHOF02000003.1_cds_WP_004468319.1_2819	22.968	283	374
WP_017214686.1	lcl|NZ_AHOF02000003.1_cds_WP_004462894.1_2903	23.630	292	374
WP_017214686.1	lcl|NZ_AHOF02000021.1_cds_WP_004478741.1_1470	25.294	170	374
WP_017214689.1	lcl|NZ_AHOF02000023.1_cds_WP_004479120.1_725	27.619	210	413
WP_020981159.1	lcl|NZ_AHOF02000031.1_cds_WP_004459124.1_222	33.866	313	324
WP_020981159.1	lcl|NZ_AHOF02000024.1_cds_WP_004465813.1_689	35.766	137	324
WP_020981159.1	lcl|NZ_AHOF02000003.1_cds_WP_004477978.1_2954	32.979	94	324
WP_020981159.1	lcl|NZ_AHOF02000003.1_cds_WP_004477922.1_3242	27.559	127	324
WP_020981159.1	lcl|NZ_AHOF02000003.1_cds_WP_004459509.1_2818	29.839	124	324
WP_017214691.1	lcl|NZ_AHOF02000023.1_cds_WP_004462594.1_726	25.455	110	229
WP_017214691.1	lcl|NZ_AHOF02000003.1_cds_WP_004478042.1_2955	26.752	157	229
WP_020981272.1	lcl|NZ_AHOF02000019.1_cds_WP_004461184.1_1810	34.615	52	236
WP_017214696.1	lcl|NZ_AHOF02000003.1_cds_WP_004477867.1_2899	23.048	269	294
WP_017214696.1	lcl|NZ_AHOF02000003.1_cds_WP_004462894.1_2903	23.977	171	294
WP_017214696.1	lcl|NZ_AHOF02000003.1_cds_WP_004477864.1_3311	27.326	172	294
WP_017214696.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	27.389	157	294
WP_017214696.1	lcl|NZ_AHOF02000018.1_cds_WP_032920079.1_1871	29.204	113	294
WP_017214698.1	lcl|NZ_AHOF02000034.1_cds_WP_004471088.1_155	24.265	136	174
WP_017214700.1	lcl|NZ_AHOF02000003.1_cds_WP_004466571.1_2779	29.471	397	361
WP_017214700.1	lcl|NZ_AHOF02000003.1_cds_WP_004477795.1_2931	28.351	388	361
WP_017214700.1	lcl|NZ_AHOF02000003.1_cds_WP_004462146.1_2972	32.567	261	361
WP_017214700.1	lcl|NZ_AHOF02000018.1_cds_WP_004460480.1_1872	24.242	363	361
WP_017214700.1	lcl|NZ_AHOF02000003.1_cds_WP_004462128.1_2920	30.400	250	361
WP_017214703.1	lcl|NZ_AHOF02000003.1_cds_WP_032919709.1_2947	43.137	51	64
WP_020981137.1	lcl|NZ_AHOF02000003.1_cds_WP_004477754.1_2902	53.754	586	592
