WP_017214669.1	lcl|NZ_RQGH01000024.1_cds_WP_135642179.1_2842	63.514	74	106
WP_017214670.1	lcl|NZ_RQGH01000024.1_cds_WP_135642384.1_2841	83.871	310	314
WP_017214670.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	23.765	324	314
WP_017214670.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	24.923	325	314
WP_017214670.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	25.789	190	314
WP_017214670.1	lcl|NZ_RQGH01000026.1_cds_WP_135642853.1_255	24.204	314	314
WP_017214670.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	22.941	170	314
WP_017214671.1	lcl|NZ_RQGH01000024.1_cds_WP_135642172.1_2839	54.144	362	365
WP_017214672.1	lcl|NZ_RQGH01000002.1_cds_WP_135640263.1_3615	33.548	155	185
WP_017214672.1	lcl|NZ_RQGH01000009.1_cds_WP_135640922.1_2155	30.588	170	185
WP_017214673.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	30.573	314	329
WP_017214673.1	lcl|NZ_RQGH01000026.1_cds_WP_135642853.1_255	30.449	312	329
WP_017214673.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	27.795	331	329
WP_017214673.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	29.032	341	329
WP_017214673.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	28.254	315	329
WP_017214673.1	lcl|NZ_RQGH01000008.1_cds_WP_135640673.1_2712	29.582	311	329
WP_017214673.1	lcl|NZ_RQGH01000026.1_cds_WP_015676887.1_443	27.245	323	329
WP_017214673.1	lcl|NZ_RQGH01000032.1_cds_WP_135644505.1_3630	28.413	271	329
WP_017214673.1	lcl|NZ_RQGH01000024.1_cds_WP_135642384.1_2841	25.633	316	329
WP_017214673.1	lcl|NZ_RQGH01000010.1_cds_WP_135641030.1_3522	25.843	178	329
WP_017214673.1	lcl|NZ_RQGH01000005.1_cds_WP_135640381.1_3231	26.022	269	329
WP_017214673.1	lcl|NZ_RQGH01000026.1_cds_WP_135643224.1_493	23.881	268	329
WP_017214673.1	lcl|NZ_RQGH01000008.1_cds_WP_135640745.1_2791	28.824	170	329
WP_017214673.1	lcl|NZ_RQGH01000028.1_cds_WP_208720708.1_1985	24.675	308	329
WP_017214674.1	lcl|NZ_RQGH01000005.1_cds_WP_135640353.1_3170	24.138	261	267
WP_017214674.1	lcl|NZ_RQGH01000026.1_cds_WP_135643252.1_520	29.221	154	267
WP_017214674.1	lcl|NZ_RQGH01000002.1_cds_WP_135640267.1_3618	25.616	203	267
WP_017214674.1	lcl|NZ_RQGH01000030.1_cds_WP_135644488.1_3598	24.490	196	267
WP_017214674.1	lcl|NZ_RQGH01000026.1_cds_WP_135643035.1_371	27.586	174	267
WP_017214674.1	lcl|NZ_RQGH01000028.1_cds_WP_135643829.1_1743	27.979	193	267
WP_017214675.1	lcl|NZ_RQGH01000009.1_cds_WP_135640993.1_2133	25.680	331	510
WP_017214675.1	lcl|NZ_RQGH01000009.1_cds_WP_135640901.1_2132	29.907	107	510
WP_017214675.1	lcl|NZ_RQGH01000009.1_cds_WP_135640993.1_2133	25.680	331	510
WP_017214675.1	lcl|NZ_RQGH01000009.1_cds_WP_135640901.1_2132	29.907	107	510
WP_017214676.1	lcl|NZ_RQGH01000008.1_cds_WP_135640673.1_2712	27.500	320	330
WP_017214676.1	lcl|NZ_RQGH01000026.1_cds_WP_135642853.1_255	23.381	278	330
WP_017214676.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	27.536	276	330
WP_017214676.1	lcl|NZ_RQGH01000026.1_cds_WP_135643224.1_493	25.869	259	330
WP_017214676.1	lcl|NZ_RQGH01000032.1_cds_WP_135644505.1_3630	25.385	260	330
WP_017214676.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	26.906	223	330
WP_017214676.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	22.054	331	330
WP_017214676.1	lcl|NZ_RQGH01000010.1_cds_WP_135641030.1_3522	26.667	225	330
WP_017214676.1	lcl|NZ_RQGH01000008.1_cds_WP_135640745.1_2791	26.341	205	330
WP_017214676.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	23.102	303	330
WP_017214676.1	lcl|NZ_RQGH01000024.1_cds_WP_135642384.1_2841	22.368	228	330
WP_017214678.1	lcl|NZ_RQGH01000033.1_cds_WP_135644944.1_1492	38.340	253	264
WP_017214678.1	lcl|NZ_RQGH01000023.1_cds_WP_135641994.1_2313	22.667	300	264
WP_020981179.1	lcl|NZ_RQGH01000040.1_cds_WP_135645440.1_2977	36.545	301	310
WP_020981179.1	lcl|NZ_RQGH01000023.1_cds_WP_135641994.1_2313	29.739	306	310
WP_020981179.1	lcl|NZ_RQGH01000009.1_cds_WP_135640972.1_2221	25.191	262	310
WP_020981179.1	lcl|NZ_RQGH01000040.1_cds_WP_135645440.1_2977	36.545	301	310
WP_020981179.1	lcl|NZ_RQGH01000023.1_cds_WP_135641994.1_2313	29.739	306	310
WP_020981179.1	lcl|NZ_RQGH01000009.1_cds_WP_135640972.1_2221	25.191	262	310
WP_017214683.1	lcl|NZ_RQGH01000023.1_cds_WP_135641959.1_2291	36.275	102	144
WP_017214684.1	lcl|NZ_RQGH01000026.1_cds_WP_135642502.1_50	27.381	84	221
WP_017214684.1	lcl|NZ_RQGH01000020.1_cds_WP_135641843.1_3643	28.431	102	221
WP_017214685.1	lcl|NZ_RQGH01000020.1_cds_WP_135641835.1_3639	27.984	243	260
WP_017214685.1	lcl|NZ_RQGH01000002.1_cds_WP_135640267.1_3618	26.961	204	260
WP_017214685.1	lcl|NZ_RQGH01000026.1_cds_WP_135643035.1_371	24.519	208	260
WP_017214686.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	28.736	261	374
WP_017214686.1	lcl|NZ_RQGH01000008.1_cds_WP_135640673.1_2712	26.590	346	374
WP_017214686.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	24.373	279	374
WP_017214686.1	lcl|NZ_RQGH01000026.1_cds_WP_015676887.1_443	26.113	337	374
WP_017214686.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	21.333	300	374
WP_017214686.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	26.027	146	374
WP_017214686.1	lcl|NZ_RQGH01000026.1_cds_WP_135642853.1_255	21.538	260	374
WP_020981159.1	lcl|NZ_RQGH01000020.1_cds_WP_135641839.1_3641	34.603	315	324
WP_020981159.1	lcl|NZ_RQGH01000005.1_cds_WP_135640384.1_3234	35.238	315	324
WP_020981159.1	lcl|NZ_RQGH01000007.1_cds_WP_135640448.1_1510	32.653	147	324
WP_020981159.1	lcl|NZ_RQGH01000030.1_cds_WP_135644493.1_3601	28.099	121	324
WP_020981159.1	lcl|NZ_RQGH01000030.1_cds_WP_135644497.1_3603	31.313	99	324
WP_017214691.1	lcl|NZ_RQGH01000020.1_cds_WP_135641843.1_3643	35.294	102	229
