WP_017214669.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633099.1_2715	62.821	78	106
WP_017214670.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633097.1_2714	79.355	310	314
WP_017214670.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	24.074	324	314
WP_017214670.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	26.935	323	314
WP_017214670.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	26.667	180	314
WP_017214670.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	23.158	190	314
WP_017214670.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	20.524	229	314
WP_017214671.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393972.1_2712	52.486	362	365
WP_017214672.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632379.1_2283	30.909	165	185
WP_017214673.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	31.529	314	329
WP_017214673.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	29.429	333	329
WP_017214673.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	30.421	309	329
WP_017214673.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	29.032	341	329
WP_017214673.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135634855.1_804	27.190	331	329
WP_017214673.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	27.419	310	329
WP_017214673.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	28.261	230	329
WP_017214673.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633097.1_2714	25.478	314	329
WP_017214673.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633031.1_2674	29.508	244	329
WP_017214673.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265392230.1_2642	26.217	267	329
WP_017214673.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393944.1_2684	24.681	235	329
WP_017214673.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135633413.1_34	25.843	178	329
WP_017214673.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_208742289.1_3616	24.675	308	329
WP_017214673.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392862.1_322	27.647	170	329
WP_017214674.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393942.1_2682	24.883	213	267
WP_017214674.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393043.1_711	38.393	112	267
