WP_017214669.1	lcl|NZ_JADDVW010000007.1_cds_WP_002725873.1_3085	90.698	86	106
WP_017214670.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733579.1_3086	92.038	314	314
WP_017214670.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733534.1_3089	25.746	268	314
WP_017214670.1	lcl|NZ_JADDVW010000018.1_cds_WP_002722638.1_669	23.765	324	314
WP_017214670.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740024.1_3180	24.138	290	314
WP_017214670.1	lcl|NZ_JADDVW010000007.1_cds_WP_016749081.1_3118	27.815	151	314
WP_017214670.1	lcl|NZ_JADDVW010000008.1_cds_WP_002728309.1_3203	25.311	241	314
WP_017214670.1	lcl|NZ_JADDVW010000014.1_cds_WP_002743770.1_389	22.353	170	314
WP_017214671.1	lcl|NZ_JADDVW010000007.1_cds_WP_026054882.1_3087	87.945	365	365
WP_017214672.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733646.1_3088	96.216	185	185
WP_017214672.1	lcl|NZ_JADDVW010000002.1_cds_WP_002721790.1_1564	36.986	146	185
WP_017214673.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733534.1_3089	94.225	329	329
WP_017214673.1	lcl|NZ_JADDVW010000018.1_cds_WP_002722638.1_669	30.476	315	329
WP_017214673.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740024.1_3180	30.539	334	329
WP_017214673.1	lcl|NZ_JADDVW010000008.1_cds_WP_002728309.1_3203	29.904	311	329
WP_017214673.1	lcl|NZ_JADDVW010000014.1_cds_WP_002743770.1_389	27.859	341	329
WP_017214673.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733638.1_3126	28.000	350	329
WP_017214673.1	lcl|NZ_JADDVW010000074.1_cds_WP_002741146.1_3055	29.781	319	329
WP_017214673.1	lcl|NZ_JADDVW010000008.1_cds_WP_002728316.1_3206	27.576	330	329
WP_017214673.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733546.1_3155	23.129	294	329
WP_017214673.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740721.1_3092	28.808	302	329
WP_017214673.1	lcl|NZ_JADDVW010000009.1_cds_WP_002732331.1_3401	25.959	339	329
WP_017214673.1	lcl|NZ_JADDVW010000007.1_cds_WP_016749081.1_3118	23.975	317	329
WP_017214673.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733579.1_3086	27.530	247	329
WP_017214673.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733698.1_3163	27.737	274	329
