WP_017214669.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746496.1_2699	60.256	78	106
WP_017214670.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746495.1_2698	81.935	310	314
WP_017214670.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745382.1_468	27.848	316	314
WP_017214670.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745407.1_441	24.074	324	314
WP_017214670.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238777994.1_2634	23.721	215	314
WP_017214670.1	lcl|NZ_JAIZBL010000005.1_cds_WP_135743732.1_3431	23.404	188	314
WP_017214671.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746493.1_2696	53.315	362	365
WP_017214672.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135744205.1_2232	32.857	140	185
WP_017214673.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745407.1_441	31.529	314	329
WP_017214673.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238777994.1_2634	30.240	334	329
WP_017214673.1	lcl|NZ_JAIZBL010000002.1_cds_WP_338092125.1_2656	30.032	313	329
WP_017214673.1	lcl|NZ_JAIZBL010000001.1_cds_WP_238777183.1_1023	30.097	309	329
WP_017214673.1	lcl|NZ_JAIZBL010000005.1_cds_WP_135743732.1_3431	29.326	341	329
WP_017214673.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745382.1_468	28.904	301	329
WP_017214673.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745055.1_849	27.469	324	329
WP_017214673.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746462.1_2666	28.519	270	329
WP_017214673.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238778008.1_2678	22.830	311	329
WP_017214673.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746495.1_2698	25.796	314	329
WP_017214673.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238753183.1_2649	28.685	251	329
WP_017214673.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745111.1_781	28.571	252	329
WP_017214673.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238753226.1_2612	26.038	265	329
WP_017214673.1	lcl|NZ_JAIZBL010000001.1_cds_WP_238776824.1_387	30.409	171	329
WP_017214673.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238778006.1_2659	30.968	155	329
WP_017214673.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745103.1_789	24.549	277	329
WP_017214673.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745689.1_107	25.556	180	329
WP_017214673.1	lcl|NZ_JAIZBL010000005.1_cds_WP_208739683.1_3442	24.675	308	329
WP_017214673.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746444.1_2648	20.472	254	329
WP_017214674.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746466.1_2671	24.500	200	267
WP_017214674.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746453.1_2657	27.358	212	267
WP_017214674.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746379.1_2551	23.755	261	267
WP_017214674.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135744998.1_916	28.409	176	267
WP_017214674.1	lcl|NZ_JAIZBL010000001.1_cds_WP_238777014.1_753	25.940	266	267
WP_017214674.1	lcl|NZ_JAIZBL010000002.1_cds_WP_322113260.1_2633	23.711	194	267
WP_017214674.1	lcl|NZ_JAIZBL010000005.1_cds_WP_135743731.1_3430	27.551	196	267
WP_017214675.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135744403.1_2254	24.390	328	510
WP_017214675.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135744224.1_2255	31.395	86	510
WP_017214675.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135744403.1_2254	24.390	328	510
WP_017214675.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135744224.1_2255	31.395	86	510
WP_017214676.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238778008.1_2678	34.921	315	330
WP_017214676.1	lcl|NZ_JAIZBL010000001.1_cds_WP_238777183.1_1023	25.540	278	330
WP_017214676.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745111.1_781	28.090	267	330
WP_017214676.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745407.1_441	27.174	276	330
WP_017214676.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745382.1_468	26.300	327	330
WP_017214676.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746462.1_2666	26.538	260	330
WP_017214676.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238777994.1_2634	23.780	328	330
WP_017214676.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745103.1_789	24.715	263	330
WP_017214676.1	lcl|NZ_JAIZBL010000005.1_cds_WP_135743732.1_3431	23.432	303	330
WP_017214676.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745689.1_107	28.289	152	330
WP_017214676.1	lcl|NZ_JAIZBL010000001.1_cds_WP_238776824.1_387	25.000	208	330
WP_017214676.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745055.1_849	28.667	150	330
WP_017214678.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135571635.1_1277	37.109	256	264
WP_017214678.1	lcl|NZ_JAIZBL010000004.1_cds_WP_135745889.1_3203	24.000	300	264
WP_020981179.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745604.1_209	36.213	301	310
WP_020981179.1	lcl|NZ_JAIZBL010000004.1_cds_WP_135745889.1_3203	30.921	304	310
WP_020981179.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135744150.1_2169	24.809	262	310
WP_020981179.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745604.1_209	36.213	301	310
WP_020981179.1	lcl|NZ_JAIZBL010000004.1_cds_WP_135745889.1_3203	30.921	304	310
WP_020981179.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135744150.1_2169	24.809	262	310
WP_017214683.1	lcl|NZ_JAIZBL010000004.1_cds_WP_135745911.1_3178	42.857	56	144
WP_017214684.1	lcl|NZ_JAIZBL010000005.1_cds_WP_238778541.1_3496	27.273	99	221
WP_017214684.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135744132.1_2147	29.897	97	221
WP_017214685.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746453.1_2657	51.362	257	260
WP_017214685.1	lcl|NZ_JAIZBL010000002.1_cds_WP_135746466.1_2671	27.941	204	260
WP_017214685.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135744998.1_916	25.962	208	260
WP_017214685.1	lcl|NZ_JAIZBL010000002.1_cds_WP_322113260.1_2633	22.131	244	260
WP_017214686.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238778006.1_2659	40.884	362	374
WP_017214686.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238777994.1_2634	29.123	285	374
WP_017214686.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745382.1_468	27.353	340	374
WP_017214686.1	lcl|NZ_JAIZBL010000001.1_cds_WP_135745055.1_849	26.113	337	374
WP_017214686.1	lcl|NZ_JAIZBL010000005.1_cds_WP_135743732.1_3431	21.854	302	374
WP_017214686.1	lcl|NZ_JAIZBL010000002.1_cds_WP_238753183.1_2649	24.818	274	374
