WP_017214669.1	lcl|NZ_AOUZ01000009.1_cds_WP_000340715.1_245	97.674	86	106
WP_017214670.1	lcl|NZ_AOUZ01000009.1_cds_WP_000410273.1_244	94.268	314	314
WP_017214670.1	lcl|NZ_AOUZ01000009.1_cds_WP_000093099.1_224	59.677	62	314
WP_017214670.1	lcl|NZ_AOUZ01000009.1_cds_WP_000646250.1_241	26.493	268	314
WP_017214670.1	lcl|NZ_AOUZ01000132.1_cds_WP_000744700.1_3154	25.776	322	314
WP_017214670.1	lcl|NZ_AOUZ01000148.1_cds_WP_000723090.1_3749	23.958	288	314
WP_017214670.1	lcl|NZ_AOUZ01000009.1_cds_WP_000600889.1_215	24.599	187	314
WP_017214671.1	lcl|NZ_AOUZ01000009.1_cds_WP_000604524.1_243	91.507	365	365
WP_017214672.1	lcl|NZ_AOUZ01000009.1_cds_WP_000884059.1_242	96.757	185	185
WP_017214672.1	lcl|NZ_AOUZ01000139.1_cds_WP_000351733.1_3341	40.714	140	185
WP_017214673.1	lcl|NZ_AOUZ01000009.1_cds_WP_000646250.1_241	94.529	329	329
WP_017214673.1	lcl|NZ_AOUZ01000132.1_cds_WP_000744700.1_3154	32.063	315	329
WP_017214673.1	lcl|NZ_AOUZ01000009.1_cds_WP_000600889.1_215	32.595	316	329
WP_017214673.1	lcl|NZ_AOUZ01000148.1_cds_WP_000723090.1_3749	31.045	335	329
WP_017214673.1	lcl|NZ_AOUZ01000040.1_cds_WP_001984071.1_759	31.270	307	329
WP_017214673.1	lcl|NZ_AOUZ01000145.1_cds_WP_000649925.1_3685	30.341	323	329
WP_017214673.1	lcl|NZ_AOUZ01000032.1_cds_WP_000709511.1_655	27.879	330	329
WP_017214673.1	lcl|NZ_AOUZ01000009.1_cds_WP_000601375.1_188	25.333	300	329
WP_017214673.1	lcl|NZ_AOUZ01000009.1_cds_WP_001067557.1_238	30.196	255	329
WP_017214673.1	lcl|NZ_AOUZ01000109.1_cds_WP_000688695.1_2615	28.623	276	329
WP_017214673.1	lcl|NZ_AOUZ01000009.1_cds_WP_000475904.1_179	28.467	274	329
WP_017214673.1	lcl|NZ_AOUZ01000009.1_cds_WP_000410273.1_244	27.530	247	329
WP_017214673.1	lcl|NZ_AOUZ01000025.1_cds_WP_001074785.1_509	27.925	265	329
WP_017214673.1	lcl|NZ_AOUZ01000095.1_cds_WP_001003555.1_2193	23.964	338	329
WP_017214673.1	lcl|NZ_AOUZ01000009.1_cds_WP_000487322.1_190	26.398	322	329
WP_017214674.1	lcl|NZ_AOUZ01000009.1_cds_WP_000774262.1_240	94.007	267	267
WP_017214674.1	lcl|NZ_AOUZ01000009.1_cds_WP_000859505.1_191	26.295	251	267
WP_017214674.1	lcl|NZ_AOUZ01000009.1_cds_WP_000800438.1_210	25.630	238	267
WP_017214674.1	lcl|NZ_AOUZ01000148.1_cds_WP_000842260.1_3748	26.842	190	267
WP_017214674.1	lcl|NZ_AOUZ01000085.1_cds_WP_000667727.1_1822	32.727	110	267
WP_017214674.1	lcl|NZ_AOUZ01000006.1_cds_WP_000805357.1_49	33.333	102	267
WP_017214675.1	lcl|NZ_AOUZ01000009.1_cds_WP_000612797.1_239	94.706	510	510
WP_017214675.1	lcl|NZ_AOUZ01000093.1_cds_WP_000291591.1_2061	26.154	325	510
WP_017214675.1	lcl|NZ_AOUZ01000093.1_cds_WP_000364507.1_2062	31.111	90	510
WP_017214675.1	lcl|NZ_AOUZ01000009.1_cds_WP_000612797.1_239	94.706	510	510
WP_017214675.1	lcl|NZ_AOUZ01000093.1_cds_WP_000291591.1_2061	26.154	325	510
WP_017214675.1	lcl|NZ_AOUZ01000093.1_cds_WP_000364507.1_2062	31.111	90	510
WP_017214676.1	lcl|NZ_AOUZ01000009.1_cds_WP_001067557.1_238	96.364	330	330
WP_017214676.1	lcl|NZ_AOUZ01000009.1_cds_WP_000646250.1_241	28.525	305	330
WP_017214676.1	lcl|NZ_AOUZ01000009.1_cds_WP_000600889.1_215	26.692	266	330
WP_017214676.1	lcl|NZ_AOUZ01000040.1_cds_WP_001984071.1_759	25.547	274	330
WP_017214676.1	lcl|NZ_AOUZ01000132.1_cds_WP_000744700.1_3154	26.582	316	330
WP_017214676.1	lcl|NZ_AOUZ01000095.1_cds_WP_001003555.1_2193	29.218	243	330
WP_017214676.1	lcl|NZ_AOUZ01000148.1_cds_WP_000723090.1_3749	24.625	333	330
WP_017214676.1	lcl|NZ_AOUZ01000145.1_cds_WP_000649925.1_3685	29.688	256	330
WP_017214676.1	lcl|NZ_AOUZ01000109.1_cds_WP_000688695.1_2615	26.244	221	330
WP_017214676.1	lcl|NZ_AOUZ01000009.1_cds_WP_000601375.1_188	25.540	278	330
WP_017214677.1	lcl|NZ_AOUZ01000009.1_cds_WP_000689743.1_235	38.122	543	538
WP_017214677.1	lcl|NZ_AOUZ01000009.1_cds_WP_000689743.1_235	38.122	543	538
WP_017214678.1	lcl|NZ_AOUZ01000009.1_cds_WP_000342713.1_234	67.045	264	264
WP_017214678.1	lcl|NZ_AOUZ01000094.1_cds_WP_001002663.1_2145	41.152	243	264
WP_020981179.1	lcl|NZ_AOUZ01000009.1_cds_WP_001246618.1_233	87.097	310	310
WP_020981179.1	lcl|NZ_AOUZ01000039.1_cds_WP_000501205.1_740	36.304	303	310
WP_020981179.1	lcl|NZ_AOUZ01000065.1_cds_WP_001183723.1_1159	28.629	248	310
WP_020981179.1	lcl|NZ_AOUZ01000108.1_cds_LEP2GSC164_RS01000000122595_2577	30.000	90	310
WP_020981179.1	lcl|NZ_AOUZ01000009.1_cds_WP_001246618.1_233	87.097	310	310
WP_020981179.1	lcl|NZ_AOUZ01000039.1_cds_WP_000501205.1_740	36.304	303	310
WP_020981179.1	lcl|NZ_AOUZ01000065.1_cds_WP_001183723.1_1159	28.629	248	310
WP_020981179.1	lcl|NZ_AOUZ01000108.1_cds_LEP2GSC164_RS01000000122595_2577	30.000	90	310
WP_202900251.1	lcl|NZ_AOUZ01000102.1_cds_WP_151314046.1_2389	91.139	158	265
WP_202900251.1	lcl|NZ_AOUZ01000102.1_cds_WP_042709618.1_2390	83.505	97	265
WP_202900251.1	lcl|NZ_AOUZ01000106.1_cds_LEP2GSC164_RS0114640_2539	40.698	86	265
WP_202900251.1	lcl|NZ_AOUZ01000106.1_cds_LEP2GSC164_RS1000000126405_2540	53.488	43	265
WP_202900251.1	lcl|NZ_AOUZ01000106.1_cds_LEP2GSC164_RS1000000126405_2540	45.000	20	265
WP_202900251.1	lcl|NZ_AOUZ01000102.1_cds_WP_151314046.1_2389	91.139	158	265
WP_202900251.1	lcl|NZ_AOUZ01000102.1_cds_WP_042709618.1_2390	83.505	97	265
