WP_017214669.1	lcl|NZ_AKWD02000043.1_cds_WP_002178848.1_1640	98.837	86	106
WP_017214670.1	lcl|NZ_AKWD02000043.1_cds_WP_002178480.1_1639	99.045	314	314
WP_017214670.1	lcl|NZ_AKWD02000043.1_cds_WP_002178756.1_1635	23.642	313	314
WP_017214670.1	lcl|NZ_AKWD02000053.1_cds_WP_002179185.1_1221	25.466	322	314
WP_017214670.1	lcl|NZ_AKWD02000043.1_cds_WP_002178495.1_1551	23.793	290	314
WP_017214670.1	lcl|NZ_AKWD02000043.1_cds_WP_002178501.1_1604	24.251	334	314
WP_017214670.1	lcl|NZ_AKWD02000043.1_cds_WP_002178687.1_1626	21.300	277	314
WP_017214672.1	lcl|NZ_AKWD02000040.1_cds_WP_002178322.1_1971	40.714	140	185
WP_017214673.1	lcl|NZ_AKWD02000043.1_cds_WP_002178501.1_1604	33.333	336	329
WP_017214673.1	lcl|NZ_AKWD02000043.1_cds_WP_002178756.1_1635	30.659	349	329
WP_017214673.1	lcl|NZ_AKWD02000053.1_cds_WP_002179185.1_1221	31.746	315	329
WP_017214673.1	lcl|NZ_AKWD02000043.1_cds_WP_002178687.1_1626	31.438	299	329
WP_017214673.1	lcl|NZ_AKWD02000043.1_cds_WP_002178495.1_1551	30.539	334	329
WP_017214673.1	lcl|NZ_AKWD02000053.1_cds_WP_002179265.1_956	31.935	310	329
WP_017214673.1	lcl|NZ_AKWD02000053.1_cds_WP_002179548.1_1071	30.000	320	329
WP_017214673.1	lcl|NZ_AKWD02000053.1_cds_WP_002179271.1_966	28.261	322	329
WP_017214673.1	lcl|NZ_AKWD02000053.1_cds_WP_002179304.1_936	26.471	340	329
WP_017214673.1	lcl|NZ_AKWD02000043.1_cds_WP_002178842.1_1581	23.793	290	329
WP_017214673.1	lcl|NZ_AKWD02000043.1_cds_WP_002178597.1_1583	24.650	357	329
WP_017214673.1	lcl|NZ_AKWD02000043.1_cds_WP_002178480.1_1639	25.940	266	329
WP_017214673.1	lcl|NZ_AKWD02000007.1_cds_WP_002176597.1_3555	28.148	270	329
WP_017214673.1	lcl|NZ_AKWD02000068.1_cds_WP_002180626.1_39	23.939	330	329
WP_017214673.1	lcl|NZ_AKWD02000057.1_cds_WP_002179684.1_462	25.000	268	329
WP_017214673.1	lcl|NZ_AKWD02000060.1_cds_WP_002180158.1_384	31.783	129	329
WP_017214674.1	lcl|NZ_AKWD02000043.1_cds_WP_002178459.1_1621	30.472	233	267
WP_017214674.1	lcl|NZ_AKWD02000043.1_cds_WP_002178630.1_1550	26.984	189	267
WP_017214674.1	lcl|NZ_AKWD02000026.1_cds_WP_002177623.1_2618	33.858	127	267
WP_017214674.1	lcl|NZ_AKWD02000043.1_cds_WP_002178723.1_1584	21.951	246	267
WP_017214674.1	lcl|NZ_AKWD02000015.1_cds_WP_002176989.1_3197	36.047	86	267
WP_017214675.1	lcl|NZ_AKWD02000007.1_cds_WP_002176673.1_3632	27.077	325	510
WP_017214675.1	lcl|NZ_AKWD02000007.1_cds_WP_002148203.1_3631	31.111	90	510
WP_017214675.1	lcl|NZ_AKWD02000007.1_cds_WP_002176673.1_3632	27.077	325	510
WP_017214675.1	lcl|NZ_AKWD02000007.1_cds_WP_002148203.1_3631	31.111	90	510
WP_017214676.1	lcl|NZ_AKWD02000043.1_cds_WP_002178501.1_1604	28.458	253	330
WP_017214676.1	lcl|NZ_AKWD02000043.1_cds_WP_002178495.1_1551	26.149	348	330
WP_017214676.1	lcl|NZ_AKWD02000053.1_cds_WP_002179265.1_956	26.199	271	330
WP_017214676.1	lcl|NZ_AKWD02000043.1_cds_WP_002178687.1_1626	26.087	276	330
WP_017214676.1	lcl|NZ_AKWD02000053.1_cds_WP_002179185.1_1221	28.261	276	330
WP_017214676.1	lcl|NZ_AKWD02000043.1_cds_WP_002178821.1_1616	30.469	128	330
WP_017214676.1	lcl|NZ_AKWD02000043.1_cds_WP_002178756.1_1635	25.000	256	330
WP_017214676.1	lcl|NZ_AKWD02000068.1_cds_WP_002180626.1_39	27.984	243	330
WP_017214676.1	lcl|NZ_AKWD02000053.1_cds_WP_002179548.1_1071	29.020	255	330
WP_017214676.1	lcl|NZ_AKWD02000053.1_cds_WP_002179304.1_936	25.225	222	330
WP_017214676.1	lcl|NZ_AKWD02000043.1_cds_WP_002178842.1_1581	24.506	253	330
WP_017214676.1	lcl|NZ_AKWD02000007.1_cds_WP_002176597.1_3555	30.065	153	330
WP_017214678.1	lcl|NZ_AKWD02000029.1_cds_WP_002177827.1_2317	42.387	243	264
WP_020981179.1	lcl|NZ_AKWD02000024.1_cds_WP_002177484.1_2754	37.288	295	310
WP_020981179.1	lcl|NZ_AKWD02000055.1_cds_WP_002179601.1_888	25.965	285	310
WP_020981179.1	lcl|NZ_AKWD02000040.1_cds_WP_002178404.1_1900	25.792	221	310
WP_020981179.1	lcl|NZ_AKWD02000024.1_cds_WP_002177484.1_2754	37.288	295	310
WP_020981179.1	lcl|NZ_AKWD02000055.1_cds_WP_002179601.1_888	25.965	285	310
WP_020981179.1	lcl|NZ_AKWD02000040.1_cds_WP_002178404.1_1900	25.792	221	310
WP_202900251.1	lcl|NZ_AKWD02000049.1_cds_WP_238323700.1_1408	99.612	258	265
WP_202900251.1	lcl|NZ_AKWD02000053.1_cds_WP_242602940.1_1319	99.225	258	265
WP_202900251.1	lcl|NZ_AKWD02000036.1_cds_WP_242602929.1_2019	98.837	258	265
WP_202900251.1	lcl|NZ_AKWD02000006.1_cds_WP_242602903.1_3714	98.780	246	265
WP_202900251.1	lcl|NZ_AKWD02000040.1_cds_LEP1GSC172_RS23420_1897	99.342	152	265
WP_202900251.1	lcl|NZ_AKWD02000040.1_cds_LEP1GSC172_RS23420_1897	98.925	93	265
WP_202900251.1	lcl|NZ_AKWD02000040.1_cds_LEP1GSC172_RS23420_1897	56.604	53	265
WP_202900251.1	lcl|NZ_AKWD02000010.1_cds_WP_242602906.1_3316	98.485	66	265
WP_202900251.1	lcl|NZ_AKWD02000068.1_cds_WP_242602906.1_8	98.485	66	265
WP_202900251.1	lcl|NZ_AKWD02000034.1_cds_LEP1GSC172_RS09945_2040	98.529	68	265
WP_202900251.1	lcl|NZ_AKWD02000022.1_cds_WP_036025704.1_2834	98.413	63	265
WP_202900251.1	lcl|NZ_AKWD02000003.1_cds_WP_242602901.1_3964	98.148	54	265
WP_202900251.1	lcl|NZ_AKWD02000011.1_cds_LEP1GSC172_RS03405_3247	98.214	56	265
WP_202900251.1	lcl|NZ_AKWD02000038.1_cds_LEP1GSC172_RS22345_1996	49.541	109	265
WP_202900251.1	lcl|NZ_AKWD02000038.1_cds_LEP1GSC172_RS22345_1996	73.913	23	265
WP_202900251.1	lcl|NZ_AKWD02000038.1_cds_LEP1GSC172_RS22345_1996	36.196	163	265
WP_202900251.1	lcl|NZ_AKWD02000014.1_cds_WP_036025468.1_3203	97.917	48	265
WP_202900251.1	lcl|NZ_AKWD02000008.1_cds_LEP1GSC172_RS23880_3373	100.000	35	265
WP_202900251.1	lcl|NZ_AKWD02000049.1_cds_WP_238323700.1_1408	99.612	258	265
WP_202900251.1	lcl|NZ_AKWD02000053.1_cds_WP_242602940.1_1319	99.225	258	265
WP_202900251.1	lcl|NZ_AKWD02000036.1_cds_WP_242602929.1_2019	98.837	258	265
WP_202900251.1	lcl|NZ_AKWD02000006.1_cds_WP_242602903.1_3714	98.780	246	265
WP_202900251.1	lcl|NZ_AKWD02000040.1_cds_LEP1GSC172_RS23420_1897	99.342	152	265
WP_202900251.1	lcl|NZ_AKWD02000040.1_cds_LEP1GSC172_RS23420_1897	98.925	93	265
WP_202900251.1	lcl|NZ_AKWD02000040.1_cds_LEP1GSC172_RS23420_1897	56.604	53	265
WP_202900251.1	lcl|NZ_AKWD02000010.1_cds_WP_242602906.1_3316	98.485	66	265
WP_202900251.1	lcl|NZ_AKWD02000068.1_cds_WP_242602906.1_8	98.485	66	265
WP_202900251.1	lcl|NZ_AKWD02000034.1_cds_LEP1GSC172_RS09945_2040	98.529	68	265
WP_202900251.1	lcl|NZ_AKWD02000022.1_cds_WP_036025704.1_2834	98.413	63	265
WP_202900251.1	lcl|NZ_AKWD02000003.1_cds_WP_242602901.1_3964	98.148	54	265
WP_202900251.1	lcl|NZ_AKWD02000011.1_cds_LEP1GSC172_RS03405_3247	98.214	56	265
WP_202900251.1	lcl|NZ_AKWD02000038.1_cds_LEP1GSC172_RS22345_1996	49.541	109	265
WP_202900251.1	lcl|NZ_AKWD02000038.1_cds_LEP1GSC172_RS22345_1996	73.913	23	265
WP_202900251.1	lcl|NZ_AKWD02000038.1_cds_LEP1GSC172_RS22345_1996	36.196	163	265
WP_202900251.1	lcl|NZ_AKWD02000014.1_cds_WP_036025468.1_3203	97.917	48	265
WP_202900251.1	lcl|NZ_AKWD02000008.1_cds_LEP1GSC172_RS23880_3373	100.000	35	265
WP_017214683.1	lcl|NZ_AKWD02000057.1_cds_WP_002179702.1_695	41.071	56	144
WP_017214684.1	lcl|NZ_AKWD02000053.1_cds_WP_002179248.1_1194	29.487	78	221
WP_017214684.1	lcl|NZ_AKWD02000024.1_cds_WP_002177525.1_2774	27.523	109	221
WP_017214684.1	lcl|NZ_AKWD02000043.1_cds_WP_002178551.1_1577	26.882	93	221
WP_017214685.1	lcl|NZ_AKWD02000043.1_cds_WP_002178723.1_1584	48.062	258	260
WP_017214685.1	lcl|NZ_AKWD02000043.1_cds_WP_002178459.1_1621	27.404	208	260
WP_017214685.1	lcl|NZ_AKWD02000015.1_cds_WP_002176989.1_3197	26.512	215	260
WP_017214686.1	lcl|NZ_AKWD02000043.1_cds_WP_002178597.1_1583	43.820	356	374
WP_017214686.1	lcl|NZ_AKWD02000053.1_cds_WP_002179548.1_1071	26.333	300	374
WP_017214686.1	lcl|NZ_AKWD02000043.1_cds_WP_002178495.1_1551	27.707	314	374
WP_017214686.1	lcl|NZ_AKWD02000043.1_cds_WP_002178687.1_1626	25.067	371	374
WP_017214686.1	lcl|NZ_AKWD02000053.1_cds_WP_002179271.1_966	25.839	298	374
WP_017214686.1	lcl|NZ_AKWD02000053.1_cds_WP_002179185.1_1221	22.807	342	374
WP_017214686.1	lcl|NZ_AKWD02000043.1_cds_WP_002178756.1_1635	21.612	273	374
WP_017214686.1	lcl|NZ_AKWD02000057.1_cds_WP_002179684.1_462	24.855	173	374
WP_017214689.1	lcl|NZ_AKWD02000043.1_cds_WP_002178815.1_1586	55.882	408	413
WP_017214689.1	lcl|NZ_AKWD02000024.1_cds_WP_002177499.1_2775	24.519	208	413
WP_020981159.1	lcl|NZ_AKWD02000018.1_cds_WP_002177122.1_3072	34.146	328	324
WP_020981159.1	lcl|NZ_AKWD02000043.1_cds_WP_002178823.1_1605	29.032	310	324
WP_020981159.1	lcl|NZ_AKWD02000015.1_cds_WP_002176998.1_3176	34.307	137	324
WP_020981159.1	lcl|NZ_AKWD02000028.1_cds_WP_002177745.1_2517	28.346	127	324
WP_020981159.1	lcl|NZ_AKWD02000043.1_cds_WP_002178854.1_1573	27.059	170	324
WP_017214691.1	lcl|NZ_AKWD02000024.1_cds_WP_002177525.1_2774	26.316	95	229
WP_017214691.1	lcl|NZ_AKWD02000060.1_cds_WP_002180198.1_387	28.571	56	229
WP_017214691.1	lcl|NZ_AKWD02000053.1_cds_WP_002179248.1_1194	25.217	115	229
WP_017214692.1	lcl|NZ_AKWD02000043.1_cds_WP_002178825.1_1585	35.673	342	366
WP_020981272.1	lcl|NZ_AKWD02000005.1_cds_WP_002176249.1_3856	23.214	112	236
WP_017214696.1	lcl|NZ_AKWD02000043.1_cds_WP_002178480.1_1639	23.420	269	294
WP_017214696.1	lcl|NZ_AKWD02000043.1_cds_WP_002178756.1_1635	25.490	153	294
WP_017214696.1	lcl|NZ_AKWD02000053.1_cds_WP_002179185.1_1221	28.025	157	294
WP_017214696.1	lcl|NZ_AKWD02000043.1_cds_WP_002178495.1_1551	22.167	203	294
WP_017214696.1	lcl|NZ_AKWD02000053.1_cds_WP_002179304.1_936	31.250	112	294
WP_017214696.1	lcl|NZ_AKWD02000053.1_cds_WP_002179548.1_1071	23.695	249	294
WP_017214696.1	lcl|NZ_AKWD02000007.1_cds_WP_002176597.1_3555	24.277	173	294
WP_017214696.1	lcl|NZ_AKWD02000043.1_cds_WP_002178842.1_1581	23.276	232	294
WP_017214698.1	lcl|NZ_AKWD02000053.1_cds_WP_002179404.1_1188	25.362	138	174
WP_017214699.1	lcl|NZ_AKWD02000043.1_cds_WP_002178815.1_1586	23.919	393	416
WP_017214700.1	lcl|NZ_AKWD02000043.1_cds_WP_002178598.1_1603	39.044	251	361
WP_017214700.1	lcl|NZ_AKWD02000026.1_cds_WP_002177634.1_2623	29.847	392	361
WP_017214700.1	lcl|NZ_AKWD02000043.1_cds_WP_002178798.1_1602	29.867	375	361
WP_017214700.1	lcl|NZ_AKWD02000043.1_cds_WP_002178751.1_1574	37.795	254	361
WP_017214700.1	lcl|NZ_AKWD02000043.1_cds_WP_002178462.1_1609	33.144	353	361
WP_017214700.1	lcl|NZ_AKWD02000043.1_cds_WP_002178887.1_1558	32.950	261	361
WP_017214700.1	lcl|NZ_AKWD02000043.1_cds_WP_002178537.1_1625	30.000	250	361
WP_017214700.1	lcl|NZ_AKWD02000060.1_cds_WP_036027114.1_402	24.317	366	361
WP_017214700.1	lcl|NZ_AKWD02000043.1_cds_WP_002178712.1_1607	23.913	368	361
WP_017214701.1	lcl|NZ_AKWD02000043.1_cds_WP_242602932.1_1610	26.627	169	233
WP_017214701.1	lcl|NZ_AKWD02000043.1_cds_WP_002178538.1_1569	26.515	132	233
WP_235592100.1	lcl|NZ_AKWD02000031.1_cds_WP_002178108.1_2152	52.857	70	167
WP_235592100.1	lcl|NZ_AKWD02000043.1_cds_WP_002178538.1_1569	44.737	76	167
WP_235592100.1	lcl|NZ_AKWD02000043.1_cds_WP_242602932.1_1610	42.105	57	167
WP_235592100.1	lcl|NZ_AKWD02000043.1_cds_WP_002178755.1_1575	43.284	67	167
WP_235592100.1	lcl|NZ_AKWD02000053.1_cds_WP_002179219.1_1211	30.337	89	167
WP_020981137.1	lcl|NZ_AKWD02000043.1_cds_WP_002178621.1_1636	54.983	582	592
WP_020981137.1	lcl|NZ_AKWD02000031.1_cds_WP_081099775.1_2148	40.927	259	592
WP_020981137.1	lcl|NZ_AKWD02000031.1_cds_WP_002178140.1_2194	41.126	231	592
WP_020981137.1	lcl|NZ_AKWD02000053.1_cds_WP_002179547.1_1137	37.500	232	592
WP_020981137.1	lcl|NZ_AKWD02000062.1_cds_WP_002180333.1_257	28.216	241	592
WP_020981137.1	lcl|NZ_AKWD02000031.1_cds_WP_002178073.1_2170	30.603	232	592
WP_020981137.1	lcl|NZ_AKWD02000019.1_cds_WP_002177150.1_3000	28.959	221	592
WP_020981137.1	lcl|NZ_AKWD02000040.1_cds_WP_002178357.1_1972	32.787	244	592
WP_020981137.1	lcl|NZ_AKWD02000016.1_cds_WP_002177096.1_3117	30.165	242	592
WP_020981137.1	lcl|NZ_AKWD02000007.1_cds_WP_002176655.1_3379	28.326	233	592
WP_020981137.1	lcl|NZ_AKWD02000068.1_cds_WP_002180618.1_18	26.068	234	592
WP_020981137.1	lcl|NZ_AKWD02000016.1_cds_WP_002177060.1_3116	28.112	249	592
WP_020981137.1	lcl|NZ_AKWD02000003.1_cds_WP_002176145.1_3940	29.091	220	592
WP_020981137.1	lcl|NZ_AKWD02000027.1_cds_WP_002245760.1_2582	28.283	198	592
WP_020981137.1	lcl|NZ_AKWD02000043.1_cds_WP_002178574.1_1731	26.991	226	592
WP_020981137.1	lcl|NZ_AKWD02000011.1_cds_WP_002176862.1_3311	27.854	219	592
WP_020981137.1	lcl|NZ_AKWD02000057.1_cds_WP_002180060.1_783	26.383	235	592
WP_020981137.1	lcl|NZ_AKWD02000007.1_cds_WP_017213193.1_3626	26.636	214	592
WP_020981137.1	lcl|NZ_AKWD02000053.1_cds_WP_002179138.1_1040	26.087	230	592
WP_020981137.1	lcl|NZ_AKWD02000040.1_cds_WP_002178325.1_1939	26.068	234	592
WP_020981137.1	lcl|NZ_AKWD02000063.1_cds_WP_002180445.1_182	26.378	254	592
WP_020981137.1	lcl|NZ_AKWD02000034.1_cds_WP_002178266.1_2026	26.697	221	592
WP_020981137.1	lcl|NZ_AKWD02000029.1_cds_WP_002177888.1_2282	23.377	231	592
WP_020981137.1	lcl|NZ_AKWD02000029.1_cds_WP_002177888.1_2282	21.569	153	592
WP_020981137.1	lcl|NZ_AKWD02000024.1_cds_WP_002177456.1_2677	25.746	268	592
WP_020981137.1	lcl|NZ_AKWD02000024.1_cds_WP_002177456.1_2677	24.519	208	592
WP_020981137.1	lcl|NZ_AKWD02000031.1_cds_WP_002178118.1_2143	27.426	237	592
WP_020981137.1	lcl|NZ_AKWD02000031.1_cds_WP_002178118.1_2143	21.081	185	592
WP_020981137.1	lcl|NZ_AKWD02000063.1_cds_WP_002180432.1_221	27.391	230	592
WP_020981137.1	lcl|NZ_AKWD02000007.1_cds_WP_002176539.1_3465	28.235	85	592
WP_020981137.1	lcl|NZ_AKWD02000043.1_cds_WP_085976771.1_1507	22.078	231	592
WP_020981137.1	lcl|NZ_AKWD02000063.1_cds_WP_002180430.1_179	21.845	206	592
WP_020981137.1	lcl|NZ_AKWD02000043.1_cds_WP_002178621.1_1636	54.983	582	592
WP_020981137.1	lcl|NZ_AKWD02000031.1_cds_WP_081099775.1_2148	40.927	259	592
WP_020981137.1	lcl|NZ_AKWD02000031.1_cds_WP_002178140.1_2194	41.126	231	592
WP_020981137.1	lcl|NZ_AKWD02000053.1_cds_WP_002179547.1_1137	37.500	232	592
WP_020981137.1	lcl|NZ_AKWD02000062.1_cds_WP_002180333.1_257	28.216	241	592
WP_020981137.1	lcl|NZ_AKWD02000031.1_cds_WP_002178073.1_2170	30.603	232	592
WP_020981137.1	lcl|NZ_AKWD02000019.1_cds_WP_002177150.1_3000	28.959	221	592
WP_020981137.1	lcl|NZ_AKWD02000040.1_cds_WP_002178357.1_1972	32.787	244	592
WP_020981137.1	lcl|NZ_AKWD02000016.1_cds_WP_002177096.1_3117	30.165	242	592
WP_020981137.1	lcl|NZ_AKWD02000007.1_cds_WP_002176655.1_3379	28.326	233	592
WP_020981137.1	lcl|NZ_AKWD02000068.1_cds_WP_002180618.1_18	26.068	234	592
WP_020981137.1	lcl|NZ_AKWD02000016.1_cds_WP_002177060.1_3116	28.112	249	592
WP_020981137.1	lcl|NZ_AKWD02000003.1_cds_WP_002176145.1_3940	29.091	220	592
WP_020981137.1	lcl|NZ_AKWD02000027.1_cds_WP_002245760.1_2582	28.283	198	592
WP_020981137.1	lcl|NZ_AKWD02000043.1_cds_WP_002178574.1_1731	26.991	226	592
WP_020981137.1	lcl|NZ_AKWD02000011.1_cds_WP_002176862.1_3311	27.854	219	592
WP_020981137.1	lcl|NZ_AKWD02000057.1_cds_WP_002180060.1_783	26.383	235	592
WP_020981137.1	lcl|NZ_AKWD02000007.1_cds_WP_017213193.1_3626	26.636	214	592
WP_020981137.1	lcl|NZ_AKWD02000053.1_cds_WP_002179138.1_1040	26.087	230	592
WP_020981137.1	lcl|NZ_AKWD02000040.1_cds_WP_002178325.1_1939	26.068	234	592
WP_020981137.1	lcl|NZ_AKWD02000063.1_cds_WP_002180445.1_182	26.378	254	592
WP_020981137.1	lcl|NZ_AKWD02000034.1_cds_WP_002178266.1_2026	26.697	221	592
WP_020981137.1	lcl|NZ_AKWD02000029.1_cds_WP_002177888.1_2282	23.377	231	592
WP_020981137.1	lcl|NZ_AKWD02000029.1_cds_WP_002177888.1_2282	21.569	153	592
WP_020981137.1	lcl|NZ_AKWD02000024.1_cds_WP_002177456.1_2677	25.746	268	592
WP_020981137.1	lcl|NZ_AKWD02000024.1_cds_WP_002177456.1_2677	24.519	208	592
WP_020981137.1	lcl|NZ_AKWD02000031.1_cds_WP_002178118.1_2143	27.426	237	592
WP_020981137.1	lcl|NZ_AKWD02000031.1_cds_WP_002178118.1_2143	21.081	185	592
WP_020981137.1	lcl|NZ_AKWD02000063.1_cds_WP_002180432.1_221	27.391	230	592
WP_020981137.1	lcl|NZ_AKWD02000007.1_cds_WP_002176539.1_3465	28.235	85	592
WP_020981137.1	lcl|NZ_AKWD02000043.1_cds_WP_085976771.1_1507	22.078	231	592
WP_020981137.1	lcl|NZ_AKWD02000063.1_cds_WP_002180430.1_179	21.845	206	592
WP_201028152.1	lcl|NZ_AKWD02000043.1_cds_WP_036026424.1_1552	26.014	296	293
WP_201028152.1	lcl|NZ_AKWD02000053.1_cds_WP_002179271.1_966	25.157	159	293
WP_201028152.1	lcl|NZ_AKWD02000053.1_cds_WP_002179548.1_1071	25.316	158	293
WP_017214708.1	lcl|NZ_AKWD02000043.1_cds_WP_002178798.1_1602	68.653	386	390
WP_017214708.1	lcl|NZ_AKWD02000026.1_cds_WP_002177634.1_2623	35.623	393	390
WP_017214708.1	lcl|NZ_AKWD02000043.1_cds_WP_002178598.1_1603	31.830	377	390
WP_017214708.1	lcl|NZ_AKWD02000043.1_cds_WP_002178462.1_1609	33.423	371	390
WP_017214708.1	lcl|NZ_AKWD02000043.1_cds_WP_002178537.1_1625	31.447	318	390
WP_017214708.1	lcl|NZ_AKWD02000043.1_cds_WP_002178751.1_1574	27.507	349	390
WP_017214708.1	lcl|NZ_AKWD02000043.1_cds_WP_002178887.1_1558	25.210	357	390
WP_017214708.1	lcl|NZ_AKWD02000060.1_cds_WP_036027114.1_402	27.461	386	390
WP_017214708.1	lcl|NZ_AKWD02000060.1_cds_WP_002180117.1_335	31.119	286	390
WP_017214708.1	lcl|NZ_AKWD02000043.1_cds_WP_002178712.1_1607	27.062	388	390
WP_017214709.1	lcl|NZ_AKWD02000043.1_cds_WP_002178843.1_1601	41.379	290	289
WP_020981175.1	lcl|NZ_AKWD02000043.1_cds_WP_002178453.1_1600	45.310	693	676
WP_020981175.1	lcl|NZ_AKWD02000057.1_cds_WP_002179706.1_536	30.091	329	676
WP_020981175.1	lcl|NZ_AKWD02000023.1_cds_WP_002177411.1_2792	30.242	248	676
WP_020981175.1	lcl|NZ_AKWD02000007.1_cds_WP_002176654.1_3414	26.398	322	676
WP_020981175.1	lcl|NZ_AKWD02000060.1_cds_WP_002180250.1_320	33.043	115	676
WP_020981175.1	lcl|NZ_AKWD02000043.1_cds_WP_002178453.1_1600	45.310	693	676
WP_020981175.1	lcl|NZ_AKWD02000057.1_cds_WP_002179706.1_536	30.091	329	676
WP_020981175.1	lcl|NZ_AKWD02000023.1_cds_WP_002177411.1_2792	30.242	248	676
WP_020981175.1	lcl|NZ_AKWD02000007.1_cds_WP_002176654.1_3414	26.398	322	676
WP_020981175.1	lcl|NZ_AKWD02000060.1_cds_WP_002180250.1_320	33.043	115	676
WP_020981230.1	lcl|NZ_AKWD02000043.1_cds_WP_002178695.1_1590	26.829	287	312
WP_017214711.1	lcl|NZ_AKWD02000002.1_cds_LEP1GSC172_RS20405_3966	73.515	404	471
WP_017214711.1	lcl|NZ_AKWD02000002.1_cds_LEP1GSC172_RS20405_3966	73.626	91	471
WP_017214711.1	lcl|NZ_AKWD02000043.1_cds_LEP1GSC172_RS24130_1566	76.000	75	471
WP_017214711.1	lcl|NZ_AKWD02000043.1_cds_LEP1GSC172_RS24130_1566	88.636	44	471
WP_017214711.1	lcl|NZ_AKWD02000036.1_cds_LEP1GSC172_RS24095_2017	77.049	61	471
WP_017214711.1	lcl|NZ_AKWD02000036.1_cds_LEP1GSC172_RS24095_2017	69.444	36	471
WP_017214711.1	lcl|NZ_AKWD02000036.1_cds_LEP1GSC172_RS09965_2018	93.182	44	471
WP_017214711.1	lcl|NZ_AKWD02000002.1_cds_LEP1GSC172_RS22505_3969	69.565	46	471
WP_017214711.1	lcl|NZ_AKWD02000057.1_cds_LEP1GSC172_RS24255_452	47.674	86	471
WP_017214713.1	lcl|NZ_AKWD02000043.1_cds_WP_002178576.1_1623	35.780	327	348
WP_017214713.1	lcl|NZ_AKWD02000043.1_cds_WP_002178533.1_1596	38.550	262	348
WP_017214713.1	lcl|NZ_AKWD02000024.1_cds_WP_002177538.1_2711	32.534	292	348
WP_017214713.1	lcl|NZ_AKWD02000043.1_cds_WP_002178886.1_1634	30.294	340	348
WP_017214713.1	lcl|NZ_AKWD02000043.1_cds_WP_002178576.1_1623	35.780	327	348
WP_017214713.1	lcl|NZ_AKWD02000043.1_cds_WP_002178533.1_1596	38.550	262	348
WP_017214713.1	lcl|NZ_AKWD02000024.1_cds_WP_002177538.1_2711	32.534	292	348
WP_017214713.1	lcl|NZ_AKWD02000043.1_cds_WP_002178886.1_1634	30.294	340	348
WP_020981199.1	lcl|NZ_AKWD02000019.1_cds_WP_002177219.1_3043	24.186	215	417
WP_020981199.1	lcl|NZ_AKWD02000024.1_cds_WP_002177499.1_2775	25.714	245	417
WP_020981199.1	lcl|NZ_AKWD02000053.1_cds_WP_002179248.1_1194	25.595	168	417
WP_020981199.1	lcl|NZ_AKWD02000043.1_cds_WP_002178568.1_1629	20.814	221	417
WP_020981199.1	lcl|NZ_AKWD02000043.1_cds_WP_002178578.1_1599	25.114	219	417
WP_020981199.1	lcl|NZ_AKWD02000005.1_cds_WP_002176249.1_3856	22.549	204	417
WP_017214720.1	lcl|NZ_AKWD02000009.1_cds_WP_020980539.1_3336	26.396	394	521
WP_020981237.1	lcl|NZ_AKWD02000007.1_cds_WP_017213192.1_3629	40.873	252	292
WP_017214726.1	lcl|NZ_AKWD02000043.1_cds_WP_002178459.1_1621	23.684	114	139
WP_017214729.1	lcl|NZ_AKWD02000057.1_cds_WP_002179721.1_692	32.661	248	264
