WP_017214669.1	lcl|NZ_AHNJ02000016.1_cds_WP_000340715.1_3317	97.674	86	106
WP_017214670.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	94.268	314	314
WP_017214670.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	25.776	322	314
WP_017214670.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	26.119	268	314
WP_017214670.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	23.958	288	314
WP_017214671.1	lcl|NZ_AHNJ02000016.1_cds_WP_000604524.1_3315	91.507	365	365
WP_017214672.1	lcl|NZ_AHNJ02000016.1_cds_WP_000884059.1_3314	96.757	185	185
WP_017214672.1	lcl|NZ_AHNJ02000062.1_cds_WP_000351733.1_789	40.714	140	185
WP_017214673.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	95.137	329	329
WP_017214673.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	32.063	315	329
WP_017214673.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	31.045	335	329
WP_017214673.1	lcl|NZ_AHNJ02000064.1_cds_WP_001984071.1_524	31.270	307	329
WP_017214673.1	lcl|NZ_AHNJ02000009.1_cds_WP_000649925.1_3777	30.341	323	329
WP_017214673.1	lcl|NZ_AHNJ02000064.1_cds_WP_000709511.1_535	27.879	330	329
WP_017214673.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	30.196	255	329
WP_017214673.1	lcl|NZ_AHNJ02000064.1_cds_WP_000688696.1_504	28.623	276	329
WP_017214673.1	lcl|NZ_AHNJ02000016.1_cds_WP_000475904.1_3263	28.467	274	329
WP_017214673.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	27.530	247	329
WP_017214673.1	lcl|NZ_AHNJ02000076.1_cds_WP_001074787.1_32	27.925	265	329
WP_017214673.1	lcl|NZ_AHNJ02000005.1_cds_WP_001003557.1_3874	24.096	332	329
WP_017214673.1	lcl|NZ_AHNJ02000016.1_cds_WP_000378097.1_3293	25.581	172	329
WP_017214674.1	lcl|NZ_AHNJ02000016.1_cds_WP_000774260.1_3312	94.382	267	267
WP_017214674.1	lcl|NZ_AHNJ02000016.1_cds_WP_000842260.1_3245	26.842	190	267
WP_017214674.1	lcl|NZ_AHNJ02000064.1_cds_WP_000667727.1_481	32.727	110	267
WP_017214674.1	lcl|NZ_AHNJ02000037.1_cds_WP_000805357.1_2269	33.333	102	267
WP_017214675.1	lcl|NZ_AHNJ02000016.1_cds_WP_000602734.1_3311	94.902	510	510
WP_017214675.1	lcl|NZ_AHNJ02000076.1_cds_WP_000291585.1_110	26.154	325	510
WP_017214675.1	lcl|NZ_AHNJ02000076.1_cds_WP_000364507.1_109	31.111	90	510
WP_017214675.1	lcl|NZ_AHNJ02000016.1_cds_WP_000602734.1_3311	94.902	510	510
WP_017214675.1	lcl|NZ_AHNJ02000076.1_cds_WP_000291585.1_110	26.154	325	510
WP_017214675.1	lcl|NZ_AHNJ02000076.1_cds_WP_000364507.1_109	31.111	90	510
WP_017214676.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	96.364	330	330
WP_017214676.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	28.852	305	330
WP_017214676.1	lcl|NZ_AHNJ02000064.1_cds_WP_001984071.1_524	25.547	274	330
WP_017214676.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	26.582	316	330
WP_017214676.1	lcl|NZ_AHNJ02000005.1_cds_WP_001003557.1_3874	29.218	243	330
WP_017214676.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	24.625	333	330
WP_017214676.1	lcl|NZ_AHNJ02000009.1_cds_WP_000649925.1_3777	29.688	256	330
WP_017214676.1	lcl|NZ_AHNJ02000064.1_cds_WP_000688696.1_504	26.244	221	330
WP_017214677.1	lcl|NZ_AHNJ02000016.1_cds_WP_000689744.1_3307	38.122	543	538
WP_017214677.1	lcl|NZ_AHNJ02000016.1_cds_WP_000689744.1_3307	38.122	543	538
WP_017214678.1	lcl|NZ_AHNJ02000016.1_cds_WP_000342717.1_3306	67.045	264	264
WP_017214678.1	lcl|NZ_AHNJ02000015.1_cds_WP_001002663.1_3476	41.152	243	264
WP_020981179.1	lcl|NZ_AHNJ02000016.1_cds_WP_001246618.1_3305	87.097	310	310
WP_020981179.1	lcl|NZ_AHNJ02000025.1_cds_WP_000501205.1_2962	36.304	303	310
WP_020981179.1	lcl|NZ_AHNJ02000003.1_cds_WP_001183723.1_3965	28.629	248	310
WP_020981179.1	lcl|NZ_AHNJ02000062.1_cds_WP_000279894.1_719	25.339	221	310
WP_020981179.1	lcl|NZ_AHNJ02000016.1_cds_WP_001246618.1_3305	87.097	310	310
WP_020981179.1	lcl|NZ_AHNJ02000025.1_cds_WP_000501205.1_2962	36.304	303	310
WP_020981179.1	lcl|NZ_AHNJ02000003.1_cds_WP_001183723.1_3965	28.629	248	310
WP_020981179.1	lcl|NZ_AHNJ02000062.1_cds_WP_000279894.1_719	25.339	221	310
WP_202900251.1	lcl|NZ_AHNJ02000025.1_cds_WP_100227647.1_2954	44.961	258	265
WP_202900251.1	lcl|NZ_AHNJ02000062.1_cds_WP_330949909.1_655	93.506	77	265
WP_202900251.1	lcl|NZ_AHNJ02000062.1_cds_WP_002071328.1_657	94.828	58	265
WP_202900251.1	lcl|NZ_AHNJ02000062.1_cds_WP_330981610.1_656	92.424	66	265
WP_202900251.1	lcl|NZ_AHNJ02000060.1_cds_LEP1GSC097_RS2000000231995_1089	93.548	31	265
WP_202900251.1	lcl|NZ_AHNJ02000060.1_cds_LEP1GSC097_RS2000000231995_1089	80.000	15	265
WP_202900251.1	lcl|NZ_AHNJ02000071.1_cds_LEP1GSC097_RS0207860_322	35.354	99	265
WP_202900251.1	lcl|NZ_AHNJ02000071.1_cds_LEP1GSC097_RS2000000231690_323	53.488	43	265
WP_202900251.1	lcl|NZ_AHNJ02000071.1_cds_LEP1GSC097_RS2000000231690_323	45.000	20	265
WP_202900251.1	lcl|NZ_AHNJ02000025.1_cds_WP_100227647.1_2954	44.961	258	265
WP_202900251.1	lcl|NZ_AHNJ02000062.1_cds_WP_330949909.1_655	93.506	77	265
WP_202900251.1	lcl|NZ_AHNJ02000062.1_cds_WP_002071328.1_657	94.828	58	265
WP_202900251.1	lcl|NZ_AHNJ02000062.1_cds_WP_330981610.1_656	92.424	66	265
WP_202900251.1	lcl|NZ_AHNJ02000060.1_cds_LEP1GSC097_RS2000000231995_1089	93.548	31	265
WP_202900251.1	lcl|NZ_AHNJ02000060.1_cds_LEP1GSC097_RS2000000231995_1089	80.000	15	265
WP_202900251.1	lcl|NZ_AHNJ02000071.1_cds_LEP1GSC097_RS0207860_322	35.354	99	265
WP_202900251.1	lcl|NZ_AHNJ02000071.1_cds_LEP1GSC097_RS2000000231690_323	53.488	43	265
WP_202900251.1	lcl|NZ_AHNJ02000071.1_cds_LEP1GSC097_RS2000000231690_323	45.000	20	265
WP_017214681.1	lcl|NZ_AHNJ02000016.1_cds_WP_000479982.1_3304	94.697	264	264
WP_017214682.1	lcl|NZ_AHNJ02000016.1_cds_WP_000715958.1_3303	86.047	129	130
WP_017214683.1	lcl|NZ_AHNJ02000016.1_cds_WP_001088861.1_3302	90.278	144	144
WP_017214683.1	lcl|NZ_AHNJ02000058.1_cds_WP_002069656.1_1234	41.071	56	144
WP_017214683.1	lcl|NZ_AHNJ02000064.1_cds_WP_000360600.1_547	28.571	112	144
WP_017214684.1	lcl|NZ_AHNJ02000016.1_cds_WP_000517242.1_3301	93.213	221	221
WP_017214684.1	lcl|NZ_AHNJ02000009.1_cds_WP_001082178.1_3646	28.205	78	221
WP_017214684.1	lcl|NZ_AHNJ02000025.1_cds_WP_001069828.1_2942	26.606	109	221
WP_017214685.1	lcl|NZ_AHNJ02000016.1_cds_WP_000774260.1_3312	22.179	257	260
WP_017214685.1	lcl|NZ_AHNJ02000037.1_cds_WP_000805357.1_2269	25.581	215	260
WP_017214686.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	28.399	331	374
WP_017214686.1	lcl|NZ_AHNJ02000009.1_cds_WP_000649925.1_3777	26.950	282	374
WP_017214686.1	lcl|NZ_AHNJ02000064.1_cds_WP_000709511.1_535	25.839	298	374
WP_017214686.1	lcl|NZ_AHNJ02000016.1_cds_WP_000475904.1_3263	26.545	275	374
WP_017214686.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	23.392	342	374
WP_017214686.1	lcl|NZ_AHNJ02000070.1_cds_WP_000457972.1_386	25.434	173	374
WP_017214689.1	lcl|NZ_AHNJ02000016.1_cds_WP_001015416.1_3299	27.877	391	413
WP_017214689.1	lcl|NZ_AHNJ02000025.1_cds_WP_000347685.1_2941	26.012	173	413
WP_020981159.1	lcl|NZ_AHNJ02000034.1_cds_WP_000840860.1_2323	32.317	328	324
WP_020981159.1	lcl|NZ_AHNJ02000037.1_cds_WP_000868621.1_2292	34.307	137	324
WP_020981159.1	lcl|NZ_AHNJ02000062.1_cds_WP_000728671.1_691	29.134	127	324
WP_020981159.1	lcl|NZ_AHNJ02000016.1_cds_WP_000854002.1_3249	29.167	96	324
WP_017214691.1	lcl|NZ_AHNJ02000016.1_cds_WP_000517242.1_3301	33.333	93	229
WP_017214691.1	lcl|NZ_AHNJ02000025.1_cds_WP_001069828.1_2942	26.316	95	229
WP_020981249.1	lcl|NZ_AHNJ02000016.1_cds_WP_001011328.1_3295	44.690	452	477
WP_020981249.1	lcl|NZ_AHNJ02000016.1_cds_WP_000481873.1_3296	32.159	227	477
WP_020981272.1	lcl|NZ_AHNJ02000073.1_cds_WP_000283289.1_179	22.321	112	236
WP_017214696.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	27.149	221	294
WP_017214696.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	23.792	269	294
WP_017214696.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	28.662	157	294
WP_017214696.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	21.717	198	294
WP_017214696.1	lcl|NZ_AHNJ02000076.1_cds_WP_001074787.1_32	24.309	181	294
WP_017214696.1	lcl|NZ_AHNJ02000064.1_cds_WP_000688696.1_504	30.088	113	294
