WP_017214669.1	lcl|NZ_AHRA01000113.1_cds_WP_002733653.1_813	89.535	86	106
WP_017214670.1	lcl|NZ_AHRA01000113.1_cds_WP_002733579.1_814	92.038	314	314
WP_017214670.1	lcl|NZ_AHRA01000113.1_cds_WP_002733534.1_817	25.746	268	314
WP_017214670.1	lcl|NZ_AHRA01000022.1_cds_WP_002722638.1_3187	23.765	324	314
WP_017214670.1	lcl|NZ_AHRA01000098.1_cds_WP_002727919.1_1344	24.138	290	314
WP_017214670.1	lcl|NZ_AHRA01000113.1_cds_WP_016749081.1_841	27.815	151	314
WP_017214670.1	lcl|NZ_AHRA01000035.1_cds_WP_002728309.1_2553	25.311	241	314
WP_017214670.1	lcl|NZ_AHRA01000171.1_cds_WP_002729504.1_23	22.353	170	314
WP_017214671.1	lcl|NZ_AHRA01000113.1_cds_WP_026054882.1_815	87.945	365	365
WP_017214672.1	lcl|NZ_AHRA01000113.1_cds_WP_002733646.1_816	96.216	185	185
WP_017214672.1	lcl|NZ_AHRA01000117.1_cds_WP_002721790.1_717	36.986	146	185
WP_017214673.1	lcl|NZ_AHRA01000113.1_cds_WP_002733534.1_817	94.225	329	329
WP_017214673.1	lcl|NZ_AHRA01000022.1_cds_WP_002722638.1_3187	30.476	315	329
WP_017214673.1	lcl|NZ_AHRA01000098.1_cds_WP_002727919.1_1344	29.940	334	329
WP_017214673.1	lcl|NZ_AHRA01000035.1_cds_WP_002728309.1_2553	29.904	311	329
WP_017214673.1	lcl|NZ_AHRA01000171.1_cds_WP_002729504.1_23	27.859	341	329
WP_017214673.1	lcl|NZ_AHRA01000113.1_cds_WP_002733638.1_849	28.000	350	329
WP_017214673.1	lcl|NZ_AHRA01000026.1_cds_WP_002732362.1_2952	29.781	319	329
WP_017214673.1	lcl|NZ_AHRA01000035.1_cds_WP_002735602.1_2550	27.576	330	329
WP_017214673.1	lcl|NZ_AHRA01000113.1_cds_WP_002733546.1_884	23.129	294	329
WP_017214673.1	lcl|NZ_AHRA01000113.1_cds_WP_016749079.1_820	28.808	302	329
WP_017214673.1	lcl|NZ_AHRA01000039.1_cds_WP_002732331.1_2369	25.959	339	329
WP_017214673.1	lcl|NZ_AHRA01000113.1_cds_WP_016749081.1_841	23.975	317	329
