WP_017214669.1	lcl|NZ_JQQL01000090.1_cds_WP_000340715.1_1995	97.674	86	106
WP_017214670.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	92.581	310	314
WP_017214670.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	22.997	287	314
WP_017214670.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	23.620	326	314
WP_017214670.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	24.306	288	314
WP_017214670.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	22.295	305	314
WP_017214672.1	lcl|NZ_JQQL01000053.1_cds_WP_000351733.1_1326	40.714	140	185
WP_017214672.1	lcl|NZ_JQQL01000079.1_cds_WP_017850671.1_1753	34.463	177	185
WP_017214673.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	31.776	321	329
WP_017214673.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	32.381	315	329
WP_017214673.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	31.343	335	329
WP_017214673.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	31.270	307	329
WP_017214673.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	30.164	305	329
WP_017214673.1	lcl|NZ_JQQL01000036.1_cds_WP_017852211.1_829	30.530	321	329
WP_017214673.1	lcl|NZ_JQQL01000311.1_cds_WP_061286539.1_3924	27.879	330	329
WP_017214673.1	lcl|NZ_JQQL01000054.1_cds_WP_000688696.1_1374	28.623	276	329
WP_017214673.1	lcl|NZ_JQQL01000079.1_cds_WP_061285905.1_1774	28.261	276	329
WP_017214673.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	24.367	316	329
WP_017214673.1	lcl|NZ_JQQL01000092.1_cds_WP_061285996.1_2017	28.302	265	329
WP_017214673.1	lcl|NZ_JQQL01000070.1_cds_WP_061285867.1_1631	24.699	332	329
WP_017214673.1	lcl|NZ_JQQL01000072.1_cds_WP_017852840.1_1661	31.250	128	329
WP_017214674.1	lcl|NZ_JQQL01000079.1_cds_WP_017850691.1_1771	28.108	185	267
