WP_017214669.1	lcl|NZ_NPED01000005.1_cds_WP_100727283.1_2919	63.514	74	106
WP_017214670.1	lcl|NZ_NPED01000005.1_cds_WP_100727191.1_2918	82.803	314	314
WP_017214670.1	lcl|NZ_NPED01000001.1_cds_WP_100725791.1_573	24.074	324	314
WP_017214670.1	lcl|NZ_NPED01000005.1_cds_WP_100727154.1_2881	22.917	336	314
WP_017214670.1	lcl|NZ_NPED01000018.1_cds_WP_100728132.1_1221	25.532	188	314
WP_017214670.1	lcl|NZ_NPED01000012.1_cds_WP_100715920.1_964	24.118	170	314
WP_017214670.1	lcl|NZ_NPED01000001.1_cds_WP_100725412.1_8	23.125	320	314
WP_017214671.1	lcl|NZ_NPED01000005.1_cds_WP_100727187.1_2914	54.420	362	365
WP_017214672.1	lcl|NZ_NPED01000003.1_cds_WP_100726709.1_2325	30.588	170	185
WP_017214673.1	lcl|NZ_NPED01000001.1_cds_WP_100725791.1_573	30.573	314	329
WP_017214673.1	lcl|NZ_NPED01000018.1_cds_WP_100728132.1_1221	30.030	333	329
WP_017214673.1	lcl|NZ_NPED01000005.1_cds_WP_100727146.1_2873	30.476	315	329
WP_017214673.1	lcl|NZ_NPED01000001.1_cds_WP_100725412.1_8	30.719	306	329
WP_017214673.1	lcl|NZ_NPED01000012.1_cds_WP_100715920.1_964	28.739	341	329
WP_017214673.1	lcl|NZ_NPED01000001.1_cds_WP_100725767.1_546	31.429	315	329
WP_017214673.1	lcl|NZ_NPED01000005.1_cds_WP_100727154.1_2881	27.723	303	329
WP_017214673.1	lcl|NZ_NPED01000001.1_cds_WP_100725525.1_186	27.500	320	329
WP_017214673.1	lcl|NZ_NPED01000005.1_cds_WP_207762693.1_2900	22.830	311	329
WP_017214673.1	lcl|NZ_NPED01000001.1_cds_WP_100725564.1_242	28.000	250	329
WP_017214673.1	lcl|NZ_NPED01000005.1_cds_WP_165780347.1_2878	26.984	315	329
WP_017214673.1	lcl|NZ_NPED01000005.1_cds_WP_100727191.1_2918	25.633	316	329
WP_017214673.1	lcl|NZ_NPED01000019.1_cds_WP_100728139.1_1229	27.490	251	329
WP_017214673.1	lcl|NZ_NPED01000001.1_cds_WP_100725556.1_234	24.535	269	329
WP_017214673.1	lcl|NZ_NPED01000011.1_cds_WP_100727895.1_939	24.815	270	329
WP_017214673.1	lcl|NZ_NPED01000012.1_cds_WP_207762726.1_975	24.675	308	329
WP_017214673.1	lcl|NZ_NPED01000001.1_cds_WP_100725980.1_625	28.235	170	329
WP_017214673.1	lcl|NZ_NPED01000006.1_cds_WP_100720563.1_3072	25.698	179	329
WP_017214673.1	lcl|NZ_NPED01000019.1_cds_WP_100728138.1_1228	22.568	257	329
WP_017214674.1	lcl|NZ_NPED01000005.1_cds_WP_100727166.1_2893	25.000	200	267
WP_017214674.1	lcl|NZ_NPED01000005.1_cds_WP_100727147.1_2874	27.358	212	267
WP_017214674.1	lcl|NZ_NPED01000011.1_cds_WP_100727872.1_878	24.138	261	267
WP_017214674.1	lcl|NZ_NPED01000001.1_cds_WP_100725479.1_116	27.586	174	267
WP_017214674.1	lcl|NZ_NPED01000018.1_cds_WP_100728131.1_1220	24.615	195	267
WP_017214674.1	lcl|NZ_NPED01000012.1_cds_WP_100727919.1_963	29.592	196	267
WP_017214675.1	lcl|NZ_NPED01000003.1_cds_WP_100726724.1_2347	24.771	327	510
WP_017214675.1	lcl|NZ_NPED01000003.1_cds_WP_100717065.1_2348	32.759	58	510
WP_017214675.1	lcl|NZ_NPED01000003.1_cds_WP_100726724.1_2347	24.771	327	510
WP_017214675.1	lcl|NZ_NPED01000003.1_cds_WP_100717065.1_2348	32.759	58	510
WP_017214676.1	lcl|NZ_NPED01000005.1_cds_WP_207762693.1_2900	33.333	318	330
WP_017214676.1	lcl|NZ_NPED01000005.1_cds_WP_100727149.1_2876	32.686	309	330
WP_017214676.1	lcl|NZ_NPED01000001.1_cds_WP_100725412.1_8	23.741	278	330
WP_017214676.1	lcl|NZ_NPED01000001.1_cds_WP_100725564.1_242	27.547	265	330
WP_017214676.1	lcl|NZ_NPED01000001.1_cds_WP_100725791.1_573	28.261	276	330
WP_017214676.1	lcl|NZ_NPED01000018.1_cds_WP_100728132.1_1221	23.547	327	330
WP_017214676.1	lcl|NZ_NPED01000001.1_cds_WP_100725767.1_546	27.187	320	330
WP_017214676.1	lcl|NZ_NPED01000005.1_cds_WP_165780347.1_2878	27.586	232	330
WP_017214676.1	lcl|NZ_NPED01000001.1_cds_WP_100725556.1_234	23.864	264	330
WP_017214676.1	lcl|NZ_NPED01000005.1_cds_WP_100727154.1_2881	25.893	224	330
WP_017214676.1	lcl|NZ_NPED01000001.1_cds_WP_100725980.1_625	26.066	211	330
WP_017214676.1	lcl|NZ_NPED01000012.1_cds_WP_100715920.1_964	23.432	303	330
WP_017214676.1	lcl|NZ_NPED01000006.1_cds_WP_100720563.1_3072	25.630	238	330
WP_017214676.1	lcl|NZ_NPED01000001.1_cds_WP_100725525.1_186	28.000	150	330
WP_017214678.1	lcl|NZ_NPED01000002.1_cds_WP_100715657.1_1490	37.549	253	264
WP_017214678.1	lcl|NZ_NPED01000004.1_cds_WP_100717700.1_2663	22.333	300	264
WP_020981179.1	lcl|NZ_NPED01000006.1_cds_WP_100727377.1_3171	36.545	301	310
WP_020981179.1	lcl|NZ_NPED01000004.1_cds_WP_100717700.1_2663	30.225	311	310
WP_020981179.1	lcl|NZ_NPED01000003.1_cds_WP_100718541.1_2258	23.106	264	310
WP_020981179.1	lcl|NZ_NPED01000006.1_cds_WP_100727377.1_3171	36.545	301	310
WP_020981179.1	lcl|NZ_NPED01000004.1_cds_WP_100717700.1_2663	30.225	311	310
WP_020981179.1	lcl|NZ_NPED01000003.1_cds_WP_100718541.1_2258	23.106	264	310
WP_017214683.1	lcl|NZ_NPED01000004.1_cds_WP_100718959.1_2638	36.275	102	144
WP_017214683.1	lcl|NZ_NPED01000003.1_cds_WP_100726749.1_2398	34.545	55	144
WP_017214684.1	lcl|NZ_NPED01000003.1_cds_WP_100726662.1_2242	29.000	100	221
WP_017214684.1	lcl|NZ_NPED01000002.1_cds_WP_100726138.1_1444	26.190	84	221
WP_017214685.1	lcl|NZ_NPED01000005.1_cds_WP_100727147.1_2874	49.805	257	260
WP_017214685.1	lcl|NZ_NPED01000005.1_cds_WP_100727155.1_2882	29.046	241	260
WP_017214685.1	lcl|NZ_NPED01000005.1_cds_WP_100727166.1_2893	28.431	204	260
WP_017214685.1	lcl|NZ_NPED01000001.1_cds_WP_100725479.1_116	25.481	208	260
WP_017214686.1	lcl|NZ_NPED01000018.1_cds_WP_100728132.1_1221	26.241	282	374
WP_017214686.1	lcl|NZ_NPED01000001.1_cds_WP_100725767.1_546	24.857	350	374
WP_017214686.1	lcl|NZ_NPED01000005.1_cds_WP_100727154.1_2881	26.488	336	374
WP_017214686.1	lcl|NZ_NPED01000001.1_cds_WP_100725525.1_186	26.113	337	374
WP_017214686.1	lcl|NZ_NPED01000012.1_cds_WP_100715920.1_964	21.000	300	374
WP_017214686.1	lcl|NZ_NPED01000005.1_cds_WP_165780347.1_2878	20.588	272	374
WP_017214686.1	lcl|NZ_NPED01000019.1_cds_WP_100728139.1_1229	24.818	274	374
WP_017214686.1	lcl|NZ_NPED01000005.1_cds_WP_100727146.1_2873	22.917	336	374
WP_017214686.1	lcl|NZ_NPED01000001.1_cds_WP_100725791.1_573	27.753	227	374
WP_020981159.1	lcl|NZ_NPED01000005.1_cds_WP_100727153.1_2880	36.943	314	324
WP_020981159.1	lcl|NZ_NPED01000011.1_cds_WP_100727899.1_943	34.769	325	324
WP_020981159.1	lcl|NZ_NPED01000007.1_cds_WP_100727529.1_3329	30.876	217	324
WP_020981159.1	lcl|NZ_NPED01000018.1_cds_WP_100728130.1_1219	27.778	126	324
WP_017214691.1	lcl|NZ_NPED01000009.1_cds_WP_100727689.1_3477	29.000	100	229
WP_017214691.1	lcl|NZ_NPED01000002.1_cds_WP_100726418.1_1290	27.848	79	229
WP_017214691.1	lcl|NZ_NPED01000006.1_cds_WP_100717607.1_3126	35.385	65	229
WP_017214696.1	lcl|NZ_NPED01000005.1_cds_WP_100727191.1_2918	25.185	270	294
WP_017214696.1	lcl|NZ_NPED01000005.1_cds_WP_165780347.1_2878	24.645	211	294
WP_017214696.1	lcl|NZ_NPED01000005.1_cds_WP_207762693.1_2900	22.066	213	294
WP_017214696.1	lcl|NZ_NPED01000001.1_cds_WP_100725564.1_242	27.200	125	294
WP_017214696.1	lcl|NZ_NPED01000011.1_cds_WP_100727895.1_939	26.174	149	294
WP_017214696.1	lcl|NZ_NPED01000005.1_cds_WP_100727146.1_2873	27.647	170	294
WP_017214698.1	lcl|NZ_NPED01000001.1_cds_WP_100725632.1_366	25.714	140	174
WP_017214699.1	lcl|NZ_NPED01000003.1_cds_WP_100726661.1_2241	24.812	133	416
WP_017214700.1	lcl|NZ_NPED01000005.1_cds_WP_100727185.1_2912	29.156	391	361
WP_017214700.1	lcl|NZ_NPED01000005.1_cds_WP_100727164.1_2891	39.015	264	361
WP_017214700.1	lcl|NZ_NPED01000001.1_cds_WP_100725593.1_304	26.972	393	361
WP_017214700.1	lcl|NZ_NPED01000005.1_cds_WP_100727172.1_2899	27.322	366	361
WP_017214700.1	lcl|NZ_NPED01000002.1_cds_WP_100715612.1_1541	23.925	372	361
WP_017214701.1	lcl|NZ_NPED01000005.1_cds_WP_100727171.1_2898	36.190	105	233
WP_017214701.1	lcl|NZ_NPED01000004.1_cds_WP_100726964.1_2607	25.000	112	233
WP_017214701.1	lcl|NZ_NPED01000001.1_cds_WP_100725596.1_308	28.814	118	233
WP_020981137.1	lcl|NZ_NPED01000005.1_cds_WP_100727186.1_2913	50.874	572	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100725590.1_288	34.568	324	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100716311.1_1688	41.564	243	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100725618.1_348	40.969	227	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100725406.1_2	37.662	231	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100725991.1_1234	35.398	226	592
WP_020981137.1	lcl|NZ_NPED01000007.1_cds_WP_100727536.1_3337	31.273	275	592
WP_020981137.1	lcl|NZ_NPED01000008.1_cds_WP_100727576.1_3365	29.004	231	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100726092.1_1363	28.636	220	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100719689.1_27	32.609	230	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100725923.1_764	31.250	224	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100718973.1_2623	29.075	227	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_100726786.1_2444	28.889	225	592
WP_020981137.1	lcl|NZ_NPED01000014.1_cds_WP_100728022.1_1114	26.778	239	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100721480.1_89	27.434	226	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_238761027.1_2326	27.193	228	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100726006.1_1251	28.736	174	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100716583.1_2789	26.337	243	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100717653.1_2712	26.383	235	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100727059.1_2790	24.242	231	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100727059.1_2790	25.698	179	592
WP_020981137.1	lcl|NZ_NPED01000011.1_cds_WP_100727879.1_887	26.582	237	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_100717123.1_2353	27.670	206	592
WP_020981137.1	lcl|NZ_NPED01000007.1_cds_WP_100727413.1_3191	28.365	208	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100718965.1_2631	26.540	211	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_100716774.1_2200	24.464	233	592
WP_020981137.1	lcl|NZ_NPED01000011.1_cds_WP_100727859.1_861	25.108	231	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100717642.1_2724	28.870	239	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100717642.1_2724	22.816	206	592
WP_020981137.1	lcl|NZ_NPED01000006.1_cds_WP_100727313.1_3069	22.845	232	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100725428.1_28	27.309	249	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100726238.1_1602	26.316	209	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100726333.1_1769	23.182	220	592
WP_020981137.1	lcl|NZ_NPED01000011.1_cds_WP_100727904.1_885	22.330	206	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_100726555.1_2065	27.322	183	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_100726759.1_2411	23.729	236	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100726442.1_1560	25.410	244	592
WP_020981137.1	lcl|NZ_NPED01000005.1_cds_WP_100727186.1_2913	50.874	572	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100725590.1_288	34.568	324	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100716311.1_1688	41.564	243	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100725618.1_348	40.969	227	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100725406.1_2	37.662	231	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100725991.1_1234	35.398	226	592
WP_020981137.1	lcl|NZ_NPED01000007.1_cds_WP_100727536.1_3337	31.273	275	592
WP_020981137.1	lcl|NZ_NPED01000008.1_cds_WP_100727576.1_3365	29.004	231	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100726092.1_1363	28.636	220	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100719689.1_27	32.609	230	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100725923.1_764	31.250	224	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100718973.1_2623	29.075	227	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_100726786.1_2444	28.889	225	592
WP_020981137.1	lcl|NZ_NPED01000014.1_cds_WP_100728022.1_1114	26.778	239	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100721480.1_89	27.434	226	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_238761027.1_2326	27.193	228	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100726006.1_1251	28.736	174	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100716583.1_2789	26.337	243	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100717653.1_2712	26.383	235	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100727059.1_2790	24.242	231	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100727059.1_2790	25.698	179	592
WP_020981137.1	lcl|NZ_NPED01000011.1_cds_WP_100727879.1_887	26.582	237	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_100717123.1_2353	27.670	206	592
WP_020981137.1	lcl|NZ_NPED01000007.1_cds_WP_100727413.1_3191	28.365	208	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100718965.1_2631	26.540	211	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_100716774.1_2200	24.464	233	592
WP_020981137.1	lcl|NZ_NPED01000011.1_cds_WP_100727859.1_861	25.108	231	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100717642.1_2724	28.870	239	592
WP_020981137.1	lcl|NZ_NPED01000004.1_cds_WP_100717642.1_2724	22.816	206	592
WP_020981137.1	lcl|NZ_NPED01000006.1_cds_WP_100727313.1_3069	22.845	232	592
WP_020981137.1	lcl|NZ_NPED01000001.1_cds_WP_100725428.1_28	27.309	249	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100726238.1_1602	26.316	209	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100726333.1_1769	23.182	220	592
WP_020981137.1	lcl|NZ_NPED01000011.1_cds_WP_100727904.1_885	22.330	206	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_100726555.1_2065	27.322	183	592
WP_020981137.1	lcl|NZ_NPED01000003.1_cds_WP_100726759.1_2411	23.729	236	592
WP_020981137.1	lcl|NZ_NPED01000002.1_cds_WP_100726442.1_1560	25.410	244	592
WP_201028152.1	lcl|NZ_NPED01000018.1_cds_WP_100728134.1_1223	26.821	302	293
WP_201028152.1	lcl|NZ_NPED01000005.1_cds_WP_100727146.1_2873	26.389	144	293
WP_201028152.1	lcl|NZ_NPED01000001.1_cds_WP_100725767.1_546	24.597	248	293
WP_017214708.1	lcl|NZ_NPED01000005.1_cds_WP_100727185.1_2912	64.872	390	390
WP_017214708.1	lcl|NZ_NPED01000001.1_cds_WP_100725593.1_304	37.500	392	390
WP_017214708.1	lcl|NZ_NPED01000005.1_cds_WP_100727172.1_2899	28.045	353	390
WP_017214708.1	lcl|NZ_NPED01000005.1_cds_WP_100727164.1_2891	31.102	254	390
WP_017214708.1	lcl|NZ_NPED01000002.1_cds_WP_100715612.1_1541	24.869	382	390
WP_017214708.1	lcl|NZ_NPED01000002.1_cds_WP_100718929.1_1880	28.175	252	390
