WP_017214669.1	lcl|NZ_AOXB01000098.1_cds_WP_004462903.1_2624	94.186	86	106
WP_017214670.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	92.903	310	314
WP_017214670.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	25.234	321	314
WP_017214670.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	22.662	278	314
WP_017214670.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	24.199	281	314
WP_017214670.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	23.478	230	314
WP_017214670.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	22.353	170	314
WP_017214670.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	24.519	208	314
WP_017214672.1	lcl|NZ_AOXB01000092.1_cds_WP_004460143.1_2274	36.301	146	185
WP_017214672.1	lcl|NZ_AOXB01000098.1_cds_WP_004494299.1_2659	35.593	177	185
WP_017214673.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	32.710	321	329
WP_017214673.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	30.159	315	329
WP_017214673.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	31.833	311	329
WP_017214673.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	30.240	334	329
WP_017214673.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	30.164	305	329
WP_017214673.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	30.960	323	329
WP_017214673.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	27.859	341	329
WP_017214673.1	lcl|NZ_AOXB01000011.1_cds_WP_004461242.1_143	27.950	322	329
WP_017214673.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	26.393	341	329
WP_017214673.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	28.030	264	329
WP_017214673.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	25.843	267	329
WP_017214673.1	lcl|NZ_AOXB01000098.1_cds_WP_004465101.1_2680	26.354	277	329
WP_017214673.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	23.636	330	329
WP_017214673.1	lcl|NZ_AOXB01000091.1_cds_WP_004459320.1_2154	27.875	287	329
WP_017214674.1	lcl|NZ_AOXB01000098.1_cds_WP_004475169.1_2677	26.423	246	267
WP_017214674.1	lcl|NZ_AOXB01000051.1_cds_WP_004477560.1_920	35.455	110	267
WP_017214674.1	lcl|NZ_AOXB01000098.1_cds_WP_004476528.1_2699	26.842	190	267
WP_017214674.1	lcl|NZ_AOXB01000089.1_cds_WP_017863400.1_2105	37.931	87	267
WP_017214674.1	lcl|NZ_AOXB01000113.1_cds_WP_004477855.1_3207	25.389	193	267
WP_017214675.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	25.994	327	510
WP_017214675.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	32.609	92	510
WP_017214675.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	25.994	327	510
WP_017214675.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	32.609	92	510
WP_017214676.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	26.374	273	330
WP_017214676.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	24.088	274	330
WP_017214676.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	28.623	276	330
WP_017214676.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	26.347	334	330
WP_017214676.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	27.027	222	330
WP_017214676.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	25.926	243	330
WP_017214676.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	30.279	251	330
WP_017214676.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	23.741	139	330
WP_017214676.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	29.231	130	330
