WP_017214669.1	lcl|NZ_AKXC02000054.1_cds_WP_000340715.1_739	97.674	86	106
WP_017214670.1	lcl|NZ_AKXC02000054.1_cds_WP_000410273.1_738	94.268	314	314
WP_017214670.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	25.155	322	314
WP_017214670.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	26.119	268	314
WP_017214670.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	23.958	288	314
WP_017214671.1	lcl|NZ_AKXC02000054.1_cds_WP_000604527.1_737	91.233	365	365
WP_017214672.1	lcl|NZ_AKXC02000054.1_cds_WP_000884059.1_736	96.757	185	185
WP_017214672.1	lcl|NZ_AKXC02000005.1_cds_WP_000351733.1_3969	40.714	140	185
WP_017214673.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	95.137	329	329
WP_017214673.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	32.063	315	329
WP_017214673.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	31.045	335	329
WP_017214673.1	lcl|NZ_AKXC02000003.1_cds_WP_001984071.1_3988	31.270	307	329
WP_017214673.1	lcl|NZ_AKXC02000018.1_cds_WP_000649924.1_3236	30.341	323	329
WP_017214673.1	lcl|NZ_AKXC02000003.1_cds_WP_000709511.1_3976	27.879	330	329
WP_017214673.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	30.196	255	329
WP_017214673.1	lcl|NZ_AKXC02000003.1_cds_WP_000688696.1_4008	28.623	276	329
WP_017214673.1	lcl|NZ_AKXC02000054.1_cds_WP_000475901.1_685	28.467	274	329
WP_017214673.1	lcl|NZ_AKXC02000054.1_cds_WP_000410273.1_738	27.530	247	329
WP_017214673.1	lcl|NZ_AKXC02000005.1_cds_WP_001074785.1_3762	27.925	265	329
WP_017214673.1	lcl|NZ_AKXC02000018.1_cds_WP_001003557.1_2897	24.096	332	329
WP_017214673.1	lcl|NZ_AKXC02000054.1_cds_WP_000378097.1_715	25.581	172	329
WP_017214674.1	lcl|NZ_AKXC02000054.1_cds_WP_000774262.1_734	94.007	267	267
WP_017214674.1	lcl|NZ_AKXC02000054.1_cds_WP_000842260.1_667	26.842	190	267
WP_017214674.1	lcl|NZ_AKXC02000003.1_cds_WP_000667727.1_4031	32.727	110	267
WP_017214674.1	lcl|NZ_AKXC02000018.1_cds_WP_000805357.1_3456	33.333	102	267
WP_017214675.1	lcl|NZ_AKXC02000054.1_cds_WP_000602734.1_733	94.902	510	510
WP_017214675.1	lcl|NZ_AKXC02000005.1_cds_WP_000291581.1_3685	26.154	325	510
WP_017214675.1	lcl|NZ_AKXC02000005.1_cds_WP_000364504.1_3686	31.111	90	510
WP_017214675.1	lcl|NZ_AKXC02000054.1_cds_WP_000602734.1_733	94.902	510	510
WP_017214675.1	lcl|NZ_AKXC02000005.1_cds_WP_000291581.1_3685	26.154	325	510
WP_017214675.1	lcl|NZ_AKXC02000005.1_cds_WP_000364504.1_3686	31.111	90	510
WP_017214676.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	96.364	330	330
WP_017214676.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	28.852	305	330
WP_017214676.1	lcl|NZ_AKXC02000003.1_cds_WP_001984071.1_3988	25.547	274	330
WP_017214676.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	26.582	316	330
WP_017214676.1	lcl|NZ_AKXC02000018.1_cds_WP_001003557.1_2897	29.218	243	330
WP_017214676.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	24.625	333	330
WP_017214676.1	lcl|NZ_AKXC02000018.1_cds_WP_000649924.1_3236	29.688	256	330
WP_017214676.1	lcl|NZ_AKXC02000003.1_cds_WP_000688696.1_4008	26.244	221	330
WP_017214677.1	lcl|NZ_AKXC02000054.1_cds_WP_000689746.1_729	38.122	543	538
WP_017214677.1	lcl|NZ_AKXC02000054.1_cds_WP_000689746.1_729	38.122	543	538
WP_017214678.1	lcl|NZ_AKXC02000054.1_cds_WP_000342716.1_728	67.045	264	264
WP_017214678.1	lcl|NZ_AKXC02000057.1_cds_WP_001002666.1_495	40.741	243	264
WP_020981179.1	lcl|NZ_AKXC02000054.1_cds_WP_001246621.1_727	87.419	310	310
WP_020981179.1	lcl|NZ_AKXC02000023.1_cds_WP_000501205.1_2515	36.304	303	310
WP_020981179.1	lcl|NZ_AKXC02000051.1_cds_WP_001183723.1_1200	28.629	248	310
WP_020981179.1	lcl|NZ_AKXC02000022.1_cds_WP_000279894.1_2696	25.339	221	310
WP_020981179.1	lcl|NZ_AKXC02000054.1_cds_WP_001246621.1_727	87.419	310	310
WP_020981179.1	lcl|NZ_AKXC02000023.1_cds_WP_000501205.1_2515	36.304	303	310
WP_020981179.1	lcl|NZ_AKXC02000051.1_cds_WP_001183723.1_1200	28.629	248	310
WP_020981179.1	lcl|NZ_AKXC02000022.1_cds_WP_000279894.1_2696	25.339	221	310
WP_202900251.1	lcl|NZ_AKXC02000023.1_cds_WP_141119254.1_2511	45.312	256	265
WP_202900251.1	lcl|NZ_AKXC02000022.1_cds_WP_232300691.1_2758	94.118	68	265
WP_202900251.1	lcl|NZ_AKXC02000022.1_cds_WP_002071328.1_2756	94.828	58	265
WP_202900251.1	lcl|NZ_AKXC02000022.1_cds_WP_232306358.1_2757	97.561	41	265
WP_202900251.1	lcl|NZ_AKXC02000051.1_cds_LEP1GSC020_RS2000000230365_1283	36.364	99	265
WP_202900251.1	lcl|NZ_AKXC02000051.1_cds_LEP1GSC020_RS2000000232035_1282	53.488	43	265
WP_202900251.1	lcl|NZ_AKXC02000051.1_cds_LEP1GSC020_RS2000000232035_1282	45.000	20	265
WP_202900251.1	lcl|NZ_AKXC02000058.1_cds_LEP1GSC020_RS2000000230845_246	29.787	94	265
WP_202900251.1	lcl|NZ_AKXC02000058.1_cds_LEP1GSC020_RS2000000230845_246	46.429	56	265
WP_202900251.1	lcl|NZ_AKXC02000023.1_cds_WP_141119254.1_2511	45.312	256	265
WP_202900251.1	lcl|NZ_AKXC02000022.1_cds_WP_232300691.1_2758	94.118	68	265
WP_202900251.1	lcl|NZ_AKXC02000022.1_cds_WP_002071328.1_2756	94.828	58	265
WP_202900251.1	lcl|NZ_AKXC02000022.1_cds_WP_232306358.1_2757	97.561	41	265
WP_202900251.1	lcl|NZ_AKXC02000051.1_cds_LEP1GSC020_RS2000000230365_1283	36.364	99	265
WP_202900251.1	lcl|NZ_AKXC02000051.1_cds_LEP1GSC020_RS2000000232035_1282	53.488	43	265
WP_202900251.1	lcl|NZ_AKXC02000051.1_cds_LEP1GSC020_RS2000000232035_1282	45.000	20	265
WP_202900251.1	lcl|NZ_AKXC02000058.1_cds_LEP1GSC020_RS2000000230845_246	29.787	94	265
WP_202900251.1	lcl|NZ_AKXC02000058.1_cds_LEP1GSC020_RS2000000230845_246	46.429	56	265
WP_017214681.1	lcl|NZ_AKXC02000054.1_cds_WP_000479982.1_726	94.697	264	264
WP_017214682.1	lcl|NZ_AKXC02000054.1_cds_WP_000715956.1_725	85.271	129	130
WP_017214683.1	lcl|NZ_AKXC02000054.1_cds_WP_001088861.1_724	90.278	144	144
WP_017214683.1	lcl|NZ_AKXC02000060.1_cds_WP_002069656.1_36	41.071	56	144
WP_017214683.1	lcl|NZ_AKXC02000019.1_cds_WP_000360600.1_2870	28.571	112	144
WP_017214684.1	lcl|NZ_AKXC02000054.1_cds_WP_000517242.1_723	93.213	221	221
WP_017214684.1	lcl|NZ_AKXC02000018.1_cds_WP_001082178.1_3105	28.205	78	221
WP_017214684.1	lcl|NZ_AKXC02000023.1_cds_WP_001069828.1_2495	26.606	109	221
WP_017214685.1	lcl|NZ_AKXC02000054.1_cds_WP_000774262.1_734	21.790	257	260
WP_017214685.1	lcl|NZ_AKXC02000018.1_cds_WP_000805357.1_3456	25.581	215	260
WP_017214686.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	28.399	331	374
WP_017214686.1	lcl|NZ_AKXC02000018.1_cds_WP_000649924.1_3236	26.950	282	374
WP_017214686.1	lcl|NZ_AKXC02000003.1_cds_WP_000709511.1_3976	25.839	298	374
WP_017214686.1	lcl|NZ_AKXC02000054.1_cds_WP_000475901.1_685	26.545	275	374
WP_017214686.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	23.392	342	374
WP_017214686.1	lcl|NZ_AKXC02000060.1_cds_WP_000457972.1_110	25.434	173	374
WP_017214689.1	lcl|NZ_AKXC02000054.1_cds_WP_001015416.1_721	27.877	391	413
WP_017214689.1	lcl|NZ_AKXC02000023.1_cds_WP_000347685.1_2494	26.012	173	413
