WP_017214669.1	lcl|NZ_JQRM01000057.1_cds_WP_004462903.1_2656	94.186	86	106
WP_017214670.1	lcl|NZ_JQRM01000057.1_cds_WP_017863560.1_2655	92.903	310	314
WP_017214670.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	25.234	321	314
WP_017214670.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	22.662	278	314
WP_017214670.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	24.199	281	314
WP_017214670.1	lcl|NZ_JQRM01000057.1_cds_WP_004465002.1_2602	23.478	230	314
WP_017214670.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	22.353	170	314
WP_017214670.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	24.519	208	314
WP_017214672.1	lcl|NZ_JQRM01000003.1_cds_WP_004460143.1_334	36.301	146	185
WP_017214672.1	lcl|NZ_JQRM01000057.1_cds_WP_004494299.1_2621	35.593	177	185
WP_017214673.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	32.710	321	329
WP_017214673.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	30.159	315	329
WP_017214673.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	31.833	311	329
WP_017214673.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	30.240	334	329
WP_017214673.1	lcl|NZ_JQRM01000057.1_cds_WP_004465002.1_2602	30.164	305	329
WP_017214673.1	lcl|NZ_JQRM01000005.1_cds_WP_004487738.1_466	30.960	323	329
WP_017214673.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	27.859	341	329
WP_017214673.1	lcl|NZ_JQRM01000058.1_cds_WP_004461242.1_2663	27.950	322	329
WP_017214673.1	lcl|NZ_JQRM01000042.1_cds_WP_017863440.1_2199	26.393	341	329
WP_017214673.1	lcl|NZ_JQRM01000126.1_cds_WP_004470510.1_3496	28.030	264	329
WP_017214673.1	lcl|NZ_JQRM01000057.1_cds_WP_017863560.1_2655	25.843	267	329
WP_017214673.1	lcl|NZ_JQRM01000057.1_cds_WP_004465101.1_2600	26.354	277	329
WP_017214673.1	lcl|NZ_JQRM01000023.1_cds_WP_004476349.1_1471	23.636	330	329
WP_017214673.1	lcl|NZ_JQRM01000051.1_cds_WP_004459320.1_2470	27.875	287	329
WP_017214674.1	lcl|NZ_JQRM01000057.1_cds_WP_004475169.1_2603	26.423	246	267
WP_017214674.1	lcl|NZ_JQRM01000104.1_cds_WP_004477560.1_3296	35.455	110	267
WP_017214674.1	lcl|NZ_JQRM01000057.1_cds_WP_004476528.1_2582	26.842	190	267
WP_017214674.1	lcl|NZ_JQRM01000012.1_cds_WP_017863400.1_800	37.931	87	267
WP_017214674.1	lcl|NZ_JQRM01000115.1_cds_WP_004477855.1_3420	25.389	193	267
WP_017214675.1	lcl|NZ_JQRM01000008.1_cds_WP_017862732.1_560	25.994	327	510
WP_017214675.1	lcl|NZ_JQRM01000008.1_cds_WP_004460640.1_561	32.609	92	510
WP_017214675.1	lcl|NZ_JQRM01000008.1_cds_WP_017862732.1_560	25.994	327	510
WP_017214675.1	lcl|NZ_JQRM01000008.1_cds_WP_004460640.1_561	32.609	92	510
WP_017214676.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	26.374	273	330
WP_017214676.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	24.088	274	330
WP_017214676.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	28.623	276	330
WP_017214676.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	26.347	334	330
WP_017214676.1	lcl|NZ_JQRM01000042.1_cds_WP_017863440.1_2199	27.027	222	330
WP_017214676.1	lcl|NZ_JQRM01000023.1_cds_WP_004476349.1_1471	25.926	243	330
WP_017214676.1	lcl|NZ_JQRM01000005.1_cds_WP_004487738.1_466	30.279	251	330
WP_017214676.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	23.741	139	330
WP_017214676.1	lcl|NZ_JQRM01000126.1_cds_WP_004470510.1_3496	29.231	130	330
WP_017214676.1	lcl|NZ_JQRM01000057.1_cds_WP_017863560.1_2655	22.699	326	330
WP_017214678.1	lcl|NZ_JQRM01000077.1_cds_WP_004457662.1_2964	41.975	243	264
WP_017214678.1	lcl|NZ_JQRM01000080.1_cds_WP_061207395.1_3059	29.240	171	264
WP_020981179.1	lcl|NZ_JQRM01000021.1_cds_WP_004474516.1_1431	38.380	284	310
WP_020981179.1	lcl|NZ_JQRM01000080.1_cds_WP_061207395.1_3059	26.829	287	310
WP_020981179.1	lcl|NZ_JQRM01000020.1_cds_WP_061207392.1_1384	27.820	133	310
WP_020981179.1	lcl|NZ_JQRM01000021.1_cds_WP_004474516.1_1431	38.380	284	310
WP_020981179.1	lcl|NZ_JQRM01000080.1_cds_WP_061207395.1_3059	26.829	287	310
WP_020981179.1	lcl|NZ_JQRM01000020.1_cds_WP_061207392.1_1384	27.820	133	310
WP_202900251.1	lcl|NZ_JQRM01000114.1_cds_JG17_RS21715_3396	52.326	86	265
WP_202900251.1	lcl|NZ_JQRM01000041.1_cds_JG17_RS19595_2171	42.029	69	265
WP_202900251.1	lcl|NZ_JQRM01000114.1_cds_JG17_RS21715_3396	52.326	86	265
WP_202900251.1	lcl|NZ_JQRM01000041.1_cds_JG17_RS19595_2171	42.029	69	265
WP_017214683.1	lcl|NZ_JQRM01000029.1_cds_WP_004462309.1_1715	41.071	56	144
WP_017214684.1	lcl|NZ_JQRM01000057.1_cds_WP_004475084.1_2639	28.671	143	221
WP_017214685.1	lcl|NZ_JQRM01000057.1_cds_WP_004475169.1_2603	25.692	253	260
WP_017214685.1	lcl|NZ_JQRM01000012.1_cds_WP_017863400.1_800	24.074	216	260
WP_017214686.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	26.733	303	374
WP_017214686.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	27.273	330	374
WP_017214686.1	lcl|NZ_JQRM01000005.1_cds_WP_004487738.1_466	24.779	339	374
WP_017214686.1	lcl|NZ_JQRM01000058.1_cds_WP_004461242.1_2663	27.090	299	374
WP_017214686.1	lcl|NZ_JQRM01000057.1_cds_WP_004465002.1_2602	26.199	271	374
WP_017214686.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	23.977	342	374
WP_017214686.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	22.968	283	374
WP_017214686.1	lcl|NZ_JQRM01000035.1_cds_WP_004478741.1_1978	25.294	170	374
WP_017214689.1	lcl|NZ_JQRM01000046.1_cds_WP_004480789.1_2253	27.619	210	413
WP_020981159.1	lcl|NZ_JQRM01000015.1_cds_WP_004459124.1_986	33.866	313	324
WP_020981159.1	lcl|NZ_JQRM01000061.1_cds_WP_004475468.1_2793	35.766	137	324
WP_020981159.1	lcl|NZ_JQRM01000020.1_cds_WP_004460971.1_1346	27.559	127	324
WP_020981159.1	lcl|NZ_JQRM01000115.1_cds_WP_004459509.1_3422	29.839	124	324
WP_017214691.1	lcl|NZ_JQRM01000046.1_cds_WP_004462594.1_2252	25.455	110	229
WP_020981272.1	lcl|NZ_JQRM01000047.1_cds_WP_004461184.1_2273	34.615	52	236
WP_017214696.1	lcl|NZ_JQRM01000057.1_cds_WP_017863560.1_2655	23.048	269	294
WP_017214696.1	lcl|NZ_JQRM01000126.1_cds_WP_004470510.1_3496	27.326	172	294
WP_017214696.1	lcl|NZ_JQRM01000057.1_cds_WP_004465002.1_2602	25.397	189	294
WP_017214696.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	27.389	157	294
WP_017214696.1	lcl|NZ_JQRM01000042.1_cds_WP_017863440.1_2199	29.204	113	294
WP_017214698.1	lcl|NZ_JQRM01000016.1_cds_WP_004471088.1_1098	24.265	136	174
WP_017214700.1	lcl|NZ_JQRM01000057.1_cds_WP_004465299.1_2627	31.300	377	361
WP_017214700.1	lcl|NZ_JQRM01000057.1_cds_WP_004476552.1_2647	38.039	255	361
WP_017214700.1	lcl|NZ_JQRM01000104.1_cds_WP_004466571.1_3289	29.471	397	361
