WP_017214669.1	lcl|NZ_VCHK01000019.1_cds_WP_002725873.1_992	90.698	86	106
WP_017214670.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	91.935	310	314
WP_017214670.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	23.457	324	314
WP_017214670.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	22.680	291	314
WP_017214670.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	24.138	290	314
WP_017214670.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	25.269	186	314
WP_017214670.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	25.311	241	314
WP_017214670.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	22.353	170	314
WP_017214672.1	lcl|NZ_VCHK01000001.1_cds_WP_002750963.1_68	36.986	146	185
WP_017214672.1	lcl|NZ_VCHK01000019.1_cds_WP_011669938.1_960	34.463	177	185
WP_017214673.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	31.153	321	329
WP_017214673.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	31.111	315	329
WP_017214673.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	30.838	334	329
WP_017214673.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	30.225	311	329
WP_017214673.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	29.180	305	329
WP_017214673.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	27.859	341	329
WP_017214673.1	lcl|NZ_VCHK01000018.1_cds_WP_011671143.1_927	30.094	319	329
WP_017214673.1	lcl|NZ_VCHK01000077.1_cds_WP_002754065.1_2939	27.576	330	329
WP_017214673.1	lcl|NZ_VCHK01000005.1_cds_WP_011671074.1_2268	25.369	339	329
WP_017214673.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	27.799	259	329
WP_017214673.1	lcl|NZ_VCHK01000007.1_cds_WP_002751102.1_2793	27.170	265	329
WP_017214673.1	lcl|NZ_VCHK01000056.1_cds_WP_011669959.1_2437	26.354	277	329
WP_017214673.1	lcl|NZ_VCHK01000057.1_cds_WP_011669202.1_2458	23.171	328	329
WP_017214674.1	lcl|NZ_VCHK01000056.1_cds_WP_011669956.1_2434	27.919	197	267
WP_017214674.1	lcl|NZ_VCHK01000062.1_cds_WP_011669974.1_2618	26.984	189	267
WP_017214674.1	lcl|NZ_VCHK01000026.1_cds_WP_011670832.1_1381	32.727	110	267
WP_017214674.1	lcl|NZ_VCHK01000098.1_cds_WP_002766579.1_3313	37.209	86	267
WP_017214674.1	lcl|NZ_VCHK01000105.1_cds_WP_011671577.1_245	24.868	189	267
WP_017214675.1	lcl|NZ_VCHK01000015.1_cds_WP_011670269.1_701	26.689	296	510
WP_017214675.1	lcl|NZ_VCHK01000015.1_cds_WP_002751286.1_702	31.111	90	510
WP_017214675.1	lcl|NZ_VCHK01000015.1_cds_WP_011670269.1_701	26.689	296	510
WP_017214675.1	lcl|NZ_VCHK01000015.1_cds_WP_002751286.1_702	31.111	90	510
WP_017214676.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	27.473	273	330
WP_017214676.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	24.453	274	330
WP_017214676.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	26.582	316	330
WP_017214676.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	28.159	277	330
WP_017214676.1	lcl|NZ_VCHK01000005.1_cds_WP_011671074.1_2268	26.457	223	330
WP_017214676.1	lcl|NZ_VCHK01000018.1_cds_WP_011671143.1_927	27.640	322	330
WP_017214676.1	lcl|NZ_VCHK01000057.1_cds_WP_011669202.1_2458	25.403	248	330
WP_017214676.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	24.648	142	330
WP_017214676.1	lcl|NZ_VCHK01000007.1_cds_WP_002751102.1_2793	25.833	240	330
WP_017214678.1	lcl|NZ_VCHK01000097.1_cds_WP_011669455.1_3302	41.564	243	264
WP_020981179.1	lcl|NZ_VCHK01000083.1_cds_WP_011670400.1_3069	37.954	303	310
WP_020981179.1	lcl|NZ_VCHK01000035.1_cds_WP_011669757.1_1729	26.923	286	310
WP_020981179.1	lcl|NZ_VCHK01000001.1_cds_WP_011670034.1_118	26.244	221	310
WP_020981179.1	lcl|NZ_VCHK01000083.1_cds_WP_011670400.1_3069	37.954	303	310
WP_020981179.1	lcl|NZ_VCHK01000035.1_cds_WP_011669757.1_1729	26.923	286	310
WP_020981179.1	lcl|NZ_VCHK01000001.1_cds_WP_011670034.1_118	26.244	221	310
WP_202900251.1	lcl|NZ_VCHK01000008.1_cds_WP_017859669.1_2970	85.217	115	265
WP_202900251.1	lcl|NZ_VCHK01000226.1_cds_WP_063124780.1_1244	85.437	103	265
WP_202900251.1	lcl|NZ_VCHK01000028.1_cds_WP_307927902.1_1445	86.207	87	265
WP_202900251.1	lcl|NZ_VCHK01000174.1_cds_WP_308418626.1_886	80.851	94	265
WP_202900251.1	lcl|NZ_VCHK01000109.1_cds_WP_155118746.1_277	94.805	77	265
WP_202900251.1	lcl|NZ_VCHK01000229.1_cds_WP_308418627.1_1247	90.278	72	265
WP_202900251.1	lcl|NZ_VCHK01000056.1_cds_FFZ96_RS12625_2442	88.095	42	265
WP_202900251.1	lcl|NZ_VCHK01000153.1_cds_FFZ96_RS19295_756	88.000	25	265
WP_202900251.1	lcl|NZ_VCHK01000153.1_cds_FFZ96_RS19295_756	71.429	21	265
WP_202900251.1	lcl|NZ_VCHK01000109.1_cds_FFZ96_RS16640_271	52.273	44	265
WP_202900251.1	lcl|NZ_VCHK01000062.1_cds_FFZ96_RS19080_2612	89.474	19	265
WP_202900251.1	lcl|NZ_VCHK01000008.1_cds_WP_017859669.1_2970	85.217	115	265
WP_202900251.1	lcl|NZ_VCHK01000226.1_cds_WP_063124780.1_1244	85.437	103	265
WP_202900251.1	lcl|NZ_VCHK01000028.1_cds_WP_307927902.1_1445	86.207	87	265
WP_202900251.1	lcl|NZ_VCHK01000174.1_cds_WP_308418626.1_886	80.851	94	265
WP_202900251.1	lcl|NZ_VCHK01000109.1_cds_WP_155118746.1_277	94.805	77	265
WP_202900251.1	lcl|NZ_VCHK01000229.1_cds_WP_308418627.1_1247	90.278	72	265
WP_202900251.1	lcl|NZ_VCHK01000056.1_cds_FFZ96_RS12625_2442	88.095	42	265
WP_202900251.1	lcl|NZ_VCHK01000153.1_cds_FFZ96_RS19295_756	88.000	25	265
WP_202900251.1	lcl|NZ_VCHK01000153.1_cds_FFZ96_RS19295_756	71.429	21	265
WP_202900251.1	lcl|NZ_VCHK01000109.1_cds_FFZ96_RS16640_271	52.273	44	265
WP_202900251.1	lcl|NZ_VCHK01000062.1_cds_FFZ96_RS19080_2612	89.474	19	265
WP_017214683.1	lcl|NZ_VCHK01000077.1_cds_WP_011670953.1_2931	28.947	76	144
WP_017214684.1	lcl|NZ_VCHK01000019.1_cds_WP_004779550.1_975	34.615	104	221
WP_017214684.1	lcl|NZ_VCHK01000037.1_cds_WP_011671435.1_1816	26.923	78	221
WP_017214685.1	lcl|NZ_VCHK01000056.1_cds_WP_011669956.1_2434	26.087	253	260
WP_017214685.1	lcl|NZ_VCHK01000098.1_cds_WP_002766579.1_3313	27.907	215	260
WP_017214685.1	lcl|NZ_VCHK01000005.1_cds_WP_002723910.1_2244	25.806	155	260
WP_017214686.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	27.215	316	374
WP_017214686.1	lcl|NZ_VCHK01000018.1_cds_WP_011671143.1_927	23.768	345	374
WP_017214686.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	25.828	302	374
WP_017214686.1	lcl|NZ_VCHK01000077.1_cds_WP_002754065.1_2939	26.174	298	374
WP_017214686.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	25.794	252	374
WP_017214686.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	24.026	308	374
WP_017214686.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	22.443	352	374
WP_017214686.1	lcl|NZ_VCHK01000014.1_cds_WP_011672198.1_620	24.118	170	374
WP_017214689.1	lcl|NZ_VCHK01000038.1_cds_WP_011669876.1_1828	25.000	208	413
WP_020981159.1	lcl|NZ_VCHK01000016.1_cds_WP_011671958.1_808	34.185	313	324
WP_020981159.1	lcl|NZ_VCHK01000009.1_cds_WP_002723163.1_3159	35.036	137	324
WP_020981159.1	lcl|NZ_VCHK01000033.1_cds_WP_002727159.1_1678	28.346	127	324
WP_020981159.1	lcl|NZ_VCHK01000105.1_cds_WP_011670814.1_243	24.793	121	324
WP_017214691.1	lcl|NZ_VCHK01000038.1_cds_WP_011669877.1_1827	26.364	110	229
WP_017214691.1	lcl|NZ_VCHK01000019.1_cds_WP_004779589.1_976	30.841	107	229
WP_017214696.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	24.164	269	294
WP_017214696.1	lcl|NZ_VCHK01000007.1_cds_WP_002751102.1_2793	28.804	184	294
WP_017214696.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	25.397	189	294
WP_017214696.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	27.389	157	294
WP_017214696.1	lcl|NZ_VCHK01000005.1_cds_WP_011671074.1_2268	29.204	113	294
WP_017214696.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	21.827	197	294
WP_017214696.1	lcl|NZ_VCHK01000018.1_cds_WP_011671143.1_927	26.977	215	294
WP_017214698.1	lcl|NZ_VCHK01000037.1_cds_FFZ96_RS10140_1822	23.571	140	174
WP_017214700.1	lcl|NZ_VCHK01000019.1_cds_WP_011669932.1_966	31.830	377	361
WP_017214700.1	lcl|NZ_VCHK01000074.1_cds_WP_011671571.1_2891	29.798	396	361
WP_017214700.1	lcl|NZ_VCHK01000019.1_cds_WP_011669923.1_984	36.863	255	361
WP_017214700.1	lcl|NZ_VCHK01000019.1_cds_WP_011669926.1_981	36.916	214	361
WP_017214700.1	lcl|NZ_VCHK01000062.1_cds_WP_011669968.1_2625	31.250	304	361
WP_017214700.1	lcl|NZ_VCHK01000005.1_cds_WP_002750680.1_2269	23.416	363	361
WP_235592100.1	lcl|NZ_VCHK01000077.1_cds_WP_011670960.1_2941	31.429	105	167
WP_020981137.1	lcl|NZ_VCHK01000066.1_cds_WP_011669421.1_2692	39.768	259	592
WP_020981137.1	lcl|NZ_VCHK01000013.1_cds_WP_011669275.1_557	38.397	237	592
WP_020981137.1	lcl|NZ_VCHK01000034.1_cds_WP_011671171.1_1720	32.000	375	592
WP_020981137.1	lcl|NZ_VCHK01000019.1_cds_WP_011669933.1_965	32.273	220	592
WP_020981137.1	lcl|NZ_VCHK01000080.1_cds_WP_011671918.1_3031	28.205	234	592
