WP_017214669.1	lcl|NZ_RQHR01000022.1_cds_WP_135573185.1_3326	94.186	86	106
WP_017214670.1	lcl|NZ_RQHR01000005.1_cds_WP_118954467.1_477	24.000	325	314
WP_017214670.1	lcl|NZ_RQHR01000019.1_cds_WP_135781012.1_1815	23.345	287	314
WP_017214670.1	lcl|NZ_RQHR01000015.1_cds_WP_118957901.1_3514	23.529	170	314
WP_017214672.1	lcl|NZ_RQHR01000019.1_cds_WP_135780860.1_1567	39.041	146	185
WP_017214673.1	lcl|NZ_RQHR01000019.1_cds_WP_135781012.1_1815	32.635	334	329
WP_017214673.1	lcl|NZ_RQHR01000005.1_cds_WP_118954467.1_477	31.429	315	329
WP_017214673.1	lcl|NZ_RQHR01000005.1_cds_WP_135778774.1_179	30.323	310	329
WP_017214673.1	lcl|NZ_RQHR01000015.1_cds_WP_118957901.1_3514	28.152	341	329
WP_017214673.1	lcl|NZ_RQHR01000005.1_cds_WP_135778864.1_320	30.341	323	329
WP_017214673.1	lcl|NZ_RQHR01000005.1_cds_WP_118964863.1_67	28.571	322	329
WP_017214673.1	lcl|NZ_RQHR01000005.1_cds_WP_135779112.1_677	28.395	243	329
WP_017214673.1	lcl|NZ_RQHR01000005.1_cds_WP_135779214.1_838	25.444	338	329
WP_017214673.1	lcl|NZ_RQHR01000010.1_cds_WP_135779724.1_1901	26.718	262	329
WP_017214673.1	lcl|NZ_RQHR01000005.1_cds_WP_135779030.1_568	26.299	308	329
WP_017214673.1	lcl|NZ_RQHR01000012.1_cds_WP_135780142.1_2351	24.254	268	329
WP_017214673.1	lcl|NZ_RQHR01000005.1_cds_WP_135778666.1_14	27.907	129	329
WP_017214674.1	lcl|NZ_RQHR01000019.1_cds_WP_135571464.1_1814	26.316	190	267
WP_017214674.1	lcl|NZ_RQHR01000005.1_cds_WP_135779348.1_1030	38.636	88	267
WP_017214674.1	lcl|NZ_RQHR01000015.1_cds_WP_135780440.1_3515	24.631	203	267
WP_017214674.1	lcl|NZ_RQHR01000005.1_cds_WP_135779268.1_921	32.353	102	267
WP_017214675.1	lcl|NZ_RQHR01000019.1_cds_WP_135780757.1_1411	26.074	326	510
WP_017214675.1	lcl|NZ_RQHR01000019.1_cds_WP_135780756.1_1410	32.609	92	510
