WP_017214669.1	lcl|NZ_AFKL01000419.1_cds_WP_000340715.1_2	97.674	86	106
WP_017214670.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	94.634	205	314
WP_017214670.1	lcl|NZ_AFKL01000419.1_cds_WP_000410265.1_1	93.805	113	314
WP_017214670.1	lcl|NZ_AFKL01000286.1_cds_WP_000093099.1_447	59.677	62	314
WP_017214670.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	26.493	268	314
WP_017214670.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	25.776	322	314
WP_017214670.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	23.958	288	314
WP_017214670.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	24.599	187	314
WP_017214671.1	lcl|NZ_AFKL01000180.1_cds_WP_000604524.1_1418	91.507	365	365
WP_017214672.1	lcl|NZ_AFKL01000180.1_cds_WP_000884059.1_1417	96.757	185	185
WP_017214672.1	lcl|NZ_AFKL01000155.1_cds_WP_000351733.1_1621	40.714	140	185
WP_017214673.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	94.529	329	329
WP_017214673.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	32.063	315	329
WP_017214673.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	32.595	316	329
WP_017214673.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	31.270	307	329
WP_017214673.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	29.078	282	329
WP_017214673.1	lcl|NZ_AFKL01000080.1_cds_WP_000649925.1_2534	30.341	323	329
WP_017214673.1	lcl|NZ_AFKL01000387.1_cds_WP_000709511.1_105	27.879	330	329
WP_017214673.1	lcl|NZ_AFKL01000008.1_cds_WP_000601375.1_3725	25.333	300	329
WP_017214673.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	30.196	255	329
WP_017214673.1	lcl|NZ_AFKL01000148.1_cds_WP_000688695.1_1744	28.623	276	329
WP_017214673.1	lcl|NZ_AFKL01000073.1_cds_WP_000475904.1_2718	28.467	274	329
WP_017214673.1	lcl|NZ_AFKL01000006.1_cds_WP_001074785.1_3747	27.925	265	329
WP_017214673.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	28.994	169	329
WP_017214673.1	lcl|NZ_AFKL01000264.1_cds_WP_001003555.1_592	23.964	338	329
WP_017214673.1	lcl|NZ_AFKL01000008.1_cds_WP_000487322.1_3723	26.398	322	329
WP_017214673.1	lcl|NZ_AFKL01000073.1_cds_WP_141567160.1_2701	51.429	35	329
