WP_017214669.1	lcl|NZ_AOVG01000151.1_cds_WP_000340715.1_3242	97.674	86	106
WP_017214670.1	lcl|NZ_AOVG01000151.1_cds_WP_000410273.1_3241	94.268	314	314
WP_017214670.1	lcl|NZ_AOVG01000151.1_cds_WP_000093099.1_3221	59.677	62	314
WP_017214670.1	lcl|NZ_AOVG01000151.1_cds_WP_000646250.1_3238	26.493	268	314
WP_017214670.1	lcl|NZ_AOVG01000161.1_cds_WP_000744700.1_3635	25.776	322	314
WP_017214670.1	lcl|NZ_AOVG01000151.1_cds_WP_000723090.1_3159	23.958	288	314
WP_017214670.1	lcl|NZ_AOVG01000151.1_cds_WP_000600889.1_3212	24.599	187	314
WP_017214671.1	lcl|NZ_AOVG01000151.1_cds_WP_000604524.1_3240	91.507	365	365
WP_017214672.1	lcl|NZ_AOVG01000151.1_cds_WP_000884059.1_3239	96.757	185	185
WP_017214672.1	lcl|NZ_AOVG01000116.1_cds_WP_000351733.1_2288	40.714	140	185
WP_017214673.1	lcl|NZ_AOVG01000151.1_cds_WP_000646250.1_3238	94.529	329	329
WP_017214673.1	lcl|NZ_AOVG01000161.1_cds_WP_000744700.1_3635	32.063	315	329
WP_017214673.1	lcl|NZ_AOVG01000151.1_cds_WP_000600889.1_3212	32.595	316	329
WP_017214673.1	lcl|NZ_AOVG01000151.1_cds_WP_000723090.1_3159	31.045	335	329
WP_017214673.1	lcl|NZ_AOVG01000143.1_cds_WP_001984071.1_3092	31.270	307	329
WP_017214673.1	lcl|NZ_AOVG01000109.1_cds_WP_000649925.1_1976	30.341	323	329
WP_017214673.1	lcl|NZ_AOVG01000044.1_cds_WP_000709511.1_621	27.879	330	329
WP_017214673.1	lcl|NZ_AOVG01000151.1_cds_WP_000601375.1_3185	25.333	300	329
WP_017214673.1	lcl|NZ_AOVG01000151.1_cds_WP_001067557.1_3235	30.196	255	329
WP_017214673.1	lcl|NZ_AOVG01000112.1_cds_WP_000688695.1_2156	28.623	276	329
WP_017214673.1	lcl|NZ_AOVG01000151.1_cds_WP_000475904.1_3176	28.467	274	329
WP_017214673.1	lcl|NZ_AOVG01000151.1_cds_WP_000410273.1_3241	27.530	247	329
WP_017214673.1	lcl|NZ_AOVG01000037.1_cds_WP_001074785.1_454	27.925	265	329
WP_017214673.1	lcl|NZ_AOVG01000157.1_cds_WP_001003555.1_3519	23.964	338	329
WP_017214673.1	lcl|NZ_AOVG01000151.1_cds_WP_000487322.1_3187	26.398	322	329
WP_017214674.1	lcl|NZ_AOVG01000151.1_cds_WP_000774262.1_3237	94.007	267	267
WP_017214674.1	lcl|NZ_AOVG01000151.1_cds_WP_000859505.1_3188	26.295	251	267
WP_017214674.1	lcl|NZ_AOVG01000151.1_cds_WP_000800438.1_3207	25.630	238	267
WP_017214674.1	lcl|NZ_AOVG01000151.1_cds_WP_000842260.1_3158	26.842	190	267
WP_017214674.1	lcl|NZ_AOVG01000108.1_cds_WP_000667727.1_1878	32.727	110	267
WP_017214674.1	lcl|NZ_AOVG01000155.1_cds_WP_000805357.1_3425	33.333	102	267
WP_017214675.1	lcl|NZ_AOVG01000151.1_cds_WP_000612797.1_3236	94.706	510	510
WP_017214675.1	lcl|NZ_AOVG01000038.1_cds_WP_000291591.1_530	26.154	325	510
WP_017214675.1	lcl|NZ_AOVG01000038.1_cds_WP_000364507.1_529	31.111	90	510
WP_017214675.1	lcl|NZ_AOVG01000151.1_cds_WP_000612797.1_3236	94.706	510	510
WP_017214675.1	lcl|NZ_AOVG01000038.1_cds_WP_000291591.1_530	26.154	325	510
WP_017214675.1	lcl|NZ_AOVG01000038.1_cds_WP_000364507.1_529	31.111	90	510
WP_017214676.1	lcl|NZ_AOVG01000151.1_cds_WP_001067557.1_3235	96.364	330	330
WP_017214676.1	lcl|NZ_AOVG01000151.1_cds_WP_000646250.1_3238	28.525	305	330
WP_017214676.1	lcl|NZ_AOVG01000151.1_cds_WP_000600889.1_3212	26.692	266	330
WP_017214676.1	lcl|NZ_AOVG01000143.1_cds_WP_001984071.1_3092	25.547	274	330
WP_017214676.1	lcl|NZ_AOVG01000161.1_cds_WP_000744700.1_3635	26.582	316	330
WP_017214676.1	lcl|NZ_AOVG01000157.1_cds_WP_001003555.1_3519	29.218	243	330
WP_017214676.1	lcl|NZ_AOVG01000151.1_cds_WP_000723090.1_3159	24.625	333	330
WP_017214676.1	lcl|NZ_AOVG01000109.1_cds_WP_000649925.1_1976	29.688	256	330
WP_017214676.1	lcl|NZ_AOVG01000112.1_cds_WP_000688695.1_2156	26.244	221	330
WP_017214676.1	lcl|NZ_AOVG01000151.1_cds_WP_000601375.1_3185	25.540	278	330
WP_017214677.1	lcl|NZ_AOVG01000151.1_cds_WP_000689743.1_3232	38.122	543	538
WP_017214677.1	lcl|NZ_AOVG01000151.1_cds_WP_000689743.1_3232	38.122	543	538
WP_017214678.1	lcl|NZ_AOVG01000151.1_cds_WP_000342713.1_3231	67.045	264	264
WP_017214678.1	lcl|NZ_AOVG01000119.1_cds_WP_001002663.1_2329	41.152	243	264
WP_020981179.1	lcl|NZ_AOVG01000151.1_cds_WP_001246618.1_3230	87.097	310	310
WP_020981179.1	lcl|NZ_AOVG01000067.1_cds_WP_000501205.1_1035	36.304	303	310
WP_020981179.1	lcl|NZ_AOVG01000006.1_cds_WP_001183723.1_31	28.629	248	310
WP_020981179.1	lcl|NZ_AOVG01000162.1_cds_WP_000279894.1_3671	25.339	221	310
WP_020981179.1	lcl|NZ_AOVG01000151.1_cds_WP_001246618.1_3230	87.097	310	310
WP_020981179.1	lcl|NZ_AOVG01000067.1_cds_WP_000501205.1_1035	36.304	303	310
WP_020981179.1	lcl|NZ_AOVG01000006.1_cds_WP_001183723.1_31	28.629	248	310
WP_020981179.1	lcl|NZ_AOVG01000162.1_cds_WP_000279894.1_3671	25.339	221	310
WP_202900251.1	lcl|NZ_AOVG01000115.1_cds_WP_229309472.1_2232	92.481	133	265
WP_202900251.1	lcl|NZ_AOVG01000115.1_cds_WP_042709618.1_2231	83.505	97	265
WP_202900251.1	lcl|NZ_AOVG01000001.1_cds_LEP2GSC148_RS0100005_1	40.698	86	265
WP_202900251.1	lcl|NZ_AOVG01000092.1_cds_LEP2GSC148_RS1000000126625_1526	53.488	43	265
WP_202900251.1	lcl|NZ_AOVG01000092.1_cds_LEP2GSC148_RS1000000126625_1526	45.000	20	265
WP_202900251.1	lcl|NZ_AOVG01000115.1_cds_WP_229309472.1_2232	92.481	133	265
WP_202900251.1	lcl|NZ_AOVG01000115.1_cds_WP_042709618.1_2231	83.505	97	265
WP_202900251.1	lcl|NZ_AOVG01000001.1_cds_LEP2GSC148_RS0100005_1	40.698	86	265
WP_202900251.1	lcl|NZ_AOVG01000092.1_cds_LEP2GSC148_RS1000000126625_1526	53.488	43	265
WP_202900251.1	lcl|NZ_AOVG01000092.1_cds_LEP2GSC148_RS1000000126625_1526	45.000	20	265
WP_017214681.1	lcl|NZ_AOVG01000151.1_cds_WP_000479982.1_3229	94.697	264	264
WP_017214682.1	lcl|NZ_AOVG01000151.1_cds_WP_000715958.1_3228	86.047	129	130
WP_017214683.1	lcl|NZ_AOVG01000151.1_cds_WP_001088866.1_3227	88.889	144	144
WP_017214683.1	lcl|NZ_AOVG01000068.1_cds_WP_002069656.1_1073	41.071	56	144
WP_017214683.1	lcl|NZ_AOVG01000075.1_cds_WP_000360599.1_1224	28.571	112	144
WP_017214684.1	lcl|NZ_AOVG01000151.1_cds_WP_000517242.1_3226	93.213	221	221
WP_017214684.1	lcl|NZ_AOVG01000161.1_cds_WP_001082180.1_3606	28.205	78	221
WP_017214684.1	lcl|NZ_AOVG01000156.1_cds_WP_001069834.1_3440	26.606	109	221
WP_017214685.1	lcl|NZ_AOVG01000151.1_cds_WP_000859505.1_3188	54.651	258	260
WP_017214685.1	lcl|NZ_AOVG01000151.1_cds_WP_000800438.1_3207	27.179	195	260
WP_017214685.1	lcl|NZ_AOVG01000151.1_cds_WP_000774262.1_3237	21.790	257	260
WP_017214685.1	lcl|NZ_AOVG01000155.1_cds_WP_000805357.1_3425	25.581	215	260
WP_017214686.1	lcl|NZ_AOVG01000151.1_cds_WP_000487322.1_3187	41.972	355	374
WP_017214686.1	lcl|NZ_AOVG01000151.1_cds_WP_000723090.1_3159	28.399	331	374
WP_017214686.1	lcl|NZ_AOVG01000109.1_cds_WP_000649925.1_1976	26.950	282	374
WP_017214686.1	lcl|NZ_AOVG01000151.1_cds_WP_000600889.1_3212	24.648	284	374
WP_017214686.1	lcl|NZ_AOVG01000044.1_cds_WP_000709511.1_621	25.839	298	374
WP_017214686.1	lcl|NZ_AOVG01000151.1_cds_WP_000475904.1_3176	26.545	275	374
WP_017214686.1	lcl|NZ_AOVG01000161.1_cds_WP_000744700.1_3635	23.392	342	374
WP_017214686.1	lcl|NZ_AOVG01000069.1_cds_WP_000457972.1_1146	25.434	173	374
