WP_017214669.1	lcl|NZ_AHQP01000102.1_cds_WP_000340715.1_2356	97.674	86	106
WP_017214670.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	94.268	314	314
WP_017214670.1	lcl|NZ_AHQP01000102.1_cds_WP_000093099.1_2377	59.677	62	314
WP_017214670.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	26.493	268	314
WP_017214670.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	25.776	322	314
WP_017214670.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	23.958	288	314
WP_017214670.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	24.599	187	314
WP_017214671.1	lcl|NZ_AHQP01000102.1_cds_WP_000604524.1_2358	91.507	365	365
WP_017214672.1	lcl|NZ_AHQP01000102.1_cds_WP_000884059.1_2359	96.757	185	185
WP_017214672.1	lcl|NZ_AHQP01000103.1_cds_WP_000351733.1_2348	40.714	140	185
WP_017214673.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	94.529	329	329
WP_017214673.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	32.063	315	329
WP_017214673.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	32.595	316	329
WP_017214673.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	31.045	335	329
WP_017214673.1	lcl|NZ_AHQP01000240.1_cds_WP_001984071.1_1021	31.270	307	329
WP_017214673.1	lcl|NZ_AHQP01000005.1_cds_WP_000649925.1_3693	30.341	323	329
WP_017214673.1	lcl|NZ_AHQP01000020.1_cds_WP_000709511.1_3461	27.879	330	329
WP_017214673.1	lcl|NZ_AHQP01000102.1_cds_WP_000601375.1_2413	25.333	300	329
WP_017214673.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	30.196	255	329
WP_017214673.1	lcl|NZ_AHQP01000352.1_cds_WP_000688695.1_442	28.623	276	329
WP_017214673.1	lcl|NZ_AHQP01000102.1_cds_WP_000475904.1_2422	28.467	274	329
WP_017214673.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	27.530	247	329
WP_017214673.1	lcl|NZ_AHQP01000390.1_cds_WP_001074785.1_54	27.925	265	329
WP_017214673.1	lcl|NZ_AHQP01000104.1_cds_WP_001003555.1_2280	23.964	338	329
WP_017214673.1	lcl|NZ_AHQP01000102.1_cds_WP_000487322.1_2411	26.398	322	329
WP_017214674.1	lcl|NZ_AHQP01000102.1_cds_WP_000774262.1_2361	94.007	267	267
WP_017214674.1	lcl|NZ_AHQP01000102.1_cds_WP_000859505.1_2410	26.295	251	267
WP_017214674.1	lcl|NZ_AHQP01000102.1_cds_WP_000800438.1_2391	25.630	238	267
WP_017214674.1	lcl|NZ_AHQP01000367.1_cds_WP_000842260.1_204	26.842	190	267
WP_017214674.1	lcl|NZ_AHQP01000048.1_cds_WP_000667727.1_3350	32.727	110	267
WP_017214674.1	lcl|NZ_AHQP01000363.1_cds_WP_000805357.1_254	33.333	102	267
WP_017214675.1	lcl|NZ_AHQP01000102.1_cds_WP_000612797.1_2362	94.706	510	510
WP_017214675.1	lcl|NZ_AHQP01000354.1_cds_WP_000291591.1_432	26.154	325	510
WP_017214675.1	lcl|NZ_AHQP01000354.1_cds_WP_000364507.1_431	31.111	90	510
WP_017214675.1	lcl|NZ_AHQP01000102.1_cds_WP_000612797.1_2362	94.706	510	510
WP_017214675.1	lcl|NZ_AHQP01000354.1_cds_WP_000291591.1_432	26.154	325	510
WP_017214675.1	lcl|NZ_AHQP01000354.1_cds_WP_000364507.1_431	31.111	90	510
WP_017214676.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	96.364	330	330
WP_017214676.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	28.525	305	330
WP_017214676.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	26.692	266	330
WP_017214676.1	lcl|NZ_AHQP01000240.1_cds_WP_001984071.1_1021	25.547	274	330
WP_017214676.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	26.582	316	330
WP_017214676.1	lcl|NZ_AHQP01000104.1_cds_WP_001003555.1_2280	29.218	243	330
WP_017214676.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	24.625	333	330
WP_017214676.1	lcl|NZ_AHQP01000005.1_cds_WP_000649925.1_3693	29.688	256	330
WP_017214676.1	lcl|NZ_AHQP01000352.1_cds_WP_000688695.1_442	26.244	221	330
WP_017214676.1	lcl|NZ_AHQP01000102.1_cds_WP_000601375.1_2413	25.540	278	330
WP_017214677.1	lcl|NZ_AHQP01000102.1_cds_WP_000689743.1_2366	38.122	543	538
WP_017214677.1	lcl|NZ_AHQP01000102.1_cds_WP_000689743.1_2366	38.122	543	538
WP_017214678.1	lcl|NZ_AHQP01000102.1_cds_WP_000342713.1_2367	67.045	264	264
WP_017214678.1	lcl|NZ_AHQP01000174.1_cds_WP_001002663.1_1639	41.152	243	264
WP_020981179.1	lcl|NZ_AHQP01000102.1_cds_WP_001246618.1_2368	87.097	310	310
WP_020981179.1	lcl|NZ_AHQP01000078.1_cds_WP_000501205.1_2658	36.304	303	310
WP_020981179.1	lcl|NZ_AHQP01000365.1_cds_WP_001183723.1_231	28.629	248	310
WP_020981179.1	lcl|NZ_AHQP01000063.1_cds_WP_000279894.1_2939	25.339	221	310
WP_020981179.1	lcl|NZ_AHQP01000102.1_cds_WP_001246618.1_2368	87.097	310	310
WP_020981179.1	lcl|NZ_AHQP01000078.1_cds_WP_000501205.1_2658	36.304	303	310
WP_020981179.1	lcl|NZ_AHQP01000365.1_cds_WP_001183723.1_231	28.629	248	310
WP_020981179.1	lcl|NZ_AHQP01000063.1_cds_WP_000279894.1_2939	25.339	221	310
WP_202900251.1	lcl|NZ_AHQP01000014.1_cds_WP_229309472.1_3506	92.481	133	265
WP_202900251.1	lcl|NZ_AHQP01000014.1_cds_WP_042709618.1_3505	83.505	97	265
WP_202900251.1	lcl|NZ_AHQP01000034.1_cds_LEP2GSC073_RS0101870_3416	40.698	86	265
WP_202900251.1	lcl|NZ_AHQP01000034.1_cds_LEP2GSC073_RS1000000126380_3415	53.488	43	265
WP_202900251.1	lcl|NZ_AHQP01000034.1_cds_LEP2GSC073_RS1000000126380_3415	45.000	20	265
WP_202900251.1	lcl|NZ_AHQP01000014.1_cds_WP_229309472.1_3506	92.481	133	265
WP_202900251.1	lcl|NZ_AHQP01000014.1_cds_WP_042709618.1_3505	83.505	97	265
WP_202900251.1	lcl|NZ_AHQP01000034.1_cds_LEP2GSC073_RS0101870_3416	40.698	86	265
WP_202900251.1	lcl|NZ_AHQP01000034.1_cds_LEP2GSC073_RS1000000126380_3415	53.488	43	265
WP_202900251.1	lcl|NZ_AHQP01000034.1_cds_LEP2GSC073_RS1000000126380_3415	45.000	20	265
WP_017214681.1	lcl|NZ_AHQP01000102.1_cds_WP_000479982.1_2369	94.697	264	264
WP_017214682.1	lcl|NZ_AHQP01000102.1_cds_WP_000715958.1_2370	86.047	129	130
WP_017214683.1	lcl|NZ_AHQP01000102.1_cds_WP_001088866.1_2371	88.889	144	144
WP_017214683.1	lcl|NZ_AHQP01000164.1_cds_WP_002069656.1_1749	41.071	56	144
WP_017214683.1	lcl|NZ_AHQP01000250.1_cds_WP_000360599.1_950	28.571	112	144
WP_017214684.1	lcl|NZ_AHQP01000102.1_cds_WP_000517242.1_2372	93.213	221	221
WP_017214684.1	lcl|NZ_AHQP01000349.1_cds_WP_001082180.1_547	28.205	78	221
WP_017214684.1	lcl|NZ_AHQP01000084.1_cds_WP_001069834.1_2542	26.606	109	221
WP_017214685.1	lcl|NZ_AHQP01000102.1_cds_WP_000859505.1_2410	54.651	258	260
WP_017214685.1	lcl|NZ_AHQP01000102.1_cds_WP_000800438.1_2391	27.179	195	260
WP_017214685.1	lcl|NZ_AHQP01000102.1_cds_WP_000774262.1_2361	21.790	257	260
WP_017214685.1	lcl|NZ_AHQP01000363.1_cds_WP_000805357.1_254	25.581	215	260
WP_017214686.1	lcl|NZ_AHQP01000102.1_cds_WP_000487322.1_2411	41.972	355	374
WP_017214686.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	28.399	331	374
WP_017214686.1	lcl|NZ_AHQP01000005.1_cds_WP_000649925.1_3693	26.950	282	374
WP_017214686.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	24.648	284	374
WP_017214686.1	lcl|NZ_AHQP01000020.1_cds_WP_000709511.1_3461	25.839	298	374
WP_017214686.1	lcl|NZ_AHQP01000102.1_cds_WP_000475904.1_2422	26.545	275	374
WP_017214686.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	23.392	342	374
WP_017214686.1	lcl|NZ_AHQP01000217.1_cds_WP_000457972.1_1212	25.434	173	374
WP_017214689.1	lcl|NZ_AHQP01000102.1_cds_WP_001015422.1_2374	26.923	390	413
