WP_017214669.1	lcl|NZ_AKXG02000021.1_cds_WP_000340715.1_2763	97.674	86	106
WP_017214670.1	lcl|NZ_AKXG02000021.1_cds_WP_000410273.1_2764	94.268	314	314
WP_017214670.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	25.155	322	314
WP_017214670.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	26.119	268	314
WP_017214670.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	23.958	288	314
WP_017214671.1	lcl|NZ_AKXG02000021.1_cds_WP_000604527.1_2765	91.233	365	365
WP_017214672.1	lcl|NZ_AKXG02000021.1_cds_WP_000884059.1_2766	96.757	185	185
WP_017214672.1	lcl|NZ_AKXG02000029.1_cds_WP_000351733.1_2474	40.714	140	185
WP_017214673.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	95.137	329	329
WP_017214673.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	32.063	315	329
WP_017214673.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	31.045	335	329
WP_017214673.1	lcl|NZ_AKXG02000025.1_cds_WP_001984071.1_2667	31.270	307	329
WP_017214673.1	lcl|NZ_AKXG02000016.1_cds_WP_000649924.1_3354	30.341	323	329
WP_017214673.1	lcl|NZ_AKXG02000041.1_cds_WP_000709511.1_1771	27.879	330	329
WP_017214673.1	lcl|NZ_AKXG02000021.1_cds_WP_001067557.1_2770	30.196	255	329
WP_017214673.1	lcl|NZ_AKXG02000025.1_cds_WP_000688696.1_2687	28.623	276	329
WP_017214673.1	lcl|NZ_AKXG02000021.1_cds_WP_000475901.1_2817	28.467	274	329
WP_017214673.1	lcl|NZ_AKXG02000021.1_cds_WP_000410273.1_2764	27.530	247	329
WP_017214673.1	lcl|NZ_AKXG02000032.1_cds_WP_001074785.1_2162	27.925	265	329
WP_017214673.1	lcl|NZ_AKXG02000054.1_cds_WP_001003557.1_1178	24.096	332	329
WP_017214673.1	lcl|NZ_AKXG02000021.1_cds_WP_000378097.1_2787	25.581	172	329
WP_017214674.1	lcl|NZ_AKXG02000021.1_cds_WP_000774262.1_2768	94.007	267	267
WP_017214674.1	lcl|NZ_AKXG02000021.1_cds_WP_000842260.1_2835	26.842	190	267
WP_017214674.1	lcl|NZ_AKXG02000025.1_cds_WP_000667727.1_2710	32.727	110	267
WP_017214674.1	lcl|NZ_AKXG02000036.1_cds_WP_000805357.1_2081	33.333	102	267
WP_017214675.1	lcl|NZ_AKXG02000021.1_cds_WP_000602734.1_2769	94.902	510	510
WP_017214675.1	lcl|NZ_AKXG02000032.1_cds_WP_000291581.1_2239	26.154	325	510
WP_017214675.1	lcl|NZ_AKXG02000032.1_cds_WP_000364504.1_2238	31.111	90	510
WP_017214675.1	lcl|NZ_AKXG02000021.1_cds_WP_000602734.1_2769	94.902	510	510
WP_017214675.1	lcl|NZ_AKXG02000032.1_cds_WP_000291581.1_2239	26.154	325	510
