WP_017214669.1	lcl|NZ_AHPX01000291.1_cds_WP_000340713.1_59	95.349	86	106
WP_017214670.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	95.820	311	314
WP_017214670.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	23.642	313	314
WP_017214670.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	25.776	322	314
WP_017214670.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	24.306	288	314
WP_017214670.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	21.661	277	314
WP_017214672.1	lcl|NZ_AHPX01000176.1_cds_WP_000351733.1_1154	40.714	140	185
WP_017214673.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	30.659	349	329
WP_017214673.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	32.063	315	329
WP_017214673.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	31.343	335	329
WP_017214673.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	31.773	299	329
WP_017214673.1	lcl|NZ_AHPX01000052.1_cds_WP_001984071.1_3282	31.270	307	329
WP_017214673.1	lcl|NZ_AHPX01000048.1_cds_WP_000649923.1_3474	30.341	323	329
WP_017214673.1	lcl|NZ_AHPX01000169.1_cds_WP_000709511.1_1242	27.879	330	329
WP_017214673.1	lcl|NZ_AHPX01000052.1_cds_WP_000688695.1_3302	28.623	276	329
WP_017214673.1	lcl|NZ_AHPX01000291.1_cds_WP_000697617.1_108	23.529	289	329
WP_017214673.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	26.217	267	329
WP_017214673.1	lcl|NZ_AHPX01000291.1_cds_WP_000377753.1_106	25.496	353	329
WP_017214673.1	lcl|NZ_AHPX01000135.1_cds_WP_001074783.1_1845	27.547	265	329
WP_017214673.1	lcl|NZ_AHPX01000087.1_cds_WP_001003558.1_2443	23.952	334	329
WP_017214674.1	lcl|NZ_AHPX01000291.1_cds_WP_000432841.1_78	30.472	233	267
WP_017214674.1	lcl|NZ_AHPX01000049.1_cds_WP_000842260.1_3434	26.842	190	267
WP_017214674.1	lcl|NZ_AHPX01000140.1_cds_WP_000667727.1_1723	32.727	110	267
WP_017214674.1	lcl|NZ_AHPX01000291.1_cds_WP_000869621.1_105	21.951	246	267
WP_017214674.1	lcl|NZ_AHPX01000070.1_cds_WP_000805359.1_2678	34.314	102	267
WP_017214675.1	lcl|NZ_AHPX01000135.1_cds_WP_000291586.1_1917	26.154	325	510
WP_017214675.1	lcl|NZ_AHPX01000135.1_cds_WP_000364507.1_1916	31.111	90	510
WP_017214675.1	lcl|NZ_AHPX01000135.1_cds_WP_000291586.1_1917	26.154	325	510
WP_017214675.1	lcl|NZ_AHPX01000135.1_cds_WP_000364507.1_1916	31.111	90	510
WP_017214676.1	lcl|NZ_AHPX01000052.1_cds_WP_001984071.1_3282	25.547	274	330
WP_017214676.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	23.792	269	330
WP_017214676.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	26.582	316	330
WP_017214676.1	lcl|NZ_AHPX01000087.1_cds_WP_001003558.1_2443	29.218	243	330
WP_017214676.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	24.925	333	330
WP_017214676.1	lcl|NZ_AHPX01000291.1_cds_WP_000048849.1_83	31.250	128	330
WP_017214676.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	25.000	256	330
WP_017214676.1	lcl|NZ_AHPX01000048.1_cds_WP_000649923.1_3474	29.688	256	330
WP_017214676.1	lcl|NZ_AHPX01000052.1_cds_WP_000688695.1_3302	26.244	221	330
WP_017214676.1	lcl|NZ_AHPX01000291.1_cds_WP_000697617.1_108	25.591	254	330
WP_017214676.1	lcl|NZ_AHPX01000291.1_cds_WP_000377753.1_106	23.770	244	330
WP_017214678.1	lcl|NZ_AHPX01000134.1_cds_WP_001002663.1_1940	41.152	243	264
WP_020981179.1	lcl|NZ_AHPX01000088.1_cds_WP_000501205.1_2404	36.304	303	310
WP_020981179.1	lcl|NZ_AHPX01000062.1_cds_WP_001183723.1_2892	28.629	248	310
WP_020981179.1	lcl|NZ_AHPX01000053.1_cds_WP_000279894.1_3256	25.339	221	310
WP_020981179.1	lcl|NZ_AHPX01000088.1_cds_WP_000501205.1_2404	36.304	303	310
WP_020981179.1	lcl|NZ_AHPX01000062.1_cds_WP_001183723.1_2892	28.629	248	310
WP_020981179.1	lcl|NZ_AHPX01000053.1_cds_WP_000279894.1_3256	25.339	221	310
WP_202900251.1	lcl|NZ_AHPX01000291.1_cds_WP_225740214.1_57	97.744	133	265
WP_202900251.1	lcl|NZ_AHPX01000230.1_cds_WP_100220569.1_522	92.481	133	265
WP_202900251.1	lcl|NZ_AHPX01000291.1_cds_WP_000612368.1_58	97.938	97	265
WP_202900251.1	lcl|NZ_AHPX01000230.1_cds_WP_042710462.1_523	85.567	97	265
WP_202900251.1	lcl|NZ_AHPX01000291.1_cds_LEP2GSC033_RS1000000127375_111	43.137	102	265
WP_202900251.1	lcl|NZ_AHPX01000291.1_cds_LEP2GSC033_RS1000000127375_111	38.136	118	265
WP_202900251.1	lcl|NZ_AHPX01000291.1_cds_LEP2GSC033_RS1000000127375_111	52.381	21	265
WP_202900251.1	lcl|NZ_AHPX01000221.1_cds_LEP2GSC033_RS1000000129225_574	96.774	31	265
WP_202900251.1	lcl|NZ_AHPX01000221.1_cds_LEP2GSC033_RS1000000129225_574	80.000	15	265
WP_202900251.1	lcl|NZ_AHPX01000077.1_cds_LEP2GSC033_RS0108135_2523	40.698	86	265
WP_202900251.1	lcl|NZ_AHPX01000077.1_cds_LEP2GSC033_RS1000000129050_2524	50.000	44	265
WP_202900251.1	lcl|NZ_AHPX01000077.1_cds_LEP2GSC033_RS1000000129050_2524	45.000	20	265
WP_202900251.1	lcl|NZ_AHPX01000291.1_cds_WP_225740214.1_57	97.744	133	265
WP_202900251.1	lcl|NZ_AHPX01000230.1_cds_WP_100220569.1_522	92.481	133	265
WP_202900251.1	lcl|NZ_AHPX01000291.1_cds_WP_000612368.1_58	97.938	97	265
WP_202900251.1	lcl|NZ_AHPX01000230.1_cds_WP_042710462.1_523	85.567	97	265
WP_202900251.1	lcl|NZ_AHPX01000291.1_cds_LEP2GSC033_RS1000000127375_111	43.137	102	265
WP_202900251.1	lcl|NZ_AHPX01000291.1_cds_LEP2GSC033_RS1000000127375_111	38.136	118	265
WP_202900251.1	lcl|NZ_AHPX01000291.1_cds_LEP2GSC033_RS1000000127375_111	52.381	21	265
WP_202900251.1	lcl|NZ_AHPX01000221.1_cds_LEP2GSC033_RS1000000129225_574	96.774	31	265
WP_202900251.1	lcl|NZ_AHPX01000221.1_cds_LEP2GSC033_RS1000000129225_574	80.000	15	265
WP_202900251.1	lcl|NZ_AHPX01000077.1_cds_LEP2GSC033_RS0108135_2523	40.698	86	265
WP_202900251.1	lcl|NZ_AHPX01000077.1_cds_LEP2GSC033_RS1000000129050_2524	50.000	44	265
WP_202900251.1	lcl|NZ_AHPX01000077.1_cds_LEP2GSC033_RS1000000129050_2524	45.000	20	265
WP_017214683.1	lcl|NZ_AHPX01000016.1_cds_WP_000739277.1_3695	41.667	48	144
WP_017214683.1	lcl|NZ_AHPX01000284.1_cds_WP_002069656.1_271	41.071	56	144
WP_017214683.1	lcl|NZ_AHPX01000005.1_cds_WP_000360600.1_3844	28.571	112	144
WP_017214684.1	lcl|NZ_AHPX01000139.1_cds_WP_001082178.1_1780	28.205	78	221
WP_017214684.1	lcl|NZ_AHPX01000291.1_cds_WP_000862006.1_113	26.667	90	221
WP_017214684.1	lcl|NZ_AHPX01000059.1_cds_WP_001069832.1_3014	26.606	109	221
