WP_017214669.1	lcl|NZ_QHCU01000007.1_cds_WP_118966243.1_3729	94.186	86	106
WP_017214670.1	lcl|NZ_QHCU01000007.1_cds_WP_118966133.1_3730	90.323	310	314
WP_017214670.1	lcl|NZ_QHCU01000002.1_cds_WP_118954467.1_1312	24.000	325	314
WP_017214670.1	lcl|NZ_QHCU01000007.1_cds_WP_118966181.1_3785	22.121	330	314
WP_017214670.1	lcl|NZ_QHCU01000007.1_cds_WP_118966198.1_3804	23.345	287	314
WP_017214670.1	lcl|NZ_QHCU01000007.1_cds_WP_118966183.1_3787	21.523	302	314
WP_017214670.1	lcl|NZ_QHCU01000002.1_cds_WP_118957901.1_1799	23.529	170	314
WP_017214672.1	lcl|NZ_QHCU01000005.1_cds_WP_118956693.1_3085	39.041	146	185
WP_017214672.1	lcl|NZ_QHCU01000007.1_cds_WP_118966165.1_3767	35.593	177	185
WP_017214672.1	lcl|NZ_QHCU01000007.1_cds_WP_118966159.1_3758	31.655	139	185
WP_017214673.1	lcl|NZ_QHCU01000007.1_cds_WP_118966198.1_3804	32.836	335	329
WP_017214673.1	lcl|NZ_QHCU01000007.1_cds_WP_118966181.1_3785	30.841	321	329
WP_017214673.1	lcl|NZ_QHCU01000002.1_cds_WP_118954467.1_1312	31.429	315	329
WP_017214673.1	lcl|NZ_QHCU01000002.1_cds_WP_118964806.1_1609	30.000	310	329
WP_017214673.1	lcl|NZ_QHCU01000007.1_cds_WP_118966183.1_3787	30.719	306	329
WP_017214673.1	lcl|NZ_QHCU01000002.1_cds_WP_118957901.1_1799	28.152	341	329
WP_017214673.1	lcl|NZ_QHCU01000007.1_cds_WP_241548303.1_3779	26.515	264	329
WP_017214673.1	lcl|NZ_QHCU01000002.1_cds_WP_118964736.1_1468	30.650	323	329
WP_017214673.1	lcl|NZ_QHCU01000002.1_cds_WP_118964863.1_1724	28.571	322	329
WP_017214673.1	lcl|NZ_QHCU01000001.1_cds_WP_118964406.1_939	25.740	338	329
WP_017214673.1	lcl|NZ_QHCU01000001.1_cds_WP_118964479.1_1103	27.984	243	329
WP_017214673.1	lcl|NZ_QHCU01000004.1_cds_WP_118965541.1_2831	26.718	262	329
WP_017214673.1	lcl|NZ_QHCU01000007.1_cds_WP_118966133.1_3730	27.068	266	329
WP_017214673.1	lcl|NZ_QHCU01000002.1_cds_WP_118964606.1_1220	25.672	335	329
WP_017214673.1	lcl|NZ_QHCU01000007.1_cds_WP_118966185.1_3789	25.362	276	329
WP_017214673.1	lcl|NZ_QHCU01000006.1_cds_WP_118965922.1_3434	24.254	268	329
WP_017214673.1	lcl|NZ_QHCU01000007.1_cds_WP_118966174.1_3777	28.846	156	329
WP_017214673.1	lcl|NZ_QHCU01000002.1_cds_WP_118964890.1_1776	28.682	129	329
WP_017214674.1	lcl|NZ_QHCU01000007.1_cds_WP_118966182.1_3786	27.778	198	267
WP_017214674.1	lcl|NZ_QHCU01000007.1_cds_WP_118966173.1_3776	28.837	215	267
WP_017214674.1	lcl|NZ_QHCU01000007.1_cds_WP_118966199.1_3805	26.455	189	267
WP_017214674.1	lcl|NZ_QHCU01000001.1_cds_WP_118964309.1_753	38.636	88	267
WP_017214674.1	lcl|NZ_QHCU01000007.1_cds_WP_118966157.1_3755	23.280	189	267
WP_017214674.1	lcl|NZ_QHCU01000001.1_cds_WP_118964367.1_858	32.353	102	267
WP_017214674.1	lcl|NZ_QHCU01000002.1_cds_WP_118964903.1_1798	24.631	203	267
WP_017214675.1	lcl|NZ_QHCU01000005.1_cds_WP_118965804.1_3237	26.380	326	510
WP_017214675.1	lcl|NZ_QHCU01000005.1_cds_WP_118956564.1_3238	33.333	90	510
WP_017214675.1	lcl|NZ_QHCU01000005.1_cds_WP_118965804.1_3237	26.380	326	510
WP_017214675.1	lcl|NZ_QHCU01000005.1_cds_WP_118956564.1_3238	33.333	90	510
