WP_017214669.1	lcl|NZ_JADDXI010000013.1_cds_WP_002725873.1_802	90.698	86	106
WP_017214670.1	lcl|NZ_JADDXI010000013.1_cds_WP_061209188.1_803	92.013	313	314
WP_017214670.1	lcl|NZ_JADDXI010000471.1_cds_WP_002733534.1_2970	25.746	268	314
WP_017214670.1	lcl|NZ_JADDXI010000287.1_cds_WP_061208146.1_1536	23.457	324	314
WP_017214670.1	lcl|NZ_JADDXI010000122.1_cds_WP_011671706.1_226	24.138	290	314
WP_017214670.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209097.1_2108	22.460	187	314
WP_017214670.1	lcl|NZ_JADDXI010000031.1_cds_WP_061208650.1_2261	25.311	241	314
WP_017214670.1	lcl|NZ_JADDXI010000042.1_cds_WP_002729504.1_3137	22.353	170	314
WP_017214671.1	lcl|NZ_JADDXI010000471.1_cds_IQA55_RS16120_2972	100.000	37	365
WP_017214672.1	lcl|NZ_JADDXI010000471.1_cds_WP_002733646.1_2971	96.216	185	185
WP_017214672.1	lcl|NZ_JADDXI010000437.1_cds_WP_193826487.1_2614	41.071	112	185
WP_017214673.1	lcl|NZ_JADDXI010000471.1_cds_WP_002733534.1_2970	94.225	329	329
WP_017214673.1	lcl|NZ_JADDXI010000013.1_cds_WP_061208754.1_807	31.429	350	329
WP_017214673.1	lcl|NZ_JADDXI010000287.1_cds_WP_061208146.1_1536	31.111	315	329
WP_017214673.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209097.1_2108	31.773	299	329
WP_017214673.1	lcl|NZ_JADDXI010000122.1_cds_WP_011671706.1_226	30.838	334	329
WP_017214673.1	lcl|NZ_JADDXI010000031.1_cds_WP_061208650.1_2261	30.225	311	329
WP_017214673.1	lcl|NZ_JADDXI010000042.1_cds_WP_002729504.1_3137	27.859	341	329
WP_017214673.1	lcl|NZ_JADDXI010000155.1_cds_WP_061207995.1_538	29.781	319	329
WP_017214673.1	lcl|NZ_JADDXI010000031.1_cds_WP_002754065.1_2258	27.576	330	329
WP_017214673.1	lcl|NZ_JADDXI010000185.1_cds_WP_193826391.1_723	23.144	229	329
WP_017214673.1	lcl|NZ_JADDXI010000013.1_cds_WP_061209188.1_803	27.530	247	329
WP_017214673.1	lcl|NZ_JADDXI010000185.1_cds_WP_061208022.1_731	27.737	274	329
WP_017214673.1	lcl|NZ_JADDXI010000441.1_cds_WP_002751102.1_2752	27.170	265	329
WP_017214673.1	lcl|NZ_JADDXI010000102.1_cds_IQA55_RS03020_58	30.201	149	329
WP_017214673.1	lcl|NZ_JADDXI010000118.1_cds_WP_061208031.1_210	30.460	174	329
