WP_017214669.1	lcl|NZ_AP025028.1_cds_WP_109019586.1_2140	67.606	71	106
WP_017214670.1	lcl|NZ_AP025028.1_cds_WP_109019372.1_2139	82.258	310	314
WP_017214670.1	lcl|NZ_AP025028.1_cds_WP_109019587.1_2110	50.482	311	314
WP_017214670.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	23.636	330	314
WP_017214670.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	24.918	305	314
WP_017214670.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	23.077	234	314
WP_017214672.1	lcl|NZ_AP025028.1_cds_WP_109019914.1_1896	37.143	140	185
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	30.915	317	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	29.141	326	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109021381.1_3260	28.659	328	329
WP_017214673.1	lcl|NZ_AP025029.1_cds_WP_109022336.1_3786	28.529	333	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	28.754	313	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109021812.1_132	26.087	322	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109019418.1_2089	26.000	350	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109019587.1_2110	22.468	316	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109019408.1_2099	25.949	316	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109019372.1_2139	26.266	316	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109019438.1_2069	25.448	279	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109022003.1_339	29.508	122	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109020381.1_2658	23.372	261	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109020090.1_579	23.194	263	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109021434.1_3319	28.340	247	329
WP_017214673.1	lcl|NZ_AP025028.1_cds_WP_109019405.1_2103	22.426	272	329
WP_017214674.1	lcl|NZ_AP025028.1_cds_WP_109019496.1_2005	23.755	261	267
WP_017214674.1	lcl|NZ_AP025028.1_cds_WP_109019365.1_2147	25.641	195	267
WP_017214674.1	lcl|NZ_AP025028.1_cds_WP_109019404.1_2104	21.127	213	267
WP_017214674.1	lcl|NZ_AP025028.1_cds_WP_109021867.1_190	28.421	190	267
WP_017214675.1	lcl|NZ_AP025028.1_cds_WP_278321634.1_1871	26.627	338	510
WP_017214675.1	lcl|NZ_AP025028.1_cds_WP_278321634.1_1871	26.627	338	510
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	25.225	333	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109021381.1_3260	24.342	304	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	28.261	276	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109022003.1_339	31.461	178	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	28.682	258	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109019419.1_2088	25.157	318	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109020381.1_2658	30.233	172	330
WP_017214676.1	lcl|NZ_AP025029.1_cds_WP_109022336.1_3786	24.917	301	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109019374.1_2137	29.134	127	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109019408.1_2099	24.490	294	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109021825.1_145	27.273	110	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109021434.1_3319	25.854	205	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109020090.1_579	26.786	224	330
WP_017214676.1	lcl|NZ_AP025028.1_cds_WP_109021812.1_132	28.000	150	330
WP_017214678.1	lcl|NZ_AP025028.1_cds_WP_109021065.1_2934	37.500	256	264
WP_017214678.1	lcl|NZ_AP025028.1_cds_WP_109019406.1_2101	39.676	247	264
WP_020981179.1	lcl|NZ_AP025028.1_cds_WP_109020021.1_503	34.932	292	310
WP_020981179.1	lcl|NZ_AP025028.1_cds_WP_109019407.1_2100	32.203	295	310
WP_020981179.1	lcl|NZ_AP025028.1_cds_WP_109020682.1_801	29.749	279	310
WP_020981179.1	lcl|NZ_AP025028.1_cds_WP_109019530.1_1968	25.191	262	310
WP_020981179.1	lcl|NZ_AP025028.1_cds_WP_109020021.1_503	34.932	292	310
WP_020981179.1	lcl|NZ_AP025028.1_cds_WP_109019407.1_2100	32.203	295	310
WP_020981179.1	lcl|NZ_AP025028.1_cds_WP_109020682.1_801	29.749	279	310
WP_020981179.1	lcl|NZ_AP025028.1_cds_WP_109019530.1_1968	25.191	262	310
WP_017214683.1	lcl|NZ_AP025028.1_cds_WP_174705640.1_825	32.836	134	144
WP_017214684.1	lcl|NZ_AP025028.1_cds_WP_109019613.1_1550	31.000	100	221
WP_017214684.1	lcl|NZ_AP025029.1_cds_WP_242935467.1_3614	31.933	119	221
WP_017214684.1	lcl|NZ_AP025029.1_cds_WP_109022284.1_3842	28.333	120	221
WP_017214685.1	lcl|NZ_AP025028.1_cds_WP_109019404.1_2104	68.462	260	260
WP_017214685.1	lcl|NZ_AP025028.1_cds_WP_109021867.1_190	24.775	222	260
WP_017214685.1	lcl|NZ_AP025028.1_cds_WP_109019496.1_2005	22.179	257	260
WP_017214685.1	lcl|NZ_AP025028.1_cds_WP_109021754.1_67	21.429	210	260
WP_017214685.1	lcl|NZ_AP025028.1_cds_WP_109018885.1_1387	29.310	58	260
WP_017214686.1	lcl|NZ_AP025028.1_cds_WP_109019405.1_2103	56.438	365	374
WP_017214686.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	27.372	274	374
WP_017214686.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	31.282	195	374
WP_017214686.1	lcl|NZ_AP025028.1_cds_WP_109021812.1_132	25.503	298	374
WP_017214686.1	lcl|NZ_AP025029.1_cds_WP_109022336.1_3786	20.775	284	374
WP_017214686.1	lcl|NZ_AP025028.1_cds_WP_109019418.1_2089	23.824	319	374
WP_017214686.1	lcl|NZ_AP025028.1_cds_WP_109019419.1_2088	22.414	232	374
WP_017214686.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	22.419	339	374
