WP_017214669.1	lcl|NZ_AOVI01000120.1_cds_WP_000340715.1_2886	97.674	86	106
WP_017214670.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	94.268	314	314
WP_017214670.1	lcl|NZ_AOVI01000120.1_cds_WP_000093099.1_2865	59.677	62	314
WP_017214670.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	26.493	268	314
WP_017214670.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	25.776	322	314
WP_017214670.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	23.958	288	314
WP_017214670.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	24.599	187	314
WP_017214671.1	lcl|NZ_AOVI01000120.1_cds_WP_000604524.1_2884	91.507	365	365
WP_017214672.1	lcl|NZ_AOVI01000120.1_cds_WP_000884059.1_2883	96.757	185	185
WP_017214672.1	lcl|NZ_AOVI01000021.1_cds_WP_000351733.1_632	40.714	140	185
WP_017214673.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	94.529	329	329
WP_017214673.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	32.063	315	329
WP_017214673.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	32.595	316	329
WP_017214673.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	31.045	335	329
WP_017214673.1	lcl|NZ_AOVI01000012.1_cds_WP_001984071.1_163	31.270	307	329
WP_017214673.1	lcl|NZ_AOVI01000030.1_cds_WP_000649925.1_854	30.341	323	329
WP_017214673.1	lcl|NZ_AOVI01000104.1_cds_WP_000709511.1_2364	27.879	330	329
WP_017214673.1	lcl|NZ_AOVI01000120.1_cds_WP_000601375.1_2829	25.333	300	329
WP_017214673.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	30.196	255	329
WP_017214673.1	lcl|NZ_AOVI01000093.1_cds_WP_000688695.1_2049	28.623	276	329
WP_017214673.1	lcl|NZ_AOVI01000120.1_cds_WP_000475904.1_2820	28.467	274	329
WP_017214673.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	27.530	247	329
WP_017214673.1	lcl|NZ_AOVI01000021.1_cds_WP_001074785.1_427	27.925	265	329
