WP_017214669.1	lcl|NZ_AFKT01000033.1_cds_WP_000340715.1_3122	97.674	86	106
WP_017214670.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	94.268	314	314
WP_017214670.1	lcl|NZ_AFKT01000033.1_cds_WP_000093099.1_3143	59.677	62	314
WP_017214670.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	26.493	268	314
WP_017214670.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	25.776	322	314
WP_017214670.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	23.958	288	314
WP_017214670.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	24.599	187	314
WP_017214671.1	lcl|NZ_AFKT01000033.1_cds_WP_000604524.1_3124	91.507	365	365
WP_017214672.1	lcl|NZ_AFKT01000033.1_cds_WP_000884059.1_3125	96.757	185	185
WP_017214672.1	lcl|NZ_AFKT01000121.1_cds_WP_000351733.1_1619	40.714	140	185
WP_017214673.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	94.529	329	329
WP_017214673.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	32.063	315	329
WP_017214673.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	32.595	316	329
WP_017214673.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	31.045	335	329
WP_017214673.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	31.270	307	329
WP_017214673.1	lcl|NZ_AFKT01000042.1_cds_WP_000649925.1_2981	30.341	323	329
WP_017214673.1	lcl|NZ_AFKT01000209.1_cds_WP_000709511.1_825	27.879	330	329
WP_017214673.1	lcl|NZ_AFKT01000033.1_cds_WP_000601375.1_3179	25.333	300	329
WP_017214673.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	30.196	255	329
WP_017214673.1	lcl|NZ_AFKT01000175.1_cds_WP_000688695.1_1160	28.623	276	329
WP_017214673.1	lcl|NZ_AFKT01000033.1_cds_WP_000475904.1_3188	28.467	274	329
WP_017214673.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	27.530	247	329
WP_017214673.1	lcl|NZ_AFKT01000051.1_cds_WP_001074785.1_2699	27.925	265	329
WP_017214673.1	lcl|NZ_AFKT01000202.1_cds_WP_001003555.1_891	23.964	338	329
WP_017214673.1	lcl|NZ_AFKT01000033.1_cds_WP_000487322.1_3177	26.398	322	329
WP_017214674.1	lcl|NZ_AFKT01000033.1_cds_WP_000774262.1_3127	94.007	267	267
WP_017214674.1	lcl|NZ_AFKT01000033.1_cds_WP_000859505.1_3176	26.295	251	267
WP_017214674.1	lcl|NZ_AFKT01000033.1_cds_WP_000800438.1_3157	25.630	238	267
WP_017214674.1	lcl|NZ_AFKT01000336.1_cds_WP_000842260.1_101	26.842	190	267
WP_017214674.1	lcl|NZ_AFKT01000161.1_cds_WP_000667727.1_1179	32.727	110	267
WP_017214674.1	lcl|NZ_AFKT01000022.1_cds_WP_000805357.1_3552	33.333	102	267
